MDTU ,delta_S
1848,-0.5696
1849,-0.2396
1850,-0.6814
1851,0.3207
1852,1.093
1853,0.03488
1854,-0.9686
1855,-1.093
1856,-0.295
1857,0.2364
1858,0.2
1859,0.2047
1860,0.07885
1861,-0.483
1862,0.2284
1863,-0.3946
1864,0.1789
1865,0.4027
1866,-0.08683
1867,-0.5405
1868,1.045
1869,0.06905
1870,1.243
1871,0.8404
1872,0.8808
1873,0.4359
1874,0.2545
1875,-0.3326
1876,0.9471
1877,0.3069
1878,0.6357
1879,-0.6938
1880,-0.2411
1881,0.2597
1882,0.4978
1883,-0.4163
1884,-0.8586
1885,0.9464
1886,0.6432
1887,0.8509
1888,-0.1498
1889,0.7761
1890,-0.9705
1891,0.2963
1892,0.0073
1893,0.8325
1894,1.057
1895,-0.4941
1896,0.2257
1897,0.318
1898,0.5457
1899,0.7673
1900,0.8092
1901,-0.5185
1902,0.9249
1903,-0.1962
1904,0.2372
1905,0.1028
1906,0.303
1907,-0.466
1908,-0.2924
1909,-0.08722
1910,0.7027
1911,-0.31
1912,-0.04313
1913,0.5461
1914,0.3283
1915,-0.2953
1916,1.848
1917,0.5411
1918,-1.179
1919,1.076
1920,0.9536
1921,0.7069
1922,0.2042
1923,0.1983
1924,-0.2043
1925,0.02076
1926,1.058
1927,-0.4821
1928,0.4593
1929,0.5318
1930,0.183
1931,-0.08258
1932,-0.5237
1933,0.6955
1934,0.06415
1935,0.08311
1936,0.1038
1937,0.2022
1938,-0.4271
1939,-0.2211
1940,-0.3498
1941,0.6668
1942,0.1383
1943,-0.5052
1944,0.3998
1945,-0.3405
1946,0.5058
1947,-0.4904
1948,0.7221
1949,0.1478
1950,1.399
1951,-0.08712
1952,-0.3767
1953,-0.1215
1954,0.179
1955,-1.244
1956,1.039
1957,0.5876
1958,0.2712
1959,-0.1588
1960,-0.572
1961,0.4965
1962,0.09864
1963,1.06
1964,0.398
1965,-1.17
1966,0.2085
1967,0.6802
1968,-0.6626
1969,0.07058
1970,0.7045
1971,-0.5214
1972,0.1763
1973,-0.09641
1974,0.6336
1975,-0.1337
1976,-0.2167
1977,-0.4618
1978,1.488
1979,-0.04382
1980,0.2719
1981,0.8813
1982,-0.08428
1983,-0.245
1984,0.9071
1985,-0.4925
1986,-0.9558
1987,-0.1192
1988,-0.1492
1989,0.7809
1990,-0.4443
1991,-0.6075
1992,0.1455
1993,-1.367
1994,-0.195
1995,0.2762
1996,0.02425
1997,0.4206
1998,-0.7764
1999,0.6014
2000,-1.02
2001,0.3213
2002,0.5463
2003,0.4736
2004,0.4132
2005,-0.4388
2006,-0.414
2007,0.7466
2008,0.4508
2009,0.9448
2010,0.6047
2011,0.3247
2012,0.02103
2013,0.2292
2014,-0.2714
2015,-0.8475
2016,0.9743
2017,0.5461
2018,0.463
2019,0.1197
2020,1.236
2021,1.086
2022,0.4113
2023,-0.4671
2024,-0.04333
2025,1.118
2026,1.207
2027,0.3171
2028,1.034
2029,0.558
2030,-0.7253
2031,-0.7519
2032,0.9776
2033,-1.323
2034,0.3096
2035,-0.3081
2036,0.7712
2037,0.5066
2038,-0.4767
2039,0.788
2040,-0.1832
2041,0.2853
2042,0.5387
2043,-0.6435
2044,-0.8252
2045,0.8033
2046,0.007093
2047,-0.9605
2048,0.6307
2049,0.1183
2050,-0.6293
2051,-0.1187
2052,0.6879
2053,0.8419
2054,0.4281
2055,-0.8192
2056,-1.016
2057,0.4658
2058,-1.427
2059,-0.221
2060,1.728
2061,0.8153
2062,-1.327
2063,-0.4414
2064,0.1684
2065,0.2239
2066,0.08288
2067,0.7783
2068,-0.2741
2069,0.6378
2070,0.3921
2071,-0.3976
2072,-0.4336
2073,0.4178
2074,0.5117
2075,-0.7067
2076,1.239
2077,0.6474
2078,-0.3559
2079,0.5837
2080,0.6195
2081,-0.7912
2082,-0.2173
2083,-0.01778
2084,0.3819
2085,-0.298
2086,-0.3784
2087,-0.6816
2088,-1.358
2089,-0.3028
2090,0.4195
2091,0.6256
2092,0.5503
2093,-0.1368
2094,0.2501
2095,0.3369
2096,-0.1701
2097,0.696
2098,0.04259
2099,0.293
2100,-0.008367
2101,0.3613
2102,0.08212
2103,-0.4285
2104,-0.7722
2105,0.525
2106,0.3448
2107,-0.2482
2108,1.069
2109,-0.4308
2110,0.5901
2111,0.5863
2112,0.1213
2113,0.6591
2114,0.3049
2115,-0.6283
2116,-0.251
2117,-0.1619
2118,1.275
2119,-0.5779
2120,-1.116
2121,-0.593
2122,0.3894
2123,-0.01126
2124,0.7937
2125,0.4899
2126,1.414
2127,0.04236
2128,0.1022
2129,1.062
2130,-0.02908
2131,1.431
2132,-0.3778
2133,-0.154
2134,0.4543
2135,0.2225
2136,-0.3245
2137,1.041
2138,0.2466
2139,1.367
2140,1.664
2141,0.2635
2142,-0.4269
2143,0.09811
2144,-0.3329
2145,-0.377
2146,0.4866
2147,0.0187
2148,-0.3206
2149,0.2235
2150,-0.5475
2151,-0.2959
2152,0.4406
2153,0.2746
2154,0.02443
2155,1.226
2156,-0.399
2157,1.152
2158,1.029
2159,0.9494
2160,0.4581
2161,0.7364
2162,0.2621
2163,0.02053
2164,0.9471
2165,0.2364
2166,0.1671
2167,0.6681
2168,0.1944
2169,-1.077
2170,0.3608
2171,-0.3537
2172,0.3344
2173,-0.4933
2174,0.1856
2175,1.018
2176,-0.1112
2177,-0.2816
2178,-1.29
2179,0.8999
2180,1.023
2181,-0.02253
2182,0.08717
2183,1.059
2184,-0.8791
2185,-0.4993
2186,-0.2509
2187,-0.2373
2188,0.2644
2189,-0.7564
2190,1.789
2191,0.1923
2192,0.3975
2193,-0.6963
2194,1.472
2195,0.1829
2196,0.5267
2197,-0.009914
2198,-1.844
2199,1.367
2200,-0.09581
2201,0.6906
2202,0.0427
2203,-0.6971
2204,-0.5348
2205,0.6935
2206,-0.641
2207,0.08765
2208,-0.476
2209,-0.7159
2210,0.8451
2211,0.0702
2212,0.8245
2213,1.899
2214,0.94
2215,-0.351
2216,0.5321
2217,0.7019
2218,-0.8317
2219,0.5519
2220,0.7728
2221,-0.01215
2222,0.2796
2223,0.3879
2224,0.5231
2225,-0.0959
2226,0.3437
2227,-0.5048
2228,0.3004
2229,1.366
2230,-0.1185
2231,0.3456
2232,-0.6816
2233,-0.1925
2234,-0.1097
2235,0.01415
2236,-0.1386
2237,0.3475
2238,0.7482
2239,-0.2756
2240,0.2652
2241,-0.07976
2242,-0.1777
2243,-0.04614
2244,-0.02622
2245,0.8955
2246,-0.2114
2247,-0.3983
2248,-0.1795
2249,-0.03952
2250,-0.4214
2251,0.1838
2252,0.3245
2253,-0.9645
2254,0.12
2255,-0.2479
2256,-0.1483
2257,-0.882
2258,-0.3629
2259,0.5851
2260,-0.3991
2261,1.016
2262,-0.8459
2263,0.7702
2264,-0.2649
2265,-0.8619
2266,-0.4845
2267,-0.3954
2268,1.45
2269,0.8122
2270,-1.401
2271,0.1744
2272,0.78
2273,1.052
2274,0.484
2275,0.4223
2276,0.09685
2277,0.29
2278,1.341
2279,0.3267
2280,1.445
2281,0.2028
2282,0.3029
2283,0.5299
2284,0.5546
2285,-0.5101
2286,0.6575
2287,-0.5251
2288,-0.6564
2289,0.7362
2290,0.09023
2291,0.4621
2292,0.2323
2293,0.5408
2294,0.9377
2295,1.268
2296,-0.2525
2297,1.45
2298,-0.2902
2299,0.9125
2300,0.6598
2301,-0.4413
2302,0.3692
2303,-1.221
2304,0.9757
2305,-0.2426
2306,-0.06037
2307,0.02825
2308,0.2673
2309,0.3771
2310,-0.03501
2311,-0.2291
2312,1.344
2313,-0.5524
2314,-0.4396
2315,0.1536
2316,1.136
2317,0.5034
2318,0.4719
2319,0.4721
2320,0.8718
2321,0.6648
2322,1.074
2323,-0.0926
2324,0.05864
2325,0.8351
2326,0.2039
2327,-0.1318
2328,0.06071
2329,-0.9882
2330,0.208
2331,0.2518
2332,0.1046
2333,-0.279
2334,-0.08421
2335,0.7401
2336,0.2518
2337,-0.9223
2338,-0.3393
2339,0.3939
2340,1.16
2341,0.1752
2342,0.2786
2343,0.5381
2344,-0.1223
2345,1.233
2346,0.6112
2347,0.4021
2348,-0.554
2349,-0.6522
2350,-0.1263
2351,-0.1178
2352,-0.553
2353,0.1323
2354,0.2724
2355,-0.2397
2356,0.7005
2357,-0.1692
2358,-0.2107
2359,-0.6537
2360,0.8115
2361,0.001901
2362,1.416
2363,0.4817
2364,-0.3737
2365,1.221
2366,-0.5113
2367,1.35
2368,0.1446
2369,0.424
2370,-0.004418
2371,0.3686
2372,0.161
2373,0.4683
2374,0.6026
2375,-0.1294
2376,0.5098
2377,1.917
2378,0.7634
2379,-0.1375
2380,-0.4423
2381,1.178
2382,0.0789
2383,-0.3171
2384,0.8669
2385,0.004416
2386,-0.8193
2387,-0.2205
2388,0.848
2389,0.3386
2390,-1.029
2391,0.8391
2392,0.2512
2393,-0.01872
2394,-0.3746
2395,-0.4672
2396,-0.3505
2397,-0.7828
2398,-0.6016
2399,0.9694
2400,-0.3708
2401,-1.075
2402,-0.8207
2403,1.291
2404,0.239
2405,0.8965
2406,1.049
2407,0.1927
2408,0.8
2409,0.322
2410,-0.4166
2411,-0.7498
2412,-0.4101
2413,-0.06857
2414,-0.1145
2415,0.4878
2416,0.8717
2417,0.1333
2418,0.2022
2419,-0.2303
2420,-0.158
2421,-0.3433
2422,-0.3329
2423,-0.8544
2424,0.164
2425,0.1238
2426,-0.3003
2427,1.079
2428,0.06789
2429,0.6127
2430,-0.08965
2431,0.2872
2432,-0.3589
2433,-0.0153
2434,0.7529
2435,0.8614
2436,0.329
2437,0.9801
2438,0.2292
2439,-0.09521
2440,1.13
2441,0.6485
2442,0.9017
2443,0.7991
2444,0.8944
2445,0.1412
2446,0.3026
2447,-0.2864
2448,-0.6121
2449,-0.6628
2450,1.07
2451,0.8123
2452,-0.9788
2453,1.408
2454,-0.3071
2455,-0.5179
2456,-0.4426
2457,-0.2363
2458,-0.2043
2459,0.7901
2460,0.9484
2461,0.1673
2462,-0.2058
2463,0.2134
2464,-0.2834
2465,0.7288
2466,0.4921
2467,0.2899
2468,0.302
2469,-1.162
2470,-0.4051
2471,0.3035
2472,0.9298
2473,1.038
2474,0.07302
2475,-0.4886
2476,0.06
2477,-0.1104
2478,-0.03363
2479,0.3069
2480,-0.3531
2481,-1.196
2482,-0.5901
2483,-1.127
2484,-0.331
2485,-0.03587
2486,0.539
2487,-0.1205
2488,0.1867
2489,0.3371
2490,-0.4252
2491,0.7016
2492,0.1042
2493,-0.4312
2494,-0.0562
2495,-0.3434
2496,-0.1978
2497,1.442
2498,-0.6459
2499,-0.08296
2500,-0.9406
2501,-0.6949
2502,-0.3383
2503,-0.1608
2504,0.3354
2505,-0.3097
2506,-0.5634
2507,-0.2028
2508,-0.6772
2509,0.1112
2510,0.334
2511,1.492
2512,0.6498
2513,0.9237
2514,-0.4174
2515,0.2325
2516,0.3567
2517,0.3147
2518,0.01683
2519,0.5081
2520,1.572
2521,0.02456
2522,1.201
2523,0.3743
2524,0.7841
2525,0.8083
2526,-0.326
2527,0.3042
2528,-0.1365
2529,-0.07217
2530,0.6397
2531,0.2911
2532,1.062
2533,1.6
2534,1.225
2535,-0.3629
2536,1.024
2537,-0.682
2538,0.2669
2539,0.4273
2540,0.3223
2541,-0.5425
2542,0.1353
2543,1.034
2544,-0.05966
2545,-0.4992
2546,0.8256
2547,-0.6522
2548,0.7697
2549,0.7419
2550,0.1637
2551,0.07376
2552,-0.2961
2553,0.5199
2554,0.1828
2555,-1.176
2556,0.7841
2557,0.5703
2558,-0.4816
2559,-0.9537
2560,-0.6036
2561,1.19
2562,-0.4796
2563,0.6649
2564,0.1327
2565,0.914
2566,-0.1915
2567,1.015
2568,-0.03074
2569,-0.7333
2570,-1.055
2571,0.547
2572,0.03393
2573,-0.1985
2574,0.08397
2575,-1.073
2576,0.08134
2577,-0.4893
2578,-0.8621
2579,-0.471
2580,0.06904
2581,-0.3102
2582,0.02551
2583,-1.463
2584,0.1734
2585,-0.6658
2586,-0.8247
2587,0.02061
2588,-0.3499
2589,1.1
2590,-1.003
2591,0.303
2592,-0.5966
2593,0.8563
2594,0.3881
2595,-0.08933
2596,0.3208
2597,0.4489
2598,0.7151
2599,1.352
2600,0.7415
2601,0.4696
2602,-0.1666
2603,-0.2597
2604,0.4029
2605,0.2201
2606,-0.9297
2607,1.03
2608,-0.2496
2609,-0.1734
2610,0.3848
2611,0.2864
2612,1.497
2613,-0.05476
2614,0.1901
2615,-0.7904
2616,-0.1658
2617,0.1042
2618,-0.5962
2619,0.315
2620,0.3238
2621,-0.317
2622,0.1832
2623,-0.3479
2624,-0.06081
2625,0.8058
2626,-0.3347
2627,0.4837
2628,-0.245
2629,0.4764
2630,-0.3866
2631,-1.226
2632,-1.813
2633,-0.2046
2634,0.1778
2635,0.4007
2636,0.9053
2637,0.1755
2638,0.5949
2639,0.1674
2640,-0.515
2641,1.073
2642,-0.01863
2643,-0.4836
2644,-0.9874
2645,0.2543
2646,-0.05193
2647,0.206
2648,1.387
2649,0.2636
2650,1.024
2651,-0.6171
2652,0.713
2653,0.3063
2654,0.03752
2655,0.6793
2656,-0.2071
2657,1.36
2658,0.9952
2659,0.8762
2660,-0.2762
2661,0.5179
2662,-0.1927
2663,-0.3552
2664,0.3844
2665,0.005049
2666,-0.6192
2667,0.3873
2668,-0.4403
2669,0.2295
2670,0.6765
2671,1.123
2672,-0.8205
2673,0.7188
2674,0.7547
2675,0.909
2676,0.9763
2677,0.9451
2678,0.9938
2679,-0.0004322
2680,0.6717
2681,-0.1162
2682,-0.01972
2683,0.07696
2684,-0.5589
2685,-0.04339
2686,-0.05142
2687,0.9418
2688,-0.2484
2689,-0.3817
2690,-0.01489
2691,-0.6125
2692,0.8082
2693,1.287
2694,0.538
2695,0.6306
2696,0.9537
2697,0.7368
2698,0.227
2699,1.991
2700,0.2483
2701,-0.2316
2702,0.05738
2703,0.2333
2704,-1.081
2705,1.37
2706,0.6308
2707,-0.1035
2708,0.9795
2709,0.4025
2710,1.052
2711,-0.09053
2712,-0.4782
2713,-0.8338
2714,-0.2129
2715,0.1608
2716,-0.7171
2717,0.456
2718,-0.8618
2719,0.4188
2720,1.267
2721,1.05
2722,0.3986
2723,0.38
2724,0.1358
2725,-0.9259
2726,0.9985
2727,0.6438
2728,0.01194
2729,-0.06633
2730,-0.1103
2731,0.433
2732,0.8493
2733,-0.5863
2734,0.6665
2735,0.2785
2736,-0.08069
2737,-0.4929
2738,0.3411
2739,-0.06775
2740,0.1012
2741,-0.222
2742,-0.7707
2743,0.05301
2744,0.2457
2745,0.4699
2746,0.05014
2747,-0.03449
2748,0.8289
2749,0.8891
2750,1.016
2751,0.2042
2752,-0.256
2753,0.6212
2754,-0.2628
2755,0.4633
2756,-0.2929
2757,0.2885
2758,-0.09802
2759,0.2834
2760,-0.02465
2761,-0.6948
2762,0.7281
2763,0.7613
2764,0.6054
2765,0.6915
2766,-0.3431
2767,-0.2726
2768,0.4075
2769,-0.6879
2770,1.13
2771,0.1983
2772,0.9984
2773,-0.1666
2774,0.4404
2775,0.0741
2776,0.6494
2777,-0.7817
2778,-1.281
2779,-0.05085
2780,0.3932
2781,0.7304
2782,0.5283
2783,-1.152
2784,0.3819
2785,0.7774
2786,-0.8445
2787,1.063
2788,0.8391
2789,-0.06005
2790,-0.1389
2791,-0.6484
2792,0.01116
2793,-0.2987
2794,0.3099
2795,0.1072
2796,-0.7667
2797,-0.2419
2798,1.45
2799,0.05106
2800,0.72
2801,-0.5139
2802,1.363
2803,-0.5442
2804,-0.4707
2805,0.1763
2806,0.5833
2807,-0.1471
2808,-0.1955
2809,-0.9122
2810,-0.05438
2811,0.6726
2812,0.3686
2813,1.248
2814,-0.1507
2815,1.668
2816,-1.64
2817,-0.228
2818,0.9316
2819,0.6475
2820,-0.1697
2821,-0.3738
2822,0.8728
2823,0.4223
2824,1.034
2825,-0.4184
2826,-0.1542
2827,0.04999
2828,-0.2668
2829,-0.01227
2830,-0.09547
2831,1.341
2832,-0.6643
2833,-0.4153
2834,-0.429
2835,0.8735
2836,0.08206
2837,1.359
2838,0.3533
2839,0.2611
2840,-1.096
2841,-0.6499
2842,-0.1586
2843,-0.4562
2844,-0.2295
2845,0.4308
2846,-0.04628
2847,-0.8895
2848,0.2539
2849,0.6471
2850,1.728
2851,0.3921
2852,-0.8291
2853,0.8894
2854,0.4413
2855,-0.8399
2856,0.3253
2857,1.366
2858,0.664
2859,-0.6673
2860,1.029
2861,1.182
2862,-0.3061
2863,0.3152
2864,-0.9459
2865,0.4255
2866,-0.38
2867,1.289
2868,0.8498
2869,-0.4647
2870,-0.09332
2871,0.5911
2872,-0.5393
2873,-0.4279
2874,-0.6335
2875,0.4942
2876,0.977
2877,-0.5647
2878,0.2923
2879,1.61
2880,1.342
2881,0.2221
2882,-0.8005
2883,-0.5157
2884,-0.2618
2885,-0.1902
2886,0.2421
2887,0.04263
2888,-0.6493
2889,-0.1781
2890,0.6374
2891,-0.8647
2892,0.4736
2893,0.8888
2894,0.6155
2895,0.4882
2896,0.1423
2897,0.439
2898,-0.5049
2899,-0.4212
2900,0.579
2901,0.09519
2902,0.5433
2903,-0.1621
2904,0.02305
2905,-0.3533
2906,-0.06671
2907,0.07779
2908,1.016
2909,-0.2229
2910,0.1019
2911,-0.2269
2912,-0.1105
2913,0.1148
2914,0.6325
2915,0.3442
2916,-0.2018
2917,2.02
2918,0.599
2919,-0.2041
2920,0.3867
2921,-0.01489
2922,-0.4169
2923,0.7738
2924,-0.03861
2925,0.3707
2926,1.441
2927,0.5511
2928,-0.3669
2929,-0.1564
2930,0.5836
2931,-0.9413
2932,0.4978
2933,0.3966
2934,0.2377
2935,0.06304
2936,0.8607
2937,1.078
2938,-0.4403
2939,0.7581
2940,-0.6102
2941,0.9985
2942,0.2129
2943,0.686
2944,0.1788
2945,0.2906
2946,0.1474
2947,-0.2863
2948,0.2418
2949,-0.02747
2950,0.978
2951,0.4562
2952,-0.6417
2953,0.791
2954,-0.1233
2955,1.146
2956,-0.1111
2957,1.89
2958,0.1885
2959,0.3983
2960,-0.5553
2961,-0.3578
2962,-1.028
2963,1.413
2964,-0.9655
2965,-0.5715
2966,-0.04707
2967,-1.078
2968,0.2435
2969,-0.07557
2970,-0.03517
2971,-0.8187
2972,1.265
2973,1.627
2974,-0.8025
2975,0.3398
2976,-0.121
2977,-0.1483
2978,-0.5359
2979,0.3366
2980,-0.4632
2981,-0.304
2982,0.06457
2983,-0.1495
2984,0.2153
2985,-0.6511
2986,0.1468
2987,0.2155
2988,-0.3676
2989,-1.236
2990,0.3271
2991,0.08647
2992,-0.5223
2993,0.7555
2994,0.7973
2995,-0.02563
2996,-0.6389
2997,0.3406
2998,1.421
2999,-0.3433
3000,0.1596
