ReTr(Lx),ReTr(Ly),ImTr(Lx),ImTr(Ly)
0.0496716,0.0544984,0.0115225,-0.0378306
0.0568895,0.00239828,-0.0421314,-0.0354825
0.04807,0.0421591,-0.0681468,-0.00220584
-0.000394104,0.0807311,-0.0394308,0.0113503
0.0353863,0.0366834,-0.0525109,0.0117002
0.042826,0.0381496,-0.0786488,0.0385486
-0.0247029,0.0749984,-0.0203893,0.0450831
-0.014932,0.0440306,-0.0456575,0.026126
0.016477,0.0333799,-0.0584766,0.0445421
0.016477,0.0333799,-0.0584766,0.0445421
0.046926,0.0718371,-0.0486818,0.0562274
0.0591786,0.0603904,-0.0592606,0.0337724
0.0676804,0.0367616,0.00770632,0.0333668
0.08922,0.0321875,0.0181756,0.0186286
0.059314,0.063396,-0.00475077,-0.0274087
0.078259,0.0595868,0.017413,-0.0237233
0.127128,0.0544437,-0.04748,-0.0111457
0.0855204,0.0186907,-0.00449739,-0.0288515
0.0855204,0.0186907,-0.00449739,-0.0288515
0.0728745,-0.00328464,-0.0134532,-0.00807236
0.0576311,0.0627333,0.0281,-0.0495042
0.0440021,0.0699827,0.0273623,-0.0377899
0.0440021,0.0699827,0.0273623,-0.0377899
0.0440021,0.0699827,0.0273623,-0.0377899
0.0438024,0.0596651,0.0246857,-0.0444032
0.0487348,0.0691269,0.0621691,-0.048129
0.0487348,0.0691269,0.0621691,-0.048129
0.0487348,0.0691269,0.0621691,-0.048129
0.0238327,0.101669,0.0743313,-0.0562354
-0.0242764,0.0707933,0.0382165,-0.0552243
-0.0291493,0.0804334,0.0915741,-0.0757649
-0.0109545,0.0684439,0.0756511,-0.0678899
-0.0109545,0.0684439,0.0756511,-0.0678899
0.0326666,0.0511116,0.0884354,-0.0369274
0.0326666,0.0511116,0.0884354,-0.0369274
-0.0378797,0.052668,0.048767,-0.0644928
0.0212288,0.0487881,0.077608,-0.0725435
0.0212288,0.0487881,0.077608,-0.0725435
-0.0287003,0.0479521,0.058869,-0.0611758
-0.0287003,0.0479521,0.058869,-0.0611758
-0.0573898,0.0656873,0.0850598,-0.073338
-0.0776042,0.0711019,0.0570565,-0.0453625
-0.0680314,0.0764941,0.0282713,-0.0641914
-0.0347314,0.0489991,0.0455569,-0.0648715
-0.0134371,0.0492256,0.0226398,-0.0541227
0.0101611,0.0299659,0.00279888,-0.0796619
0.0101611,0.0299659,0.00279888,-0.0796619
0.0136693,0.0636132,0.0551071,-0.09536
-0.0297555,0.0727929,0.045922,-0.0716459
-0.0297555,0.0727929,0.045922,-0.0716459
-0.0297555,0.0727929,0.045922,-0.0716459
-0.0114934,0.0566866,0.0353788,-0.0954288
-0.0122451,0.0338309,0.00853101,-0.0531191
-0.0122451,0.0338309,0.00853101,-0.0531191
-0.0122451,0.0338309,0.00853101,-0.0531191
-0.00338865,0.0453196,-0.00149459,-0.048467
-0.0114497,0.0616135,0.0359415,-0.0506379
-0.0114497,0.0616135,0.0359415,-0.0506379
-0.0162867,-0.0132061,0.0252486,-0.014933
-0.0422546,-0.0214294,0.0347975,-0.0103324
0.0152976,0.0477078,-0.00260709,-0.0158689
-0.000334766,0.00281432,-0.0176063,-0.0246138
-0.000334766,0.00281432,-0.0176063,-0.0246138
-0.000334767,0.00281432,-0.0176063,-0.0246138
-0.000334767,0.00281432,-0.0176063,-0.0246138
0.0366809,0.03081,-0.0382265,0.00725684
0.0366809,0.03081,-0.0382265,0.00725684
0.0366809,0.03081,-0.0382265,0.00725684
0.0366809,0.03081,-0.0382265,0.00725684
-0.00927219,0.0348062,-0.0390819,0.0160539
-0.0120922,0.0613812,-0.0650961,-0.0163891
-0.0344202,0.0878325,-0.0569868,-0.0122951
0.0231172,0.0904866,-0.0547569,-0.0411495
0.0377715,0.0806974,-0.0361826,-0.078373
-0.0342187,0.109184,-0.0312562,-0.0468742
-0.041796,0.113661,-0.0546271,-0.0509169
-0.0127319,0.0990415,-0.0597254,-0.0279561
0.0200444,0.128086,-0.0543703,-0.0401694
-0.0309366,0.131384,-0.0760885,0.0119869
-0.0310316,0.0839565,-0.130279,-8.12292e-05
-0.0509945,0.0865045,-0.153524,-0.00885141
-0.0509945,0.0865045,-0.153524,-0.00885141
-0.0509945,0.0865045,-0.153524,-0.00885141
0.0161499,0.0956701,-0.133066,-0.00117204
0.0161499,0.0956701,-0.133066,-0.00117204
-0.0174475,0.084269,-0.113304,-0.0215537
-0.0174475,0.084269,-0.113304,-0.0215537
-0.0174475,0.084269,-0.113304,-0.0215537
-0.0174475,0.084269,-0.113304,-0.0215537
-0.034873,0.0551074,-0.100876,-0.0303266
-0.034873,0.0551074,-0.100876,-0.0303266
-0.034873,0.0551074,-0.100876,-0.0303266
-0.034873,0.0551074,-0.100876,-0.0303266
-0.034873,0.0551074,-0.100876,-0.0303266
-0.034873,0.0551074,-0.100876,-0.0303266
-0.034873,0.0551074,-0.100876,-0.0303266
-0.00116213,0.0525074,-0.161367,-0.00426791
0.0166132,0.053447,-0.146151,-0.0145005
0.0166132,0.053447,-0.146151,-0.0145005
0.00795796,0.0244074,-0.127654,-0.0232584
-0.0126396,-0.00479404,-0.103321,-0.0265595
0.00670115,0.000918248,-0.0931417,0.0537444
-0.0184654,0.00715864,-0.0989326,0.00479429
-0.0184654,0.00715864,-0.0989326,0.00479429
-0.0259727,-0.0035925,-0.092706,0.00305089
-0.0387755,-0.00117905,-0.109277,0.032469
-0.0387755,-0.00117905,-0.109277,0.032469
-0.0203653,0.0354957,-0.0999154,0.0221
-0.0200639,0.0313174,-0.0974157,0.0117449
-0.0200639,0.0313174,-0.0974157,0.0117449
-0.0200639,0.0313174,-0.0974157,0.0117449
-0.0200639,0.0313174,-0.0974157,0.0117449
-0.0200639,0.0313174,-0.0974157,0.0117449
-0.0200639,0.0313174,-0.0974157,0.0117449
-0.0200639,0.0313174,-0.0974157,0.0117449
-0.0550493,0.0170912,-0.156461,0.0205108
-0.0456874,0.0377668,-0.106328,0.0513258
-0.0456874,0.0377668,-0.106328,0.0513258
-0.029035,0.0129327,-0.104273,0.0297821
-0.029035,0.0129327,-0.104273,0.0297821
-0.029035,0.0129327,-0.104273,0.0297821
-0.0526758,0.0160369,-0.0917844,0.00339621
-0.0526758,0.0160369,-0.0917844,0.00339621
-0.0526758,0.0160369,-0.0917844,0.00339623
-0.0526758,0.0160369,-0.0917844,0.00339623
-0.0470675,0.00246955,-0.0976824,-0.0212418
-0.0350714,0.00125381,-0.0819514,-0.0246806
-0.0350714,0.00125381,-0.0819514,-0.0246806
-0.0162441,0.0474121,-0.08132,0.00129691
-0.0162441,0.0474121,-0.08132,0.00129691
-0.0162441,0.0474121,-0.08132,0.00129691
-0.0162441,0.0474121,-0.08132,0.00129691
-0.0162441,0.0474121,-0.08132,0.00129691
-0.0162441,0.0474121,-0.08132,0.00129691
-0.0162441,0.0474121,-0.08132,0.00129691
-0.0162441,0.0474121,-0.08132,0.00129691
-0.0162441,0.0474121,-0.08132,0.00129691
-0.0333209,0.00474082,-0.121882,0.0144332
-0.0198537,0.0145475,-0.114658,-0.0138619
-0.0164834,-0.000599852,-0.0969689,0.0229307
0.0090611,0.00470115,-0.102486,-0.00265536
-0.00381705,0.039734,-0.0773476,0.0102345
-0.0459427,0.0317392,-0.0294059,0.0261186
-0.0459427,0.0317392,-0.0294059,0.0261186
0.00347805,0.0454159,-0.0566315,0.0371459
0.0343931,0.0641464,-0.0807392,0.0488464
0.0343931,0.0641464,-0.0807392,0.0488464
0.0285698,0.0330291,-0.0492694,0.0402965
0.0376154,0.0296472,-0.0247822,-0.00226995
0.0557322,0.0271366,-4.72221e-05,0.0393555
0.0667904,0.021251,-0.00250545,0.00462695
0.0264396,0.0186417,0.0083946,0.0285497
0.0264396,0.0186417,0.0083946,0.0285497
0.0264396,0.0186417,0.0083946,0.0285497
0.0264396,0.0186417,0.0083946,0.0285497
0.0574606,0.0769869,0.0327604,0.000731466
0.0574606,0.0769869,0.0327604,0.000731466
0.0279036,0.0265363,-0.0106697,-0.0329464
0.00563611,0.0198665,-0.0318355,-0.0532939
0.0400141,0.0298188,-0.0541883,-0.0424364
0.0400141,0.0298188,-0.0541883,-0.0424364
0.00928375,0.0211621,-0.0258725,-0.0377314
0.0132602,0.0167221,-0.04502,-0.0535342
0.027703,-0.0153712,-0.029229,-0.102496
0.0457961,0.0163674,-0.00553969,-0.082494
0.0142384,-0.0303222,0.00332235,-0.145418
0.0128319,-0.0470796,-0.0275304,-0.129594
0.0344035,-0.0271323,0.0064889,-0.146423
-0.00550772,-0.033213,-0.0352714,-0.12507
-0.00550772,-0.033213,-0.0352714,-0.12507
-0.00228245,-0.0491093,-0.0513509,-0.0809569
-0.00228245,-0.0491093,-0.0513509,-0.0809569
-0.00228245,-0.0491093,-0.0513509,-0.0809569
-0.00228245,-0.0491093,-0.0513509,-0.0809569
-0.00228245,-0.0491093,-0.0513509,-0.0809569
-0.00228245,-0.0491093,-0.0513509,-0.0809569
0.00647205,-0.0282465,-0.000383971,-0.123323
0.0212,-0.0825515,-0.019208,-0.084291
0.0366364,-0.0425338,0.00714616,-0.0527007
0.00796891,-0.0295972,-0.014634,-0.0618905
0.00796891,-0.0295972,-0.014634,-0.0618905
0.0142529,-0.0709628,-0.0151123,-0.0673366
0.00201474,-0.0743385,-0.0254871,-0.0710482
-0.0239163,-0.0554499,-0.0411619,-0.0986249
-0.0197611,-0.0220964,-0.0348589,-0.128564
-0.0197611,-0.0220964,-0.0348589,-0.128564
0.0130279,-0.0204645,-0.0201364,-0.142085
0.0130279,-0.0204645,-0.0201364,-0.142085
0.0130279,-0.0204645,-0.0201364,-0.142085
0.0130279,-0.0204645,-0.0201364,-0.142085
-0.0456802,-0.0781636,-0.0281831,-0.124853
-0.0456802,-0.0781636,-0.0281831,-0.124853
0.0191666,-0.0748844,-0.0763746,-0.111846
0.0521363,-0.0470894,-0.047323,-0.111785
0.0543704,-0.0531311,-0.0452595,-0.117145
0.0318515,-0.0437652,-0.0515424,-0.146588
0.0982516,-0.0336359,0.00186726,-0.144335
0.0982516,-0.0336359,0.00186726,-0.144335
0.0982516,-0.0336359,0.00186726,-0.144335
0.0972858,-0.0476225,-0.00549081,-0.124761
0.112017,-0.04631,-0.0229936,-0.0945835
0.0699969,-0.0325495,-0.00545978,-0.116215
0.0699969,-0.0325495,-0.00545978,-0.116215
0.0273613,-0.0529141,0.0434454,-0.083331
0.0269406,-0.0306804,0.030777,-0.0878942
0.044994,-0.0401432,0.0117163,-0.0496266
0.0338066,-0.0426894,0.0118282,-0.0100643
0.0265662,-0.0123004,0.031947,0.0348904
0.011724,-0.0210714,0.0361519,0.0275114
-0.00818355,-0.0521551,0.0564448,0.00332848
-0.00844546,-0.0708121,0.0624217,0.0480742
0.0168988,-0.0693321,0.0389263,0.0103588
0.00705575,-0.0316956,0.0218781,-0.0326863
-0.0443352,-0.042243,-0.0111904,0.0196365
-0.024,-0.0947706,-0.0434182,0.000483289
-0.0228294,-0.0724353,-0.00324329,-0.0164185
-0.0128284,-0.0947661,-0.0247314,-0.00544278
-0.0128284,-0.0947661,-0.0247314,-0.00544278
0.0131379,-0.105857,0.0149639,0.0271954
-0.0125142,-0.0674493,0.0294552,0.0292556
0.000764906,-0.0201255,0.0104927,0.016612
-0.00511129,-0.0600227,0.0682092,0.0303771
-0.00511129,-0.0600227,0.0682092,0.0303771
-0.00511129,-0.0600227,0.0682092,0.0303771
-0.00511129,-0.0600227,0.0682092,0.0303771
-0.00511129,-0.0600227,0.0682092,0.0303771
-0.0162191,-0.083823,0.0483746,0.0265184
-0.0162191,-0.083823,0.0483746,0.0265184
-0.0162191,-0.083823,0.0483746,0.0265184
-0.0162191,-0.083823,0.0483746,0.0265184
-0.0162191,-0.083823,0.0483746,0.0265184
-0.0162191,-0.083823,0.0483746,0.0265184
-0.0162191,-0.083823,0.0483746,0.0265184
-0.000414509,-0.0367211,0.0254622,0.00553744
0.0207964,-0.0134724,0.0432854,0.04864
0.0207964,-0.0134724,0.0432854,0.04864
0.0207964,-0.0134724,0.0432854,0.04864
0.0064777,-0.0304556,0.0672571,-0.00600402
0.0303239,-0.04863,0.0675985,-0.00841701
0.0149027,-0.0487908,0.00354475,-0.0125763
0.0380108,-0.076914,0.0939627,0.0134766
0.0472371,-0.0828301,0.039468,-0.00855769
0.0472371,-0.0828301,0.039468,-0.00855769
0.027278,-0.104174,0.0612935,0.0184344
0.0254954,-0.0964959,0.0650157,-0.00850019
0.0254954,-0.0964959,0.0650157,-0.00850019
0.0254954,-0.0964959,0.0650157,-0.00850019
0.0254954,-0.0964959,0.0650157,-0.00850019
0.0254954,-0.0964959,0.0650157,-0.00850019
0.0272758,-0.0956498,0.0821993,-0.0100316
0.0272758,-0.0956498,0.0821993,-0.0100316
0.0308614,-0.0820274,0.0452523,0.0359913
-0.00428297,-0.0881393,0.0510828,0.0225311
-0.0296181,-0.0261221,-0.0201288,0.0512662
-0.0296181,-0.0261221,-0.0201288,0.0512662
-0.0615349,-0.0315865,0.017946,0.0480786
-0.0134474,-0.0577402,0.0441488,0.0622806
-0.0134474,-0.0577402,0.0441488,0.0622806
-0.0134474,-0.0577402,0.0441488,0.0622806
-0.0169998,-0.0442569,0.000222514,0.0597519
-0.0326974,-0.0626152,0.0404557,0.0240232
-0.0326974,-0.0626152,0.0404557,0.0240232
-0.0592367,-0.0678865,0.0189104,0.0359916
-0.055793,-0.0346653,0.0359839,0.047316
-0.00530586,-0.0074399,0.0652382,0.0512531
0.0010176,0.0115453,0.0497906,0.0532446
-0.0101592,-0.000642376,0.0550255,0.0282351
-0.000884099,0.0295934,0.0590729,0.0351593
0.00324544,-0.000380953,-0.0187502,-0.00511925
0.0190371,-0.00472218,-0.0360811,-0.0356114
0.0190371,-0.00472218,-0.0360811,-0.0356114
0.00721376,-0.0121608,-0.056408,-0.0207625
0.0281321,0.0111354,-0.010205,-0.00669715
0.00813084,-0.0241759,-0.034072,-0.0261359
-0.0289354,-0.023559,-0.018859,-0.0116776
-0.0289354,-0.023559,-0.018859,-0.0116776
-0.0289354,-0.023559,-0.018859,-0.0116776
-0.0289354,-0.023559,-0.018859,-0.0116776
-0.013568,-0.00164845,-0.021714,0.0136824
-0.0711574,0.00604759,-0.0214701,-0.0133581
-0.0195976,0.000764916,-0.0461696,-0.0025495
-0.0825586,-0.0170635,-0.0713391,0.049094
-0.0471726,-0.0450731,-0.0565376,0.0168121
-0.0513337,-0.0161416,-0.0518176,0.0468949
-0.0717815,-0.0285271,-0.0384461,0.0401792
-0.0206575,-0.0272586,-0.0355495,0.0332345
-0.0206575,-0.0272586,-0.0355495,0.0332345
-0.0206575,-0.0272586,-0.0355495,0.0332345
-0.0667574,-0.00783978,-0.0298576,0.0722344
-0.0356526,-0.006585,-0.0705782,0.0440795
-0.0356526,-0.006585,-0.0705782,0.0440795
-0.0291984,0.0387482,-0.0527751,0.0344006
-0.045854,-0.00711044,-0.0863546,0.0139101
-0.0666631,0.0603649,-0.0668703,0.0368871
-0.0434329,0.0259221,-0.0345225,0.0171733
-0.0128794,0.0151582,-0.0187154,0.0175969
-0.0128794,0.0151582,-0.0187154,0.0175969
-0.0271011,-0.00888889,0.017448,0.0259463
-0.0189245,-0.0465145,0.0248484,-0.00827165
-0.0189245,-0.0465145,0.0248484,-0.00827165
-0.0403884,-0.0527178,0.00053187,-0.00870728
-0.0326598,-0.0423185,-0.0245903,-0.0479508
-0.0326598,-0.0423185,-0.0245903,-0.0479508
-0.0326598,-0.0423185,-0.0245903,-0.0479508
0.00500341,-0.0655846,-0.000434256,-0.0290625
-0.0202931,-0.0827635,0.0181511,-0.0597636
-0.0202931,-0.0827635,0.0181511,-0.0597636
-0.0663956,-0.0862154,-0.00837426,-0.035952
-0.00639877,-0.0967502,0.00515912,-0.0698462
-0.00639877,-0.0967502,0.00515912,-0.0698462
-0.00639877,-0.0967502,0.00515912,-0.0698462
-0.00639877,-0.0967502,0.00515912,-0.0698462
-0.00639877,-0.0967502,0.00515912,-0.0698462
-0.00639877,-0.0967502,0.00515912,-0.0698462
-0.0382832,-0.0507665,0.0101922,-0.0497166
-0.071101,-0.127598,0.00313571,-0.0284505
-0.0451812,-0.101587,0.0213514,-0.0718315
0.00146091,-0.104877,0.0144653,-0.0932975
0.00146091,-0.104877,0.0144653,-0.0932975
0.00146091,-0.104877,0.0144653,-0.0932975
-0.0547728,-0.0824374,-0.0448411,-0.0716881
-0.0605977,-0.075418,-0.0235295,-0.0610897
-0.0762704,-0.0111848,-0.0420505,-0.0703691
-0.0762704,-0.0111848,-0.0420505,-0.0703691
-0.0762704,-0.0111848,-0.0420505,-0.0703691
-0.108874,-0.0454732,-0.00899238,-0.0738019
-0.108874,-0.0454732,-0.00899238,-0.0738019
-0.0845298,-0.0261781,-0.0176405,-0.099687
-0.0845298,-0.0261781,-0.0176405,-0.099687
-0.0549767,-0.0373749,-0.0425208,-0.122666
-0.0549767,-0.0373749,-0.0425208,-0.122666
-0.10367,-0.0228816,-0.0912231,-0.0496731
-0.0801068,-0.0323621,-0.0722546,-0.0515431
-0.051805,-0.0245085,-0.102625,-0.0643274
-0.0771145,-0.0126416,-0.101761,-0.0769008
-0.0767982,-0.0265676,-0.0953639,-0.0628036
-0.0767982,-0.0265676,-0.0953639,-0.0628036
-0.0316321,-0.0244859,-0.0706688,-0.0479554
-0.0316321,-0.0244859,-0.0706688,-0.0479554
-0.0316321,-0.0244859,-0.0706688,-0.0479554
-0.0316321,-0.0244859,-0.0706688,-0.0479554
-0.042929,-0.0516831,-0.0954896,-0.0607478
-0.0653526,-0.0268229,-0.0449055,-0.0474944
-0.0578412,-0.0414412,-0.0158361,-0.0525028
-0.0578412,-0.0414412,-0.0158361,-0.0525028
-0.0709084,-0.024135,-0.01265,-0.00264366
-0.0476138,-0.0232584,-0.0591978,-0.0106618
-0.0380583,-0.0557923,-0.0328676,-0.00117923
-0.0380583,-0.0557923,-0.0328676,-0.00117923
-0.0472114,-0.0221559,-0.0276925,-0.025497
-0.0472114,-0.0221559,-0.0276925,-0.025497
-0.0272244,-0.0355483,-0.0522545,-0.0239525
-0.0262681,-0.00309543,-0.0385047,0.0112563
-0.0262681,-0.00309543,-0.0385047,0.0112563
-0.0133813,-0.0434558,-0.0495792,0.0167269
-0.0554922,-0.025169,-0.0277985,-0.0101534
-0.00307704,-0.0228674,0.00261565,-0.0138143
-0.017094,-0.0141733,0.0130494,0.0112501
0.00897384,-0.0538106,0.0361262,0.0269698
0.00897384,-0.0538106,0.0361262,0.0269698
0.0164085,-0.0614307,0.0230434,0.0122749
0.0419518,-0.0160161,0.0727128,0.0443056
0.0545471,-0.0643015,0.0289368,0.0459986
0.051768,-0.0521259,0.0195694,0.0464589
0.0558539,-0.0643275,0.0142269,0.0081422
0.0515234,-0.069483,0.00832685,0.042871
0.0515234,-0.069483,0.00832685,0.042871
0.0515234,-0.069483,0.00832685,0.042871
0.0710376,-0.0951849,0.0159501,0.0545615
0.0403527,-0.0804591,0.0202266,0.0424706
0.0329095,-0.059283,0.0354026,0.0254884
0.0329095,-0.059283,0.0354026,0.0254884
0.0197256,-0.114287,-0.00875131,0.0621224
0.0255755,-0.122862,-0.0189981,0.040184
0.0255755,-0.122862,-0.0189981,0.040184
0.0135687,-0.147809,0.0173909,0.0976206
0.0135687,-0.147809,0.0173909,0.0976206
0.0135687,-0.147809,0.0173909,0.0976206
0.0269719,-0.11824,-0.00754362,0.0777583
0.0595249,-0.122215,-0.0065634,0.120659
0.00057197,-0.079474,0.0487479,0.120001
0.0318732,-0.0696067,0.0245334,0.0920705
0.0318732,-0.0696067,0.0245334,0.0920705
0.0131064,-0.0749455,0.0064429,0.0857481
0.0131064,-0.0749455,0.0064429,0.0857481
-0.0291926,-0.051614,0.0168746,0.0888053
-0.033766,-0.0530195,-0.0335905,0.0400316
-0.033766,-0.0530195,-0.0335905,0.0400316
-0.033766,-0.0530195,-0.0335905,0.0400316
-0.033766,-0.0530195,-0.0335905,0.0400316
-0.033766,-0.0530195,-0.0335905,0.0400316
-0.0238059,-0.0197484,0.0285614,0.0314277
-0.00354224,0.0157934,0.0433831,0.0454514
0.0221064,0.0214128,0.0340649,0.0649259
0.0221064,0.0214128,0.0340649,0.0649259
0.0221064,0.0214128,0.0340649,0.0649259
0.0315389,-0.00913498,0.0498481,0.0930567
0.0315389,-0.00913498,0.0498481,0.0930567
0.0047187,0.0203019,0.0212472,0.0572989
0.0029277,0.00011045,-0.0096649,0.0545054
0.0029277,0.00011045,-0.0096649,0.0545054
0.023821,0.0503142,0.010938,0.0578011
0.0154935,0.061399,-0.0197664,0.093348
-0.00422331,0.0288678,0.0158354,0.10013
-0.0539825,0.0300969,0.0460861,0.137846
-0.0539825,0.0300969,0.0460861,0.137846
-0.0539825,0.0300969,0.0460861,0.137846
-0.0539825,0.0300969,0.0460861,0.137846
-0.0260758,0.0524382,0.00830809,0.11418
-0.0295174,0.00997556,0.0429499,0.057724
-0.0132479,0.0446746,0.0131888,0.0481134
-0.0612849,-0.0183778,-0.0158699,0.048722
-0.0612849,-0.0183778,-0.0158699,0.048722
