ReTr(Lx),ReTr(Ly),ImTr(Lx),ImTr(Ly)
-0.0221723, -0.0806218, -0.0795095, -0.0788751
0.0378594, -0.0212192, -0.0456811, 0.0339609
0.0237422, -0.0937605, -0.13737, 0.0262491
0.0237422, -0.0937605, -0.13737, 0.0262491
-0.0323291, -0.0325814, -0.141041, 0.00444682
-0.101942, -0.0769439, -0.0695517, 0.00982109
0.0349711, -0.0583603, -0.0817375, 0.0131884
-0.00374455, -0.0380645, -0.117479, -0.102853
-0.13336, -0.053873, -0.170316, -0.0855589
-0.0671874, 0.0235332, -0.0526815, -0.0570886
-0.0671874, 0.0235332, -0.0526815, -0.0570886
-0.0671874, 0.0235332, -0.0526815, -0.0570886
-0.0372636, 0.0893893, -0.141267, -0.0760978
-0.0372636, 0.0893893, -0.141267, -0.0760978
-0.0998757, 0.0435784, -0.15301, -0.0693307
-0.0998757, 0.0435784, -0.15301, -0.0693307
-0.0777084, 0.068005, -0.108431, -0.0733868
-0.184429, 0.0354589, -0.137655, -0.104821
-0.184429, 0.0354589, -0.137655, -0.104821
-0.134946, 0.0929675, -0.033502, -0.0705226
-0.157281, 0.087235, -0.0383969, -0.043788
-0.0280596, 0.163133, -0.050481, -0.0936994
-0.0231044, 0.0894239, -0.0722101, -0.0775736
-0.0420587, 0.101251, -0.0244386, -0.117486
-0.0832367, 0.124073, -0.0531839, -0.0954649
-0.0657936, 0.114569, -0.0322969, -0.00741051
0.0375826, 0.256007, -0.0410381, 0.0611816
-0.0869247, 0.314126, 0.027455, 0.111777
-0.0916348, 0.179198, -0.113648, 0.0504691
-0.0424054, 0.184995, -0.0526945, 0.125193
-0.0424054, 0.184995, -0.0526945, 0.125193
0.00278559, 0.220133, -0.0449496, 0.121442
0.015814, 0.125564, -0.00607615, 0.0271074
0.00352006, 0.175879, 0.0544879, -0.0226047
0.0774859, 0.0601799, 0.0730786, -0.103055
0.0835641, 0.0914001, 0.0426119, -0.103147
0.0997101, -0.000933715, 0.00972856, -0.0447781
0.252646, 0.159774, -0.0372967, -0.0286665
0.21933, -0.0379697, -0.079574, -0.0624504
0.21933, -0.0379697, -0.079574, -0.0624504
0.115087, -0.0249444, -0.164141, -0.0592903
0.27248, 0.0647436, -0.00342275, -0.067434
0.291641, 0.152395, 0.0269251, -0.0812299
0.291641, 0.152395, 0.0269251, -0.0812299
0.291641, 0.152395, 0.0269251, -0.0812299
0.147935, 0.161628, -0.00754601, -0.0807453
0.120956, 0.110117, 0.0932667, -0.139254
0.120956, 0.110117, 0.0932667, -0.139254
0.120956, 0.110117, 0.0932667, -0.139254
0.0307756, 0.23682, 0.134481, -0.165988
-0.0740034, 0.28202, 0.0744341, -0.103031
-0.13736, 0.310669, 0.129392, -0.17534
-0.13489, 0.182188, 0.0570931, -0.101202
-0.13489, 0.182188, 0.0570931, -0.101202
0.0178244, 0.09942, 0.159811, -0.0794538
0.0178244, 0.09942, 0.159811, -0.0794538
-0.208876, 0.0992946, 0.212361, -0.0845414
0.0110966, 0.0942776, 0.0798279, -0.106269
0.0110966, 0.0942776, 0.0798279, -0.106269
-0.113241, 0.0714066, 0.0472405, -0.0558556
-0.113241, 0.0714066, 0.0472405, -0.0558556
-0.0670643, 0.108803, 0.0518178, -0.143012
-0.120718, 0.174767, 0.0632391, -0.0776485
-0.170192, 0.123736, 0.0642907, -0.0497405
-0.0533752, 0.162945, 0.0910015, -0.103559
-0.0609694, 0.0833349, 0.10095, -0.202655
0.0712147, 0.0856512, 0.100114, -0.156073
0.0712147, 0.0856512, 0.100114, -0.156073
0.0341796, 0.163049, 0.163905, -0.242251
-0.097541, 0.278197, 0.0388749, -0.109833
-0.097541, 0.278197, 0.0388749, -0.109833
-0.097541, 0.278197, 0.0388749, -0.109833
-0.0405172, 0.118063, 0.026009, -0.186504
-0.0695665, 0.0839712, -0.00499094, -0.027466
-0.0695665, 0.0839712, -0.00499094, -0.027466
-0.0695665, 0.0839712, -0.00499094, -0.027466
0.0460209, 0.0616311, 0.0137401, -0.00862876
-0.00425635, 0.110915, 0.0540189, 0.0208556
-0.00425635, 0.110915, 0.0540189, 0.0208556
0.0723856, 0.0265699, -0.00431475, 0.0752701
-0.0917913, 0.0560159, 0.0661372, 0.0674974
0.0371042, 0.089542, 0.043812, 0.0781874
0.00178374, -0.0137899, -0.0558213, 0.0465971
0.00178374, -0.0137899, -0.0558213, 0.0465971
0.00178374, -0.0137899, -0.0558213, 0.0465971
0.00178374, -0.0137899, -0.0558213, 0.0465971
-0.00404234, 0.0195717, -0.107557, 0.0975041
-0.00404234, 0.0195717, -0.107557, 0.0975041
-0.00404234, 0.0195717, -0.107557, 0.0975041
-0.00404234, 0.0195717, -0.107557, 0.0975041
-0.0699675, 0.0433379, -0.131245, 0.136313
-0.0068515, 0.0685547, -0.200229, 0.111573
-0.0541722, 0.0427614, -0.0980279, 0.0645829
-0.0104925, 0.10606, -0.116605, -0.066442
0.0527019, 0.0406277, -0.0883518, -0.0751935
-0.0782084, 0.0834094, -0.05972, -0.062503
-0.10876, 0.0542394, -0.166687, -0.0436839
-0.0338453, 0.0746202, -0.125739, -0.0381014
-0.0177913, 0.103828, -0.0892839, 0.00407169
0.00753592, 0.082341, -0.0561271, 0.103673
-0.0192513, 0.0492781, -0.178102, 0.0430159
-0.0734395, 0.031302, -0.257785, -0.00961879
-0.0734395, 0.031302, -0.257785, -0.00961879
-0.0734395, 0.031302, -0.257785, -0.00961879
0.0134469, 0.0651977, -0.208384, 0.0226665
0.0134469, 0.0651977, -0.208384, 0.0226665
-0.0764453, 0.0963195, -0.0984027, 0.00865072
-0.0764453, 0.0963195, -0.0984027, 0.00865072
-0.0764453, 0.0963195, -0.0984027, 0.00865072
-0.0764453, 0.0963195, -0.0984027, 0.00865072
-0.0786526, 0.119741, -0.127384, -0.00977814
-0.0786526, 0.119741, -0.127384, -0.00977814
-0.0786526, 0.119741, -0.127384, -0.00977814
-0.0786526, 0.119741, -0.127384, -0.00977814
-0.0786526, 0.119741, -0.127384, -0.00977814
-0.0786526, 0.119741, -0.127384, -0.00977814
-0.0786526, 0.119741, -0.127384, -0.00977814
0.0272037, 0.0950016, -0.249755, 0.02074
-0.00580546, 0.152681, -0.137634, -0.0805231
-0.00580546, 0.152681, -0.137634, -0.0805231
-0.047041, 0.0946726, -0.120747, -0.0484137
-0.0685226, 0.0921623, -0.0842948, -0.0786733
-0.0224389, 0.00481109, -0.130816, 0.0252348
-0.00790895, 0.00261179, -0.090903, 0.00787329
-0.00790894, 0.00261179, -0.090903, 0.00787329
0.0156119, -0.0114397, -0.0557018, 0.0157444
-0.106043, 0.00853968, -0.174831, 0.0781854
-0.106043, 0.00853968, -0.174831, 0.0781854
-0.0335091, 0.0600798, -0.199291, 0.116507
-0.0587074, 0.0711705, -0.071232, 0.0594236
-0.0587074, 0.0711705, -0.071232, 0.0594236
-0.0587074, 0.0711705, -0.071232, 0.0594236
-0.0587074, 0.0711705, -0.071232, 0.0594236
-0.0587074, 0.0711705, -0.071232, 0.0594236
-0.0587074, 0.0711705, -0.071232, 0.0594236
-0.0587074, 0.0711705, -0.071232, 0.0594236
-0.171519, 0.0584784, -0.277577, 0.115086
-0.0923045, 0.044836, -0.187422, 0.0477469
-0.0923045, 0.044836, -0.187422, 0.0477469
-0.0975046, 0.0414947, -0.240055, 0.000755018
-0.0975046, 0.0414947, -0.240055, 0.000755018
-0.0975046, 0.0414947, -0.240055, 0.000755018
-0.0900808, 0.0949489, -0.196713, 0.0241299
-0.0900808, 0.0949489, -0.196713, 0.0241299
-0.0900808, 0.0949489, -0.196713, 0.0241299
-0.0900808, 0.0949489, -0.196713, 0.0241299
0.0525244, 0.0633099, -0.3105, 0.0031275
0.0502284, 0.0425037, -0.250649, 0.0466087
0.0502284, 0.0425037, -0.250649, 0.0466087
0.0573486, 0.122732, -0.148801, 0.00806595
0.0573486, 0.122732, -0.148801, 0.00806595
0.0573486, 0.122732, -0.148801, 0.00806595
0.0573486, 0.122732, -0.148801, 0.00806595
0.0573486, 0.122732, -0.148801, 0.00806595
0.0573486, 0.122732, -0.148801, 0.00806595
0.0573486, 0.122732, -0.148801, 0.00806595
0.0573486, 0.122732, -0.148801, 0.00806595
0.0573486, 0.122732, -0.148801, 0.00806595
-0.0907339, 0.0937982, -0.193105, 0.0932511
0.0629327, 0.0934659, -0.263939, 0.015053
0.00689897, 0.0683241, -0.143373, 0.0487929
0.0016341, 0.159177, -0.129289, 0.169393
0.01099, 0.131703, -0.114448, 0.111263
-0.0986188, 0.0604489, -0.0761495, 0.057507
-0.0986188, 0.0604489, -0.0761495, 0.057507
0.0026216, 0.0793039, -0.0780811, 0.0860045
0.157166, 0.118645, -0.118001, 0.154573
0.157166, 0.118645, -0.118001, 0.154573
0.12676, 0.130578, -0.00448015, 0.0661168
0.188179, 0.0604152, -0.0432042, 0.016519
0.0728306, -0.0392036, 0.0182057, 0.0591111
0.103216, 0.0225713, 0.0110109, 0.0600736
0.0152436, -0.0182759, 0.0129866, 0.0820773
0.0152436, -0.0182759, 0.0129866, 0.0820773
0.0152436, -0.0182759, 0.0129866, 0.0820773
0.0152436, -0.0182759, 0.0129866, 0.0820773
0.102731, 0.162654, -0.0888636, -0.00669785
0.102731, 0.162654, -0.0888636, -0.00669785
-0.0122538, 0.13301, -0.0427831, -0.075501
-0.0531926, 0.0650483, -0.0844422, -0.16622
-0.0174149, 0.106704, -0.034523, -0.113053
-0.0174149, 0.106704, -0.034523, -0.113053
-0.0270029, 0.158301, 0.00632656, -0.0843519
-0.121816, 0.177778, 0.0113992, -0.123756
-0.0927724, 0.00217369, 0.0151659, -0.239735
0.0158689, -0.0217104, 0.0918143, -0.234212
0.011649, -0.0546829, 0.0860975, -0.338545
0.0242756, -0.198266, 0.0211671, -0.276562
0.0281036, -0.050629, -0.0301949, -0.396327
0.000987209, -0.112753, -0.0352044, -0.330852
0.000987209, -0.112753, -0.0352044, -0.330852
-0.0632199, -0.111112, -0.0744004, -0.333586
-0.0632199, -0.111112, -0.0744004, -0.333586
-0.0632199, -0.111112, -0.0744004, -0.333586
-0.0632199, -0.111112, -0.0744004, -0.333586
-0.0632199, -0.111112, -0.0744004, -0.333586
-0.0632199, -0.111112, -0.0744004, -0.333586
-0.037724, -0.0506643, 0.0199105, -0.386189
-0.0641309, -0.104161, 0.0466565, -0.163584
0.023858, -0.066517, 0.0666139, -0.13298
-0.0455579, -0.0528821, -0.0434008, -0.198675
-0.0455579, -0.0528821, -0.0434008, -0.198675
-0.00511309, -0.162061, -0.0221249, -0.263508
-0.00210946, -0.108467, 0.00496886, -0.290319
0.0163854, -0.0570656, -0.0465495, -0.269477
-0.0666319, 0.0117055, -0.043904, -0.250185
-0.0666319, 0.0117055, -0.043904, -0.250185
-0.0404044, 0.00356935, -0.0370554, -0.317085
-0.0404044, 0.00356935, -0.0370554, -0.317085
-0.0404044, 0.00356935, -0.0370554, -0.317085
-0.0404044, 0.00356935, -0.0370554, -0.317085
-0.164659, 0.0194589, -0.0404508, -0.310991
-0.164659, 0.0194589, -0.0404508, -0.310991
-0.0854729, 0.0513344, -0.0520655, -0.32518
0.00650554, 0.0265074, -0.104139, -0.260814
0.150897, -0.029456, -0.0430634, -0.261385
0.149084, -0.0999745, -0.0110543, -0.295356
0.248711, 0.00270285, 0.054419, -0.276637
0.248711, 0.00270285, 0.054419, -0.276637
0.248711, 0.00270285, 0.054419, -0.276637
0.206431, 0.0184004, 0.0381041, -0.244287
0.256981, -0.0533801, -0.0023275, -0.248514
0.207571, -0.00427041, 0.0423131, -0.263904
0.207571, -0.00427041, 0.0423131, -0.263904
0.0612054, -0.0373078, 0.111686, -0.184495
0.116083, 0.0133376, 0.155507, -0.115814
0.11447, -0.103072, 0.129384, -0.131485
0.115431, -0.0791964, 0.0497835, -0.104901
0.129048, -0.106776, 0.0865774, -0.0912705
0.151619, -0.040711, 0.094763, 0.000936637
0.0342211, -0.133705, 0.0390098, -0.0503516
0.0255159, -0.106307, 0.0785276, 0.0360746
0.107583, -0.173107, 0.0399146, -0.0354088
0.118212, -0.0765337, -0.00071654, 0.00511074
-0.00425245, -0.0641719, 0.0406907, -0.0244705
-0.0256859, -0.0992331, -0.0247125, -0.00475975
-0.03651, -0.125909, 0.049969, -0.0597422
-0.0402014, -0.179987, -0.00884894, 0.0167396
-0.0402014, -0.179987, -0.00884894, 0.0167396
-0.0655996, -0.148729, 0.0496629, -0.0248293
-0.0916995, -0.133389, 0.108323, 0.0201155
-0.0174818, -0.0350975, -0.0320095, -0.0316074
-0.0409663, -0.0691704, 0.0446457, 0.00125011
-0.0409663, -0.0691704, 0.0446457, 0.00125011
-0.0409663, -0.0691704, 0.0446457, 0.00125011
-0.0409663, -0.0691704, 0.0446457, 0.00125011
-0.0409663, -0.0691704, 0.0446457, 0.00125011
-0.0246598, -0.125899, 0.0379932, -0.00269236
-0.0246598, -0.125899, 0.0379932, -0.00269236
-0.0246598, -0.125899, 0.0379932, -0.00269236
-0.0246598, -0.125899, 0.0379932, -0.00269236
-0.0246598, -0.125899, 0.0379932, -0.00269236
-0.0246598, -0.125899, 0.0379932, -0.00269236
-0.0246598, -0.125899, 0.0379932, -0.00269236
-0.0304055, -0.0383815, 0.0328886, -0.0755566
0.0245618, -0.0545501, 0.00962044, 0.0469658
0.0245618, -0.0545501, 0.00962044, 0.0469658
0.0245618, -0.0545501, 0.00962044, 0.0469658
0.0615329, -0.059261, 0.0560779, -0.00222364
0.0252558, -0.0501391, 0.154205, -0.021474
-0.0185411, -0.0991245, 0.0233096, -0.148085
0.018746, -0.167265, 0.0713228, -0.0488335
0.0165135, -0.226171, -0.0155405, -0.0963466
0.0165135, -0.226171, -0.0155405, -0.0963466
-0.0416096, -0.221434, 0.127829, -0.110496
-0.09749, -0.164616, 0.0368305, -0.0747999
-0.09749, -0.164616, 0.0368305, -0.0747999
-0.09749, -0.164616, 0.0368305, -0.0747999
-0.09749, -0.164616, 0.0368305, -0.0747999
-0.09749, -0.164616, 0.0368305, -0.0747999
-0.128439, -0.177948, 0.146106, -0.123397
-0.128439, -0.177948, 0.146106, -0.123397
-0.0818311, -0.115377, 0.0853369, -0.0688209
-0.178484, -0.16484, 0.00092702, -0.0290311
-0.202205, -0.0474847, -0.161496, 0.0479795
-0.202205, -0.0474847, -0.161496, 0.0479795
-0.208742, -0.0249368, -0.130781, 0.0590518
-0.113182, -0.0316054, -0.00532481, 0.0707737
-0.113182, -0.0316054, -0.00532481, 0.0707737
-0.113182, -0.0316054, -0.00532481, 0.0707737
-0.135165, -0.0299267, -0.107474, 0.0817994
-0.154285, -0.115845, -0.0103167, 0.00942006
-0.154285, -0.115845, -0.0103167, 0.00942006
-0.162639, -0.0961023, 0.00541359, -0.0852581
-0.124468, 0.0271001, 0.0445984, 0.0249824
0.00340209, 0.005316, 0.0594646, 0.0394419
-0.0417382, 0.01691, 0.00539689, 0.0148424
-0.0481934, -0.009862, 0.00880824, -0.0678118
-0.0674906, 0.110686, 0.0745711, -0.00815145
-0.0175331, 0.0391198, -0.0707136, -0.115137
0.00193336, 0.0116364, -0.0723964, -0.172504
0.00193336, 0.0116364, -0.0723964, -0.172504
-0.0372232, -0.0894651, -0.111388, -0.115914
-0.0313918, -0.0260135, -0.0076288, -0.0989065
0.0118473, -0.0873545, -0.064609, -0.185444
-0.0969294, -0.13468, -0.0952884, -0.142956
-0.0969294, -0.13468, -0.0952884, -0.142956
-0.0969294, -0.13468, -0.0952884, -0.142956
-0.0969294, -0.13468, -0.0952884, -0.142956
-0.0880169, -0.0509899, -0.130997, -0.0386509
-0.179096, -0.0263845, -0.0824491, 0.0365856
-0.101696, -0.0840659, -0.148204, 0.12912
-0.0837806, -0.0103015, -0.0468719, 0.140429
-0.112179, -0.0562546, -0.164093, 0.129814
-0.160155, -0.0412654, -0.136816, 0.0254895
-0.133585, -0.0211952, -0.0980189, 0.0977716
-0.0749456, -0.0203041, -0.041272, 0.0816318
-0.0749456, -0.0203041, -0.041272, 0.0816318
-0.0749456, -0.0203041, -0.041272, 0.0816318
-0.089867, 0.0518835, -0.0947148, 0.14869
0.0153551, 0.0677875, -0.167576, 0.133591
0.0153551, 0.0677875, -0.167576, 0.133591
-0.0583086, 0.0923461, -0.110621, 0.127883
-0.114831, 0.121449, -0.246961, 0.0240787
-0.15027, 0.16728, -0.155023, -0.0365149
-0.139369, 0.0756885, -0.0930638, -0.100543
-0.118106, 0.0411464, -0.0857256, -0.0188679
-0.118106, 0.0411464, -0.0857256, -0.0188679
-0.188031, -0.0484836, 0.0458526, -0.0543574
-0.136135, -0.0717829, 0.0972874, -0.140332
-0.136135, -0.0717829, 0.0972874, -0.140332
-0.179484, -0.200368, -0.0191354, -0.0313645
-0.11931, -0.119579, -0.0324581, -0.0642119
-0.11931, -0.119579, -0.0324581, -0.0642119
-0.11931, -0.119579, -0.0324581, -0.064212
-0.0867405, -0.156323, 0.0259204, -0.0419949
-0.115446, -0.0992201, 0.0455113, -0.0649
-0.115446, -0.0992201, 0.0455113, -0.0649
-0.100494, -0.0400236, 0.119894, -0.0615654
-0.0769741, -0.0335392, 0.0485274, -0.156903
-0.0769741, -0.0335392, 0.0485274, -0.156903
-0.0769741, -0.0335392, 0.0485274, -0.156903
-0.0769741, -0.0335392, 0.0485274, -0.156903
-0.0769741, -0.0335392, 0.0485274, -0.156903
-0.076974, -0.0335392, 0.0485274, -0.156903
-0.0592861, -0.0878606, 0.0543486, -0.214232
-0.117904, -0.257419, 0.0683786, -0.115502
-0.0884402, -0.246159, 0.0552728, -0.242714
-0.0338611, -0.289954, 0.110463, -0.180764
-0.0338611, -0.289954, 0.110463, -0.180764
-0.0338611, -0.289954, 0.110463, -0.180764
-0.0246197, -0.200217, 0.0179765, -0.111736
-0.0582145, -0.0967829, 0.00677773, -0.111418
-0.0964553, -0.0891261, -0.0978459, -0.0633146
-0.0964553, -0.0891261, -0.0978457, -0.0633146
-0.0964553, -0.0891261, -0.0978457, -0.0633146
-0.145496, -0.0878262, -0.013649, -0.115339
-0.145496, -0.0878262, -0.013649, -0.115339
-0.103353, -0.0937567, -0.102169, -0.295193
-0.103353, -0.0937567, -0.102169, -0.295193
-0.0594372, -0.198841, -0.13699, -0.456578
-0.0594372, -0.198841, -0.13699, -0.456578
-0.0936, -0.179328, -0.18432, -0.205506
-0.120058, -0.16128, -0.170721, -0.160183
-0.060738, -0.0766256, -0.21688, -0.159845
-0.118607, -0.122514, -0.20179, -0.144121
-0.0396426, -0.0530707, -0.196057, -0.234585
-0.0396426, -0.0530707, -0.196057, -0.234585
-0.068324, -0.0707409, -0.0877055, -0.141034
-0.068324, -0.0707409, -0.0877055, -0.141034
-0.068324, -0.0707409, -0.0877055, -0.141034
-0.068324, -0.0707409, -0.0877055, -0.141034
-0.0502423, -0.0925253, -0.141026, -0.193227
-0.109945, -0.0175735, -0.152275, -0.149369
-0.158761, -0.046642, -0.149397, -0.208053
-0.158761, -0.046642, -0.149397, -0.208053
-0.197049, -0.0373141, -0.113059, -0.288762
-0.0392624, 0.060129, -0.134611, -0.230446
-0.0600996, -0.0724886, -0.149909, -0.181232
-0.0600996, -0.0724886, -0.149909, -0.181232
-0.024026, -0.0251595, -0.155891, -0.184023
-0.024026, -0.0251595, -0.155891, -0.184023
0.0394639, -0.0021736, -0.102828, -0.12432
0.0812344, -0.0125754, -0.0349884, -0.0756666
0.0812344, -0.0125754, -0.0349884, -0.0756666
0.0552924, -0.0835829, -0.0971348, 0.00795199
-0.0312824, 0.0224277, -0.0552064, -0.0576986
-0.0428896, 0.0760431, -0.0731398, 0.0256513
-0.0832173, 0.0182244, 0.00160827, -0.0199124
-0.046408, 0.0266233, 0.0102504, 0.136461
-0.046408, 0.0266233, 0.0102504, 0.136461
-0.0413068, -0.00311781, 0.0154604, 0.178072
0.0647104, -0.0388595, 0.163189, 0.180269
0.109711, -0.0660544, 0.0338244, 0.178482
0.0245664, -0.102383, 0.0211459, 0.190261
0.0466415, -0.103408, 0.0444204, 0.180585
0.0527955, -0.0455668, -0.0428611, 0.196653
0.0527955, -0.0455668, -0.0428611, 0.196653
0.0527955, -0.0455668, -0.0428611, 0.196653
0.138769, -0.185204, 0.0620086, 0.126677
0.108619, -0.117915, 0.0158128, 0.143313
0.0368803, -0.0857762, 0.074523, 0.0480056
0.0368803, -0.0857762, 0.074523, 0.0480056
0.0352049, -0.172321, 0.0414454, 0.137461
0.0353039, -0.164674, 0.0605869, 0.0277188
0.0353039, -0.164674, 0.0605869, 0.0277188
0.00181746, -0.263927, 0.0321819, 0.176864
0.00181746, -0.263927, 0.0321819, 0.176864
0.00181746, -0.263927, 0.0321819, 0.176864
0.062372, -0.160356, 0.040271, 0.0922048
0.107682, -0.28035, 0.0226495, 0.239935
-0.0140471, -0.158256, 0.0935335, 0.20105
0.097755, -0.199884, 0.051689, 0.214654
0.097755, -0.199884, 0.051689, 0.214654
0.0375854, -0.0892564, -0.0267368, 0.175336
0.0375854, -0.0892564, -0.0267368, 0.175336
-0.0590329, -0.107313, 0.0358991, 0.191599
-0.0542884, -0.0930421, -0.0680295, 0.183479
-0.0542884, -0.0930421, -0.0680295, 0.183479
-0.0542884, -0.0930421, -0.0680295, 0.183479
-0.0542884, -0.0930421, -0.0680295, 0.183479
-0.0542884, -0.0930421, -0.0680295, 0.183479
-0.0417667, -0.0544744, 0.172934, 0.265333
0.0223395, 0.061665, 0.106206, 0.135936
0.0806556, 0.047761, 0.0570626, 0.205409
0.0806556, 0.047761, 0.0570626, 0.205409
0.0806556, 0.047761, 0.0570626, 0.205409
0.0763334, 0.0447323, 0.161996, 0.290309
0.0763334, 0.0447323, 0.161996, 0.290309
0.0480112, 0.0554885, 0.102387, 0.188101
0.0608628, 0.0354768, 0.0100549, 0.180231
0.0608628, 0.0354768, 0.0100549, 0.180231
0.0256774, 0.15975, -0.0151419, 0.131145
0.046931, 0.216438, 0.00666604, 0.235265
0.0120424, 0.0847576, 0.00904611, 0.130626
-0.0617949, 0.0483016, 0.0883059, 0.259483
-0.0617949, 0.0483016, 0.0883059, 0.259483
-0.0617949, 0.0483016, 0.0883059, 0.259483
-0.0617949, 0.0483016, 0.0883059, 0.259483
0.00880543, 0.1152, -0.00573557, 0.190647
0.0104418, 0.0641054, 0.054909, 0.0921951
0.00710197, 0.130941, -0.0034219, 0.102189
-0.0389391, 0.0938578, -0.0428759, 0.092814
-0.0389391, 0.0938578, -0.0428759, 0.092814
