t,deltaS
1785,0.01855
1786,-0.1562
1787,0.05609
1788,-0.3112
1789,0.3015
1790,0.3944
1791,-0.05677
1792,-0.01143
1793,-0.02746
1794,0.01094
1795,0.5221
1796,0.241
1797,0.1028
1798,0.03076
1799,0.02837
1800,-0.1229
1801,0.4001
1802,0.1369
1803,0.1427
1804,0.2852
1805,-0.1475
1806,0.09483
1807,-0.3544
1808,0.5485
1809,0.1696
1810,0.3197
1811,-0.4829
1812,-0.05133
1813,-0.2068
1814,0.4008
1815,0.3615
1816,-0.02989
1817,-0.0337
1818,0.3194
1819,-0.08128
1820,0.2571
1821,0.1858
1822,-0.03484
1823,0.3628
1824,0.1151
1825,-0.06278
1826,0.06994
1827,-0.3051
1828,-0.2682
1829,-0.2104
1830,0.08022
1831,0.5196
1832,0.1289
1833,0.475
1834,-0.06865
1835,-0.2464
1836,0.02366
1837,0.0148
1838,0.0349
1839,-0.342
1840,-0.0705
1841,0.001002
1842,-0.1301
1843,-0.08271
1844,0.09097
1845,-0.08766
1846,0.5222
1847,0.0342
1848,0.1499
1849,-0.2853
1850,-0.008516
1851,-0.2961
1852,0.2663
1853,0.08546
1854,-0.1572
1855,0.175
1856,0.04371
1857,0.1026
1858,-0.1106
1859,-0.3718
1860,-0.204
1861,0.1178
1862,0.09459
1863,-0.001204
1864,0.228
1865,-0.2231
1866,-0.04334
1867,-0.02741
1868,0.05617
1869,-0.2328
1870,0.219
1871,0.2257
1872,0.1653
1873,0.154
1874,-0.1771
1875,-0.06082
1876,0.2004
1877,0.07538
1878,-0.02245
1879,0.3615
1880,-0.01205
1881,0.07075
1882,0.0615
1883,0.3365
1884,0.05832
1885,0.0906
1886,0.04113
1887,0.3072
1888,0.1558
1889,-0.008099
1890,-0.2257
1891,0.185
1892,-0.2077
1893,0.206
1894,0.3435
1895,0.1404
1896,-0.2433
1897,0.02565
1898,0.06883
1899,0.1442
1900,0.1303
1901,-0.009269
1902,-0.1326
1903,0.1506
1904,0.0009952
1905,-0.08686
1906,0.08368
1907,0.09669
1908,-0.0473
1909,-0.06394
1910,-0.05258
1911,0.2636
1912,0.1903
1913,0.08691
1914,-0.01476
1915,-0.01265
1916,-0.05646
1917,-0.1276
1918,0.1703
1919,0.5332
1920,0.2009
1921,-0.199
1922,0.2435
1923,0.2106
1924,0.1872
1925,-0.2992
1926,-0.009538
1927,0.09166
1928,0.1059
1929,0.1643
1930,0.1279
1931,-0.01106
1932,0.3221
1933,0.2724
1934,0.1099
1935,-0.5278
1936,0.003265
1937,-0.1017
1938,-0.2433
1939,0.4654
1940,0.09763
1941,-0.12
1942,0.3333
1943,-0.0688
1944,0.01279
1945,-0.1708
1946,0.00561
1947,-0.1092
1948,0.05332
1949,0.07942
1950,0.02385
1951,-0.1076
1952,-0.08814
1953,0.3036
1954,0.2983
1955,-0.2123
1956,0.1196
1957,0.1299
1958,0.2182
1959,-0.05485
1960,0.2418
1961,0.01176
1962,0.2639
1963,0.1322
1964,-0.06683
1965,-0.08352
1966,0.2837
1967,0.04677
1968,-0.2288
1969,0.163
1970,0.04078
1971,-0.1021
1972,0.07936
1973,-0.1703
1974,0.2047
1975,0.2911
1976,-0.1145
1977,-0.1758
1978,0.1345
1979,-0.08997
1980,-0.3082
1981,0.3411
1982,0.3967
1983,0.2494
1984,0.1464
1985,-0.1091
1986,-0.01809
1987,-0.08488
1988,-0.2712
1989,0.09576
1990,0.328
1991,0.02429
1992,-0.03649
1993,-0.2918
1994,-0.04149
1995,0.05913
1996,0.02837
1997,-0.1126
1998,0.0489
1999,0.08946
2000,-0.2609
2001,0.1218
2002,-0.3441
2003,0.049
2004,0.2034
2005,-0.05581
2006,-0.07426
2007,0.1996
2008,0.1445
2009,-0.01682
2010,0.09857
2011,0.2768
2012,0.0501
2013,0.1454
2014,0.01891
2015,0.2508
2016,-0.09826
2017,0.07838
2018,0.04108
2019,0.2196
2020,0.05805
2021,0.1741
2022,-0.2436
2023,0.2047
2024,-0.1539
2025,0.1226
2026,0.1025
2027,0.2306
2028,-0.2523
2029,0.1105
2030,-0.005006
2031,-0.104
2032,0.1293
2033,0.3569
2034,0.3315
2035,-0.289
2036,0.09181
2037,0.4515
2038,0.08806
2039,0.194
2040,0.1538
2041,0.1084
2042,-0.2366
2043,-0.1971
2044,0.1127
2045,-0.1189
2046,-0.06594
2047,0.4314
2048,0.1655
2049,0.1691
2050,0.07188
2051,-0.06691
2052,-0.1817
2053,0.2646
2054,-0.143
2055,0.2955
2056,0.03395
2057,0.02444
2058,-0.2089
2059,0.5034
2060,0.1453
2061,0.02677
2062,0.1011
2063,0.06
2064,0.09369
2065,0.1684
2066,-0.4667
2067,0.2716
2068,0.2894
2069,0.2589
2070,-0.124
2071,0.3223
2072,0.2486
2073,-0.1606
2074,-0.3361
2075,0.04306
2076,-0.2873
2077,-0.2716
2078,0.1652
2079,-0.04933
2080,0.02137
2081,0.09788
2082,-0.08235
2083,0.4452
2084,-0.2515
2085,0.2245
2086,0.1644
2087,0.02183
2088,0.08328
2089,-0.561
2090,0.2359
2091,-0.5074
2092,-0.03433
2093,-0.03542
2094,0.2465
2095,0.1352
2096,0.1875
2097,-0.2145
2098,-0.1387
2099,0.242
2100,0.3308
2101,-0.1093
2102,-0.07266
2103,0.02647
2104,-0.1563
2105,0.1258
2106,0.00604
2107,-0.0755
2108,0.3703
2109,0.01794
2110,0.1727
2111,-0.1074
2112,-0.3934
2113,0.3193
2114,-0.009509
2115,0.3186
2116,-0.5357
2117,-0.2461
2118,0.03077
2119,0.04629
2120,-0.258
2121,0.209
2122,0.4406
2123,-0.05289
2124,-0.2585
2125,0.005753
2126,0.2656
2127,0.2986
2128,-0.07256
2129,-0.1541
2130,0.0806
2131,-0.1261
2132,-0.02425
2133,0.2854
2134,-0.04443
2135,0.3388
2136,-0.2406
2137,0.1377
2138,0.1978
2139,0.03154
2140,0.2352
2141,-0.2179
2142,0.2796
2143,-0.04377
2144,0.01704
2145,0.31
2146,-0.4335
2147,-0.04681
2148,0.401
2149,-0.3507
2150,-0.06193
2151,0.0461
2152,-0.1846
2153,-0.09396
2154,0.07746
2155,0.1145
2156,-0.1271
2157,0.3591
2158,-0.0825
2159,0.4689
2160,0.1364
2161,-0.08923
2162,0.1745
2163,-0.04918
2164,0.0892
2165,-0.221
2166,-0.1104
2167,0.1868
2168,-0.00485
2169,0.3159
2170,-0.1212
2171,-0.06169
2172,0.3632
2173,0.05772
2174,-0.1982
2175,0.2282
2176,-0.04161
2177,-0.2866
2178,0.1304
2179,0.1376
2180,0.2866
2181,-0.1754
2182,0.1806
2183,0.03654
2184,0.1434
2185,0.1497
2186,0.2117
2187,0.2144
2188,0.3131
2189,0.1352
2190,0.5032
2191,-0.2587
2192,-0.4182
2193,-0.1751
2194,-0.1919
2195,-0.01129
2196,-0.4171
2197,-0.04058
2198,0.0888
2199,-0.02356
2200,-0.2288
2201,0.2276
2202,-0.09299
2203,-0.1693
2204,0.4046
2205,-0.272
2206,0.3352
2207,-0.1292
2208,-0.1244
2209,0.2913
2210,0.001279
2211,0.0778
2212,0.1566
2213,0.2694
2214,-0.04546
2215,0.1452
2216,-0.2853
2217,0.01821
2218,-0.142
2219,-0.1503
2220,0.03502
2221,0.1344
2222,-0.2975
2223,-0.1364
2224,0.01426
2225,-0.1195
2226,-0.07912
2227,-0.09134
2228,0.06142
2229,-0.06183
2230,-0.1306
2231,-0.2707
2232,-0.1453
2233,0.015
2234,0.1096
2235,-0.04493
2236,0.2461
2237,-0.2005
2238,0.0322
2239,0.04245
2240,-0.301
2241,0.1552
2242,-0.01626
2243,0.3687
2244,-0.02961
2245,-0.1342
2246,0.03826
2247,0.01825
2248,-0.1355
2249,0.3273
2250,-0.2397
2251,0.2897
2252,-0.1291
2253,0.06876
2254,-0.2872
2255,0.1823
2256,-0.08832
2257,0.1337
2258,0.06593
2259,-0.06726
2260,0.1541
2261,-0.0842
2262,0.1996
2263,-0.1391
2264,0.2452
2265,-0.3567
2266,-0.03362
2267,0.4303
2268,-0.335
2269,-0.01715
2270,-0.06717
2271,-0.03221
2272,-0.3168
2273,-0.1274
2274,0.08104
2275,-0.005702
2276,0.1295
2277,0.04678
2278,0.1692
2279,-0.1647
2280,-0.07192
2281,-0.2851
2282,0.2672
2283,0.3109
2284,0.264
2285,-0.1837
2286,0.2599
2287,-0.07775
2288,0.04055
2289,0.2251
2290,0.2904
2291,-0.2135
2292,-0.3166
2293,-0.1563
2294,0.3448
2295,0.1123
2296,-0.01538
2297,-0.1625
2298,0.1722
2299,-0.08343
2300,0.1928
2301,-0.4173
2302,0.1039
2303,-0.1713
2304,-0.1313
2305,0.07311
2306,-0.1518
2307,-0.01674
2308,0.2837
2309,0.2583
2310,0.3869
2311,0.1464
2312,-0.3543
2313,-0.2727
2314,-0.2258
2315,-0.2633
2316,0.0008027
2317,0.1203
2318,-0.1596
2319,0.4666
2320,-0.2726
2321,0.2268
2322,-0.1063
2323,0.0742
2324,-0.06384
2325,0.004969
2326,-0.2669
2327,0.05822
2328,0.04703
2329,0.1194
2330,-0.3333
2331,0.3501
2332,-0.05399
2333,0.3922
2334,0.444
2335,-0.2107
2336,0.02727
2337,-0.477
2338,0.286
2339,-0.1839
2340,0.2459
2341,-0.02523
2342,-0.3419
2343,0.192
2344,-0.1209
2345,-0.02658
2346,0.1181
2347,-0.1273
2348,0.1104
2349,-0.08972
2350,0.07569
2351,0.1441
2352,0.008492
2353,0.252
2354,-0.1875
2355,0.1457
2356,0.03439
2357,-0.1294
2358,0.1241
2359,-0.2592
2360,-0.03683
2361,-0.1896
2362,0.2742
2363,0.412
2364,-0.1023
2365,0.3931
2366,0.02097
2367,-0.1413
2368,-0.0353
2369,0.3282
2370,-0.1949
2371,0.085
2372,-0.3874
2373,0.1739
2374,0.1418
2375,0.09847
2376,-0.07363
2377,0.03877
2378,-0.0506
2379,0.1734
2380,-0.09035
2381,-0.1657
2382,0.3353
2383,-0.1058
2384,0.1072
2385,-0.1729
2386,-0.2125
2387,-0.3052
2388,0.03151
2389,-0.2895
2390,-0.07401
2391,-0.1746
2392,-0.05737
2393,0.07356
2394,0.1519
2395,-0.2941
2396,0.07257
2397,0.2111
2398,0.008822
2399,0.2251
2400,0.1826
2401,0.2214
2402,-0.2553
2403,0.1127
2404,0.1545
2405,-0.1244
2406,-0.03681
2407,0.0215
2408,-0.4252
2409,0.3803
2410,0.4511
2411,-0.3326
2412,0.5883
2413,0.3006
2414,0.09722
2415,0.2375
2416,-0.1601
2417,0.06537
2418,0.05171
2419,0.1503
2420,0.4258
2421,0.04033
2422,0.04716
2423,0.07831
2424,-0.01921
2425,-0.1005
2426,0.01675
2427,-0.00901
2428,0.2221
2429,-0.1437
2430,0.1871
2431,-0.2381
2432,0.08209
2433,-0.2166
2434,-0.1491
2435,0.3277
2436,0.3089
2437,-0.2118
2438,0.0808
2439,-0.008207
2440,-0.03713
2441,0.1699
2442,-0.06232
2443,0.3813
2444,-0.409
2445,0.2227
2446,0.04598
2447,0.2838
2448,-0.1202
2449,0.3236
2450,-0.3203
2451,0.3751
2452,0.09211
2453,0.08652
2454,0.05754
2455,-0.0526
2456,0.1517
2457,-0.4015
2458,0.2953
2459,-0.2185
2460,0.0475
2461,0.006184
2462,0.08099
2463,-0.2575
2464,0.2316
2465,-0.1009
2466,0.1087
2467,0.3526
2468,0.3134
2469,-0.2503
2470,-0.1119
2471,0.06094
2472,-0.126
2473,-0.1704
2474,0.3133
2475,-0.2355
2476,-0.1935
2477,0.1194
2478,0.03824
2479,0.2745
2480,-0.117
2481,-0.04675
2482,-0.01162
2483,-0.1385
2484,0.09655
2485,0.1527
2486,0.1262
2487,0.4804
2488,-0.09718
2489,0.3589
2490,0.08097
2491,-0.1697
2492,0.08098
2493,0.2427
2494,-0.4621
2495,-0.1212
2496,0.1489
2497,0.138
2498,-0.1598
2499,-0.02536
2500,0.2052
2501,0.3828
2502,0.4259
2503,0.12
2504,-0.07163
2505,0.1279
2506,-0.08288
2507,0.06524
2508,-0.1254
2509,0.1128
2510,0.01004
2511,0.2078
2512,0.02506
2513,-0.09931
2514,0.241
2515,-0.1669
2516,-0.05875
2517,-0.01204
2518,-0.2289
2519,0.02592
2520,0.07869
2521,0.1184
2522,0.05437
2523,-0.3483
2524,-0.1477
2525,0.09705
2526,0.2047
2527,0.02287
2528,-0.06111
2529,0.02837
2530,0.1277
2531,0.05396
2532,-0.3807
2533,-0.0006334
2534,0.08012
2535,0.3248
2536,0.203
2537,0.1787
2538,-0.0488
2539,0.4246
2540,-0.04711
2541,0.03654
2542,-0.03739
2543,0.1049
2544,-0.1897
2545,0.1555
2546,-0.02762
2547,-0.3089
2548,0.207
2549,0.1067
2550,-0.4043
2551,0.04309
2552,0.4004
2553,0.06869
2554,-0.01441
2555,0.001869
2556,0.3074
2557,-0.02215
2558,0.3159
2559,-0.05757
2560,0.1653
2561,-0.3553
2562,-0.12
2563,-0.05494
2564,-0.03805
2565,-0.1548
2566,-0.3884
2567,0.06961
2568,0.08296
2569,0.1304
2570,-0.01442
2571,0.0788
2572,-0.09512
2573,0.4995
2574,-0.166
2575,-0.03696
2576,0.05047
2577,-0.04258
2578,0.01719
2579,0.05451
2580,-0.01815
2581,0.03555
2582,0.4766
2583,0.165
2584,0.1365
2585,0.524
2586,-0.08498
2587,0.06271
2588,-0.04032
2589,-0.1187
2590,0.1479
2591,0.2233
2592,0.2372
2593,-0.519
2594,0.2776
2595,0.1965
2596,-0.2537
2597,0.01185
2598,-0.04143
2599,0.04454
2600,0.2233
2601,0.01726
2602,0.01959
2603,-0.07453
2604,0.1016
2605,-0.05935
2606,-0.01131
2607,-0.1124
2608,0.3511
2609,0.1309
2610,0.3183
2611,-0.1391
2612,-0.0769
2613,0.3967
2614,-0.2083
2615,0.1586
2616,0.01455
2617,-0.139
2618,-0.2017
2619,-0.01877
2620,0.08266
2621,-0.03335
2622,-0.3561
2623,0.3618
2624,-0.155
2625,0.2308
2626,-0.1888
2627,-0.3236
2628,0.3255
2629,-0.06506
2630,0.05509
2631,-0.08408
2632,0.2312
2633,-0.04693
2634,-0.1725
2635,-0.1822
2636,-0.2969
2637,0.2668
2638,0.3684
2639,0.06998
2640,0.3936
2641,-0.2394
2642,-0.3407
2643,0.5359
2644,0.2323
2645,-0.1674
2646,0.01731
2647,0.3936
2648,-0.3154
2649,0.09911
2650,-0.1706
2651,-0.0281
2652,0.1018
2653,-0.1217
2654,-0.03106
2655,0.1399
2656,0.3349
2657,-0.1088
2658,0.2591
2659,0.2986
2660,-0.02914
2661,-0.3858
2662,0.1897
2663,0.1133
2664,-0.09137
2665,-0.1202
2666,0.2846
2667,0.1116
2668,-0.2333
2669,0.2787
2670,0.4647
2671,0.2111
2672,0.06358
2673,-0.0231
2674,-0.126
2675,0.2296
2676,0.0906
2677,-0.0702
2678,-0.02554
2679,0.1367
2680,-0.1759
2681,0.1963
2682,0.3987
2683,0.0124
2684,0.2123
2685,-0.1255
2686,0.09741
2687,-0.01561
2688,-0.1683
2689,0.00724
2690,0.142
2691,-0.2137
2692,0.08653
2693,0.5753
2694,0.4568
2695,-0.477
2696,0.324
2697,-0.5164
2698,0.154
2699,-0.3378
2700,0.2785
2701,0.2681
2702,-0.0963
2703,0.1612
2704,0.004078
2705,0.245
2706,-0.006827
2707,0.3127
2708,-0.1964
2709,0.1677
2710,0.3202
2711,-0.2085
2712,0.1317
2713,0.342
2714,0.03186
2715,-0.2563
2716,0.02628
2717,-0.2774
2718,0.5627
2719,-0.1392
2720,0.1528
2721,-0.3421
2722,0.035
2723,-0.08962
2724,0.003179
2725,-0.1833
2726,0.3083
2727,-0.09282
2728,0.2554
2729,0.2673
2730,0.3122
2731,-0.1021
2732,0.06597
2733,0.1893
2734,0.04101
2735,-0.0351
2736,0.1342
2737,0.2202
2738,0.177
2739,-0.209
2740,-0.2112
2741,-0.3783
2742,0.4345
2743,-0.06877
2744,-0.3326
2745,-0.2607
2746,-0.3065
2747,-0.1329
2748,-0.2225
2749,-0.109
2750,0.008223
2751,0.5042
2752,-0.06217
2753,-0.07423
2754,-0.1465
2755,-0.3367
2756,0.03599
2757,0.4829
2758,-0.1901
2759,-0.3411
2760,0.009468
2761,-0.08837
2762,-0.1834
2763,-0.03732
2764,0.193
2765,0.1555
2766,0.05989
2767,-0.07176
2768,-0.01277
2769,0.02015
2770,-0.1597
2771,0.1284
2772,-0.3
2773,0.1342
2774,0.1491
2775,-0.1563
2776,0.1264
2777,-0.1176
2778,-0.0007926
2779,0.2158
2780,-0.1245
2781,0.2228
2782,0.07596
2783,-0.02267
2784,0.04873
2785,0.02721
2786,-0.1706
2787,0.1841
2788,0.09124
2789,-0.09031
2790,-0.1123
2791,-0.071
2792,0.3376
2793,-0.3589
2794,-0.1523
2795,-0.5365
2796,-0.04544
2797,0.5081
2798,0.09345
2799,0.1584
2800,-0.1028
2801,-0.1778
2802,0.2262
2803,0.06472
2804,0.1242
2805,-0.02265
2806,0.3951
2807,0.1022
2808,0.02235
2809,0.09948
2810,0.2455
2811,0.1505
2812,-0.4162
2813,0.07658
2814,0.2837
2815,-0.03647
2816,-0.07927
2817,-0.1393
2818,-0.03073
2819,-0.1539
2820,-0.02245
2821,0.05562
2822,0.06026
2823,-0.01281
2824,0.06938
2825,0.1325
2826,-0.206
2827,0.2044
2828,-0.1789
2829,-0.1782
2830,-0.05713
2831,0.05575
2832,0.1083
2833,-0.2604
2834,0.04919
2835,0.2228
2836,0.08561
2837,0.09218
2838,0.2144
2839,-0.1533
2840,0.03185
2841,-0.008055
2842,0.3013
2843,-0.4653
2844,-0.03783
2845,0.1444
2846,0.001239
2847,0.3214
2848,-0.5395
2849,-0.1145
2850,0.3753
2851,-0.06553
2852,-0.197
2853,0.2753
2854,0.2192
2855,0.2478
2856,0.006482
2857,0.1451
2858,0.133
2859,0.01269
2860,0.1507
2861,0.2444
2862,-0.02259
2863,0.2437
2864,0.376
2865,0.2484
2866,0.08911
2867,0.004563
2868,0.007862
2869,0.0768
2870,-0.002073
2871,0.2913
2872,0.2394
2873,0.1527
2874,0.06798
2875,0.3203
2876,0.004546
2877,-0.08498
2878,-0.2585
2879,0.2469
2880,0.1689
2881,-0.3083
2882,-0.3391
2883,-0.1568
2884,0.08757
2885,0.1858
2886,-0.1136
2887,-0.08164
2888,0.1456
2889,0.3924
2890,0.3059
2891,-0.115
2892,-0.1336
2893,0.327
2894,-0.3866
2895,0.05868
2896,-0.1158
2897,0.1751
2898,0.2663
2899,0.2397
2900,-0.2075
2901,0.07377
2902,-0.8118
2903,-0.04738
2904,-0.09492
2905,0.07019
2906,-0.001158
2907,-0.3601
2908,0.008039
2909,0.02337
2910,-0.1375
2911,-0.01985
2912,-0.08289
2913,0.2349
2914,-0.1699
2915,0.07931
2916,0.2136
2917,-0.3544
2918,0.5339
2919,-0.04935
2920,-0.1375
2921,0.2092
2922,-0.1895
2923,0.01705
2924,-0.1199
2925,-0.278
2926,0.1635
2927,0.02462
2928,-0.0978
2929,-0.04225
2930,0.05522
2931,-0.03645
2932,0.02075
2933,0.06171
2934,0.08798
2935,-0.01802
2936,0.2644
2937,0.07038
2938,0.04714
2939,0.08102
2940,0.2015
2941,-0.2421
2942,0.1311
2943,-0.02767
2944,-0.2076
2945,0.1673
2946,0.3285
2947,-0.2427
2948,-0.04565
2949,0.1519
2950,-0.1241
2951,-0.06605
2952,-0.2977
2953,0.2559
2954,0.04614
2955,-0.08659
2956,0.06414
2957,-0.06056
2958,-0.04212
2959,0.2444
2960,-0.2788
2961,0.09877
2962,-0.13
2963,0.4443
2964,0.488
2965,-0.07925
2966,0.04766
2967,0.3972
2968,0.1669
2969,-0.01395
2970,0.2193
2971,-0.1031
2972,-0.2244
2973,-0.003113
2974,-0.2869
2975,0.6958
2976,0.04223
2977,0.03885
2978,0.02382
2979,-0.06166
2980,0.2315
2981,0.09989
2982,0.2818
2983,-0.08731
2984,0.1218
2985,0.06702
2986,0.3735
2987,-0.2612
2988,0.2089
2989,0.4759
2990,-0.3305
2991,-0.2437
2992,0.2163
2993,-0.03649
2994,-0.1881
2995,0.0593
2996,0.1015
2997,0.2561
2998,0.3517
2999,-0.1968
3000,0.08236
3001,0.2078
3002,0.2608
3003,-0.03951
3004,0.07673
3005,0.1354
3006,0.03981
3007,0.3304
3008,0.1651
3009,-0.04684
3010,0.1895
3011,-0.1089
3012,0.1889
3013,-0.06708
3014,0.069
3015,0.07776
3016,-0.2604
3017,-0.05586
3018,-0.2485
3019,0.06924
3020,0.06364
3021,0.252
3022,0.1435
3023,-0.1308
3024,-0.2656
3025,0.1373
3026,0.1186
3027,0.2159
3028,-0.1531
3029,-0.02401
3030,-0.007253
3031,0.05227
3032,-0.3335
3033,0.1803
3034,0.2873
3035,0.1053
3036,-0.2898
3037,0.1664
3038,0.2417
3039,-0.1116
3040,-0.06733
3041,0.253
3042,0.1489
3043,0.003584
3044,0.3359
3045,0.2233
3046,0.01496
3047,0.04173
3048,0.04393
3049,0.03524
3050,0.03372
3051,0.2933
3052,-0.08762
3053,-0.156
3054,-0.4589
3055,0.0373
3056,-0.01162
3057,0.4063
3058,-0.001269
3059,-0.2649
3060,0.6109
3061,0.3389
3062,-0.04243
3063,-0.2461
3064,0.1935
3065,-0.1712
3066,-0.2177
3067,0.377
3068,0.08313
3069,-0.01588
3070,0.0263
3071,-0.159
3072,-0.1776
3073,0.09966
3074,-0.1781
3075,0.2669
3076,0.2639
3077,0.163
3078,0.1207
3079,-0.2892
3080,-0.02743
3081,0.0932
3082,-0.001216
3083,-0.01513
3084,-0.3319
3085,-0.06956
3086,-0.1239
3087,0.08133
3088,-0.07179
3089,0.1306
3090,-0.2313
3091,0.243
3092,-0.2652
3093,-0.259
3094,-0.2356
3095,-0.1624
3096,-0.184
3097,-0.02744
3098,0.08895
3099,0.08754
3100,-0.3237
3101,0.325
3102,-0.02804
3103,0.04919
3104,0.1694
3105,0.08503
3106,0.1037
3107,0.2523
3108,0.1027
3109,0.4022
3110,0.01353
3111,-0.1201
3112,0.05063
3113,-0.2522
3114,0.1422
3115,0.1648
3116,-0.1448
3117,-0.1235
3118,0.01299
3119,-0.4199
3120,0.1894
3121,-0.5109
3122,0.3912
3123,0.09966
3124,0.6257
3125,-0.1592
3126,-0.2548
3127,0.3982
3128,-0.1211
3129,-0.1689
3130,0.2526
3131,0.1792
3132,-0.09491
3133,-0.1182
3134,0.1495
3135,0.06571
3136,0.3146
3137,-0.5127
3138,-0.07853
3139,-0.4302
3140,0.1567
3141,-0.1266
3142,0.5229
3143,0.2023
3144,0.4444
3145,0.1876
3146,0.2856
3147,-0.2154
3148,-0.08962
3149,0.06631
3150,0.03974
3151,0.1518
3152,0.246
3153,0.1777
3154,-0.1742
3155,-0.2392
3156,-0.05051
3157,-0.09846
3158,-0.01908
3159,0.1149
3160,-0.4061
3161,-0.2579
3162,0.2329
3163,-0.3822
3164,-0.05327
3165,0.0778
3166,0.1838
3167,-0.1495
3168,0.1116
3169,-0.04962
3170,0.1927
3171,0.06759
3172,0.1271
3173,0.2149
3174,0.09748
3175,0.0399
3176,0.08438
3177,0.5049
3178,0.1516
3179,0.1476
3180,0.08959
3181,0.3801
3182,0.05917
3183,0.2975
3184,-0.1324
3185,-0.1641
3186,0.003651
3187,-0.00818
3188,-0.1185
3189,0.4233
3190,0.1418
3191,-0.1014
3192,-0.1648
3193,-0.007918
3194,-0.006205
3195,0.1685
3196,0.3025
3197,-0.3606
3198,0.06347
3199,0.02088
3200,0.3624
3201,-0.008747
3202,-0.163
3203,0.16
3204,-0.1265
3205,0.09189
3206,0.1113
3207,0.07265
3208,0.2194
3209,-0.09367
3210,0.2923
3211,-0.2121
3212,-0.2487
3213,0.04901
3214,0.07251
3215,-0.05811
3216,-0.3128
3217,-0.1129
3218,0.1731
3219,0.2366
3220,0.05636
3221,-0.09812
3222,0.2324
3223,-0.01704
3224,0.04026
3225,0.25
3226,0.1164
3227,0.1155
3228,0.1777
3229,0.221
3230,-0.2757
3231,0.3887
3232,-0.02958
3233,0.1551
3234,-0.04792
3235,0.3308
3236,0.0281
3237,0.1239
3238,-0.2509
3239,0.02666
3240,-0.0722
3241,0.3207
3242,-0.02615
3243,-0.02672
3244,-0.1271
3245,-0.06956
3246,0.04001
3247,0.02859
3248,0.01153
3249,0.207
3250,-0.2984
3251,0.03167
3252,-0.2074
3253,-0.3227
3254,0.03116
3255,0.2153
3256,-0.07493
3257,-0.06453
3258,-0.03066
3259,-0.05757
3260,-0.06454
3261,0.1594
3262,-0.1196
3263,0.2125
3264,0.5457
3265,-0.2976
3266,0.09666
3267,0.1642
3268,0.2405
3269,-0.2617
3270,-0.06253
3271,-0.1995
3272,0.3348
3273,0.2317
3274,0.02237
3275,0.0619
3276,-0.1539
3277,-0.1813
3278,0.4028
3279,-0.09227
3280,0.108
3281,-0.202
3282,-0.2681
3283,-0.1138
3284,0.07345
3285,-0.03568
3286,-0.02781
3287,0.1935
3288,-0.1827
3289,0.195
3290,0.1284
3291,-0.245
3292,0.07696
3293,-0.1664
3294,0.2087
3295,-0.3197
3296,-0.02865
3297,0.1244
3298,-0.2632
3299,0.253
3300,0.6856
3301,0.2037
3302,0.1405
3303,-0.427
3304,0.178
3305,-0.4981
3306,0.1601
3307,0.4064
3308,-0.4206
3309,0.01317
3310,-0.4381
3311,-0.3458
3312,0.4407
3313,-0.3054
3314,0.1425
3315,-0.2118
3316,0.02329
3317,0.3503
3318,-0.1498
3319,-0.09709
3320,-0.0988
3321,0.06036
3322,-0.06604
3323,-0.1223
3324,0.2612
3325,-0.1915
3326,-0.01753
3327,0.1801
3328,-0.3264
3329,-0.1243
3330,-0.234
3331,-0.04815
3332,-0.06199
3333,-0.1989
3334,0.2256
3335,-0.2992
3336,0.1466
3337,-0.2811
3338,0.2746
3339,0.04186
3340,0.04977
3341,0.08616
3342,0.4726
3343,0.1044
3344,-0.0862
3345,0.1169
3346,0.209
3347,-0.1247
3348,0.03128
3349,-0.04968
3350,-0.1695
3351,0.0009666
3352,-0.3504
3353,0.08617
3354,0.06402
3355,-0.1219
3356,-0.08621
3357,-0.2642
3358,0.5775
3359,-0.1123
3360,0.1643
3361,0.02673
3362,-0.3043
3363,-0.1448
3364,0.1822
3365,0.09337
3366,0.09047
3367,-0.05523
3368,0.05182
3369,-0.2499
3370,0.1476
3371,-0.01053
3372,-0.04831
3373,-0.01434
3374,0.1007
3375,0.2234
3376,0.2667
3377,0.04225
3378,0.05171
3379,0.3519
3380,0.3806
3381,0.3793
3382,-0.3297
3383,0.06545
3384,0.0963
3385,-0.1643
3386,0.2004
3387,-0.04472
3388,0.2124
3389,0.07038
3390,0.08767
3391,-0.1848
3392,0.05228
3393,0.3392
3394,-0.1201
3395,0.05336
3396,-0.1411
3397,0.3356
3398,-0.2714
3399,0.07464
3400,-0.2115
3401,0.3402
3402,-0.4547
3403,-0.08148
3404,-0.1244
3405,-0.001253
3406,0.03981
3407,-0.07694
3408,0.1833
3409,-0.1805
3410,0.2137
3411,-0.06811
3412,0.269
3413,-0.04738
3414,0.302
3415,0.203
3416,-0.0128
3417,0.1296
3418,-0.1475
3419,0.3276
3420,0.0633
3421,-0.3249
3422,0.1968
3423,-0.03037
3424,0.1421
3425,-0.03878
3426,-0.0622
3427,0.08991
3428,-0.07079
3429,0.011
3430,-0.3894
3431,0.09278
3432,0.07879
3433,-0.3393
3434,0.0169
3435,0.04676
3436,-0.4159
3437,0.4474
3438,0.05818
3439,-0.08659
3440,0.08821
3441,-0.03147
3442,0.08243
3443,-0.03639
3444,-0.09276
3445,0.142
3446,-0.2803
3447,0.1899
3448,0.001921
3449,-0.1373
3450,-0.3378
3451,0.01145
3452,-0.03736
3453,0.3954
3454,-0.1448
