t,e^(-dS)
1015,0.756011
1016,1.65136
1017,0.596128
1018,0.458223
1019,14.9244
1020,0.0685632
1021,0.118956
1022,0.0589539
1023,0.0828271
1024,0.0972957
1025,0.063864
1026,0.150318
1027,0.65731
1028,0.580364
1029,0.8462
1030,0.656193
1031,0.440344
1032,3.00116
1033,1.5445
1034,0.220689
1035,0.547989
1036,0.256661
1037,0.276098
1038,0.380222
1039,0.302099
1040,0.296117
1041,0.647653
1042,5.91209
1043,0.274446
1044,1.41538
1045,0.373439
1046,1.32406
1047,0.948551
1048,0.264742
1049,0.749237
1050,1.99631
1051,4.81146
1052,0.978103
1053,0.746321
1054,2.9713
1055,0.130419
1056,0.321744
1057,0.7576
1058,0.368358
1059,1.04954
1060,3.29037
1061,0.16563
1062,2.24993
1063,3.82286
1064,0.33689
1065,0.764067
1066,3.15504
1067,0.382319
1068,2.65966
1069,0.410081
1070,0.384697
1071,1.71258
1072,0.686808
1073,0.459967
1074,0.727676
1075,3.10806
1076,0.155362
1077,1.03078
1078,1.61963
1079,0.981395
1080,0.0879488
1081,0.878183
1082,0.32078
1083,4.82109
1084,0.223577
1085,0.135878
1086,0.190901
1087,0.0513546
1088,0.354871
1089,0.0588949
1090,0.0246495
1091,0.291417
1092,0.0506407
1093,0.0284104
1094,0.456622
1095,0.0234473
1096,0.0779257
1097,0.306358
1098,0.394356
1099,0.0584257
1100,0.154741
1101,0.357722
1102,0.236218
1103,0.0747953
1104,0.0935743
1105,0.0928286
1106,1.24982
1107,0.227183
1108,0.236454
1109,1.9603
1110,0.192242
1111,0.229696
1112,0.4774
1113,1.51998
1114,0.844678
1115,0.314114
1116,1.01672
1117,0.892793
1118,0.210557
1119,0.538375
1120,1.07922
1121,0.385775
1122,0.415489
1123,4.68797
1124,0.238831
1125,0.981582
1126,0.60417
1127,0.719787
1128,0.521889
1129,2.76765
1130,0.323033
1131,0.140999
1132,1.86638
1133,0.454753
1134,0.364219
1135,0.0760777
1136,1.79984
1137,0.230847
1138,1.51786
1139,0.373066
1140,1.39543
1141,0.212248
1142,0.637118
1143,0.301496
1144,1.00525
1145,1.80905
1146,1.29525
1147,0.182684
1148,0.243412
1149,3.18356
1150,0.109263
1151,0.435483
1152,1.10727
1153,1.53557
1154,0.41259
1155,0.193592
1156,0.339935
1157,0.879062
1158,0.555104
1159,0.132655
1160,0.140436
1161,0.545911
1162,0.822341
1163,0.721228
1164,1.19997
1165,10.1859
1166,0.306052
1167,0.736019
1168,0.721877
1169,2.80948
1170,0.381059
1171,0.198295
1172,0.509768
1173,1.24359
1174,0.359515
1175,0.89467
1176,0.539939
1177,2.71258
1178,0.230386
1179,1.71772
1180,1.3193
1181,0.991494
1182,0.941943
1183,0.0891888
1184,0.0640558
1185,0.359155
1186,0.227183
1187,0.279152
1188,0.638394
1189,0.562086
1190,0.950051
1191,0.734181
1192,1.59154
1193,0.096424
1194,0.967897
1195,1.1013
1196,1.53173
1197,0.514428
1198,0.876867
1199,0.980865
1200,2.96833
1201,0.998892
1202,0.348192
1203,0.479649
1204,0.312235
1205,0.896282
1206,0.159933
1207,0.889585
1208,0.186002
1209,4.80665
1210,0.564283
1211,0.737935
1212,0.549251
1213,6.97966
1214,0.285647
1215,0.718924
1216,0.401198
1217,2.49478
1218,1.65268
1219,0.271715
1220,0.123811
1221,0.193013
1222,0.272259
1223,0.587781
1224,0.168807
1225,0.23551
1226,0.378288
1227,2.09175
1228,0.300592
1229,0.448566
1230,0.255892
1231,1.03233
1232,0.604714
1233,0.207215
1234,1.7402
1235,0.510788
1236,0.27999
1237,0.49594
1238,3.69507
1239,0.381479
1240,2.24028
1241,3.04652
1242,1.72323
1243,0.658428
1244,0.32923
1245,0.384197
1246,0.545965
1247,0.285647
1248,0.226502
1249,0.335545
1250,0.393647
1251,3.03436
1252,0.707654
1253,0.397763
1254,0.669583
1255,0.820206
1256,2.10244
1257,1.81249
1258,0.640888
1259,0.0781598
1260,0.0858632
1261,0.290254
1262,0.104978
1263,0.721805
1264,0.314114
1265,0.702366
1266,0.537676
1267,2.3634
1268,0.860708
1269,2.33567
1270,0.461441
1271,0.565639
1272,1.90085
1273,1.78693
1274,0.213953
1275,0.679771
1276,3.1393
1277,2.89504
1278,0.304221
1279,0.632231
1280,0.511606
1281,1.23738
1282,1.59201
1283,0.25487
1284,0.335545
1285,1.11907
1286,0.749537
1287,0.612136
1288,0.435135
1289,1.75927
1290,1.24895
1291,1.13258
1292,0.148525
1293,0.775304
1294,3.64735
1295,0.30331
1296,0.335209
1297,1.22006
1298,1.0427
1299,0.393884
1300,0.166627
1301,1.18685
1302,0.102284
1303,0.520118
1304,0.450544
1305,1.10816
1306,0.369169
1307,1.89572
1308,2.23938
1309,0.537407
1310,0.58077
1311,0.927122
1312,1.50817
1313,1.59154
1314,0.215025
1315,1.07008
1316,0.392193
1317,0.365679
1318,3.48685
1319,0.52819
1320,0.0641199
1321,1.45455
1322,0.592799
1323,0.739264
1324,5.98347
1325,0.37154
1326,0.49743
1327,0.285932
1328,1.9725
1329,0.073461
1330,0.138207
1331,0.747665
1332,1.01686
1333,0.181409
1334,6.96571
1335,0.0956557
1336,2.58649
1337,0.534032
1338,1.15373
1339,0.713124
1340,1.9236
1341,0.175345
1342,0.673007
1343,3.74342
1344,0.509666
1345,2.65887
1346,0.179425
1347,4.45934
1348,0.713623
1349,0.206387
1350,1.08265
1351,0.210557
1352,0.934877
1353,0.815218
1354,0.363855
1355,0.116834
1356,0.502379
1357,0.306358
1358,4.94808
1359,0.348541
1360,0.0563034
1361,2.16344
1362,0.311299
1363,1.10661
1364,0.435048
1365,1.65087
1366,0.572925
1367,5.13459
1368,0.264742
1369,0.523667
1370,1.10971
1371,0.328243
1372,0.768358
1373,1.0909
1374,0.630716
1375,0.4347
1376,0.450003
1377,1.62629
1378,0.85274
1379,0.143704
1380,0.410327
1381,0.247585
1382,0.266868
1383,1.03219
1384,0.120392
1385,0.128864
1386,0.799075
1387,1.45455
1388,1.23937
1389,0.182136
1390,0.289964
1391,0.19398
1392,0.278594
1393,0.752993
1394,0.68901
1395,1.1922
1396,0.694961
1397,1.50606
1398,9.66006
1399,0.945435
1400,0.208879
1401,0.483937
1402,0.500224
1403,1.3752
1404,0.615944
1405,0.156453
1406,0.706381
1407,0.183049
1408,0.444369
1409,0.360956
