ReTr(Lx),ImTr(Lx)
-0.0983907,0.00463469
-0.151114,-0.0178354
-0.20907,-0.0746675
-0.20907,-0.0746675
-0.20907,-0.0746675
-0.180478,-0.0172803
-0.290533,0.0162321
-0.221692,0.0781051
-0.195861,0.137754
-0.181779,-0.120156
-0.181779,-0.120156
-0.332927,0.0595663
-0.332927,0.0595663
-0.238494,0.0713911
-0.173599,0.149495
-0.173599,0.149495
-0.161214,0.047269
-0.111882,0.0734581
-0.111882,0.0734581
-0.111882,0.0734581
-0.111882,0.0734581
-0.111882,0.0734581
-0.111882,0.0734581
-0.111882,0.0734581
-0.111882,0.0734581
-0.22426,0.0312328
-0.22426,0.0312328
-0.22426,0.0312328
-0.222996,0.105891
-0.181715,0.0124865
-0.222617,0.068386
-0.222617,0.068386
-0.153815,0.141717
-0.153815,0.141717
-0.0904624,0.163685
-0.18738,0.201884
-0.282155,0.20101
-0.246042,0.0721185
-0.311611,0.0896167
-0.208259,0.0888044
-0.208259,0.0888044
-0.130394,0.047965
-0.148358,0.0652971
-0.0020356,-0.0510509
-0.0020356,-0.0510509
-0.0963809,0.0390617
-0.0167266,-0.0378612
-0.016368,-0.0045716
0.0222133,-0.00291674
0.0222133,-0.00291674
0.0222133,-0.00291674
0.0222133,-0.00291674
0.0222133,-0.00291674
-0.0366019,0.100492
-0.0366019,0.100492
-0.0347126,0.148051
0.0444561,0.13655
0.0909563,0.0158884
0.0724908,-0.0163085
0.0834436,0.00886159
0.0728316,-0.0135985
0.0162102,-0.0888759
0.0162102,-0.0888759
0.0162102,-0.0888759
0.0162102,-0.0888759
0.0243788,-0.0712079
0.096091,-0.124396
0.0796825,-0.153639
0.0796825,-0.153639
0.0796825,-0.153639
0.0796825,-0.153639
0.18744,-0.113559
0.18744,-0.113559
0.18744,-0.113559
0.18744,-0.113559
0.18744,-0.113559
0.0944275,-0.117446
0.0559245,-0.0532084
0.00742957,-0.0527881
-0.205589,-0.0880133
-0.205589,-0.0880133
-0.180396,-0.0773753
-0.13724,0.0585393
-0.0393875,0.138561
0.102446,0.0953804
0.102446,0.0953804
0.0443981,0.00384453
0.0711085,0.129959
0.0711085,0.129959
0.104909,0.0546895
0.104909,0.0546895
0.0280078,0.075674
0.0280078,0.075674
0.0916536,-0.026856
0.253308,-0.099392
0.253308,-0.099392
0.16617,-0.0151016
-0.0044198,0.0112299
-0.0044198,0.0112299
-0.0044198,0.0112299
0.037932,0.0935745
0.0508394,0.121858
0.0651414,0.0642644
0.138106,-0.0282731
0.138106,-0.0282731
0.0543586,-0.00963235
0.0543586,-0.00963235
0.150682,0.0333668
0.150682,0.0333668
0.0499071,0.114054
0.0499071,0.114054
0.0499071,0.114054
-0.00260555,0.0702767
-0.0307361,0.0444769
-0.0141909,0.082705
-0.0272026,0.0326207
0.00759316,0.0507307
0.00124454,-0.0172885
-0.00592226,-0.036504
-0.0209586,-0.113124
-0.080934,-0.0744406
-0.080934,-0.0744406
-0.0198599,-0.0751524
-0.0198599,-0.0751524
-0.110159,-0.0535803
0.0657499,-0.0197937
0.0123597,-0.0230816
0.0299026,-0.0488053
0.0299026,-0.0488053
0.023195,-0.0225714
0.023195,-0.0225714
0.023195,-0.0225714
0.098968,0.00782805
0.119203,-0.0549829
0.119203,-0.0549829
0.119203,-0.0549829
0.119203,-0.0549829
0.0389304,-0.0342476
0.0389304,-0.0342476
0.130747,-0.055973
0.130747,-0.055973
0.0126586,-0.0159681
0.0455504,-0.0292386
-0.00262626,0.0658645
-0.00262626,0.0658645
0.0416508,-0.066956
-0.0592514,0.087957
-0.0878046,0.0730644
-0.0274354,0.0104546
-0.192329,-0.00337225
-0.0926734,0.0500836
0.0548251,0.0544449
-0.0243063,-0.0168802
0.0392371,-0.0115209
0.00147256,0.00278701
0.00147256,0.00278701
0.00147256,0.00278701
0.00147256,0.00278701
0.00147256,0.00278701
0.00147256,0.00278701
0.00147256,0.00278701
0.00147256,0.00278701
0.00147256,0.00278701
-0.0344597,0.00930647
-0.0344597,0.00930647
-0.0469793,-0.104554
-0.0469793,-0.104554
-0.0239106,-0.0810177
-0.0217191,-0.0363231
-0.0217191,-0.0363231
-0.106716,-0.0340883
-0.147799,-0.0408869
-0.0636549,0.0393596
-0.0480517,-0.0113678
-0.095619,-0.0671296
-0.0620697,0.0624586
-0.101138,0.0621436
-0.101138,0.0621436
-0.00336168,-0.0905176
-0.00336168,-0.0905176
-0.0166209,-0.127746
0.0234901,-0.10949
-0.110184,-0.0477524
-0.110184,-0.0477524
-0.110184,-0.0477524
-0.110184,-0.0477524
-0.0448911,0.0235502
-0.101719,0.0285511
-0.101719,0.0285511
-0.0509781,0.0391492
-0.0509781,0.0391492
-0.0509781,0.0391492
-0.0509781,0.0391492
-0.0509781,0.0391492
-0.101813,0.0496436
-0.101813,0.0496436
-0.101813,0.0496436
-0.101813,0.0496436
-0.101813,0.0496436
-0.101813,0.0496436
-0.119095,0.094533
-0.130887,0.038696
-0.130887,0.038696
-0.107691,0.0265826
-0.112001,0.0580284
-0.112001,0.0580284
-0.0362339,0.035093
-0.0362339,0.035093
-0.0362339,0.035093
-0.0362339,0.035093
-0.0453175,-0.0307575
-0.0453175,-0.0307575
-0.0453175,-0.0307575
-0.0453175,-0.0307575
-0.0453175,-0.0307575
-0.0453175,-0.0307575
-0.0938639,-0.0126357
-0.0938639,-0.0126357
-0.101136,-0.0484069
-0.101136,-0.0484069
-0.101136,-0.0484069
-0.101136,-0.0484069
-0.114883,0.01706
-0.0855376,0.00548724
-0.0174527,0.0341595
-0.0316911,0.044675
-0.0276051,0.0282186
-0.0787396,0.0168559
-0.0408954,0.0712276
-0.0408954,0.0712276
0.0408539,-0.0164069
0.00812287,0.0434345
-0.0289767,0.0361947
-0.0934991,-0.0445054
-0.0934991,-0.0445054
-0.0934991,-0.0445054
-0.0934991,-0.0445054
