MDTU,plaq,Re(det),Im(det),link
480,3.81221,0.640527,0.275777,0.156918
481,3.81221,0.640527,0.275777,0.156918
482,3.81221,0.640527,0.275777,0.156918
483,3.83164,0.63545,0.274009,0.158551
484,3.80647,0.642813,0.26482,0.163451
485,3.80647,0.642813,0.26482,0.163451
486,3.80647,0.642813,0.26482,0.163451
487,3.80647,0.642813,0.26482,0.163451
488,3.79281,0.647496,0.271407,0.168206
489,3.81269,0.650598,0.272767,0.16204
490,3.81269,0.650598,0.272767,0.16204
491,3.79287,0.655886,0.272223,0.168892
492,3.79287,0.655886,0.272223,0.168892
493,3.80538,0.642376,0.272146,0.166115
494,3.80538,0.642376,0.272146,0.166115
495,3.79742,0.651533,0.266583,0.17123
496,3.79652,0.655012,0.275899,0.176069
497,3.77167,0.660043,0.274155,0.187342
498,3.77167,0.660043,0.274155,0.187342
499,3.77667,0.653567,0.271032,0.18161
500,3.77667,0.653567,0.271032,0.18161
501,3.77667,0.653567,0.271032,0.18161
502,3.76558,0.66979,0.285062,0.189084
503,3.76461,0.675104,0.283379,0.187448
504,3.76461,0.675104,0.283379,0.187448
505,3.76461,0.675104,0.283379,0.187448
506,3.76461,0.675104,0.283379,0.187448
507,3.76461,0.675104,0.283379,0.187448
508,3.76461,0.675104,0.283379,0.187448
509,3.76207,0.667797,0.292309,0.198339
510,3.76207,0.667797,0.292309,0.198339
511,3.76965,0.674636,0.290919,0.196882
512,3.74215,0.684579,0.285919,0.20708
513,3.74373,0.687304,0.295065,0.207663
514,3.72227,0.695751,0.282721,0.213762
515,3.71307,0.701224,0.29006,0.220609
516,3.71307,0.701224,0.29006,0.220609
517,3.71307,0.701224,0.29006,0.220609
518,3.71307,0.701224,0.29006,0.220609
519,3.71307,0.701224,0.29006,0.220609
520,3.71307,0.701224,0.29006,0.220609
521,3.71307,0.701224,0.29006,0.220609
522,3.71307,0.701224,0.29006,0.220609
523,3.72223,0.696251,0.285171,0.221142
524,3.72223,0.696251,0.285171,0.221142
525,3.72223,0.696251,0.285171,0.221142
526,3.7196,0.70037,0.292493,0.223
527,3.72733,0.695941,0.289447,0.215377
528,3.73588,0.713387,0.303727,0.214762
529,3.73588,0.713387,0.303727,0.214762
530,3.73588,0.713387,0.303727,0.214762
531,3.7437,0.687193,0.288664,0.204297
532,3.74908,0.687726,0.286525,0.205775
533,3.74908,0.687726,0.286525,0.205775
534,3.74908,0.687726,0.286525,0.205775
535,3.76232,0.678072,0.281397,0.188573
536,3.74801,0.691518,0.290352,0.198361
537,3.74906,0.685318,0.296397,0.199821
538,3.74906,0.685318,0.296397,0.199821
539,3.74906,0.685318,0.296397,0.199821
540,3.74881,0.688721,0.285779,0.193346
541,3.75427,0.688873,0.294563,0.196429
542,3.75732,0.676464,0.282974,0.195808
543,3.76203,0.671429,0.279012,0.192716
544,3.75993,0.689344,0.295257,0.199537
545,3.75993,0.689344,0.295257,0.199537
546,3.75993,0.689344,0.295257,0.199537
547,3.75993,0.689344,0.295257,0.199537
548,3.76618,0.677192,0.287231,0.197564
549,3.76342,0.680997,0.284887,0.19785
550,3.75361,0.672587,0.271222,0.192015
551,3.77694,0.668068,0.28225,0.179366
552,3.76635,0.674667,0.279213,0.179553
553,3.79032,0.666385,0.283439,0.178577
554,3.79032,0.666385,0.283439,0.178577
555,3.77839,0.674869,0.291279,0.183017
556,3.77905,0.681235,0.275135,0.169366
557,3.79318,0.662972,0.278416,0.166863
558,3.787,0.667963,0.27737,0.167491
559,3.787,0.667963,0.27737,0.167491
560,3.78318,0.664977,0.275852,0.175471
561,3.78845,0.666357,0.26721,0.177221
562,3.78845,0.666357,0.26721,0.177221
563,3.78845,0.666357,0.26721,0.177221
564,3.78685,0.671481,0.288677,0.185057
565,3.79315,0.669099,0.285104,0.182718
566,3.77504,0.670829,0.283991,0.183597
567,3.77504,0.670829,0.283991,0.183597
568,3.77504,0.670829,0.283991,0.183597
569,3.77504,0.670829,0.283991,0.183597
570,3.78404,0.65826,0.276934,0.181778
571,3.78404,0.65826,0.276934,0.181778
572,3.78879,0.654125,0.281494,0.193212
573,3.78879,0.654125,0.281494,0.193212
574,3.79337,0.652675,0.267918,0.183816
575,3.79337,0.652675,0.267918,0.183816
576,3.79337,0.652675,0.267918,0.183816
577,3.79337,0.652675,0.267918,0.183816
578,3.79337,0.652675,0.267918,0.183816
579,3.79337,0.652675,0.267918,0.183816
580,3.79337,0.652675,0.267918,0.183816
581,3.79337,0.652675,0.267918,0.183816
582,3.79993,0.645359,0.274013,0.175574
583,3.79993,0.645359,0.274013,0.175574
584,3.79993,0.645359,0.274013,0.175574
585,3.79993,0.645359,0.274013,0.175574
586,3.79993,0.645359,0.274013,0.175574
587,3.80156,0.647976,0.282592,0.170327
588,3.80156,0.647976,0.282592,0.170327
589,3.80156,0.647976,0.282592,0.170327
590,3.81228,0.63705,0.269896,0.169268
591,3.80269,0.667365,0.272326,0.168978
592,3.80269,0.667365,0.272326,0.168978
593,3.80269,0.667365,0.272326,0.168978
594,3.80269,0.667365,0.272326,0.168978
595,3.80133,0.648418,0.268494,0.167289
596,3.80002,0.655042,0.277151,0.17189
597,3.80002,0.655042,0.277151,0.17189
598,3.80002,0.655042,0.277151,0.17189
599,3.80002,0.655042,0.277151,0.17189
600,3.80002,0.655042,0.277151,0.17189
601,3.81165,0.643878,0.26934,0.169025
602,3.81165,0.643878,0.26934,0.169025
603,3.81165,0.643878,0.26934,0.169025
604,3.81165,0.643878,0.26934,0.169025
605,3.81165,0.643878,0.26934,0.169025
606,3.80867,0.646636,0.27763,0.171093
607,3.80867,0.646636,0.27763,0.171093
608,3.79993,0.646982,0.277429,0.171589
609,3.79935,0.645384,0.2681,0.180135
610,3.8072,0.6392,0.265863,0.171368
611,3.81336,0.639221,0.261163,0.163796
612,3.81336,0.639221,0.261163,0.163796
613,3.8036,0.634193,0.26421,0.165292
614,3.81387,0.629789,0.265127,0.158942
615,3.82563,0.628029,0.266203,0.161157
616,3.82563,0.628029,0.266203,0.161157
617,3.81278,0.64148,0.273302,0.164485
618,3.82496,0.635703,0.272796,0.165247
619,3.82496,0.635703,0.272796,0.165247
620,3.82156,0.631584,0.272397,0.15506
621,3.82279,0.642305,0.272323,0.159071
622,3.82279,0.642305,0.272323,0.159071
623,3.83066,0.63676,0.263838,0.146022
624,3.81866,0.638051,0.265471,0.14815
625,3.81866,0.638051,0.265471,0.14815
626,3.83948,0.629953,0.266718,0.143519
627,3.83948,0.629953,0.266718,0.143519
628,3.83312,0.63209,0.270847,0.144423
629,3.83312,0.63209,0.270847,0.144423
630,3.83312,0.63209,0.270847,0.144423
631,3.82143,0.636594,0.272666,0.152398
