MDTU,|det-1|^2,1-Re(det),Im(det)
623,0.885406,0.001303,-0.00239958
624,0.894169,0.001587,0.000222795
625,0.894169,0.001587,0.000222795
626,0.855356,-0.00327,5.24595e-05
627,0.855356,-0.00327,5.24595e-05
628,0.87041,-0.00422,0.00145668
629,0.87041,-0.00422,0.00145668
630,0.87041,-0.00422,0.00145668
631,0.895007,-0.00261,-0.000879697
632,0.869716,-0.00717,0.00124659
633,0.869716,-0.00717,0.00124659
634,0.869716,-0.00717,0.00124659
635,0.883564,0.00688,-0.00276113
636,0.951722,-0.00276,0.00187822
637,0.951722,-0.00276,0.00187822
638,0.951722,-0.00276,0.00187822
639,0.951722,-0.00276,0.00187822
640,0.951722,-0.00276,0.00187822
641,0.89226,0.001943,0.00058803
642,0.89226,0.001943,0.00058803
643,0.89226,0.001943,0.00058803
644,0.906225,-0.00159,0.000961989
645,0.906225,-0.00159,0.000961989
646,0.906225,-0.00159,0.000961989
647,1.0206,0.002291,0.00122903
648,1.07597,0.001728,0.00116618
649,1.1043,-0.00231,0.0018376
650,1.1043,-0.00231,0.0018376
651,1.13827,0.001881,-0.00221938
652,1.13827,0.001881,-0.00221938
653,1.13827,0.001881,-0.00221938
654,1.13827,0.001881,-0.00221938
655,1.09227,0.002167,-0.00176524
656,1.16672,0.002358,0.00187709
657,1.16672,0.002358,0.00187709
658,1.15424,0.002897,1.22473e-05
659,1.14925,0.005655,-0.000173537
660,1.1764,0.002201,-0.00443305
661,1.1642,0.000147,0.00266078
662,1.08999,-0.00445,0.00348619
663,1.1492,0.006601,-0.00127454
664,1.08786,-0.00677,-0.000258824
665,1.03395,-0.00471,0.00252641
666,1.03395,-0.00471,0.00252641
667,1.03395,-0.00471,0.00252641
668,1.03395,-0.00471,0.00252641
669,1.04344,0.003033,-0.00178496
670,1.04344,0.003033,-0.00178496
671,1.11868,0.002475,0.00150641
672,1.10666,0.00278,0.00169933
673,0.991166,0.004943,-0.000821148
674,0.977576,0.006417,-0.000158526
675,1.04325,0.003966,-2.42633e-05
676,1.03572,-0.00061,-0.000877769
677,1.03572,-0.00061,-0.000877769
678,1.03572,-0.00061,-0.000877769
679,0.972088,0.003009,-0.00157601
680,0.991122,0.005785,0.000179368
681,1.02666,0.004853,-0.000537305
682,1.07507,0.003114,-0.00396183
683,1.17272,0.003077,0.00326621
684,1.17272,0.003077,0.00326621
685,1.06072,-0.00179,0.00651306
686,1.06072,-0.00179,0.00651306
687,1.05418,-0.00147,0.0068465
688,1.05592,0.001143,0.000572826
689,1.05592,0.001143,0.000572826
690,0.940022,0.004019,-0.00366062
691,0.964223,0.000893,0.00433849
692,0.964223,0.000893,0.00433849
693,0.964223,0.000893,0.00433849
694,0.964223,0.000893,0.00433849
695,0.964223,0.000893,0.00433849
696,0.964223,0.000893,0.00433849
697,0.964223,0.000893,0.00433849
698,0.964223,0.000893,0.00433849
699,1.03725,-0.00394,-0.000316799
700,1.03725,-0.00394,-0.000316799
701,1.03725,-0.00394,-0.000316799
702,0.967594,0.003968,0.00204991
703,0.952409,0.000991,0.00258786
704,0.926227,6e-05,-0.00195444
705,0.926227,6e-05,-0.00195444
706,0.955401,-0.00177,-0.000242083
707,0.955401,-0.00177,-0.000242083
708,0.949742,-0.00189,0.00251167
709,0.992986,0.00181,-0.00486181
710,0.98305,0.007022,-0.00306986
711,0.972309,0.002955,-0.00193579
712,0.974853,0.00193,0.00193835
713,0.949226,0.008424,-0.000115415
714,0.949226,0.008424,-0.000115415
715,0.981792,0.007203,0.00209702
716,0.957917,0.003005,-0.0025869
717,0.938502,0.004882,-0.00175739
718,0.938502,0.004882,-0.00175739
719,0.94229,0.003155,0.00506412
720,1.03278,0.003858,-0.00367926
721,1.01139,0.004826,0.0022649
722,1.05573,-0.00814,-0.00178725
723,1.05573,-0.00814,-0.00178725
724,1.05573,-0.00814,-0.00178725
