MDTU ,delta_S
3582,0.7278
3583,-0.01602
3584,-0.4999
3585,0.8198
3586,0.517
3587,0.6968
3588,0.9661
3589,0.2128
3590,1.291
3591,0.6482
3592,1.616
3593,-0.7892
3594,0.5761
3595,1.57
3596,0.46
3597,1.383
3598,0.2239
3599,1.7
3600,0.6652
3601,-0.8925
3602,0.2077
3603,0.6139
3604,0.7615
3605,-0.4974
3606,0.7024
3607,0.4732
3608,0.3662
3609,0.0007229
3610,0.8168
3611,-1.31
3612,-0.2878
3613,-1.114
3614,0.9452
3615,0.9526
3616,-0.02062
3617,-0.2139
3618,0.9498
3619,-0.3474
3620,-0.9199
3621,0.5266
3622,-0.06698
3623,0.2156
3624,0.5402
3625,-0.8802
3626,-0.3309
3627,0.3342
3628,-0.6119
3629,1.338
3630,1.419
3631,0.1581
3632,0.3066
3633,-0.2019
3634,0.1
3635,-0.4792
3636,1.095
3637,0.3045
3638,-0.03378
3639,0.544
3640,-0.3971
3641,0.8955
3642,-0.3441
3643,-0.4813
3644,-0.1888
3645,-0.858
3646,0.05327
3647,0.09157
3648,1.398
3649,0.6537
3650,0.8672
3651,0.3278
3652,0.3084
3653,-0.5863
3654,0.2976
3655,-0.3963
3656,-0.5331
3657,-0.6404
3658,0.0281
3659,0.7543
3660,0.08375
3661,0.8235
3662,0.441
3663,-0.06256
3664,-0.533
3665,-0.31
3666,0.2668
3667,-0.6771
3668,-0.5057
3669,2.005
3670,-1.21
3671,-0.1428
3672,-0.6818
3673,-0.1843
3674,0.4948
3675,-0.2261
3676,1.308
3677,0.1803
3678,1.668
3679,-0.7809
3680,-0.09737
3681,1.097
3682,-0.01484
3683,-0.3191
3684,0.3393
3685,-0.8166
3686,-0.4097
3687,0.6462
3688,0.4866
3689,0.2984
3690,-0.7544
3691,0.7561
3692,0.1908
3693,0.9938
3694,0.453
3695,-0.7357
3696,1.033
3697,0.02408
3698,0.562
3699,0.8656
3700,1.319
3701,0.3337
3702,0.138
3703,0.1192
3704,0.3649
3705,-0.123
3706,-1.799
3707,0.004019
3708,0.891
3709,-0.1402
3710,-0.1046
3711,-0.2256
3712,1.243
3713,-0.896
3714,1.422
3715,-0.3216
3716,0.3474
3717,-0.4041
3718,0.1845
3719,0.43
3720,-0.2805
3721,0.1462
3722,0.08069
3723,0.7648
3724,0.4194
3725,-0.201
3726,1.016
3727,0.6184
3728,0.8845
3729,0.1276
3730,0.3883
3731,0.2953
3732,1.024
3733,0.02264
3734,0.3593
3735,0.4705
3736,0.4977
3737,1.36
3738,0.01572
3739,0.6216
3740,-0.624
3741,0.6978
3742,0.6285
3743,-0.5082
3744,-0.5937
3745,0.7058
3746,0.9193
3747,0.1702
3748,-0.5616
3749,-0.7212
3750,0.5483
3751,-0.003355
3752,1.012
3753,1.242
3754,0.7933
3755,-0.2317
3756,0.1651
3757,0.8352
3758,0.1325
3759,0.09303
3760,0.6752
3761,0.1846
3762,-0.2092
3763,-1.167
3764,1.605
3765,0.5587
3766,0.2167
3767,0.3156
3768,0.009269
3769,-0.3261
3770,-1.855
3771,-0.1313
3772,0.843
3773,1.512
3774,-0.2599
3775,-0.2643
3776,0.3781
3777,-0.9395
3778,0.3543
3779,-0.2024
3780,-0.4014
3781,0.616
3782,0.3203
3783,-0.2506
3784,0.5367
3785,-0.3012
3786,-0.485
3787,-1.407
3788,-0.01671
3789,0.3537
3790,1.49
3791,0.987
3792,0.7235
3793,-1.114
3794,0.436
3795,0.5784
3796,1.318
3797,0.2234
3798,-0.4986
3799,0.3093
3800,0.2013
3801,0.406
3802,0.3542
3803,1.198
3804,0.3785
3805,-0.1443
3806,0.3526
3807,0.5063
3808,-1.006
3809,-0.4934
3810,0.4778
3811,-0.01237
3812,0.4715
3813,0.7314
3814,-0.2896
3815,0.9735
3816,-0.2686
3817,1.181
3818,0.1858
3819,1.461
3820,-0.6279
3821,-0.037
3822,0.6237
3823,0.2232
3824,0.6781
3825,0.4198
3826,-0.2704
3827,0.07731
3828,0.8365
3829,0.2831
3830,0.5154
3831,2.258
3832,0.9014
3833,-0.5136
3834,0.5905
3835,0.4091
3836,0.5903
3837,0.4108
3838,0.4235
3839,0.9684
3840,0.7342
3841,1.278
3842,0.02222
3843,0.7273
3844,0.6977
3845,0.2497
3846,-0.4426
3847,0.7747
3848,1.411
3849,0.2505
3850,0.7384
3851,0.5026
3852,-0.1717
3853,0.05533
3854,-1.024
3855,0.6796
3856,-0.6738
3857,-0.64
3858,-0.465
3859,1.17
3860,-1.268
3861,0.6782
3862,0.3462
3863,0.2399
3864,1.203
3865,0.9853
3866,0.09829
3867,-0.4559
3868,0.5566
3869,-0.0056
3870,0.5223
3871,0.3754
3872,-0.7935
3873,1.74
3874,0.2665
3875,0.2544
3876,-0.1815
3877,0.6708
3878,0.1632
3879,-0.2826
3880,-1.075
3881,-1.292
3882,0.8443
3883,0.5918
3884,0.7813
3885,0.4538
3886,-0.7115
3887,0.5059
3888,0.7494
3889,-0.905
3890,0.007452
3891,1.028
3892,0.6691
3893,-0.2886
3894,-0.2152
3895,-1.046
3896,0.3281
3897,-0.03506
3898,-0.1673
3899,0.5366
3900,0.4619
3901,0.4428
3902,0.9786
3903,-0.2228
3904,0.9093
3905,0.6096
3906,0.1456
3907,0.844
3908,-0.4482
3909,0.8772
3910,-1.286
3911,-0.06889
3912,0.2391
3913,-0.1959
3914,0.4249
3915,0.9304
3916,0.4013
3917,-0.05903
3918,1.043
3919,-0.4669
3920,-0.763
3921,0.6488
3922,0.6357
3923,-0.2006
3924,-0.7563
3925,-0.9112
3926,0.261
3927,-0.3434
3928,-0.002608
3929,1.659
3930,0.5908
3931,0.5611
3932,-0.8274
3933,-0.1235
3934,-1.169
3935,0.3076
3936,1.486
3937,0.9382
3938,0.7225
3939,1.456
3940,0.02185
3941,0.2242
3942,0.2624
3943,0.2447
3944,1.225
3945,-0.6722
3946,-0.7349
3947,0.8059
3948,0.6547
3949,-0.2426
3950,-0.8383
3951,0.6126
3952,-0.8194
3953,0.1741
3954,1.152
3955,0.8197
3956,-0.1844
3957,-0.09721
3958,0.6938
3959,0.1701
3960,0.6733
3961,1.057
3962,-0.7312
3963,0.2398
3964,-0.07217
3965,0.6044
3966,0.8014
3967,0.4047
3968,0.1248
3969,0.4144
3970,0.2328
3971,1.008
3972,-0.2566
3973,0.2414
3974,1.028
3975,-0.1029
3976,0.2152
3977,0.5417
3978,-0.8185
3979,0.48
3980,0.57
3981,0.3475
3982,-0.6457
3983,0.7928
3984,0.4732
3985,0.5973
3986,0.9991
3987,0.05244
3988,0.277
3989,0.2747
3990,0.3264
3991,0.1986
3992,-0.3758
3993,0.9257
3994,2.429
3995,0.8854
3996,1.435
3997,0.1641
3998,0.3309
3999,1.016
4000,-1.242
4001,-0.005652
4002,-0.8924
4003,1.043
4004,0.3044
4005,-0.1473
4006,-0.456
4007,-1.506
4008,1.16
4009,-1.063
4010,-1.075
4011,-0.1771
4012,0.7543
4013,-0.8128
4014,1.971
4015,0.7259
4016,-0.6804
4017,1.255
4018,0.4181
4019,-0.2218
4020,0.8098
4021,-0.9643
4022,0.688
4023,-0.4819
4024,0.6012
4025,0.3821
4026,-0.08902
4027,-0.5902
4028,0.6216
4029,0.2551
4030,-1.004
4031,0.3591
4032,-0.1281
4033,-0.2416
4034,-0.1226
4035,-1.224
4036,0.9441
4037,0.2259
4038,0.8369
4039,1.536
4040,-0.4521
4041,0.1596
4042,-1.043
4043,0.9189
4044,0.303
4045,-1.036
4046,0.519
4047,-0.4296
4048,0.8054
4049,0.1154
4050,1.094
4051,0.5737
4052,1.296
4053,0.2264
4054,1.058
4055,0.8444
4056,-0.06272
4057,0.2024
4058,0.3997
4059,2.253
4060,-0.09622
4061,-0.0167
4062,0.9372
4063,0.6683
4064,-0.04331
4065,-0.07454
4066,1.145
4067,1.483
4068,0.6803
4069,1.747
4070,-0.4802
4071,1.232
4072,0.1326
4073,-1.154
4074,0.01257
4075,0.8146
4076,-0.918
4077,0.7561
4078,0.1043
4079,0.5571
4080,0.7448
4081,1.491
4082,0.2173
4083,-0.4324
4084,-0.4154
4085,0.6159
4086,0.2141
4087,-0.03498
4088,-0.4389
4089,0.7339
4090,-0.4985
4091,0.3182
4092,0.4164
4093,0.9292
4094,1.089
4095,0.5322
4096,0.3881
4097,1.038
4098,-0.846
4099,-0.07347
4100,0.08261
4101,0.7092
4102,-0.04292
4103,-0.9024
4104,1.311
4105,-0.1983
4106,1.151
4107,0.1425
4108,0.4554
4109,0.1361
4110,-1.418
4111,0.2328
4112,0.4711
4113,-0.3265
4114,0.2157
4115,-0.686
4116,-0.1653
4117,0.08945
4118,0.3146
4119,0.1535
4120,0.7108
4121,-0.762
4122,0.7357
4123,-0.7046
4124,-0.07536
4125,-0.06648
4126,0.4713
4127,-0.5284
4128,1.92
4129,0.1122
4130,1.691
4131,0.6097
4132,0.5968
4133,0.7904
4134,0.3147
4135,0.6509
4136,-0.5914
4137,0.5957
4138,-0.329
4139,-0.1447
4140,0.6677
4141,1.092
4142,1.342
4143,-1.261
4144,1.775
4145,0.9037
4146,0.4425
4147,0.2834
4148,0.4994
4149,0.2945
4150,0.6796
4151,0.0248
4152,1.557
4153,-0.2557
4154,-0.02971
4155,0.3819
4156,0.4808
4157,0.1182
4158,0.1247
4159,0.04735
4160,0.6585
4161,0.8172
4162,0.9446
4163,0.4778
4164,-1.219
4165,-0.07417
4166,0.8682
4167,-0.3687
4168,-0.4161
4169,-0.07328
4170,0.5488
4171,-1.139
4172,0.6359
4173,-1.319
4174,0.6308
4175,-0.3773
4176,1.23
4177,0.4873
4178,0.5741
4179,2.502
4180,-0.2233
4181,0.4412
4182,0.4565
4183,0.8289
4184,-0.4431
4185,0.8031
4186,0.7962
4187,0.6437
4188,0.314
4189,0.08291
4190,-0.02139
4191,0.2012
4192,-0.4259
4193,0.3581
4194,1.028
4195,-1.356
4196,0.4436
4197,0.7671
4198,-0.02995
4199,0.6824
4200,0.5011
4201,0.5324
4202,0.7415
4203,1.442
4204,0.4479
4205,0.2184
4206,0.2878
4207,0.511
4208,0.5102
4209,1.19
4210,0.6936
4211,-0.2266
4212,1.181
4213,0.6868
4214,0.1286
4215,-0.4527
4216,0.8675
4217,0.2659
4218,-0.5993
4219,0.1076
4220,0.1154
4221,0.5424
4222,-1.299
4223,0.2928
4224,1.848
4225,1.371
4226,-0.01031
4227,2.008
4228,0.1317
4229,-0.001753
4230,0.3634
4231,-0.5885
4232,0.8146
4233,-0.2052
4234,0.4248
4235,0.755
4236,0.1685
4237,1.214
4238,0.6373
4239,0.5057
4240,0.08231
4241,0.7606
4242,-1.002
4243,0.9381
4244,0.7752
4245,0.4017
4246,1.046
4247,0.3891
4248,1.894
4249,-0.2013
4250,0.09156
4251,-0.6916
4252,0.4094
4253,-0.4595
4254,0.5361
4255,1.921
4256,-1.912
4257,0.04425
4258,0.7139
4259,0.5812
4260,0.5845
4261,0.189
4262,1.621
4263,0.4967
4264,1.267
4265,1.099
4266,1.271
4267,-0.936
4268,0.7251
4269,-1.009
4270,0.9003
4271,1.524
4272,0.07144
4273,0.5726
4274,0.03122
4275,0.8443
4276,-0.5051
4277,-0.2207
4278,-0.9361
4279,0.291
4280,-0.8124
4281,1.688
4282,0.4206
4283,-0.2323
4284,0.1308
4285,0.8992
4286,-0.6787
4287,1.182
4288,-0.5189
4289,0.4837
4290,-0.003611
4291,-0.2658
4292,-0.2602
4293,0.3115
4294,0.2345
4295,0.1769
4296,0.8289
4297,0.1939
4298,0.1125
4299,-0.1191
4300,-0.06514
4301,-1.195
4302,-0.2513
4303,-0.08806
4304,-0.74
4305,1.463
4306,-0.04245
4307,-0.5021
4308,-0.457
4309,-1.039
4310,0.9364
4311,-0.6032
4312,-1.175
4313,1.115
4314,1.058
4315,0.6527
4316,0.5752
4317,1.361
4318,-0.3943
4319,-0.1229
4320,0.2601
4321,0.512
4322,0.4963
4323,0.5628
4324,0.3534
4325,0.4604
4326,-0.2838
4327,0.5998
4328,-0.3785
4329,0.2793
4330,0.4433
4331,0.4371
4332,-0.4128
4333,-0.04837
4334,-0.2908
4335,-0.3326
4336,-0.4131
4337,-0.7049
4338,0.3415
4339,0.4672
4340,0.9767
4341,1.17
4342,0.4712
4343,1.898
4344,-0.3063
4345,0.4725
4346,0.4183
4347,0.3307
4348,0.4043
4349,-0.1876
4350,-0.003338
4351,0.08366
4352,0.5616
4353,0.4037
4354,0.4536
4355,2.506
4356,0.2367
4357,0.7911
4358,-0.5581
4359,-0.8029
4360,-0.7171
4361,0.3141
4362,-0.005142
4363,0.3008
4364,0.231
4365,-0.498
4366,0.9187
4367,-0.234
4368,-0.3071
4369,0.6885
4370,0.8107
4371,-0.4118
4372,0.06939
4373,1.114
4374,-0.2565
4375,1.427
4376,1.131
4377,-0.02482
4378,-0.7989
4379,0.09695
4380,-0.136
4381,0.9148
4382,0.7782
4383,0.3518
4384,0.1403
4385,-0.8278
4386,0.7625
4387,0.2607
4388,-1.299
4389,-1.215
4390,1.693
4391,-0.02517
4392,0.5988
4393,1.96
4394,-0.07276
4395,-0.7559
4396,0.1754
4397,0.2196
4398,0.1737
4399,1.262
4400,0.9001
4401,-0.937
4402,0.4547
4403,0.4875
4404,1.19
4405,-0.1921
4406,1.258
4407,-0.2851
4408,0.02603
4409,0.8856
4410,-0.1637
4411,0.8911
4412,-0.1816
4413,0.6996
4414,-0.2751
4415,0.02714
4416,-0.6099
4417,0.6013
4418,0.7997
4419,0.3396
4420,-0.4006
4421,0.5627
4422,0.4198
4423,0.883
4424,0.6555
4425,0.6062
4426,-1.644
4427,-0.9905
4428,-0.4026
4429,1.568
4430,-0.08511
4431,0.4477
4432,1.526
4433,-0.131
4434,-0.1397
4435,1.102
4436,0.1784
4437,-0.2862
4438,1.016
4439,0.9843
4440,1.003
4441,1.601
4442,0.4544
4443,2.017
4444,0.1153
4445,-0.3332
4446,-1.057
4447,0.003843
4448,0.1032
4449,-0.3823
4450,0.6473
4451,0.9731
4452,-0.7171
4453,1.329
4454,0.03584
4455,-0.04331
4456,0.7792
4457,0.6163
4458,-0.4834
4459,-0.987
4460,0.958
4461,0.2586
4462,1.385
4463,-0.315
4464,-0.1176
4465,-0.4295
4466,1.923
4467,0.162
4468,0.3779
4469,0.3484
4470,-1.262
4471,-0.4809
4472,0.7352
4473,0.2052
4474,-0.4337
4475,0.1397
4476,-0.1576
4477,0.7604
4478,0.8982
4479,0.7142
4480,-0.09948
4481,0.2881
4482,0.2783
4483,0.2855
4484,-0.2049
4485,0.7898
4486,-0.4592
4487,0.7804
4488,-0.01978
4489,0.3273
4490,0.9256
4491,0.658
4492,1.345
4493,-0.03187
4494,0.3357
4495,-0.09745
4496,0.9432
4497,0.4546
4498,0.6719
4499,0.5947
4500,0.2145
4501,-0.5033
4502,0.2481
4503,-0.02138
4504,0.9265
4505,0.6784
4506,0.4575
4507,0.8319
4508,-0.7112
4509,-0.07918
4510,-0.6487
4511,0.1342
4512,-0.5514
4513,0.4361
4514,-0.2497
4515,1.257
4516,0.108
4517,1.259
4518,-0.6645
4519,0.5321
4520,-0.4873
4521,0.08284
4522,0.442
4523,0.3773
4524,-0.03135
4525,-0.2677
4526,0.4952
4527,0.8397
4528,-0.1986
4529,-0.6744
4530,-0.2616
4531,1.906
4532,0.5253
4533,0.1574
4534,-0.08975
4535,-0.1144
4536,0.1909
4537,0.1159
4538,0.9507
4539,1.241
4540,0.2046
4541,1
4542,1.266
4543,2.289
4544,-0.5068
4545,0.2636
4546,0.3707
4547,0.1823
4548,0.1094
4549,0.9652
4550,-1.236
4551,0.3965
4552,-0.3349
4553,0.1956
4554,-0.02644
4555,-0.1078
4556,0.5542
4557,1.641
4558,-0.6351
4559,0.8311
4560,-0.08308
4561,0.453
4562,-0.2811
4563,-0.2872
4564,0.778
4565,0.5002
4566,-0.2824
4567,-0.02901
4568,0.7326
4569,-0.5215
4570,0.3261
4571,-0.2914
4572,-0.4348
4573,0.1238
4574,0.3381
4575,1.03
4576,1.116
4577,0.6063
4578,2.616
4579,0.08226
4580,0.06069
4581,-0.6525
4582,1.353
4583,0.8026
4584,1.141
4585,0.6817
4586,0.9355
4587,0.6976
4588,1.24
4589,0.6048
4590,0.1288
4591,0.5512
4592,0.4698
4593,0.4295
4594,0.4983
4595,-1.116
4596,0.4587
4597,0.2189
4598,0.389
4599,1.484
4600,-0.1128
4601,1.176
4602,0.4475
4603,0.05546
4604,-0.2894
4605,0.7833
4606,0.2954
4607,0.573
4608,2.501
4609,0.6492
4610,0.6539
4611,1.029
4612,0.9938
4613,0.2677
4614,0.6033
4615,-1.132
4616,1.154
4617,-0.5149
4618,-0.7459
4619,0.9113
4620,0.9507
4621,0.01379
4622,-0.8518
4623,0.2819
4624,-0.269
4625,-0.6263
4626,0.851
4627,0.8041
4628,1.463
4629,0.5522
4630,-0.07352
4631,0.4164
4632,0.9266
4633,0.4397
4634,0.7621
4635,0.4405
4636,0.1614
4637,-0.439
4638,-1.723
4639,0.66
4640,0.5641
4641,0.4079
4642,-0.2173
4643,-0.5584
4644,0.2443
4645,-1.036
4646,0.9831
4647,-1.24
4648,0.7636
4649,1.271
4650,0.9823
4651,-0.2244
4652,0.07392
4653,0.9973
4654,-0.9512
4655,0.6645
4656,0.7306
4657,-0.4939
4658,-0.463
4659,0.3996
4660,0.325
4661,0.1354
4662,0.03892
4663,0.9197
4664,-0.1588
4665,-1.47
4666,-0.07099
4667,0.2789
4668,0.3807
4669,-0.05837
4670,0.01106
4671,0.1897
4672,-1.213
4673,0.1733
4674,-0.6289
4675,0.8149
4676,-0.128
4677,0.4268
4678,1.181
4679,-0.8183
4680,0.5964
4681,-0.1858
4682,0.7637
4683,1.278
4684,0.04183
4685,0.8184
4686,-0.6694
4687,-0.5175
4688,0.4284
4689,0.674
4690,-0.2083
4691,1.034
4692,-0.01609
4693,-0.3831
4694,-0.4448
4695,0.4769
4696,-0.4398
4697,-1.114
4698,0.6755
4699,-0.5611
4700,1.886
4701,-1.026
4702,1.287
4703,1.006
4704,0.9618
4705,0.5165
4706,-0.4952
4707,0.4142
4708,-0.7401
4709,-0.4449
4710,-0.1081
4711,-0.7868
4712,0.09179
4713,0.0112
4714,0.3957
4715,0.1942
4716,-0.08277
4717,1.304
4718,-0.5957
4719,0.4751
4720,0.7454
4721,-0.2228
4722,0.5335
4723,1.182
4724,0.1502
4725,2.173
4726,0.2067
4727,0.7417
4728,-0.2578
4729,-0.3326
4730,0.8836
4731,2.296
4732,0.9184
4733,0.2094
4734,0.4388
4735,1.823
4736,0.9637
4737,0.8528
4738,1.448
4739,0.04327
4740,-0.6708
4741,1.111
4742,1.348
4743,-0.1685
4744,0.9139
4745,1.986
4746,-0.05469
4747,-0.4498
4748,-0.6939
4749,-0.6708
4750,0.3965
4751,0.7432
4752,0.2445
4753,0.7058
4754,0.2164
4755,0.7114
4756,1.266
4757,-0.3635
4758,0.794
4759,1.923
4760,-0.2915
4761,0.4584
4762,0.1106
4763,0.3517
4764,-0.7188
4765,0.7854
4766,-0.3492
4767,-0.039
4768,0.583
4769,-0.9627
4770,0.8104
4771,1.778
4772,0.4856
4773,0.09441
4774,0.4663
4775,-0.1128
4776,1.054
4777,0.1521
4778,0.4924
4779,0.1941
4780,0.5079
4781,0.8756
4782,0.1402
4783,0.6664
4784,0.2475
4785,0.08483
4786,0.3433
4787,0.4964
4788,-0.1633
4789,1.023
4790,1.516
4791,-0.1794
4792,0.6682
4793,-1.33
4794,-0.04914
4795,1.404
4796,1.112
4797,-0.8845
4798,0.1476
4799,1.256
4800,0.9918
4801,-0.6248
4802,0.552
4803,0.4851
4804,-0.1209
4805,1.184
4806,0.7814
4807,-0.255
4808,0.1568
4809,0.8969
4810,0.339
4811,0.6824
4812,0.4878
4813,0.9686
4814,0.5745
4815,0.2781
4816,0.5428
4817,-0.1749
4818,0.1673
4819,-0.649
4820,-0.3627
4821,0.3388
4822,1.979
4823,0.02085
4824,0.8628
4825,-0.2639
4826,1.002
4827,-0.7759
4828,1.738
4829,0.4391
4830,-0.3951
4831,-0.7691
4832,1.056
4833,0.8221
4834,-2.012
4835,1.576
4836,0.6949
4837,0.1999
4838,0.4243
4839,1.262
4840,-0.5291
4841,0.07165
4842,-0.2034
4843,-0.02006
4844,0.8846
4845,1.206
4846,-0.6564
4847,-1.005
4848,0.3194
4849,-0.01982
4850,-0.1092
4851,1.002
4852,-1.553
4853,-0.3111
4854,-0.2298
4855,0.5724
4856,0.866
4857,0.1258
4858,0.001319
4859,0.4584
4860,-1.456
4861,0.483
4862,-0.6424
4863,0.01338
4864,-0.2422
4865,-1.148
4866,0.9515
4867,1.321
4868,0.2551
4869,-0.3683
4870,-0.4845
4871,0.2213
4872,0.1782
4873,0.8493
4874,-0.7875
4875,-0.7692
4876,0.4128
4877,1.185
4878,-0.1527
4879,0.5768
4880,-0.1532
4881,0.1343
4882,0.5586
4883,0.7948
4884,-0.6742
4885,0.7002
4886,0.1498
4887,-0.75
4888,0.2233
4889,-0.7339
4890,-0.5495
4891,-1.865
4892,2.025
4893,0.9591
4894,-0.04459
4895,0.6026
4896,1.103
4897,-0.4187
4898,-0.7846
4899,-0.7426
4900,-0.279
4901,0.4513
4902,1.161
4903,0.6165
4904,-1.207
4905,0.9024
4906,0.4957
4907,0.02066
4908,1.096
4909,-1.195
4910,0.694
4911,-0.01124
4912,0.1351
4913,0.06918
4914,-1.081
4915,0.3216
4916,0.4495
4917,0.9563
4918,0.6457
4919,0.8096
4920,-0.3184
4921,-0.4615
4922,0.1223
4923,-0.2017
4924,0.5252
4925,-0.1857
4926,0.1403
4927,-0.2777
4928,0.06882
4929,-0.2968
4930,-0.8657
4931,-1.03
4932,0.1935
4933,0.1642
4934,-0.586
4935,-0.8196
4936,0.6853
4937,1.217
4938,0.08444
4939,0.5378
4940,0.71
4941,0.2823
4942,-0.07236
4943,0.3229
4944,0.6265
4945,0.06272
4946,-0.1698
4947,-0.1632
4948,0.3506
4949,0.3205
4950,1.068
4951,-0.5345
4952,-0.2688
4953,1.234
4954,0.7692
4955,-0.4377
4956,0.1809
4957,0.9211
4958,0.4959
4959,-0.3155
4960,1.548
4961,-0.5035
4962,0.1757
4963,1.231
4964,0.5552
4965,-0.2889
4966,0.9025
4967,-0.671
4968,-0.6601
4969,-1.371
4970,-0.1885
4971,0.0571
4972,0.1932
4973,0.3604
4974,0.01857
4975,-0.5864
4976,0.7399
4977,-0.1864
4978,0.4127
4979,0.4106
4980,-1.716
4981,0.1618
4982,1.043
4983,-0.3471
4984,-0.9316
4985,1.121
4986,-0.09749
4987,0.2209
4988,-0.2718
4989,2.194
4990,0.699
4991,1.41
4992,-0.6274
4993,1.537
4994,0.8637
4995,0.1534
4996,0.2703
4997,0.8535
4998,0.6301
4999,-0.06961
5000,-0.1157
5001,0.3454
5002,0.4171
5003,0.1369
5004,0.07084
5005,0.6275
5006,0.6946
5007,0.8947
5008,0.1926
5009,0.4095
5010,1.365
5011,1.847
5012,1.331
5013,0.0607
5014,0.5432
5015,0.9028
5016,0.342
5017,-0.1626
5018,-1.189
5019,0.378
5020,-0.8543
5021,0.5536
5022,0.3094
5023,0.6422
5024,-0.392
5025,1.18
5026,0.7866
5027,-1.525
5028,0.7315
5029,0.4527
5030,0.8302
5031,0.1621
5032,-0.1336
5033,0.5846
5034,0.1943
5035,-0.5607
5036,-1.181
5037,0.2511
5038,-0.4797
5039,0.3971
5040,-0.6007
5041,0.2083
5042,0.7377
5043,-0.3475
5044,0.1899
5045,0.0879
5046,-0.1527
5047,0.8957
5048,-0.1545
5049,1.015
5050,-0.2177
5051,0.3958
5052,-0.5137
5053,-0.6195
5054,0.4874
5055,1.051
5056,0.7646
5057,-0.8302
5058,0.9281
5059,-0.4479
5060,0.3928
5061,0.5574
5062,0.4573
5063,0.3124
5064,0.7433
5065,1.459
5066,-0.8257
5067,-0.2497
5068,-0.4504
5069,0.7426
5070,0.005241
5071,0.125
5072,0.406
5073,1
5074,0.08548
5075,1.298
5076,0.358
5077,-0.4898
5078,-0.1762
5079,-0.6221
5080,1.214
5081,0.1211
5082,-0.9643
5083,0.7307
5084,-0.3839
5085,1.163
5086,-0.3807
5087,0.06392
5088,0.4727
5089,-0.6995
5090,0.8114
5091,0.5182
5092,-0.2586
5093,0.2643
5094,0.0028
5095,-0.1118
5096,-0.1409
5097,1.029
5098,-0.2961
5099,-0.2061
5100,-0.5466
5101,-0.5299
5102,-0.1698
5103,0.7417
5104,-0.2555
5105,-0.8289
5106,0.4563
5107,0.8611
5108,0.7208
5109,0.2146
5110,0.414
5111,0.4616
5112,-0.8451
5113,-0.2976
5114,-1.246
5115,-0.2528
5116,0.6472
5117,0.375
5118,1.829
5119,0.502
5120,-0.02818
5121,0.2936
5122,-0.2926
5123,-0.1134
5124,0.7547
5125,0.942
5126,0.9565
5127,-0.5456
5128,0.7177
5129,0.4413
5130,0.1086
5131,0.05576
5132,-0.6548
5133,0.8936
5134,0.672
5135,0.3324
5136,-1.059
5137,0.764
5138,-0.4924
5139,0.6967
5140,1.487
5141,1.341
5142,-0.9248
5143,-0.199
5144,0.06292
5145,0.4048
5146,0.225
5147,0.4178
5148,0.8746
5149,0.2489
5150,0.6004
5151,1.85
5152,-1.968
5153,-0.3891
5154,-1.74
5155,-1.347
5156,0.02675
5157,-0.3829
5158,-1.029
5159,0.8352
5160,0.8135
5161,0.1336
5162,-0.2083
5163,0.3501
5164,0.1317
5165,0.5135
5166,-0.5386
5167,1.197
5168,0.89
5169,0.7078
5170,-0.6273
5171,1.376
5172,-0.1196
5173,0.9868
5174,0.2472
5175,0.5999
5176,0.7385
5177,0.4425
5178,-0.3281
5179,-0.6183
5180,-0.4016
5181,0.7831
5182,-0.1845
5183,0.5727
5184,0.8439
5185,-0.7048
5186,0.05274
5187,1.252
5188,-0.7702
5189,-0.3809
5190,-0.05981
5191,1.712
5192,0.2444
5193,0.1295
5194,0.7655
5195,0.359
5196,-0.7092
5197,-1.564
5198,-0.3249
5199,0.3782
5200,-0.04457
5201,1.166
5202,-0.3785
5203,0.7134
5204,0.5235
5205,0.05855
5206,-0.2972
5207,-0.1812
5208,-0.1381
5209,0.7946
5210,1.746
5211,1.078
5212,-1.007
5213,-0.28
5214,-0.8379
5215,-0.718
5216,0.1247
5217,1.316
5218,0.06166
5219,0.2878
5220,0.6942
5221,1.052
5222,0.5923
5223,-0.5816
5224,2.27
5225,0.2217
5226,0.3899
5227,0.6483
5228,0.1834
5229,-0.144
5230,-0.01056
5231,-0.3981
5232,0.2366
5233,0.814
5234,0.4838
5235,-1.221
5236,0.6658
5237,0.4256
5238,0.4361
5239,-0.05669
5240,0.7348
5241,0.9526
5242,1.756
5243,1.895
5244,0.5349
5245,-0.8564
5246,0.5707
5247,0.06558
5248,0.7738
5249,0.9519
5250,0.7669
5251,0.6038
5252,0.4394
5253,-0.1574
5254,0.04769
5255,1.901
5256,-0.2309
5257,-0.2182
5258,0.5621
5259,1.464
5260,0.5826
5261,0.7009
5262,0.5445
5263,0.7044
5264,-0.5174
5265,-0.134
5266,0.61
5267,0.2519
5268,-0.7433
5269,1.385
5270,0.1811
5271,0.3628
5272,-0.5015
5273,1.532
5274,1.146
5275,0.7615
5276,0.8983
5277,-0.128
5278,0.441
5279,1.023
5280,0.3898
5281,0.3313
5282,-0.4321
5283,1.866
5284,-0.02933
5285,1.073
5286,0.8155
5287,-0.3089
5288,1.289
5289,0.1195
5290,0.8552
5291,0.8314
5292,-0.7708
5293,0.9494
5294,1.156
5295,1.394
5296,-1.486
5297,1.483
5298,0.8294
5299,-0.3244
5300,-0.4462
5301,0.1259
5302,-0.382
5303,-0.2046
5304,-0.4426
5305,0.6844
5306,-0.8866
5307,1.258
5308,0.8088
