MDTU,|Tr(L)|,ReTr(L),ImTr(L)
460,0.514223,0.197579,0.47475
461,0.711522,0.696491,0.145476
462,0.711522,0.696491,0.145476
463,0.567332,0.52901,0.204971
464,0.737199,0.698187,0.236637
465,0.666961,0.641597,0.182183
466,0.834391,0.766694,0.329224
467,0.771629,0.717287,0.284449
468,1.12716,1.03134,0.454782
469,1.14048,1.01596,0.518188
470,1.0555,0.95476,0.450014
471,1.04512,0.897016,0.53632
472,1.23032,1.13711,0.469744
473,0.968744,0.896207,0.367801
474,1.15668,1.0658,0.449427
475,1.11035,0.940782,0.589748
476,1.05834,0.842522,0.640501
477,1.05834,0.842522,0.640501
478,1.03147,0.913388,0.479229
479,0.964672,0.834317,0.484258
480,0.725697,0.647344,0.327996
481,0.95016,0.608834,0.729469
482,0.762405,0.52274,0.554981
483,0.617417,-0.0645865,0.61403
484,0.543047,0.163184,0.517949
485,0.543047,0.163184,0.517949
486,0.577073,0.330397,0.473129
487,0.662866,0.263549,0.608221
488,0.781122,0.343908,0.701341
489,0.715673,0.309777,0.645156
490,0.57003,0.279699,0.496692
491,0.652134,-0.0215181,0.651779
492,0.80725,0.144882,0.794142
493,0.59279,0.0965096,0.584881
494,0.778796,0.404782,0.665339
495,0.460531,0.0966644,0.450272
496,0.469586,0.199887,0.424919
497,0.489867,0.310164,0.379168
498,0.489867,0.310164,0.379168
499,0.463073,0.19176,0.421503
500,0.677627,0.214969,0.642625
501,0.783812,0.236625,0.747242
502,0.846124,-0.168778,0.829119
503,0.710459,-0.122557,0.699809
504,0.775008,0.140918,0.762088
505,0.6592,0.0745731,0.654968
506,0.544965,0.0286624,0.54421
507,0.544965,0.0286624,0.54421
508,0.823262,-0.0239322,0.822914
509,0.919871,-0.162371,0.905427
510,0.97519,-0.480904,0.848367
511,0.796096,-0.318198,0.729739
512,0.820443,-0.439516,0.692786
513,0.686804,-0.267765,0.632456
514,0.734277,-0.333417,0.654213
515,0.718873,-0.179845,0.696013
516,0.753206,-0.363797,0.659523
517,1.06614,-0.633151,0.857773
518,1.23784,-0.759055,0.977792
519,0.780756,-0.435035,0.648325
520,0.658656,-0.150232,0.641294
521,0.974247,-0.442541,0.867937
522,1.18854,-0.728715,0.938942
523,1.18854,-0.728715,0.938942
524,1.18854,-0.728715,0.938942
525,1.42163,-0.840447,1.1466
526,1.08939,-0.734591,0.804458
527,0.935997,-0.825601,0.440992
528,1.2318,-1.11489,0.523779
529,1.08777,-0.861022,0.664742
530,0.971994,-0.703995,0.670196
531,0.868162,-0.777729,0.385803
532,0.924185,-0.903741,0.19331
533,0.840263,-0.816933,0.196626
534,1.30385,-1.27906,-0.252998
535,1.11037,-1.10578,-0.100841
536,1.25941,-1.25568,-0.0968941
537,0.949386,-0.945111,0.089995
538,1.2252,-1.22318,0.0702905
539,1.51727,-1.41973,-0.535238
540,1.51727,-1.41973,-0.535238
541,1.4443,-1.32206,-0.581529
542,1.12173,-1.11967,-0.0679628
543,0.612944,-0.549224,-0.272128
544,0.565002,-0.558809,-0.0834311
545,0.720898,-0.536132,-0.48193
546,1.00377,-0.964674,-0.277407
547,1.00377,-0.964674,-0.277407
548,0.996728,-0.978168,-0.191451
549,0.996728,-0.978168,-0.191451
550,0.786684,-0.758227,-0.209675
551,0.974941,-0.96388,-0.146442
552,1.20674,-1.16861,-0.300959
553,1.13442,-1.01065,-0.51527
554,0.907679,-0.7354,-0.532041
555,1.05325,-0.972189,-0.405202
556,1.02873,-0.853307,-0.574588
557,1.02873,-0.853307,-0.574588
558,1.18466,-0.863998,-0.810507
559,1.18466,-0.863998,-0.810507
560,0.851409,-0.643017,-0.558056
561,1.129,-0.939597,-0.62593
562,1.04672,-0.779924,-0.698105
563,0.877023,-0.733062,-0.481447
564,0.853111,-0.802113,-0.290541
565,0.75706,-0.729017,-0.204144
566,0.925537,-0.899625,-0.217468
567,0.752843,-0.713979,-0.238762
568,0.819552,-0.643609,-0.507379
569,0.840837,-0.522972,-0.658413
570,0.77517,-0.587584,-0.505603
571,0.59819,-0.508611,-0.314875
572,0.797204,-0.773542,-0.192788
573,1.17603,-1.1499,-0.246551
574,1.23722,-1.18457,-0.357073
575,1.23722,-1.18457,-0.357073
576,0.920774,-0.90309,0.179593
577,1.11414,-1.08867,0.236883
578,0.909114,-0.904424,0.0922231
579,0.638891,-0.634767,-0.0724759
580,0.884799,-0.884741,0.0101577
581,1.08791,-1.08642,0.0568688
582,1.1338,-1.13378,-0.00574026
583,0.875691,-0.875549,0.0157745
584,0.701637,-0.70107,0.0282161
585,0.948488,-0.807197,0.498057
586,0.840001,-0.769234,0.337462
587,0.889802,-0.756494,0.468471
588,1.04726,-0.943603,0.454271
589,1.09995,-0.880129,0.659744
590,0.753522,-0.692281,0.297562
591,1.12323,-1.01764,0.475447
592,1.14762,-1.14754,0.0133095
593,1.18582,-1.15555,0.266228
594,1.13493,-1.12279,-0.165556
595,1.01916,-1.01823,0.0433835
596,1.16128,-1.14876,-0.17005
597,1.14488,-1.13515,-0.149008
598,0.884421,-0.854601,0.227723
599,1.00699,-0.993503,0.164287
600,1.1338,-1.11453,0.208194
601,1.11877,-1.1143,0.0999369
602,1.14722,-1.11993,-0.248721
603,1.17936,-1.09934,-0.427025
604,0.986731,-0.932096,-0.323781
605,1.24481,-1.15463,-0.465146
606,0.858446,-0.8476,-0.136032
607,1.21861,-1.16478,-0.358178
608,0.982,-0.973479,-0.129085
609,0.980416,-0.935239,-0.294182
610,0.564061,-0.54862,-0.131076
611,0.758958,-0.748067,-0.128112
612,0.720177,-0.697195,-0.180485
613,0.722761,-0.715662,-0.101054
614,0.898478,-0.896181,-0.0642068
615,0.650405,-0.64675,0.0688564
616,0.853676,-0.852968,-0.0347485
617,0.709722,-0.697511,0.131083
618,0.714722,-0.70965,-0.0849986
619,0.748375,-0.748189,0.0166657
620,0.748375,-0.748189,0.0166657
621,0.937129,-0.93269,-0.091098
622,0.743069,-0.737706,-0.0891135
623,0.632716,-0.631945,-0.0312243
624,0.808716,-0.807947,0.0352695
625,1.13433,-1.12954,0.104129
626,1.13433,-1.12954,0.104129
627,0.9947,-0.986544,-0.127117
628,0.851456,-0.836285,-0.160019
629,1.11083,-1.09648,0.177979
630,1.14679,-1.11708,0.259322
631,1.39806,-1.39738,0.0437753
632,1.13843,-1.13364,0.104244
633,1.07957,-1.07956,-0.00458696
634,0.89235,-0.892339,-0.00443491
635,0.820998,-0.815032,-0.0987983
636,0.759869,-0.754876,-0.0869677
637,0.895481,-0.788373,-0.424682
638,1.22357,-0.983811,-0.72749
639,1.28652,-1.2327,-0.368195
640,1.29975,-1.2844,-0.199141
641,1.47974,-1.31206,-0.684205
642,0.93254,-0.771716,-0.523531
643,0.94831,-0.775059,-0.54642
