t,deltaS
3443,-0.2194
3444,-0.2519
3445,0.03631
3446,-0.1003
3447,0.2153
3448,0.04523
3449,0.3682
3450,0.07553
3451,0.03884
3452,-0.2808
3453,-0.05574
3454,0.03735
3455,0.07181
3456,-0.03411
3457,0.05676
3458,-0.2604
3459,0.1152
3460,0.09381
3461,0.02389
3462,0.2408
3463,-0.06124
3464,0.2641
3465,-0.3007
3466,-0.08504
3467,-0.103
3468,0.09505
3469,0.1422
3470,0.09544
3471,0.1358
3472,0.05015
3473,0.06035
3474,0.0398
3475,0.06835
3476,0.1096
3477,0.02834
3478,-0.2383
3479,0.09795
3480,0.0595
3481,0.1064
3482,0.1125
3483,0.2366
3484,0.02243
3485,0.01652
3486,-0.2447
3487,0.1269
3488,-0.0254
3489,-0.1062
3490,0.1615
3491,0.1855
3492,0.01851
3493,0.286
3494,0.04725
3495,-0.07398
3496,-0.1426
3497,-0.07702
3498,0.3581
3499,-0.2092
3500,0.07279
3501,-0.1064
3502,-0.00483
3503,0.003132
3504,0.04973
3505,0.2036
3506,0.1196
3507,0.02778
3508,-0.01309
3509,-0.0259
3510,0.1434
3511,-0.01086
3512,0.06756
3513,0.2881
3514,0.1398
3515,0.1636
3516,0.1094
3517,-0.006678
3518,-0.1991
3519,0.2056
3520,0.05853
3521,0.02914
3522,0.1879
3523,0.1063
3524,-0.188
3525,0.5115
3526,-0.1408
3527,-0.09589
3528,0.1508
3529,0.08575
3530,-0.103
3531,0.2224
3532,-0.2034
3533,0.04793
3534,-0.04893
3535,0.1431
3536,0.293
3537,-0.1022
3538,0.003552
3539,-0.1367
3540,0.04133
3541,0.1323
3542,0.07567
3543,-0.0237
3544,-0.008725
3545,-0.03584
3546,-0.2063
3547,0.03094
3548,0.2632
3549,-0.2653
3550,0.1917
3551,-0.2402
3552,0.3925
3553,-0.205
3554,0.4745
3555,0.08257
3556,-0.09085
3557,-0.3403
3558,0.3834
3559,0.04073
3560,-0.1648
3561,-0.1492
3562,-0.112
3563,0.09714
3564,0.2723
3565,-0.00313
3566,0.001331
3567,0.03104
3568,-0.1504
3569,0.02371
3570,0.1322
3571,0.001342
3572,-0.2537
3573,0.2478
3574,-0.3526
3575,0.1183
3576,-0.4825
3577,0.1101
3578,0.1473
3579,0.1111
3580,0.0003262
3581,-0.1072
3582,-0.1924
3583,0.09881
3584,-0.2497
3585,-0.1485
3586,-0.141
3587,-0.1705
3588,0.2007
3589,-0.3244
3590,0.08019
3591,-0.1804
3592,0.1909
3593,-0.1894
3594,0.04952
3595,0.09462
3596,-0.06963
3597,-0.1932
3598,0.2286
3599,0.1028
3600,0.07145
3601,-0.09865
3602,0.02132
3603,-0.1928
3604,0.116
3605,0.1759
3606,-0.1929
3607,0.09732
3608,0.2728
3609,0.0143
3610,-0.2377
3611,0.02718
3612,0.2381
3613,-0.2043
3614,0.05734
3615,0.1451
3616,0.1234
3617,-0.2662
3618,0.215
3619,-0.03423
3620,-0.2008
3621,0.2166
3622,-0.01912
3623,-0.09561
3624,0.2276
3625,0.02021
3626,0.1184
3627,-0.1297
3628,0.1512
3629,0.01976
3630,-0.2125
3631,-0.2637
3632,-0.1208
3633,-0.08886
3634,0.1147
3635,0.1906
3636,0.03788
3637,-0.1382
3638,-0.09579
3639,0.1279
3640,0.4321
3641,-0.01573
3642,0.2866
3643,0.2477
3644,-0.3897
3645,0.1064
3646,0.2048
3647,-0.03997
3648,0.125
3649,-0.08769
3650,0.2327
3651,-0.2692
3652,0.2564
3653,0.2043
3654,0.3029
3655,-0.1585
3656,-0.1987
3657,0.245
3658,0.03597
3659,-0.1401
3660,0.03114
3661,-0.1894
3662,0.116
3663,-0.3823
3664,-0.02076
3665,0.07125
3666,0.0836
3667,-0.137
3668,0.01777
3669,0.1754
3670,-0.1986
3671,0.01872
3672,0.1826
3673,-0.1575
3674,0.06022
3675,-0.2047
3676,0.05795
3677,-0.1021
3678,-0.02093
3679,-0.1403
3680,-0.2154
3681,-0.1257
3682,0.0852
3683,0.07856
3684,-0.2524
3685,0.0573
3686,-0.2672
3687,0.04235
3688,0.01582
3689,-0.1253
3690,-0.07951
3691,-0.1141
3692,0.08218
3693,0.01981
3694,0.1171
3695,0.2927
3696,0.01992
3697,0.08616
3698,0.1232
3699,-0.0593
3700,0.1519
3701,-0.06375
3702,-0.00575
3703,0.09449
3704,-0.1829
3705,0.07016
3706,0.1135
3707,0.1647
3708,0.06727
3709,-0.01763
3710,-0.04031
3711,-0.2083
3712,-0.02687
3713,-0.2758
3714,-0.1024
3715,0.03799
3716,0.3169
3717,0.2461
3718,0.1013
3719,-0.1665
3720,0.02413
3721,-0.03616
3722,0.07329
3723,0.006205
3724,-0.1187
3725,-0.1237
3726,-0.02434
3727,0.1521
3728,-0.08693
3729,-0.08093
3730,-0.0133
3731,-0.3259
3732,-0.1023
3733,0.04588
3734,0.1315
3735,0.09894
3736,-0.422
3737,0.3909
3738,0.1358
3739,-0.1043
3740,0.01865
3741,-0.02482
3742,-0.1144
3743,0.05132
3744,-0.02725
3745,-0.1376
3746,0.09412
3747,0.02825
3748,0.017
3749,0.4604
3750,0.05883
3751,-0.1425
3752,-0.1588
3753,0.1911
3754,0.01154
3755,0.04625
3756,-0.07471
3757,-0.07291
3758,0.1119
3759,0.1172
3760,-0.05073
3761,0.0471
3762,-0.1334
3763,-0.1041
3764,0.1947
3765,0.1463
3766,0.08655
3767,0.065
3768,0.1646
3769,-0.2939
3770,0.02444
3771,0.2305
3772,-0.128
3773,0.1992
3774,0.1949
3775,0.1348
3776,-0.05558
3777,0.1621
3778,-0.1085
3779,-0.01823
3780,-0.02941
3781,0.04746
3782,-0.2001
3783,-0.04673
3784,-0.2554
3785,-0.01515
3786,0.5509
3787,-0.3169
3788,-0.07743
3789,-0.077
3790,-0.05044
3791,-0.3083
3792,0.01013
3793,0.3217
3794,0.1323
3795,0.02564
3796,-0.3623
3797,0.3214
3798,0.1188
3799,-0.0438
3800,-0.05065
3801,6.682e-05
3802,0.08734
3803,0.05377
3804,0.02036
3805,-0.06046
3806,-0.1616
3807,0.06023
3808,0.09189
3809,-0.2163
3810,-0.07526
3811,-0.2418
3812,0.07931
3813,0.07345
3814,-0.03944
3815,0.1158
3816,0.07489
3817,-0.1086
3818,0.2606
3819,0.216
3820,-0.05234
3821,0.0005574
3822,0.2203
3823,-0.2151
3824,-0.01292
3825,0.1149
3826,-0.05744
3827,0.1947
3828,-0.2292
3829,-0.06394
3830,-0.2393
3831,0.08548
3832,0.1616
3833,-0.06702
3834,0.07653
3835,-0.1477
3836,-0.1339
3837,0.2442
3838,-0.1882
3839,-0.009342
3840,-0.07081
3841,0.02958
3842,-0.02092
3843,0.02872
3844,0.05973
3845,-0.0544
3846,0.08361
3847,-0.2679
3848,0.2486
3849,-0.1173
3850,0.1804
3851,-0.07419
3852,0.06988
3853,-0.04105
3854,-0.1017
3855,-0.1395
3856,0.08851
3857,0.2495
3858,0.21
3859,0.0206
3860,0.08464
3861,0.1953
3862,0.1765
3863,0.2659
3864,0.0884
3865,-0.07134
3866,0.3041
3867,0.2475
3868,0.1259
3869,-0.05682
3870,0.06847
3871,0.2184
3872,-0.001789
3873,-0.1921
3874,-0.1391
3875,0.1213
3876,-0.2146
3877,-0.2426
3878,-0.1399
3879,-0.01214
3880,0.1549
3881,0.08183
3882,-0.2044
3883,-0.1786
3884,-0.01726
3885,0.1286
3886,0.0487
3887,0.02992
3888,0.1319
3889,0.3347
3890,-0.0208
3891,0.05917
3892,-0.009992
3893,-0.0455
3894,0.06695
3895,-0.05249
3896,0.07066
3897,-0.1576
3898,-0.2273
3899,0.126
3900,-0.1283
3901,-0.1096
3902,-0.1486
3903,0.4072
3904,0.3521
3905,-0.03509
3906,-0.2125
3907,0.2358
3908,-0.181
3909,-0.02067
3910,-0.0863
3911,0.2413
3912,-0.03903
3913,-0.1791
3914,0.04575
3915,0.3973
3916,-0.0589
3917,-0.1105
3918,0.1267
3919,-0.00353
3920,0.3132
3921,-0.2714
3922,0.02965
3923,-0.1062
3924,-0.2674
3925,0.1518
3926,-0.2983
3927,0.1487
3928,-0.1286
3929,0.1165
3930,0.003605
3931,-0.1637
3932,0.1053
3933,0.1713
3934,-0.04488
3935,-0.1262
3936,0.129
3937,-0.06189
3938,0.002488
3939,-0.02914
3940,0.009771
3941,0.07258
3942,0.03146
3943,0.1579
3944,0.06347
3945,-0.06615
3946,-0.1574
3947,-0.002469
3948,0.1936
3949,-0.1094
3950,-0.2717
3951,-0.1476
3952,0.2965
3953,-0.2153
3954,0.04415
3955,0.0864
3956,-0.1717
3957,0.2657
3958,0.03864
3959,-0.1611
3960,0.2771
3961,0.1574
3962,0.1801
3963,0.145
3964,0.2102
3965,-0.279
3966,-0.06477
3967,-0.2045
3968,0.2896
3969,-0.0433
3970,0.08508
3971,-0.131
3972,0.1199
3973,-0.02849
3974,0.02155
3975,0.1104
3976,-0.0667
3977,0.03215
3978,-0.1013
3979,-0.2124
3980,-0.07946
3981,-0.3251
3982,0.04422
3983,-0.223
3984,0.04198
3985,0.2866
3986,-0.04571
3987,0.05395
3988,0.008993
3989,-0.1162
3990,0.1839
3991,0.07297
3992,-0.1004
3993,0.2805
3994,0.1219
3995,0.0286
3996,-0.04427
3997,0.3905
3998,0.006465
3999,-0.07264
4000,-0.008675
4001,-0.0724
4002,0.01391
4003,0.03689
4004,0.2585
4005,0.01408
4006,-0.004444
4007,0.0453
4008,0.02001
4009,-0.3575
4010,0.4714
