MDTU,abs_delta_S
1937,0.1091
1938,1.048
1939,0.6769
1940,0.2395
1941,0.02178
1942,0.703
1943,0.5951
1944,0.4738
1945,0.2966
1946,0.1245
1947,0.5196
1948,1.207
1949,0.5597
1950,0.5352
1951,0.269
1952,0.5891
1953,0.1241
1954,0.127
1955,0.7654
1956,0.1986
1957,0.9471
1958,0.1761
1959,0.4476
1960,0.8785
1961,1.097
1962,0.2727
1963,0.4638
1964,0.1878
1965,0.4579
1966,0.6015
1967,0.1059
1968,0.3492
1969,1.351
1970,0.5124
1971,1.562
1972,0.5709
1973,0.1404
1974,0.09031
1975,0.1889
1976,0.1605
1977,1.753
1978,0.06588
1979,0.6016
1980,0.4977
1981,0.3514
1982,1.047
1983,1.198
1984,0.1582
1985,0.09254
1986,1.101
1987,1.553
1988,1.678
1989,1.165
1990,1.155
1991,0.07865
1992,0.2905
1993,1.341
1994,1.272
1995,0.03178
1996,0.1825
1997,0.06416
1998,1.246
1999,0.5534
2000,0.05292
2001,0.09997
2002,0.7497
2003,0.4314
2004,0.2104
2005,0.1822
2006,0.4174
2007,0.7767
2008,0.588
2009,0.04581
2010,1.443
2011,0.1555
2012,1.186
2013,0.2056
2014,0.8783
2015,1.011
2016,0.0862
2017,1.683
2018,0.06269
2019,0.5073
2020,1.044
2021,0.2071
2022,0.2146
2023,0.2361
2024,0.4085
2025,0.6052
2026,1.414
2027,0.07609
2028,0.2948
2029,0.4325
2030,0.2849
2031,0.4122
2032,0.3092
2033,0.3154
2034,0.1592
2035,0.02877
2036,0.6266
2037,0.02769
2038,0.3295
2039,0.5994
2040,0.3738
2041,1.018
2042,0.2156
2043,0.6469
2044,0.7422
2045,0.2926
2046,0.4032
2047,0.6063
2048,0.3586
2049,0.5654
2050,0.7353
2051,0.6494
2052,0.3505
2053,0.4836
2054,0.8038
2055,1.651
2056,0.9456
2057,0.31
2058,0.6892
2059,1.098
2060,0.7465
2061,0.1158
2062,0.02502
2063,0.7647
2064,0.08907
2065,0.8483
2066,0.1098
2067,1.116
2068,0.6566
2069,0.7626
2070,0.8568
2071,0.6406
2072,0.3763
2073,0.7829
2074,2.859
2075,0.1313
2076,1.339
2077,0.03637
2078,1.022
2079,0.3899
2080,0.5102
2081,0.01491
2082,0.3597
2083,0.05382
2084,0.724
2085,1.099
2086,0.498
2087,0.1378
2088,0.5107
2089,0.9046
2090,0.4359
2091,0.2149
2092,0.8776
2093,0.3544
2094,0.01932
2095,1.153
2096,1.425
2097,0.4121
2098,1.123
2099,0.5919
2100,0.6669
2101,0.5542
2102,0.3549
2103,0.4509
2104,0.1423
2105,0.8453
2106,0.8122
2107,0.7741
2108,0.9169
2109,0.3363
2110,0.01281
2111,1.07
2112,0.1012
2113,0.4106
2114,1.085
2115,1.071
2116,0.3274
2117,1.251
2118,0.2296
2119,0.996
2120,0.6785
2121,0.4568
2122,0.8447
2123,0.03348
2124,0.09526
2125,0.5819
2126,1.872
2127,0.2249
2128,0.1942
2129,0.4233
2130,0.5873
2131,1.63
2132,1.106
2133,0.1881
2134,0.466
2135,0.6735
2136,0.483
2137,0.01968
2138,0.217
2139,0.2251
2140,0.1088
2141,0.425
2142,0.1425
2143,0.825
2144,0.3231
2145,0.556
2146,0.7438
2147,0.794
2148,1.317
2149,0.2271
2150,0.562
2151,0.1932
2152,0.719
2153,0.2
2154,0.3931
2155,0.7509
2156,0.05459
2157,0.2261
2158,0.182
2159,1.224
2160,1.896
2161,0.5892
2162,0.4183
2163,1.052
2164,1.225
2165,0.09207
2166,0.05109
2167,1.19
2168,0.2276
2169,1.875
2170,0.3904
2171,1.155
2172,0.6025
2173,0.1904
2174,0.6873
2175,1.246
2176,0.0472
2177,0.7296
2178,0.4134
2179,0.2473
2180,0.8508
2181,0.1634
2182,0.5517
2183,0.1344
2184,0.1454
2185,0.6627
2186,0.5087
2187,0.2001
2188,0.07124
2189,0.2715
2190,0.2761
2191,0.05599
2192,0.1683
2193,0.7368
2194,0.1774
2195,0.7554
2196,0.0003921
2197,0.5969
2198,0.1687
2199,0.2316
2200,0.28
2201,0.3708
2202,0.2219
2203,0.2987
2204,1.134
2205,1.423
2206,0.6557
2207,0.3013
2208,0.9496
2209,0.1389
2210,0.4988
2211,0.1081
2212,0.6764
2213,0.9595
2214,0.6983
2215,0.2421
2216,1.229
2217,1.691
2218,1.518
2219,0.3133
2220,0.1059
2221,0.08204
2222,0.03542
2223,0.9566
2224,0.2855
2225,0.2714
2226,0.4306
2227,0.08892
2228,0.0382
2229,0.2709
2230,0.4781
2231,0.4331
2232,0.4642
2233,0.8809
2234,0.4198
2235,1.138
2236,0.0381
2237,1.244
2238,0.08184
2239,0.5651
2240,0.8046
2241,1.046
2242,0.8752
2243,1.913
2244,0.7049
2245,0.1123
2246,1.142
2247,0.1784
2248,0.876
2249,1.088
2250,0.92
2251,0.1929
2252,1.633
2253,1.786
2254,0.7683
2255,0.1886
2256,0.4095
2257,0.3297
2258,1.238
2259,0.1674
2260,2.467
2261,0.2946
2262,0.2648
2263,0.7599
2264,0.166
2265,0.04268
2266,0.3735
2267,0.6309
2268,0.1972
2269,0.6995
2270,0.9574
2271,0.6298
2272,0.568
2273,0.8038
2274,0.333
2275,0.5866
2276,0.3439
2277,0.8516
2278,0.306
2279,0.5073
2280,0.1068
2281,1.993
2282,0.3987
2283,0.2805
2284,0.6062
2285,1.405
2286,0.2944
2287,0.06964
2288,0.5884
2289,0.347
2290,0.5007
2291,1.361
2292,0.8986
2293,0.01407
2294,0.913
2295,0.2521
2296,0.182
2297,0.05705
2298,0.4718
2299,0.163
2300,2.13
2301,0.5102
2302,0.406
2303,0.5858
2304,0.2599
2305,0.1708
2306,0.05138
2307,1.662
2308,0.9183
2309,0.007502
2310,0.1658
2311,0.9062
2312,0.4136
2313,0.6444
2314,1.012
2315,0.1059
2316,0.4023
2317,0.454
2318,0.3538
2319,1.066
2320,0.3786
2321,1.027
2322,1.168
2323,0.7195
2324,0.2892
2325,0.2882
2326,0.7918
2327,0.4326
2328,0.4085
2329,0.2811
2330,0.1848
2331,0.8751
2332,0.7803
2333,0.2489
2334,0.2844
2335,1.027
2336,0.2299
2337,0.3693
2338,1.878
2339,0.1754
2340,0.08521
2341,0.9057
2342,0.3547
2343,1.233
2344,0.2304
2345,0.1572
2346,0.04289
2347,0.2225
2348,0.09007
2349,0.1177
2350,0.5699
2351,0.3838
2352,0.4763
2353,0.9168
2354,0.9175
2355,0.784
2356,0.03955
2357,0.5426
2358,0.4456
2359,0.6156
2360,0.8784
2361,1.348
2362,0.2808
2363,0.359
2364,0.6377
2365,0.7713
2366,0.481
2367,0.9517
2368,0.4571
2369,0.7079
2370,1.715
2371,0.6728
2372,0.1079
2373,0.9549
2374,0.9744
2375,0.7484
2376,0.6586
2377,0.03369
2378,1.593
2379,0.554
2380,0.03092
2381,0.4996
2382,1.277
2383,0.306
2384,0.03975
2385,0.578
2386,0.7058
2387,1.04
2388,1.167
2389,0.61
2390,0.3445
2391,0.2368
2392,1.338
2393,0.06312
2394,0.007619
2395,0.1511
2396,0.1116
2397,0.3628
2398,0.2429
2399,0.2082
2400,0.235
2401,1.102
2402,0.9389
2403,0.264
2404,0.1814
2405,1.26
2406,1.738
2407,0.1454
2408,0.7197
2409,0.8047
2410,1.1
2411,0.1829
2412,0.5512
2413,1.176
2414,1.442
2415,1.004
2416,0.5186
2417,1.178
2418,0.01221
2419,0.5873
2420,0.9781
2421,0.1092
2422,1.443
2423,0.6291
2424,0.3797
2425,0.3329
2426,0.5
2427,0.3401
2428,0.1117
2429,0.3625
2430,0.3862
2431,0.2971
2432,0.107
2433,1.252
2434,2.089
2435,0.1919
2436,1.285
2437,0.7324
2438,0.5133
2439,0.2748
2440,0.602
2441,0.3631
2442,0.4346
2443,0.3626
2444,0.545
2445,1.483
2446,1.049
2447,0.7309
2448,0.02685
2449,1.281
2450,0.1582
2451,0.4761
2452,1.249
2453,0.9907
2454,0.9626
2455,0.5652
2456,1.119
2457,0.2605
2458,1.052
2459,1.418
2460,0.6151
2461,0.1597
2462,0.5079
2463,0.7308
2464,0.6802
2465,1.517
2466,0.6811
2467,1.157
2468,1.242
2469,0.3141
2470,0.1917
2471,0.03512
2472,0.2685
2473,0.8074
2474,1.218
2475,0.3733
2476,0.8383
2477,0.367
2478,0.1498
2479,0.1901
2480,0.573
2481,1.09
2482,1.101
2483,0.1889
2484,0.5629
2485,0.2196
2486,0.5375
2487,0.2789
2488,1.464
2489,0.671
2490,1.155
2491,1.567
2492,0.7126
2493,1.488
2494,0.2237
2495,0.221
2496,0.09996
2497,0.2745
2498,0.7456
2499,0.06343
2500,0.6599
2501,0.2572
2502,0.2966
2503,0.2454
2504,0.6999
2505,0.7069
2506,0.2324
2507,0.05235
2508,0.0487
2509,0.6086
2510,0.6847
2511,1.132
2512,0.5359
2513,0.5702
2514,0.3836
2515,1.807
2516,0.4923
2517,0.6986
2518,0.3458
2519,0.004337
2520,0.7069
2521,0.3671
2522,1.126
2523,0.7838
2524,0.5092
2525,0.1927
2526,0.4555
2527,0.05289
2528,0.6258
2529,0.2444
2530,0.1978
2531,1.779
2532,0.5067
2533,0.4464
2534,0.4427
2535,0.5246
2536,0.2462
2537,0.3772
2538,0.08806
2539,0.08673
2540,0.2419
2541,0.7408
2542,1.491
2543,1.159
2544,0.3678
2545,0.1903
2546,0.5955
2547,0.4554
2548,0.3168
2549,0.7966
2550,1.774
2551,0.2671
2552,0.4361
2553,1.716
2554,0.1954
2555,0.5306
2556,1.231
2557,0.5876
2558,0.4485
2559,0.1697
2560,0.4318
2561,0.03571
2562,0.1314
2563,0.3932
2564,0.4207
2565,0.5551
2566,0.2512
2567,1.024
2568,1.04
2569,0.4378
2570,1.164
2571,0.609
2572,0.4989
2573,2.52
2574,0.0819
2575,0.1214
2576,0.2495
2577,1.023
2578,2.022
2579,0.6561
2580,0.5057
2581,0.01981
2582,0.5377
2583,1.537
2584,0.1348
2585,0.9708
2586,0.1227
2587,0.3622
2588,0.4947
2589,1.172
2590,0.08055
2591,0.8093
2592,0.1304
2593,1.071
2594,0.3153
2595,0.3896
2596,1.091
2597,1.712
2598,1.165
2599,0.1942
2600,0.1856
2601,0.3291
2602,0.785
2603,1.193
2604,0.379
2605,0.1113
2606,0.6631
2607,1.326
2608,0.6746
2609,1.142
2610,0.007029
2611,0.3611
2612,0.7573
2613,1.055
2614,0.5408
2615,0.2935
2616,0.8064
2617,0.4547
2618,1.378
2619,0.105
2620,0.01675
2621,0.6094
2622,0.34
2623,0.06523
2624,1.243
2625,1.008
2626,0.4852
2627,0.2406
2628,0.5405
2629,0.26
2630,0.7438
2631,1.302
2632,0.299
2633,0.03639
2634,0.2544
2635,1.963
2636,1.364
2637,0.1856
2638,0.6719
2639,0.5141
2640,0.3608
2641,0.7039
2642,0.1765
2643,0.08193
2644,0.6401
2645,0.2902
2646,0.638
2647,1.273
2648,0.1367
2649,0.617
2650,1.324
2651,0.7529
2652,0.01646
2653,0.1702
2654,0.175
2655,1.189
2656,0.2201
2657,0.1098
2658,1.53
2659,0.9747
2660,0.4213
2661,0.8048
2662,1.159
2663,1.086
2664,0.00619
2665,0.6941
2666,0.2514
2667,0.04389
2668,0.3232
2669,0.04836
2670,0.02958
2671,0.414
2672,0.7648
2673,0.145
2674,0.2561
2675,0.04463
2676,0.5662
2677,0.6213
2678,0.2577
2679,0.3683
2680,0.6883
2681,0.4187
2682,0.6297
2683,0.5849
2684,0.3945
2685,0.5125
2686,0.3298
2687,1.058
2688,1.426
2689,1.188
2690,0.7611
2691,0.2768
2692,0.1275
2693,0.1189
2694,0.003636
2695,1.654
2696,0.05825
2697,0.5168
2698,1.66
2699,1.882
2700,0.0606
2701,0.384
2702,0.3037
2703,0.2877
2704,0.9542
2705,0.5201
2706,0.7396
2707,0.8029
2708,0.2519
2709,1.199
2710,0.7335
2711,0.2599
2712,1.89
2713,0.7213
2714,0.5978
2715,0.3072
2716,0.1869
2717,0.2534
2718,0.3256
2719,0.3133
2720,0.08083
2721,0.518
2722,0.1993
2723,0.9401
2724,0.4446
2725,0.09876
2726,0.659
2727,0.4034
2728,0.4811
2729,0.01605
2730,0.2821
2731,0.2208
2732,0.7012
2733,0.1139
2734,0.494
2735,0.2624
2736,0.596
2737,0.9831
2738,0.4311
2739,0.07314
2740,0.9427
2741,0.8415
2742,0.8852
2743,1.348
2744,0.5443
2745,0.07691
2746,0.3505
2747,0.07116
2748,0.9595
2749,0.8976
2750,0.08561
2751,0.2814
2752,0.758
2753,0.3741
2754,0.6866
2755,0.3516
2756,0.4586
2757,0.3469
2758,0.05287
2759,0.2711
2760,1.593
2761,0.0567
2762,1.114
2763,1.082
2764,1.501
2765,0.7864
2766,0.7277
2767,1.195
2768,0.6264
2769,0.3869
2770,0.6878
2771,0.1781
2772,0.9162
2773,0.5483
2774,1.112
2775,0.6966
2776,0.8823
2777,0.3535
2778,0.3586
2779,0.4969
2780,1.078
2781,0.447
2782,0.09242
2783,1.546
2784,1.91
2785,0.5494
2786,0.6979
2787,1.492
2788,0.2308
2789,0.5188
2790,0.00466
2791,0.02309
2792,0.4967
2793,0.1626
2794,0.6563
2795,0.1349
2796,0.005682
2797,1.067
2798,0.927
2799,0.0327
2800,0.4089
2801,0.08636
2802,1.252
2803,0.08468
2804,0.5447
2805,0.54
2806,0.08571
2807,0.2258
2808,1.333
2809,0.7189
2810,0.1836
2811,0.4026
2812,0.2888
2813,0.1346
2814,0.06964
2815,0.9461
2816,0.9942
2817,0.1988
2818,0.1363
2819,0.4146
2820,0.8379
2821,1.056
2822,1.244
2823,0.1941
2824,1.003
2825,0.3891
2826,1.409
2827,0.704
2828,0.3786
2829,0.1897
2830,2.04
2831,1.191
2832,0.378
2833,0.2286
2834,0.3216
2835,0.2222
2836,1.094
2837,0.6292
2838,0.8611
2839,0.8329
2840,0.5419
2841,0.3284
2842,0.4033
2843,1.374
2844,0.7039
2845,1.067
2846,0.8521
2847,0.4034
2848,0.3562
2849,1.164
2850,0.1329
2851,0.1867
2852,0.8311
2853,0.427
2854,0.5739
2855,0.6846
2856,0.8674
2857,0.2878
2858,0.04625
2859,0.1463
2860,0.08199
2861,1.241
2862,0.5655
2863,1.851
2864,0.313
2865,0.6234
2866,1.139
2867,0.1465
2868,1.652
2869,0.2055
2870,0.0803
2871,1.405
2872,0.7555
2873,0.5182
2874,0.03806
2875,1.492
2876,0.5309
2877,0.001096
2878,0.5471
2879,0.4256
2880,0.2871
2881,1.021
2882,0.4692
2883,0.1643
2884,0.1388
2885,1.599
2886,0.482
2887,0.8522
2888,0.596
2889,0.3163
2890,0.3042
2891,0.5624
2892,0.3001
2893,0.3314
2894,0.2421
2895,0.487
2896,1.059
2897,0.3647
2898,0.7904
2899,0.4575
2900,0.07411
2901,1.117
2902,1.025
2903,0.07681
2904,0.849
2905,0.777
2906,0.3389
2907,0.5775
2908,1.134
2909,0.2429
2910,0.3723
2911,0.2038
2912,0.7409
2913,0.5285
2914,1.435
2915,0.6138
2916,0.5223
2917,0.2858
2918,0.7702
2919,0.2218
2920,0.3099
2921,1.093
2922,0.3798
2923,1.023
2924,0.3085
2925,1.063
2926,0.104
2927,0.5744
2928,0.7052
2929,0.8983
2930,0.0008186
2931,0.5843
2932,0.1345
2933,0.7435
2934,0.6762
2935,0.2226
2936,0.4664
2937,0.4333
2938,0.5776
2939,0.1766
2940,0.8505
2941,0.1274
2942,0.3044
2943,0.07204
2944,0.1863
2945,0.03693
2946,1.117
2947,1.433
2948,0.2652
2949,0.7242
2950,0.1711
2951,0.7348
2952,0.6044
2953,0.436
2954,0.7557
2955,0.4357
2956,0.6451
2957,0.4205
2958,0.3559
2959,1.146
2960,0.6103
2961,0.1189
2962,0.1731
2963,0.5748
2964,0.4849
2965,1.383
2966,2.642
2967,0.797
2968,1.291
2969,1.559
2970,0.9217
2971,0.2904
2972,0.1776
2973,0.4371
2974,0.05563
2975,0.743
2976,1.02
2977,1.22
2978,0.5101
2979,0.7714
2980,0.2373
2981,0.161
2982,0.495
2983,0.08713
2984,0.3673
2985,1.395
2986,0.404
2987,1.521
2988,1.06
2989,0.3906
2990,0.06777
2991,0.02323
2992,0.2468
2993,0.5249
2994,0.3144
2995,0.1517
2996,0.4306
2997,0.6457
2998,1.696
2999,0.1027
3000,0.4128
3001,0.1977
3002,1.066
3003,0.6407
3004,0.6649
3005,0.434
3006,0.1148
3007,0.1157
3008,0.5244
3009,1.085
3010,0.6364
3011,1.271
3012,0.3664
3013,0.5816
3014,1.354
3015,0.3251
3016,0.4393
3017,0.5132
3018,1.164
3019,0.6952
3020,0.4904
3021,2.081
3022,0.5305
3023,0.5125
3024,0.8422
3025,0.2005
3026,0.1875
3027,0.04235
3028,0.7385
3029,0.05518
3030,0.6463
3031,0.5947
3032,0.6578
3033,0.44
3034,0.6064
3035,0.1214
3036,0.4749
3037,0.8365
3038,0.2349
3039,0.2466
3040,0.5243
3041,0.9224
3042,0.8578
3043,0.1741
3044,0.6525
3045,0.6078
3046,0.5767
3047,0.3426
3048,0.9073
3049,0.6986
3050,0.2308
3051,0.3413
3052,0.09535
3053,0.221
3054,0.5914
3055,0.4817
3056,0.3639
3057,0.4771
3058,0.01207
3059,0.3362
3060,0.1653
3061,0.337
3062,0.7168
3063,0.4944
3064,0.8678
3065,0.437
3066,0.7434
3067,0.01663
3068,0.4982
3069,2.156
3070,0.1758
3071,1.156
3072,0.3917
3073,1.961
3074,0.2074
3075,0.06051
3076,0.05929
3077,0.03506
3078,0.3681
3079,0.9177
3080,0.8003
3081,0.3676
3082,0.9817
3083,0.5825
3084,0.5108
3085,0.2987
3086,0.08727
3087,0.95
3088,0.9519
3089,0.1735
3090,0.9795
3091,0.1322
3092,2.307
3093,0.2553
3094,0.5317
3095,1.066
3096,0.7316
3097,0.2772
3098,0.1316
3099,0.3583
3100,0.279
3101,0.568
3102,1.086
3103,0.1478
3104,0.4896
3105,0.3871
3106,0.4063
3107,0.2512
3108,0.1045
3109,0.2142
3110,0.238
3111,1.843
3112,0.2158
3113,1.005
3114,0.3373
3115,0.3341
3116,0.1423
3117,0.3001
3118,0.11
3119,0.06006
3120,1.206
3121,0.3845
3122,0.4022
3123,0.35
3124,0.1911
3125,0.7036
3126,0.5153
3127,1.624
3128,1.032
3129,1.432
3130,0.3883
3131,0.4523
3132,0.4883
3133,0.8615
3134,0.4025
3135,1.057
3136,0.5791
3137,0.1523
3138,0.9144
3139,0.03244
3140,0.09305
3141,0.01492
3142,0.7556
3143,0.807
3144,0.2385
3145,0.8161
3146,0.7843
3147,1.095
3148,0.5883
3149,0.9695
3150,0.3186
3151,2.114
3152,1.293
3153,0.4314
3154,0.3359
3155,0.2103
3156,0.4513
3157,0.7259
3158,0.2316
3159,1.026
3160,0.3072
3161,0.5784
3162,0.6495
3163,0.5691
3164,1.735
3165,0.1654
3166,0.6196
3167,0.5824
3168,0.1962
3169,0.5993
3170,0.5273
3171,0.07766
3172,0.3923
3173,0.6785
3174,1.314
3175,0.5282
3176,0.06306
3177,0.2209
3178,1.018
3179,1.361
3180,0.127
3181,0.4369
3182,0.738
3183,0.5137
3184,0.2774
3185,1.273
3186,1.057
3187,1.166
3188,0.09736
3189,2.002
3190,0.2607
3191,0.3954
3192,0.3888
3193,0.4875
3194,0.9099
3195,0.8916
3196,0.1704
3197,0.684
3198,1.332
3199,0.4372
3200,0.1154
3201,0.1943
3202,1.334
3203,1.377
3204,0.6748
3205,1.111
3206,0.2372
3207,0.5307
3208,1.373
3209,0.6933
3210,0.1488
3211,1.02
3212,0.1086
3213,0.08615
3214,1.163
3215,0.1162
3216,0.09727
3217,0.6666
3218,0.2256
3219,0.08771
3220,0.04882
3221,0.4802
3222,0.2881
3223,0.2785
3224,0.07105
3225,0.4156
3226,0.6576
3227,1.068
3228,0.2836
3229,0.2301
3230,0.0739
3231,0.07991
3232,0.04942
3233,0.5672
3234,0.3608
3235,0.5364
3236,0.2143
3237,0.3965
3238,0.5566
3239,0.3833
3240,0.6746
3241,0.1677
3242,0.8625
3243,0.7926
3244,0.1014
3245,0.05096
3246,0.6158
3247,1.103
3248,1.253
3249,0.7206
3250,0.9042
3251,2.292
3252,0.5621
3253,1.011
3254,0.7556
3255,0.06523
3256,0.9082
3257,0.2339
3258,1.21
3259,0.2487
3260,1.191
3261,1.706
3262,0.6878
3263,0.04595
3264,0.1393
3265,1.047
3266,0.5654
3267,0.9381
3268,1.073
3269,0.125
3270,0.325
3271,0.6792
3272,0.4827
3273,0.8929
3274,1.422
3275,0.1459
3276,1.037
3277,0.3029
3278,0.7323
3279,1.39
3280,0.669
3281,0.2803
3282,0.3449
3283,0.5642
3284,0.8394
3285,0.2246
3286,0.552
3287,0.1517
3288,0.1673
3289,0.1479
3290,0.05209
3291,0.3728
3292,0.4367
3293,0.3138
3294,0.5362
3295,0.05146
3296,0.2944
3297,0.5917
3298,0.0657
3299,1.104
3300,0.793
3301,0.3677
3302,0.05105
3303,1.59
3304,0.961
3305,0.4434
3306,0.2312
3307,0.7686
3308,0.5231
3309,0.408
3310,0.9254
3311,0.9173
3312,0.2266
3313,0.047
3314,0.7936
3315,0.07841
3316,0.4788
3317,0.1195
3318,0.1296
3319,0.9329
3320,0.1189
3321,0.1501
3322,1.847
3323,1.59
3324,1.184
3325,0.2292
3326,0.05708
3327,0.4717
3328,1.14
3329,1.187
3330,0.3645
3331,0.6606
3332,0.7537
3333,0.1651
3334,0.2226
3335,0.7553
3336,0.5286
3337,1.282
3338,0.4564
3339,0.1122
3340,0.0616
3341,0.4954
3342,1.59
3343,0.445
3344,1.738
3345,0.3816
3346,0.01205
3347,0.6725
3348,0.2084
3349,0.8916
3350,0.06021
3351,0.3588
3352,0.3593
3353,0.1902
3354,1.493
3355,0.8726
3356,0.9525
3357,0.01107
3358,0.115
3359,1.125
3360,0.3747
3361,1.241
3362,1.003
3363,0.08084
3364,0.6627
3365,0.3883
3366,0.5154
3367,0.4158
3368,0.7519
3369,0.273
3370,1.51
3371,0.2606
3372,0.7835
3373,0.5171
3374,0.3097
3375,0.2054
3376,0.2012
3377,1.202
3378,0.1436
3379,1.283
3380,2.463
3381,0.586
3382,0.8601
3383,0.8518
3384,1.298
3385,0.4873
3386,0.09929
3387,0.3792
3388,1.912
3389,0.2818
3390,0.4993
3391,0.669
3392,1.019
3393,0.7877
3394,0.9616
3395,0.8891
3396,0.2441
3397,0.07935
3398,0.57
3399,0.3933
3400,0.2923
3401,0.3469
3402,1.322
3403,1.239
3404,0.2602
3405,0.3847
3406,0.5173
3407,1.726
3408,1.305
3409,0.4052
3410,0.7937
3411,0.2604
3412,1.29
3413,0.7598
3414,0.6274
3415,0.7981
3416,0.07629
3417,0.5388
3418,0.6871
3419,1.018
3420,0.7123
3421,0.02342
3422,1.067
3423,0.1856
3424,0.007708
3425,0.7091
3426,0.2017
3427,1.235
3428,0.5029
3429,0.7855
3430,0.3989
3431,0.7247
3432,0.3755
3433,0.2195
3434,0.3507
3435,1.072
3436,0.4506
3437,0.684
3438,0.8075
3439,0.4273
3440,0.1252
3441,1.321
3442,1.919
3443,0.3247
3444,0.4861
3445,0.01862
3446,0.7293
3447,1.296
3448,1.087
3449,0.07082
3450,0.8862
3451,1.175
3452,1.226
3453,0.3503
3454,0.8301
3455,0.1668
3456,0.7604
3457,0.5746
3458,0.3891
3459,0.2206
3460,0.6257
3461,0.5922
3462,1.131
3463,0.8951
3464,0.7529
3465,0.5494
3466,0.03773
3467,0.1167
3468,0.2728
3469,0.5396
3470,1.448
3471,0.9323
3472,0.3878
3473,0.0463
3474,0.2799
3475,0.5464
3476,0.606
3477,0.1912
3478,0.3243
3479,0.1384
3480,0.004761
3481,0.476
3482,0.4669
3483,0.8556
3484,0.1488
3485,0.4017
3486,1.591
3487,0.3547
3488,1.122
3489,0.2929
3490,0.8808
3491,2.505
3492,0.08614
3493,0.8717
3494,0.5354
3495,0.2079
3496,1.082
3497,0.2593
3498,0.3018
3499,0.3228
3500,0.7093
3501,1.589
3502,0.09594
3503,0.2898
3504,1.052
3505,0.9543
3506,0.2604
3507,0.6963
3508,0.104
3509,0.02927
3510,0.4908
3511,0.5345
3512,1.629
3513,0.1326
3514,0.8459
3515,0.1374
3516,0.7463
3517,0.3758
3518,0.6527
3519,0.5505
3520,0.1706
3521,0.01081
3522,1.196
3523,0.9546
3524,0.2635
3525,0.1023
3526,0.2522
3527,0.2554
3528,0.9642
3529,0.1145
3530,1.024
3531,0.9126
3532,0.8796
3533,1.165
3534,1.357
3535,0.4077
3536,1.035
3537,1.183
3538,1.578
3539,0.7904
3540,0.5835
3541,0.3444
3542,0.4288
3543,0.2758
3544,1.023
3545,1.679
3546,0.3079
3547,0.4447
3548,0.2027
3549,0.5176
3550,0.286
3551,0.2371
3552,0.4223
3553,1.442
3554,0.5834
3555,0.433
3556,0.7399
3557,0.9353
3558,0.6891
3559,0.1834
3560,1.049
3561,0.4968
3562,0.07367
3563,0.2771
3564,0.8049
3565,0.03649
3566,0.2239
3567,1.206
3568,0.5557
3569,0.3597
3570,0.4889
3571,0.2909
3572,0.7517
3573,0.02319
3574,0.1114
3575,0.4913
3576,0.9522
3577,0.2967
3578,0.2757
3579,0.6478
3580,1.472
3581,0.1644
3582,0.6725
3583,1.182
3584,1.258
3585,0.2158
3586,0.1877
3587,0.9333
3588,0.2513
3589,0.5072
3590,0.3939
3591,0.3749
3592,0.6216
3593,0.6047
3594,0.9321
3595,0.4835
3596,0.4974
3597,0.538
3598,1.273
3599,1.399
3600,0.06333
3601,1.22
3602,0.4242
3603,0.8925
3604,0.06982
3605,0.7015
3606,0.3449
3607,1.452
3608,0.06934
3609,0.3991
3610,0.6964
3611,0.1071
3612,0.9795
3613,1.52
3614,0.5023
3615,0.1696
3616,0.5544
3617,0.1445
3618,0.4641
3619,1.105
3620,0.3907
3621,1.501
3622,0.04728
3623,0.8439
3624,0.1603
3625,0.0822
3626,0.05914
3627,2.603
3628,1.297
3629,1.103
3630,0.3061
3631,0.5402
3632,0.2609
3633,0.9963
3634,0.9116
3635,0.7375
3636,0.1616
3637,0.006721
3638,0.3704
3639,0.467
3640,0.4377
3641,0.7426
3642,0.4009
3643,0.2884
3644,0.02968
3645,1.025
3646,0.6653
3647,0.5887
3648,0.6293
3649,1.328
3650,0.4622
3651,0.6175
3652,0.1514
3653,0.4318
3654,0.2949
3655,0.556
3656,0.1772
3657,0.5145
3658,0.3521
3659,0.6019
3660,0.1363
3661,1.04
3662,0.5001
3663,1.147
3664,0.9079
3665,0.01175
3666,0.7983
3667,0.2306
3668,0.02664
3669,0.8419
3670,1.57
3671,1.524
3672,0.8495
3673,0.648
3674,0.8321
3675,0.5697
3676,0.007026
3677,0.2404
3678,0.1776
3679,0.09671
3680,0.6942
3681,0.2497
3682,0.3639
3683,0.1346
3684,0.3643
3685,0.957
3686,1.136
3687,0.673
3688,1.664
3689,0.352
3690,1.338
3691,1.117
3692,0.1841
3693,1.098
3694,0.1038
3695,0.937
3696,0.004172
3697,0.1446
3698,0.6585
3699,0.4327
3700,2.039
3701,1.573
3702,0.5294
3703,0.844
3704,0.2124
3705,1.012
3706,0.5235
3707,0.1496
3708,0.4946
3709,0.5842
3710,0.5077
3711,0.4077
3712,0.04985
3713,1.29
3714,0.4828
3715,0.3761
3716,0.2497
3717,0.8866
3718,0.3409
3719,1.248
3720,0.1133
3721,0.07275
3722,0.5875
3723,0.2329
3724,0.9485
3725,0.4809
3726,0.363
3727,0.4675
3728,0.08158
3729,0.08698
3730,0.3329
3731,1.43
3732,1.425
3733,0.5871
3734,0.515
3735,0.2864
3736,0.8483
3737,1.028
3738,0.0001468
3739,0.1497
3740,0.1973
3741,0.8562
3742,0.6861
3743,1.284
3744,0.7786
