MDTU,|det-1|^2,1-Re(det),Im(det)
490,0.986959,0.97977,0.000324414
491,0.986959,0.97977,0.000324414
492,0.971451,0.980894,-0.00045855
493,0.971451,0.980894,-0.00045855
494,0.973533,0.978019,-0.00081117
495,0.97637,0.976635,-0.000701764
496,0.970755,0.980445,0.000276064
497,0.983895,0.980296,-0.000358292
498,0.970693,0.97694,0.000338793
499,0.969473,0.978152,0.000928431
500,0.973933,0.980648,-0.00103996
501,0.976119,0.98443,0.00050786
502,0.976119,0.98443,0.00050786
503,0.974146,0.983506,0.00101326
504,0.977205,0.981869,-0.00067272
505,0.970154,0.980093,-0.0003814
506,0.968307,0.976467,0.000477682
507,0.972322,0.98075,-0.00075659
508,0.972322,0.98075,-0.00075659
509,0.967944,0.97754,-0.0004639
510,0.970181,0.979895,0.000361589
511,0.973271,0.980643,-0.000479534
512,0.971758,0.980069,-0.00019013
513,0.971758,0.980069,-0.00019013
514,0.977437,0.977483,0.000328808
515,0.974518,0.978777,0.000390516
516,0.971039,0.980093,-0.000238832
517,0.970615,0.976237,-0.00104472
518,0.970615,0.976237,-0.00104472
519,0.969434,0.978244,-0.00067947
520,0.969434,0.978244,-0.00067947
521,0.973651,0.976378,0.000280545
522,0.973651,0.976378,0.000280545
523,0.973651,0.976378,0.000280545
524,0.973478,0.982469,-0.000828134
525,0.972136,0.976964,0.00022674
526,0.970492,0.979533,-0.000180763
527,0.970492,0.979533,-0.000180763
528,0.972841,0.979772,-0.00116483
529,0.969596,0.973894,0.00201198
530,0.971544,0.977499,0.000152904
531,0.969655,0.978889,0.000162599
532,0.975565,0.984777,-7.41057e-05
533,0.971846,0.979966,1.91701e-05
534,0.970215,0.978288,-0.000419816
535,0.966106,0.974983,0.000819722
536,0.970375,0.978466,-0.000122819
537,0.971072,0.975593,-0.00128967
538,0.973663,0.982185,0.000580474
539,0.968343,0.978854,0.000440655
540,0.972011,0.973621,-0.000757257
541,0.969971,0.976775,0.000563919
542,0.972531,0.982361,0.00184088
543,0.972531,0.982361,0.00184088
544,0.973091,0.981653,-0.000347388
545,0.974583,0.977771,-0.000712228
546,0.973218,0.981796,-0.00030186
547,0.973318,0.980351,-0.000168491
548,0.971106,0.978574,0.000846003
549,0.969728,0.977308,0.000607264
550,0.969728,0.977308,0.000607264
551,0.97973,0.973749,0.000762089
552,0.971319,0.981696,-0.000577202
553,0.969047,0.977476,0.000742218
554,0.971915,0.979703,-0.000272085
555,0.973351,0.982424,0.000482505
556,0.971347,0.981459,0.000756672
557,0.971111,0.980469,-0.000464747
558,0.971083,0.98049,-3.22398e-05
559,0.979355,0.972073,0.0012497
560,0.973659,0.982487,0.00108233
561,0.970272,0.978893,0.000465111
562,0.967607,0.976427,-0.00106314
563,0.977329,0.977241,-0.000644917
564,1.08679,0.967775,-0.00041881
565,0.971362,0.976321,-0.00051942
566,0.969599,0.975278,-7.76007e-05
567,0.971703,0.980894,-0.000882164
568,0.973088,0.981907,-9.97815e-05
569,0.971241,0.981678,0.000204105
570,0.972119,0.981492,0.000280047
571,0.978662,0.977147,-0.000763548
572,0.974328,0.98324,-0.00058945
573,0.968917,0.979509,0.000441833
574,0.972261,0.979868,0.000168569
575,0.974099,0.977717,0.000662224
576,0.974099,0.977717,0.000662224
577,0.975995,0.97963,0.000100082
578,0.976713,0.975763,-0.000266975
579,0.976713,0.975763,-0.000266975
580,0.97291,0.981114,-6.47874e-05
581,0.970123,0.977765,0.000128622
582,0.970123,0.977765,0.000128622
583,0.969709,0.978584,-0.000924499
584,0.969709,0.978584,-0.000924499
585,0.974174,0.979328,4.13453e-05
