ReTr(Lx),ImTr(Lx)
-2.70251e-08,8.58816e-08
6.17141e-07,-2.86599e-08
7.07916e-08,1.99261e-07
6.15492e-08,2.66576e-07
-3.11941e-07,-1.89503e-07
-4.4722e-07,-3.21443e-07
3.38007e-07,-1.31205e-07
1.00903e-07,2.48795e-08
3.47609e-08,-1.9277e-08
3.47609e-08,-1.9277e-08
6.05011e-07,1.9167e-07
-4.57969e-07,-5.991e-08
-3.17099e-08,2.76372e-07
7.53568e-07,-2.27169e-07
-2.55392e-07,2.7886e-08
-3.08162e-07,3.08865e-07
-3.6091e-07,4.37844e-08
2.26832e-08,-1.79039e-07
5.2369e-07,1.50411e-07
-2.01046e-07,4.44339e-07
9.23832e-07,1.67093e-07
-3.24674e-08,9.39196e-08
-2.30725e-07,-9.12106e-08
-4.7584e-07,1.50521e-07
2.17693e-08,1.59616e-07
2.33609e-08,2.32672e-07
-6.83506e-08,-8.0573e-08
-7.42914e-08,9.53438e-07
5.7865e-08,1.34918e-07
2.64293e-07,-1.70525e-08
-2.8125e-07,3.90509e-07
9.37654e-08,-4.53909e-07
1.45697e-07,3.22246e-07
2.20924e-07,4.78346e-07
2.8331e-07,9.12251e-07
6.01303e-08,6.02338e-07
-2.8332e-07,2.19247e-07
1.72546e-07,9.84246e-08
-2.15022e-07,1.46896e-07
8.39342e-08,-4.85174e-09
8.39342e-08,-4.85174e-09
-4.70166e-07,-2.66886e-07
-4.70166e-07,-2.66886e-07
3.03091e-07,-4.27064e-07
-1.33124e-07,3.37191e-07
2.88212e-07,-3.59942e-07
3.06421e-07,-1.06596e-07
-4.77911e-07,-1.9346e-07
-1.77141e-07,-1.84758e-07
3.39258e-07,-2.93564e-07
2.37479e-07,-1.40552e-07
-4.33926e-07,-1.72621e-07
1.60682e-07,2.10514e-07
1.63054e-07,-2.05289e-07
-3.85594e-07,4.74445e-07
-3.85594e-07,4.74445e-07
2.15141e-07,1.9821e-07
7.9743e-07,-2.68328e-07
7.9743e-07,-2.68328e-07
1.99175e-07,1.5978e-07
-5.59328e-08,3.17865e-07
4.57794e-07,-8.72965e-07
4.57794e-07,-8.72965e-07
-1.59401e-07,-1.70999e-07
-2.89905e-07,4.3263e-08
-4.39799e-07,3.6976e-07
-6.33544e-07,-5.23156e-07
6.0783e-08,2.63422e-07
-5.60091e-07,2.9266e-07
-3.33911e-07,-6.80281e-07
-6.69596e-08,-1.42788e-07
-1.54187e-07,-5.78928e-08
