t,deltaS
1773,0.01179
1774,0.1306
1775,-0.1057
1776,0.05678
1777,0.02499
1778,-0.01481
1779,-0.0526
1780,0.09175
1781,-0.0418
1782,0.04868
1783,-0.05244
1784,0.1199
1785,0.04129
1786,-0.1349
1787,0.05011
1788,0.04638
1789,0.1581
1790,-0.04862
1791,0.006301
1792,0.1047
1793,0.07535
1794,-0.001023
1795,0.06167
1796,0.07027
1797,0.1838
1798,-0.07363
1799,0.02263
1800,-0.1072
1801,0.1809
1802,0.2725
1803,0.005434
1804,-0.01782
1805,-0.1345
1806,0.135
1807,0.05407
1808,0.1827
1809,-0.05317
1810,0.1044
1811,-0.1741
1812,-0.1022
1813,7.361e-05
1814,-0.04015
1815,-0.002218
1816,0.0668
1817,-0.02231
1818,-0.02937
1819,0.09501
1820,-0.1626
1821,-0.0523
1822,-0.01885
1823,0.194
1824,0.07043
1825,-0.07117
1826,-0.1149
1827,-0.2297
1828,0.06371
1829,-0.02672
1830,0.08332
1831,0.1228
1832,-0.08123
1833,0.1869
1834,0.09908
1835,-0.05655
1836,-0.09206
1837,0.02542
1838,-0.1309
1839,0.05296
1840,-0.1318
1841,0.1544
1842,-0.05184
1843,0.1921
1844,-0.157
1845,-0.09623
1846,0.1219
1847,-0.03061
1848,-0.1812
1849,0.005357
1850,0.03928
1851,0.1669
1852,0.02391
1853,0.09294
1854,-0.09884
1855,-0.02347
1856,0.02742
1857,-0.07455
1858,0.1003
1859,0.1098
1860,0.1579
1861,0.1175
1862,-0.1853
1863,-0.06893
1864,-0.02276
1865,0.02034
1866,0.2321
1867,-0.1182
1868,-0.04626
1869,-0.1023
1870,0.1785
1871,0.1518
1872,-0.005751
1873,-0.004277
1874,0.174
1875,-0.03454
1876,0.09739
1877,0.09259
1878,0.07623
1879,-0.08454
1880,0.2435
1881,-0.07797
1882,0.2054
1883,0.1114
1884,-0.03377
1885,-0.06424
1886,0.0602
1887,-0.1236
1888,0.03706
1889,-0.04999
1890,-0.2043
1891,-0.04838
1892,-0.02485
1893,0.03558
1894,0.1156
1895,0.07296
1896,0.2266
1897,-0.003458
1898,-0.1301
1899,-0.1005
1900,0.1351
1901,0.06612
1902,-0.02535
1903,0.1286
1904,-0.007135
1905,0.2541
1906,-0.009578
1907,-0.04033
1908,0.03799
1909,0.05123
1910,0.1014
1911,0.1928
1912,-0.1135
1913,0.03052
1914,0.2306
1915,-0.1039
1916,-0.2071
1917,-0.09852
1918,0.004443
1919,0.04744
1920,0.08114
1921,-0.02788
1922,-0.1255
1923,-0.1633
1924,0.04472
1925,0.09515
1926,-0.01095
1927,-0.05532
1928,-0.06372
1929,-0.1345
1930,0.1259
1931,-0.0436
1932,0.08284
1933,0.09964
1934,-0.127
1935,0.04156
1936,-0.09406
1937,0.02099
1938,0.00755
1939,0.007574
1940,-0.188
1941,0.1525
1942,-0.07092
1943,0.1643
1944,-0.09776
1945,-0.002073
1946,-0.02244
1947,0.05435
1948,-0.06986
1949,0.1478
1950,-0.2546
1951,0.02269
1952,-0.06742
1953,0.01872
1954,0.09559
1955,-0.08492
1956,-0.05777
1957,0.1916
1958,-0.08488
1959,-0.01658
1960,-0.2066
1961,0.1304
1962,0.04842
1963,-0.01036
1964,-0.06975
1965,-0.02824
1966,0.2726
1967,0.1494
1968,0.03418
1969,0.01955
1970,0.1137
1971,0.1316
1972,-0.05443
1973,-0.07654
1974,0.1804
1975,0.103
1976,0.01746
1977,0.3187
1978,0.08146
1979,0.1316
1980,-0.08254
1981,0.1802
1982,-0.06044
1983,-0.2001
1984,0.1757
1985,0.08019
1986,0.01321
1987,0.107
1988,-0.0897
1989,-0.1768
1990,0.1229
1991,-0.04361
1992,0.03142
1993,-0.01485
1994,0.02736
1995,0.04401
1996,0.2551
1997,0.06092
1998,-0.1439
1999,-0.0826
2000,-0.258
2001,0.06125
2002,-0.009234
2003,0.02743
2004,-0.05507
2005,0.1407
2006,-0.05417
2007,-0.07009
2008,0.1031
2009,0.06176
2010,-0.166
2011,-0.1807
2012,0.06562
2013,-0.1166
2014,-0.04644
2015,0.1436
2016,0.1366
2017,0.1192
2018,-0.1033
2019,-0.003746
2020,0.09436
2021,0.02436
2022,0.1847
2023,-0.09384
2024,-0.1297
2025,0.1188
2026,0.05421
2027,-0.05231
2028,0.134
2029,-0.1559
2030,0.1431
2031,-0.1978
2032,0.09281
2033,0.223
2034,-0.1994
2035,-0.01441
2036,0.06275
2037,0.07626
2038,-0.03681
2039,-0.1652
2040,-0.1564
2041,-0.06167
2042,-0.01743
2043,-0.0157
2044,-0.07394
2045,0.06588
2046,-0.09136
2047,-0.02655
2048,0.1133
2049,-0.001116
2050,0.006568
2051,-0.09016
2052,0.155
2053,0.1381
2054,-0.2529
2055,0.2309
2056,0.1447
2057,-0.001683
2058,0.07694
2059,-0.06832
2060,-0.04861
2061,0.03105
2062,-0.05817
2063,0.0814
2064,-0.157
2065,0.03331
2066,0.07526
2067,-0.03458
2068,-0.001954
2069,-0.04506
2070,-0.0179
2071,-0.07993
2072,-0.04368
2073,-0.0314
2074,-0.1718
2075,0.04978
2076,0.02207
2077,0.1237
2078,-0.02389
2079,-0.1313
2080,0.07953
2081,0.0171
2082,0.07546
2083,0.08132
2084,-0.2116
2085,-0.04079
2086,-0.0378
2087,0.01964
2088,-0.2237
2089,0.007751
2090,0.08856
2091,0.08721
2092,0.1813
2093,-0.02251
2094,0.02174
2095,-0.02221
2096,0.1242
2097,0.1268
2098,-0.1751
2099,0.01302
2100,0.05362
2101,0.09949
2102,-0.04505
2103,0.2509
2104,-0.09934
2105,0.1598
2106,0.06518
2107,-0.07759
2108,0.01444
2109,-0.08714
2110,-0.1002
2111,-0.05507
2112,-0.1034
2113,0.01517
2114,-0.2547
2115,0.1447
2116,-0.09976
2117,0.3555
2118,0.2378
2119,0.1481
2120,0.01314
2121,-0.09192
2122,0.1112
2123,0.03233
2124,-0.1345
2125,0.09283
2126,0.0632
2127,-0.1492
2128,0.197
2129,-0.09311
2130,-0.01491
2131,0.0955
2132,-0.2179
2133,0.08197
2134,0.03606
2135,-0.06813
2136,0.01028
2137,0.07044
2138,-0.03914
2139,0.08195
2140,-0.01071
2141,0.02278
2142,0.1321
2143,-0.1401
2144,-0.04589
2145,-0.06558
2146,-0.03455
2147,0.06095
2148,0.06348
2149,-0.01812
2150,0.03745
2151,0.03364
2152,0.09476
2153,-0.03032
2154,0.1724
2155,0.002882
2156,-0.03404
2157,0.1846
2158,0.002391
2159,0.21
2160,-0.1638
2161,0.07695
2162,-0.1178
2163,0.202
2164,-0.0118
2165,0.004871
2166,-0.04921
2167,-0.03291
2168,-0.1129
2169,0.08413
2170,-0.1942
2171,0.04502
2172,-0.02944
2173,0.2344
2174,0.02547
2175,0.02748
2176,-0.07378
2177,0.0205
2178,0.08099
2179,0.1994
2180,-0.113
2181,-0.1039
2182,-0.274
2183,-0.02985
2184,0.02824
2185,0.1486
2186,0.08635
2187,0.1029
2188,-0.1047
2189,0.2219
2190,-0.1589
2191,-0.0254
2192,-0.05548
2193,0.06294
2194,0.02779
2195,0.03509
2196,0.02458
2197,-0.05076
2198,-0.1746
2199,0.02575
2200,0.1133
2201,-0.03839
2202,-0.001778
2203,-0.05303
2204,0.1846
2205,0.08035
2206,-0.1634
2207,0.01457
2208,-0.03137
2209,-0.04619
2210,0.1302
2211,0.008258
2212,0.02783
2213,0.001904
2214,-0.1065
2215,-0.2093
2216,-0.04627
2217,0.1291
2218,-0.1129
2219,0.02181
2220,0.02711
2221,0.09168
2222,-0.205
2223,0.1091
2224,0.0369
2225,0.2354
2226,0.12
2227,0.04442
2228,-0.1483
2229,0.1539
2230,0.02509
2231,-0.1085
2232,0.1967
2233,-0.1753
2234,0.07741
2235,0.04551
2236,0.06481
2237,0.09308
2238,-0.1369
2239,-0.07092
2240,-0.04516
2241,-0.02813
2242,0.08893
2243,-0.003438
2244,-0.0206
2245,0.2213
2246,-0.05944
2247,0.05644
2248,-0.06722
2249,0.2654
2250,-0.2951
2251,-0.01566
