t,cg_iters
2498,9166
2499,8628
2500,7870
2501,8590
2502,8240
2503,8660
2504,9346
2505,10325
2506,10050
2507,9361
2508,9049
2509,8710
2510,8847
2511,9173
2512,8595
2513,8567
2514,8218
2515,7505
2516,7346
2517,7878
2518,7768
2519,7259
2520,7241
2521,8037
2522,7895
2523,8610
2524,10192
2525,10358
2526,10768
2527,10564
2528,11925
2529,10109
2530,10349
2531,11478
2532,12488
2533,12021
2534,10246
2535,9281
2536,8488
2537,8320
2538,7935
2539,7522
2540,7591
2541,7325
2542,7493
2543,7726
2544,8068
2545,7713
2546,7318
2547,7307
2548,8167
2549,8284
2550,7548
2551,7880
2552,8744
2553,8868
2554,9371
2555,10432
2556,10984
2557,8737
2558,7501
2559,7737
2560,7929
2561,7570
2562,7125
2563,6596
2564,6898
2565,6824
2566,6991
2567,7212
2568,7276
2569,7861
2570,7863
2571,7648
2572,7565
2573,6941
2574,6999
2575,7114
2576,7334
2577,8030
2578,8191
2579,7467
2580,7159
2581,6871
2582,6560
2583,6576
2584,7453
2585,7682
2586,6719
2587,6428
2588,6736
2589,6248
2590,6292
2591,6230
2592,6582
2593,6662
2594,6868
2595,7120
2596,6395
2597,6262
2598,6266
2599,5996
2600,5843
2601,5909
2602,5861
2603,6009
2604,6311
2605,6084
2606,5941
2607,5862
2608,6090
2609,6280
2610,6389
2611,6596
2612,6834
2613,6550
2614,6249
2615,6176
2616,6173
2617,6209
2618,6350
2619,6612
2620,6773
2621,7065
2622,7302
2623,7050
2624,6719
2625,6757
2626,6676
2627,6650
2628,6749
2629,6839
2630,6798
2631,6563
2632,6700
2633,6679
2634,6494
2635,6397
2636,6473
2637,6216
2638,6266
2639,6508
2640,6415
2641,6287
2642,6374
2643,6416
2644,6493
2645,6476
2646,6931
2647,6912
2648,6578
2649,6452
2650,6684
2651,6816
2652,7021
2653,7022
2654,6987
2655,6997
2656,7130
2657,6696
2658,6730
2659,7453
2660,7326
2661,7485
2662,7295
2663,6936
2664,7271
2665,7491
2666,7282
2667,6597
2668,6690
2669,6784
2670,6740
2671,6951
2672,6996
2673,7139
2674,6992
2675,6834
2676,7060
2677,6889
2678,6801
2679,7174
2680,7350
2681,7962
2682,8163
2683,7573
2684,7436
2685,7418
2686,6641
2687,6310
2688,6926
2689,6904
2690,6578
2691,6378
2692,6776
2693,6540
2694,6327
2695,6363
2696,6560
2697,6623
2698,6613
2699,6883
2700,7161
2701,7078
2702,6963
2703,7107
2704,7288
2705,7465
2706,7491
2707,7491
2708,7473
2709,7636
2710,7359
2711,7235
2712,7607
2713,8091
2714,7619
2715,7439
2716,7453
2717,7384
2718,7345
2719,7788
2720,7427
2721,7492
2722,7092
2723,7180
2724,7499
2725,7403
2726,7748
2727,8210
2728,8256
2729,8535
2730,10405
2731,10644
2732,9562
2733,9700
2734,10074
2735,9210
2736,8824
2737,9072
2738,8981
2739,8814
2740,9440
2741,9924
2742,10631
2743,10516
2744,10292
2745,10801
2746,11508
2747,10903
2748,11569
2749,11291
2750,10875
2751,11036
2752,9850
2753,9429
2754,10485
2755,10207
2756,11926
2757,12400
2758,13111
2759,12702
2760,10718
2761,9893
2762,10998
2763,9613
2764,9438
2765,9469
2766,9127
2767,8616
2768,8738
2769,8443
2770,8659
2771,9918
2772,11060
2773,10611
2774,9292
2775,9277
2776,9432
2777,9581
2778,8525
2779,8246
2780,8194
2781,7959
2782,8012
2783,8235
2784,7802
2785,7550
2786,7592
2787,7816
2788,7894
2789,8434
2790,8510
2791,8445
2792,8475
2793,8421
2794,8189
2795,7991
2796,7692
2797,7798
2798,7419
2799,7477
2800,7830
2801,8182
2802,8100
2803,8307
2804,7767
2805,8149
2806,8853
2807,8122
2808,7948
2809,8455
2810,7827
2811,8353
2812,9082
2813,8605
2814,8871
2815,8863
2816,9851
2817,10478
2818,10138
