t,e^(-dS)
1807,1.11282
1808,1.0472
1809,0.738525
1810,0.965924
1811,1.19662
1812,0.907311
1813,0.734768
1814,1.06624
1815,1.15039
1816,1.0805
1817,0.922858
1818,0.884706
1819,1.12536
1820,0.895118
1821,1.10345
1822,0.881703
1823,0.852059
1824,1.03957
1825,0.912023
1826,1.02617
1827,0.866927
1828,1.04094
1829,1.01972
1830,0.837026
1831,0.974442
1832,1.09601
1833,0.893151
1834,1.17058
1835,1.05451
1836,1.12491
1837,0.935242
1838,0.950089
1839,0.729278
1840,0.983055
1841,0.868576
1842,0.836357
1843,0.951458
1844,1.26377
1845,1.08615
1846,1.17199
1847,1.01833
1848,0.822999
1849,1.26112
1850,1.01729
1851,1.02325
1852,0.832602
1853,0.900144
1854,1.02862
1855,0.668847
1856,1.35337
1857,1.00558
1858,1.0622
1859,1.25483
1860,1.28454
1861,1.2532
1862,0.890386
1863,0.817912
1864,1.08197
1865,1.3383
1866,1.02666
1867,1.1959
1868,0.927855
