MDTU,link
918,1.08785
919,1.09143
920,1.09143
921,1.08251
922,1.08697
923,1.09228
924,1.08629
925,1.09242
926,1.08513
927,1.08722
928,1.09016
929,1.08337
930,1.08794
931,1.08635
932,1.09276
933,1.09012
934,1.08765
935,1.0875
936,1.08988
937,1.08873
938,1.08873
939,1.08474
940,1.0936
941,1.08625
942,1.08583
943,1.09056
944,1.08811
945,1.08832
946,1.09021
947,1.08694
948,1.08974
949,1.08028
950,1.09086
951,1.08216
952,1.09123
953,1.08629
954,1.08778
955,1.08288
956,1.08558
957,1.08558
958,1.09177
959,1.08666
960,1.08666
961,1.08764
962,1.08848
963,1.09099
964,1.08902
965,1.08855
966,1.08794
967,1.09127
968,1.08787
969,1.09076
970,1.09048
971,1.09048
972,1.08165
973,1.09058
974,1.08691
975,1.08921
976,1.08983
977,1.0886
978,1.08748
979,1.08989
980,1.09012
981,1.09366
982,1.08261
983,1.08933
984,1.08957
985,1.09131
986,1.08368
987,1.09013
988,1.09013
989,1.08639
990,1.08526
991,1.09124
992,1.0843
993,1.09509
994,1.09509
995,1.0865
996,1.09005
997,1.09509
998,1.08346
999,1.08938
1000,1.08578
1001,1.09072
1002,1.08444
1003,1.08873
1004,1.08849
1005,1.09311
1006,1.09103
1007,1.09061
1008,1.0869
1009,1.08937
1010,1.08906
1011,1.0889
1012,1.08569
1013,1.08569
1014,1.08902
1015,1.08701
1016,1.09352
1017,1.08998
1018,1.09652
1019,1.08599
1020,1.09011
1021,1.08839
1022,1.08929
1023,1.08702
1024,1.08858
1025,1.08715
1026,1.08505
1027,1.08505
1028,1.08795
1029,1.08597
1030,1.08675
1031,1.08748
1032,1.08778
1033,1.08778
1034,1.08919
1035,1.08844
1036,1.0869
1037,1.08632
1038,1.08632
1039,1.08831
1040,1.08897
1041,1.08992
1042,1.08778
1043,1.0901
1044,1.0894
1045,1.09134
1046,1.09058
1047,1.08871
1048,1.08822
1049,1.08842
1050,1.09017
1051,1.09075
1052,1.08981
1053,1.08873
1054,1.08624
1055,1.08664
1056,1.08915
1057,1.08571
1058,1.09026
1059,1.09215
1060,1.08928
1061,1.09188
1062,1.0877
1063,1.09148
1064,1.08602
1065,1.08865
1066,1.0856
1067,1.08623
1068,1.08399
1069,1.08669
1070,1.08426
1071,1.08368
1072,1.08983
1073,1.08813
1074,1.08434
1075,1.0849
1076,1.0847
1077,1.08959
1078,1.08778
1079,1.08976
1080,1.08573
1081,1.08625
1082,1.08653
1083,1.08945
1084,1.09089
1085,1.09089
1086,1.08609
1087,1.08699
1088,1.08799
1089,1.08573
1090,1.08975
1091,1.0892
1092,1.08578
1093,1.08688
1094,1.08164
1095,1.08658
1096,1.08519
