MDTU,plaq,Re(det),Im(det),link
371,3.38504,0.297262,0.100118,0.141613
372,3.38504,0.297262,0.100118,0.141613
373,3.38956,0.30164,0.103442,0.141879
374,3.34818,0.281164,0.0985809,0.148457
375,3.38112,0.305024,0.1014,0.147319
376,3.38112,0.305024,0.1014,0.147319
377,3.38112,0.305024,0.1014,0.147319
378,3.38591,0.308419,0.105826,0.148203
379,3.38591,0.308419,0.105826,0.148203
380,3.39353,0.326901,0.113267,0.151232
381,3.37119,0.331293,0.114174,0.15389
382,3.35967,0.297784,0.102627,0.1479
383,3.38512,0.324141,0.110787,0.152366
384,3.38927,0.335097,0.113234,0.153379
385,3.37916,0.308948,0.107182,0.146042
386,3.37227,0.299294,0.102946,0.14811
387,3.3705,0.295432,0.0995971,0.141369
388,3.36641,0.295759,0.100965,0.140128
389,3.31323,0.249097,0.0840628,0.141042
390,3.34287,0.270964,0.0933664,0.141282
391,3.30827,0.240703,0.0827641,0.134838
392,3.336,0.260774,0.0911226,0.133655
393,3.33435,0.250189,0.0878275,0.12734
394,3.35387,0.258997,0.0896652,0.132757
395,3.35387,0.258997,0.0896652,0.132757
396,3.35015,0.254092,0.086422,0.128065
397,3.35015,0.254092,0.086422,0.128065
398,3.34477,0.256365,0.0864241,0.134843
399,3.3517,0.260835,0.0886987,0.126777
400,3.3517,0.260835,0.0886987,0.126777
401,3.37912,0.28117,0.0964033,0.135409
402,3.37912,0.28117,0.0964033,0.135409
403,3.39954,0.292512,0.101491,0.132068
404,3.39954,0.292512,0.101491,0.132068
405,3.39954,0.292512,0.101491,0.132068
406,3.39857,0.287305,0.0988592,0.126354
407,3.40232,0.300635,0.100962,0.137889
408,3.40693,0.308397,0.105669,0.140469
409,3.4529,0.330511,0.113535,0.132262
410,3.42714,0.308521,0.106899,0.122792
411,3.40231,0.290603,0.099174,0.123898
412,3.40231,0.290603,0.099174,0.123898
413,3.40231,0.290603,0.099174,0.123898
414,3.37938,0.283571,0.0965721,0.132205
415,3.42407,0.312824,0.106418,0.134482
416,3.38794,0.281775,0.096293,0.129771
417,3.38024,0.264772,0.0894924,0.115092
418,3.38024,0.264772,0.0894924,0.115092
419,3.39787,0.279644,0.0979369,0.117075
420,3.40932,0.29529,0.0986716,0.119959
421,3.39857,0.290011,0.0974858,0.125592
422,3.39857,0.290011,0.0974858,0.125592
423,3.41642,0.301333,0.100456,0.128859
424,3.39038,0.278435,0.0968186,0.119835
425,3.41419,0.297309,0.102043,0.121309
426,3.41419,0.297309,0.102043,0.121309
427,3.40422,0.282798,0.0952928,0.118315
428,3.37677,0.256334,0.0891736,0.110314
429,3.41714,0.286007,0.0970505,0.108781
430,3.41534,0.300896,0.101591,0.125518
431,3.41534,0.300896,0.101591,0.125518
432,3.41534,0.300896,0.101591,0.125518
433,3.40807,0.286574,0.0968458,0.114547
434,3.39656,0.272708,0.091612,0.114706
435,3.39656,0.272708,0.091612,0.114706
436,3.38624,0.268618,0.0921489,0.119301
437,3.36178,0.251316,0.0845845,0.118033
438,3.37732,0.270264,0.0920788,0.123859
439,3.38892,0.268607,0.0909851,0.122274
440,3.38241,0.275715,0.0944525,0.122162
