MDTU ,delta_S
1843,0.2664
1844,0.8823
1845,-0.5164
1846,0.4533
1847,-0.04561
1848,-0.8919
1849,-0.06871
1850,0.514
1851,-1.028
1852,1.011
1853,0.4364
1854,1.737
1855,0.4133
1856,0.02695
1857,0.3349
1858,-0.8616
1859,0.08254
1860,0.1265
1861,0.4425
1862,-0.03632
1863,-0.6899
1864,-0.1167
1865,-0.02287
1866,0.02237
1867,-0.122
1868,0.2446
1869,-0.5885
1870,-1.253
1871,0.8181
1872,-0.8098
1873,0.4784
1874,-0.02652
1875,0.1343
1876,-0.2862
1877,-0.1622
1878,-0.9108
1879,1.001
1880,-0.928
1881,-0.2523
1882,-0.3037
1883,-0.3317
1884,0.08368
1885,0.4269
1886,-0.8629
1887,1.405
1888,0.3147
1889,0.3816
1890,0.4272
1891,0.8394
1892,-0.5388
1893,0.6981
1894,0.422
1895,0.09751
1896,0.9375
1897,1.77
1898,-0.3727
1899,0.4724
1900,1.513
1901,-0.8847
1902,1.143
1903,0.1266
1904,0.8401
1905,-0.1035
1906,0.07165
1907,0.1289
1908,-0.2603
1909,0.694
1910,0.7235
1911,0.09425
1912,-0.3247
1913,-1.164
1914,0.4831
1915,-0.224
1916,0.2704
1917,0.5425
1918,0.4602
1919,-0.2789
1920,1.568
1921,0.3494
1922,0.338
1923,0.5996
1924,-0.1601
1925,0.5011
1926,1.086
1927,1.296
1928,-0.3021
1929,0.7159
1930,0.3485
1931,0.5418
1932,0.3587
1933,-0.6194
1934,0.8336
1935,-0.07758
1936,-0.07793
1937,-0.6284
1938,-0.3693
1939,-0.2042
1940,0.1059
1941,0.2944
1942,0.3546
1943,0.1229
1944,0.1008
1945,0.1488
1946,1.25
1947,1.094
1948,0.4675
1949,-0.1492
1950,-0.2888
1951,-0.617
1952,0.2309
1953,-0.3293
1954,0.3622
1955,-0.9511
1956,0.846
1957,-0.3732
1958,0.5709
1959,-1.438
1960,-0.2043
1961,0.2468
1962,-0.7893
1963,0.4475
1964,0.8177
1965,-0.004238
1966,1.446
1967,-0.2361
1968,0.1909
1969,0.2058
1970,-0.3538
1971,0.06313
1972,0.7457
1973,-0.001028
1974,-0.3182
1975,1.593
1976,-0.6138
1977,0.7093
1978,-0.4276
1979,-0.462
1980,-0.2898
1981,1.252
1982,-0.7223
1983,-0.5823
1984,-0.34
1985,-0.08206
1986,-0.6959
1987,0.0708
1988,0.8841
1989,1.1
1990,-0.3162
1991,0.8205
1992,0.06859
1993,0.3992
1994,0.4028
1995,0.9385
1996,-1.045
1997,-0.3335
1998,-0.3778
1999,-0.4591
2000,-0.14
2001,0.9125
2002,0.3989
2003,-0.1073
2004,-0.4249
2005,0.12
2006,0.3817
2007,1.389
2008,0.2014
2009,-0.2102
2010,0.7747
2011,1.274
2012,-0.3142
2013,0.1698
2014,-0.00387
2015,0.2191
2016,0.8104
2017,-1.003
2018,-0.8403
2019,0.8111
2020,0.7712
2021,0.2548
2022,-1.677
2023,-0.5886
2024,-0.09448
2025,0.1612
2026,-1.489
2027,0.3334
2028,0.3315
2029,0.3376
2030,0.4217
2031,0.2104
2032,0.7034
2033,1.141
2034,0.3156
2035,0.2115
2036,0.8361
2037,-0.4906
2038,0.4206
2039,-0.06243
2040,-0.6897
2041,1.004
2042,0.5471
2043,0.09722
2044,-1.273
2045,0.6552
2046,-0.6958
2047,-0.3671
2048,-0.5247
2049,-0.6965
2050,0.09679
2051,0.6218
2052,0.4932
2053,0.1403
2054,0.6985
2055,-0.3981
2056,0.9187
2057,0.3355
2058,0.7027
2059,0.7576
2060,-1.884
2061,0.5726
2062,0.4566
2063,-0.1145
2064,0.3625
2065,-0.5428
2066,0.2295
2067,0.4421
2068,0.3045
2069,-0.329
2070,0.1691
2071,1.368
2072,-0.5161
2073,1.344
2074,-0.2625
2075,1.095
2076,1.255
2077,-0.5796
2078,0.1532
2079,-0.7942
2080,0.4477
2081,0.1699
2082,1.054
2083,0.5949
2084,0.7871
2085,-0.1265
2086,0.9412
2087,-0.008219
2088,0.2961
2089,0.5435
2090,1.004
2091,-0.3949
2092,0.9374
2093,0.4414
2094,0.2508
2095,0.4657
2096,0.1896
2097,0.5869
2098,1.276
2099,0.03457
2100,1.18
2101,0.1838
2102,1.038
2103,0.1897
2104,0.2095
2105,0.4075
2106,0.1119
2107,0.5666
2108,-0.1863
2109,0.09561
2110,0.3943
2111,1.156
2112,1.499
2113,0.1935
2114,-0.6377
2115,-0.1393
2116,-0.2789
2117,0.2254
2118,0.09198
2119,-0.8924
2120,0.4373
2121,0.918
2122,-0.7132
2123,0.2679
2124,-0.5835
2125,0.7614
2126,0.5327
2127,-0.003942
2128,0.6053
2129,0.2535
2130,0.3258
2131,0.6783
2132,-0.2713
2133,0.5582
2134,0.647
2135,0.6761
2136,1.306
2137,-0.4905
2138,-0.3382
2139,0.4066
2140,1.187
2141,-1.105
2142,-0.03855
2143,0.622
2144,0.9371
2145,1.406
2146,0.05354
2147,0.2151
2148,0.1357
2149,-1.107
2150,0.6031
2151,0.6345
2152,-0.5712
2153,-0.03857
2154,-0.09265
2155,1.122
2156,1.645
2157,0.8165
2158,-0.6202
2159,-0.1938
2160,0.1512
2161,-0.5801
2162,0.5906
2163,0.2908
2164,-0.1649
2165,-0.2454
2166,-0.4243
2167,-0.3971
2168,-0.3694
2169,0.08917
2170,-1.034
2171,-1.773
2172,0.6936
2173,0.03922
2174,-0.06547
2175,-0.09908
2176,0.5971
2177,-0.2647
2178,-0.02224
2179,0.1039
2180,1.089
2181,0.6727
2182,-0.001958
2183,0.3679
2184,0.155
2185,-0.1545
2186,0.9699
2187,0.1939
2188,0.1533
2189,1.474
2190,-0.4017
2191,-0.5301
2192,0.6363
2193,1.32
2194,-0.7692
2195,-0.343
2196,-0.2589
2197,-0.2174
2198,0.695
2199,0.4172
2200,-0.4029
2201,-0.213
2202,-0.1439
2203,0.8737
2204,0.7468
2205,0.3906
2206,-0.8218
2207,-1.237
2208,0.6903
2209,0.942
2210,0.4628
2211,0.6493
2212,0.2928
2213,0.4099
2214,0.5162
2215,0.1319
2216,0.1449
2217,1.894
2218,0.2591
2219,0.9352
2220,-1.457
2221,0.3068
2222,1.425
2223,-0.4801
2224,-0.6792
2225,-0.5197
2226,1.117
2227,-0.9991
2228,-0.01872
2229,0.429
2230,-1.034
2231,0.5889
2232,0.009419
2233,-0.03276
2234,1.81
2235,0.3172
2236,-0.6985
2237,-0.04043
2238,0.06648
2239,0.6643
2240,-0.2545
2241,0.1094
2242,2.035
2243,0.2003
2244,0.02901
2245,1.006
2246,-0.8196
2247,-0.1395
2248,0.6597
2249,0.219
2250,-0.3416
2251,0.1346
2252,-0.5438
2253,0.3276
2254,-0.6278
2255,0.4298
2256,0.8184
2257,0.7071
2258,0.0947
2259,-0.005219
2260,0.4917
2261,0.2689
2262,1.05
2263,0.4534
2264,0.9705
2265,0.2547
2266,1.051
2267,1.67
2268,-0.9221
2269,1.034
2270,-0.3351
2271,0.2291
2272,0.5696
2273,1.339
2274,-0.09038
2275,0.5283
2276,0.1083
2277,-0.6555
2278,0.6272
2279,0.1704
2280,-0.1165
2281,-0.3403
2282,-0.756
2283,-0.09628
2284,-0.8674
2285,0.1708
2286,0.5573
2287,0.9116
2288,0.7173
2289,0.2719
2290,0.1148
2291,-0.1413
2292,0.3702
2293,0.5693
2294,0.2097
2295,-0.7539
2296,0.5527
2297,1.159
2298,-0.7082
2299,0.2548
2300,0.327
2301,0.8228
2302,0.1813
2303,1.173
2304,0.2368
2305,-0.9949
2306,-0.6437
2307,-0.001615
2308,0.9508
2309,-0.6637
2310,1.024
2311,1.706
2312,1.022
2313,1.237
2314,0.809
2315,-0.2335
2316,1.505
2317,0.5715
2318,0.00802
2319,0.2158
2320,-0.1568
2321,-0.2447
2322,-0.06353
2323,-0.6494
2324,-0.06762
2325,-0.04112
2326,0.09258
2327,0.04379
2328,0.9473
2329,0.1231
2330,-0.04688
2331,-0.5162
2332,0.1894
2333,0.5258
2334,0.8536
2335,0.6507
2336,1.458
2337,-0.4562
2338,-0.7059
2339,1.207
2340,0.1036
2341,-0.2222
2342,-0.2367
2343,-0.05237
2344,-0.3812
2345,0.4432
2346,1.876
2347,0.2821
2348,-0.5414
2349,0.4718
2350,-0.6111
2351,0.2575
2352,1.002
2353,0.4614
2354,0.1878
2355,0.3187
2356,0.002203
2357,0.195
2358,1.061
2359,-0.7199
2360,0.09657
2361,0.7821
2362,0.0444
2363,-0.07463
2364,-0.1022
2365,0.7543
2366,0.8602
2367,-0.3232
2368,0.7631
2369,-0.2162
2370,-1.227
2371,-0.2984
2372,-0.6615
2373,1.158
2374,1.215
2375,0.8012
2376,-0.5287
2377,-0.2642
2378,0.588
2379,0.1593
2380,0.317
2381,0.1274
2382,-0.6017
2383,-0.121
2384,0.1349
2385,0.5633
2386,0.4908
2387,0.2464
2388,0.681
2389,-0.4372
2390,0.6412
2391,-0.5344
2392,0.5329
2393,0.2509
2394,-0.1834
2395,0.4983
2396,-0.3499
2397,0.7881
2398,-1.492
2399,-0.5867
2400,-0.3626
2401,-0.2824
2402,1.003
2403,1.452
2404,0.3005
2405,1.011
2406,0.6856
2407,0.9394
2408,-0.426
2409,0.3099
2410,-0.1024
2411,-0.4913
2412,0.2157
2413,0.3822
2414,0.106
2415,0.1186
2416,0.431
2417,-0.2625
2418,-0.7396
2419,-0.005314
2420,-1.03
2421,0.3542
2422,-0.7359
2423,-0.8421
2424,-0.5561
2425,0.5751
2426,0.6065
2427,0.2902
2428,0.454
2429,-0.09436
2430,-1.401
2431,0.4252
2432,0.4746
2433,1.937
2434,-0.278
2435,1.163
2436,-0.5955
2437,0.2334
2438,0.6708
2439,0.7259
2440,0.6371
2441,1.099
2442,0.3429
2443,0.3059
2444,-0.1184
2445,-1.296
2446,-0.3033
2447,0.5549
2448,0.2114
2449,-0.8948
2450,0.497
2451,-0.04312
2452,-0.05345
2453,0.7703
2454,0.9043
2455,-0.06038
2456,-0.1659
2457,-0.1612
2458,0.122
2459,-0.22
2460,1.493
2461,-0.1702
2462,0.479
2463,-1.866
2464,0.62
2465,-0.6089
2466,-0.1118
2467,1.295
2468,-0.1268
2469,-0.1324
2470,1.624
2471,0.9865
2472,1.714
2473,0.7903
2474,0.1137
2475,-0.2469
2476,-1.468
2477,-0.02453
2478,1.287
2479,1.642
2480,2.138
2481,0.9906
2482,-0.2685
2483,0.5524
2484,-0.8236
2485,0.1552
2486,0.6428
2487,0.9277
2488,0.2273
2489,1.351
2490,-0.07279
2491,-0.1686
2492,-0.4298
2493,-0.205
2494,0.5759
2495,0.2598
2496,0.4807
2497,-0.00805
2498,-1.119
2499,-0.2407
2500,0.5602
2501,2.021
2502,0.04112
2503,0.6691
2504,-0.2027
2505,0.05718
2506,1.234
2507,-0.2126
2508,0.6173
2509,0.5779
2510,0.9235
2511,-0.2461
2512,0.1631
2513,0.6604
2514,0.3248
2515,0.0345
2516,0.5208
2517,0.3024
2518,-0.02084
2519,1.39
2520,0.01952
2521,1.32
2522,-0.6697
2523,-0.5972
2524,1.254
2525,-0.267
2526,-0.1089
2527,0.886
2528,0.4857
2529,-0.3339
2530,0.6421
2531,-0.1187
2532,-0.4784
2533,-0.0769
2534,0.1084
2535,-0.1092
2536,-0.4167
2537,0.0009231
2538,0.386
2539,0.4903
2540,-0.3385
2541,-0.4376
2542,0.2706
2543,0.2458
2544,-0.4901
2545,0.01184
2546,-0.1846
2547,-0.224
2548,0.2307
2549,-0.3432
2550,-0.4478
2551,-0.5526
2552,-0.6999
2553,0.1909
2554,0.5023
2555,0.5055
2556,-0.5771
2557,1.421
2558,0.8747
2559,1.305
2560,-0.6982
2561,-0.9756
2562,0.3166
2563,-0.008365
2564,-0.08273
2565,1.031
2566,-0.145
2567,0.7905
2568,0.5021
2569,0.09134
2570,0.7573
2571,-0.6097
2572,-0.5271
2573,0.4221
2574,0.6899
2575,-0.4034
2576,0.26
2577,-0.4358
2578,1.678
2579,1.077
2580,1.044
2581,-0.5041
2582,-0.3718
2583,0.5009
2584,0.2846
2585,-0.05991
2586,-0.02434
2587,0.621
2588,-1.275
2589,-0.2219
2590,-0.04715
2591,0.5805
2592,0.3306
2593,1.296
2594,0.7664
2595,0.3585
2596,-0.06976
2597,0.06256
2598,-0.1369
2599,0.724
2600,0.8775
2601,0.124
2602,-0.08273
2603,0.3164
2604,0.8214
2605,-0.1711
2606,0.8939
2607,0.1072
2608,0.2819
2609,0.2738
2610,0.3977
2611,-0.3119
2612,0.802
2613,0.2954
2614,0.4453
2615,-0.09985
2616,1.648
2617,0.7788
2618,-0.8766
2619,-0.08165
2620,-0.2795
2621,-0.1402
2622,0.2179
2623,0.3078
2624,0.9328
2625,0.4799
2626,0.04704
2627,0.6688
2628,0.2391
2629,0.6818
2630,-0.2481
2631,0.7393
2632,-0.4298
2633,-0.5885
2634,0.785
2635,-0.5462
2636,0.4261
2637,-0.2646
2638,0.6109
2639,1.477
2640,-0.8856
2641,1.211
2642,1.008
2643,0.7025
2644,-0.000494
2645,0.4505
2646,-0.7923
2647,-0.3643
2648,-0.08245
2649,0.5416
2650,0.3792
2651,0.2428
2652,1.014
2653,-0.2728
2654,0.824
2655,0.1685
2656,-0.0775
2657,0.1755
2658,-0.1183
2659,1.493
2660,0.5735
2661,0.8097
2662,0.2394
2663,-0.2473
2664,-0.2776
2665,0.8973
2666,0.06581
2667,-0.582
2668,0.6026
2669,-0.6003
2670,1.123
2671,0.4741
2672,-0.2403
2673,0.3945
2674,0.8364
2675,0.2564
2676,-0.2076
2677,-0.6695
2678,0.3721
2679,1.192
2680,0.4063
2681,0.08586
2682,0.6882
2683,-0.6632
2684,-1.234
2685,1.013
2686,0.1541
2687,-0.9257
2688,-0.3185
2689,0.5721
2690,0.5615
2691,0.5311
2692,0.1855
2693,-0.6459
2694,-0.2539
2695,2.017
2696,0.2354
2697,0.2413
2698,0.3891
2699,-0.3116
2700,0.04916
2701,0.8646
2702,0.6598
2703,-0.8932
2704,0.989
2705,-0.4901
2706,0.004199
2707,0.3569
2708,-0.002102
2709,0.02141
2710,0.4525
2711,-0.5288
2712,0.4243
2713,0.5011
2714,0.1329
2715,0.3444
2716,-0.8633
2717,0.01018
2718,-0.6256
2719,0.2495
2720,-0.2413
2721,0.7453
2722,-0.6025
2723,0.1983
2724,0.2023
2725,-0.6553
2726,1.065
2727,0.8312
2728,1.269
2729,0.6466
2730,0.3236
2731,-0.3502
2732,-0.8465
2733,0.3908
2734,0.1189
2735,1.355
2736,0.2889
2737,0.4103
2738,1.046
2739,0.6721
2740,-0.4427
2741,0.76
2742,0.7846
2743,0.05139
2744,-0.3575
2745,0.5232
2746,0.08883
2747,1.042
2748,0.09553
2749,-0.5533
2750,0.9653
2751,-0.3611
2752,1.183
2753,-0.1196
2754,-0.5929
2755,1.021
2756,0.9092
2757,-0.916
2758,0.9143
2759,0.448
2760,0.1967
2761,-0.5909
2762,-0.598
2763,0.541
2764,0.6043
2765,-0.1988
2766,-0.5926
2767,-0.8619
2768,-0.02179
2769,0.05129
2770,-0.396
2771,0.4503
2772,0.9089
2773,-0.4788
2774,-0.106
2775,-1.235
2776,1.811
2777,0.9358
2778,0.2746
2779,0.1028
2780,0.346
2781,0.266
2782,0.5663
2783,0.9249
2784,-0.2748
2785,0.4552
2786,0.2465
2787,-1.186
2788,-0.3617
2789,2.242
2790,0.7016
2791,0.218
2792,0.9677
2793,1.098
2794,0.627
2795,0.3645
2796,-0.783
2797,0.5053
2798,0.8954
2799,0.1163
2800,1.297
2801,-0.3762
2802,0.6443
2803,0.1797
2804,0.2944
2805,-0.3809
2806,0.2738
2807,-0.1281
2808,0.8558
2809,-0.2261
2810,-0.312
2811,0.7671
2812,-0.07105
2813,-0.1979
2814,-1.028
2815,-0.2373
2816,0.8145
2817,0.6273
2818,0.3658
2819,0.2845
2820,-0.6241
2821,-0.09145
2822,-0.3421
2823,0.2021
2824,0.3598
2825,0.06881
2826,-0.08479
2827,1.152
2828,0.4403
2829,-0.3597
2830,0.09998
2831,0.2999
2832,-0.2835
2833,0.6713
2834,-0.5762
2835,0.1275
2836,1.408
2837,0.628
2838,0.1665
2839,0.8705
2840,0.2657
2841,0.24
2842,-0.1442
2843,-0.3873
2844,0.09049
2845,1.077
2846,0.1841
2847,0.612
2848,1.029
2849,0.139
2850,-0.7089
2851,1.074
2852,0.003149
2853,-0.5083
2854,-0.1523
2855,0.569
2856,0.1977
2857,0.001716
2858,-0.8273
2859,0.07966
2860,-0.5984
2861,0.8404
2862,-0.6837
2863,-0.003772
2864,0.975
2865,0.4658
2866,-0.4241
2867,-1.266
2868,0.3282
2869,0.3797
2870,0.1991
2871,0.9094
2872,0.1617
2873,-0.5238
2874,-0.5864
2875,-0.03634
2876,-0.7404
2877,0.7716
2878,-0.1297
2879,-0.4167
2880,0.6183
2881,0.03391
2882,-0.3945
2883,-0.7661
2884,0.4278
2885,-1.141
2886,0.06436
2887,-0.3084
2888,-0.6649
2889,0.496
2890,-1.016
2891,-0.7443
2892,-0.2709
2893,0.727
2894,1.627
2895,0.8679
2896,1.732
2897,0.4131
2898,0.5572
2899,0.553
2900,-0.5158
2901,0.5624
2902,0.05115
2903,0.01492
2904,0.4309
2905,-0.5258
2906,0.2726
2907,-0.3112
2908,0.08704
2909,-1.33
2910,-0.8119
2911,-0.4668
2912,0.3858
2913,0.6852
2914,0.1802
2915,-0.7487
2916,0.6999
2917,0.1337
2918,0.1107
2919,-0.2379
2920,0.7219
2921,0.3859
2922,0.1517
2923,0.2845
2924,1.171
2925,0.3363
2926,-0.323
2927,0.3593
2928,0.1488
2929,-0.3661
2930,-0.02049
2931,-0.6342
2932,0.4062
2933,0.8718
2934,0.9997
2935,0.3466
2936,-0.05764
2937,-0.194
2938,-0.2174
2939,1.274
2940,-0.0283
2941,0.1822
2942,1.365
2943,0.5677
2944,0.5851
2945,-0.1939
2946,0.7206
2947,-0.5122
2948,-0.805
2949,0.356
2950,0.5615
2951,0.1425
2952,-0.9946
2953,0.5616
2954,-0.7504
2955,0.3188
2956,0.728
2957,0.603
2958,0.4717
2959,0.6769
2960,0.9279
2961,0.3671
2962,-0.957
2963,0.2132
2964,0.5654
2965,-0.4905
2966,0.2119
2967,-0.9445
2968,0.6384
2969,1.278
2970,1.067
2971,-0.2087
2972,0.02624
2973,1.028
2974,-0.9463
2975,0.0001161
2976,-0.03839
2977,-0.4551
2978,-0.3413
2979,1.142
2980,0.5611
2981,0.1304
2982,0.2765
2983,-0.7451
2984,0.8222
2985,-0.553
2986,-0.3515
2987,-0.1417
2988,0.2436
2989,0.598
2990,-0.3634
2991,-0.1287
2992,-0.538
2993,0.7665
2994,0.1757
2995,0.6601
2996,1.144
2997,0.01929
2998,-0.2564
2999,-0.2188
3000,0.139
