t,deltaS
1779,-0.06291
1780,-0.1456
1781,-0.06372
1782,0.127
1783,-0.2751
1784,0.1942
1785,0.1409
1786,-0.2149
1787,-0.1939
1788,-0.08655
1789,0.2946
1790,0.04299
1791,0.06833
1792,0.09772
1793,-0.248
1794,0.3063
1795,-0.06136
1796,0.3127
1797,0.06089
1798,-0.1667
1799,-0.3275
1800,-0.2881
1801,-0.1721
1802,-0.1566
1803,-0.1343
1804,-0.13
1805,-0.1181
1806,-0.06333
1807,-0.1094
1808,-0.00972
1809,0.2118
1810,0.3256
1811,-0.306
1812,0.4337
1813,0.05978
1814,0.04588
1815,0.3012
1816,-0.1347
1817,-0.1021
1818,0.5264
1819,0.1124
1820,-0.1027
1821,-0.1256
1822,0.1419
1823,0.07843
1824,-0.1155
1825,0.01737
1826,0.3401
1827,0.01222
1828,-0.0003694
1829,0.2543
1830,0.1142
1831,-0.1274
1832,0.09128
1833,0.5208
1834,-0.2508
1835,0.1895
1836,0.1451
1837,-0.4047
1838,-0.1666
1839,0.0776
1840,0.1139
1841,-0.08305
1842,-0.5985
1843,0.06745
1844,0.06037
1845,-0.09358
1846,0.1135
1847,0.327
1848,-0.09103
1849,-0.04087
1850,0.04556
1851,0.00968
1852,0.06071
1853,0.02219
1854,0.1938
1855,-0.01182
1856,-0.08214
1857,0.09232
1858,0.1132
1859,0.05866
1860,-0.1023
1861,-0.05742
1862,-0.04528
1863,-0.07876
1864,-0.1374
1865,0.08532
1866,-0.08365
1867,-0.217
1868,0.3292
1869,-0.2535
1870,0.247
1871,0.1272
1872,-0.1314
1873,0.4408
1874,-0.3198
1875,-0.2746
1876,0.1334
1877,0.1816
1878,0.3784
1879,-0.1067
1880,-0.127
1881,0.04613
1882,-0.1247
1883,0.4099
1884,-0.3145
1885,-0.3545
1886,-0.02561
1887,0.06327
1888,0.00621
1889,0.2376
1890,-0.1485
1891,0.1034
1892,-0.4179
1893,-0.1363
1894,0.04256
1895,0.06867
1896,0.1709
1897,-0.2301
1898,-0.2644
1899,0.01702
1900,0.04519
1901,0.2071
1902,0.09792
1903,0.1447
1904,-0.2203
1905,0.04837
1906,-0.3486
1907,-0.2273
1908,0.2718
1909,0.1471
1910,0.03117
1911,0.009386
1912,0.1266
1913,0.3206
1914,0.04531
1915,0.05779
1916,0.07111
1917,-0.1715
1918,-0.197
1919,0.05877
1920,0.452
1921,0.2238
1922,0.03487
1923,-0.02481
1924,-0.2399
1925,-0.08655
1926,0.1225
1927,0.1315
1928,0.05704
1929,-0.02406
1930,-0.01482
1931,-0.07618
1932,-0.2929
1933,-0.1631
1934,0.2848
1935,-0.0578
1936,0.1613
1937,-0.08256
1938,0.2837
1939,0.3431
1940,-0.2145
1941,0.1365
1942,0.3419
1943,0.04704
1944,-0.3345
1945,0.3196
1946,-0.1116
1947,-0.1304
1948,-0.2412
1949,0.03825
1950,0.2726
1951,0.009433
1952,0.01961
1953,-0.03805
1954,-0.2045
1955,-0.01571
1956,0.07708
1957,-0.06305
1958,0.1901
1959,-0.1104
1960,-0.179
1961,0.04723
1962,0.2408
1963,-0.08199
1964,-0.04546
1965,-0.08036
1966,-0.1439
1967,0.1914
1968,-0.1028
1969,-0.1354
1970,0.07721
1971,-0.1342
1972,0.06507
1973,0.191
1974,0.1011
1975,0.1077
1976,-0.1573
1977,-0.1718
1978,0.01825
1979,0.08234
1980,-0.1229
1981,0.3823
1982,0.09674
1983,-0.2421
1984,0.3666
1985,0.148
1986,0.2073
1987,-0.04923
1988,-0.08659
1989,-0.2052
1990,0.06459
1991,-0.4071
1992,-0.0912
1993,-0.2041
1994,-0.01192
1995,-0.1162
1996,0.2206
1997,0.1108
1998,-0.2673
1999,0.1258
2000,-0.3203
2001,-0.1702
2002,-0.09853
2003,0.003118
2004,0.09915
2005,-0.1023
2006,-0.007073
2007,0.2958
2008,-0.1052
2009,-0.005195
2010,-0.2327
2011,0.262
2012,-0.04793
2013,-0.06602
2014,0.1021
2015,0.206
2016,0.3855
2017,-0.056
2018,0.02641
2019,0.1749
2020,-0.01576
2021,-0.1678
2022,0.07037
2023,0.1109
2024,-0.0843
2025,0.3012
2026,-0.07154
2027,-0.1645
2028,-0.07848
2029,0.003995
2030,-0.001135
2031,0.04617
2032,0.002085
2033,0.1704
2034,-0.1593
2035,-0.07663
2036,0.08122
2037,0.1782
2038,-0.1968
2039,0.2811
2040,0.4272
2041,0.09828
2042,0.2502
2043,-0.0835
2044,-0.01813
2045,-0.1062
2046,-0.06369
2047,-0.1958
2048,0.1125
2049,0.06828
2050,-0.2092
2051,-0.1181
2052,0.239
2053,0.01228
2054,-0.03609
2055,0.1529
2056,0.3391
2057,0.01911
2058,-0.3363
2059,-0.112
2060,0.1251
2061,-0.02179
2062,-0.1904
2063,0.01822
2064,0.0513
2065,-0.3096
2066,0.1793
2067,-0.04665
2068,-0.2245
2069,0.4673
2070,-0.1691
2071,-0.06234
2072,-0.1786
2073,-0.2438
2074,0.02502
2075,0.1305
2076,0.2296
2077,0.2573
2078,0.226
2079,-0.08596
2080,-0.2365
2081,-0.04984
2082,0.2035
2083,-0.1162
2084,0.06826
2085,-0.1933
2086,0.02641
2087,-0.205
2088,0.06083
2089,-0.189
2090,0.1835
2091,-0.1348
2092,-0.08696
2093,-0.0581
2094,0.5506
2095,0.02188
2096,-0.08508
2097,-0.2652
2098,0.1363
2099,0.1196
2100,-0.3021
2101,-0.004307
2102,-0.008105
2103,0.0327
2104,-0.1353
2105,0.2708
2106,-0.205
2107,0.3091
2108,-0.3554
2109,0.224
2110,-0.1061
2111,0.2683
2112,-0.1175
2113,-0.03403
2114,0.1665
2115,-0.03752
2116,0.08
2117,0.02667
2118,0.2028
2119,-0.1875
2120,-0.07556
2121,0.2419
2122,0.07306
2123,0.356
2124,-0.1177
2125,0.08618
2126,-0.4028
2127,0.1061
2128,0.211
2129,-0.1866
2130,-0.3178
2131,0.2303
2132,0.1569
2133,0.134
2134,-0.07969
2135,0.3948
2136,0.0271
2137,0.1311
2138,-0.02624
2139,-0.02642
2140,0.2223
2141,-0.3033
2142,-0.09603
2143,-0.1808
2144,0.04688
2145,-0.03079
2146,0.1995
2147,-0.1337
2148,0.312
2149,0.2301
2150,-0.1438
2151,0.3356
2152,0.09751
2153,0.2857
2154,-0.02792
2155,-0.05108
2156,0.009967
2157,-0.06141
2158,0.008454
2159,0.129
2160,-0.248
2161,-0.01028
2162,-0.06114
2163,-0.06445
2164,0.1096
2165,0.07661
2166,-0.2071
2167,-0.3399
2168,0.001201
2169,-0.002679
2170,0.4991
2171,-0.0775
2172,0.1827
2173,-0.03385
2174,0.1877
2175,0.1779
2176,-0.03557
2177,0.03697
2178,0.3155
2179,-0.0868
2180,0.1937
2181,0.0009646
2182,0.1981
2183,0.4048
2184,-0.09893
2185,0.1866
2186,-0.08596
2187,0.1372
2188,0.002238
2189,-0.05798
2190,0.3464
2191,-0.1693
2192,0.3043
2193,-0.117
2194,0.201
2195,0.1681
2196,0.3337
2197,-0.271
2198,0.1293
2199,-0.201
2200,0.2054
2201,0.09124
2202,-0.3683
2203,-0.03353
2204,0.1167
2205,0.01916
2206,-0.02504
2207,-0.2748
2208,0.1855
2209,-0.05576
2210,0.2034
2211,-0.1662
2212,-0.2584
2213,-0.1522
2214,-0.2942
2215,0.1449
2216,-0.05331
2217,-0.0144
2218,-0.1906
2219,0.4022
2220,-0.07254
2221,0.1211
2222,-0.04753
2223,0.2163
2224,0.148
2225,-0.1964
2226,0.04885
2227,0.3752
2228,0.1288
2229,0.09215
2230,0.2468
2231,0.006573
2232,0.02955
2233,-0.009482
2234,0.08004
2235,0.172
2236,-0.4779
2237,0.09907
2238,-0.3261
2239,0.3044
2240,-0.00835
2241,0.135
2242,0.176
2243,-0.02771
2244,0.1618
2245,-0.03801
2246,-0.141
2247,-0.1123
2248,-0.174
2249,0.2739
2250,-0.1315
2251,0.1295
2252,0.1303
2253,-0.1558
2254,0.0675
2255,-0.1142
2256,0.03909
2257,0.3
2258,-0.3231
2259,0.4378
2260,0.1512
2261,0.05573
2262,0.065
2263,0.03432
2264,-0.2403
2265,-0.3819
2266,0.114
2267,-0.01357
2268,0.03963
2269,-0.1544
2270,0.3267
2271,0.1098
2272,-0.04064
2273,-0.1969
2274,0.05908
2275,0.09361
2276,0.3027
2277,0.01031
2278,0.1634
2279,-0.03319
2280,0.1569
2281,0.08231
2282,0.1173
2283,0.4224
2284,0.1577
2285,-0.2381
2286,0.02593
2287,0.09885
2288,-0.1472
2289,0.03325
2290,0.04357
2291,-0.02834
2292,0.2881
2293,0.1449
2294,0.2205
2295,-0.1513
2296,0.02314
2297,-0.1452
2298,-0.1645
2299,-0.1988
2300,0.5353
2301,0.1009
2302,0.1219
2303,0.1809
2304,-0.1585
2305,0.04574
2306,0.2388
2307,0.0817
2308,0.1315
2309,-0.1659
2310,-0.01754
2311,0.1073
2312,0.1845
2313,-0.322
2314,0.1456
2315,-0.1545
2316,-0.1873
2317,-0.119
2318,0.0526
2319,0.1932
2320,-0.05822
2321,-0.09377
2322,0.0168
2323,0.02622
2324,0.2571
2325,0.0938
2326,0.2935
2327,-0.239
2328,0.1585
2329,0.2546
2330,0.2032
2331,-0.1189
2332,0.1331
2333,0.2382
2334,-0.004421
2335,-0.4872
2336,0.16
2337,0.02305
2338,0.2735
2339,-0.2432
2340,0.2583
2341,-0.2288
2342,0.1826
2343,-0.262
2344,0.2623
2345,0.01408
2346,-0.1151
2347,-0.1707
2348,0.1588
2349,0.1904
2350,0.05674
2351,-0.07398
2352,-0.05648
2353,0.1347
2354,0.3602
2355,-0.01469
2356,0.2303
2357,-0.15
2358,0.1505
2359,-0.0464
2360,-0.1063
2361,-0.01251
2362,-0.3372
2363,-0.08491
2364,-0.05199
2365,0.1959
2366,-0.07803
2367,-0.06829
2368,-0.1557
2369,-0.1795
2370,0.04198
2371,0.2126
2372,0.2908
2373,-0.06328
2374,-0.1653
2375,0.3931
2376,-0.3088
2377,0.04182
2378,-0.005498
2379,0.05545
2380,-0.07885
2381,-0.08537
2382,-0.1478
2383,0.09432
2384,0.3482
2385,0.1146
2386,0.05108
2387,0.1945
2388,0.2632
2389,0.3204
2390,-0.1231
2391,0.1607
2392,-0.2108
2393,0.05351
2394,-0.006158
2395,0.2587
2396,-0.1243
2397,0.001651
2398,0.1617
2399,0.04224
2400,0.08873
2401,0.08912
2402,-0.006764
2403,-0.02068
2404,0.05554
2405,-0.1488
2406,-0.1609
2407,0.1261
2408,-0.1102
2409,-0.08257
2410,-0.01509
2411,-0.05719
2412,-0.1146
2413,-0.3304
2414,-0.3237
2415,0.06145
2416,-0.2025
2417,-0.1704
2418,-0.03431
2419,-0.1293
2420,-0.03475
2421,0.00786
2422,0.07723
2423,0.1113
2424,-0.05703
2425,0.1878
2426,0.1145
2427,0.1934
2428,0.08414
2429,-0.2871
2430,0.06113
2431,0.23
2432,-0.1099
2433,-0.09043
2434,0.1995
2435,0.1992
2436,-0.3302
2437,-0.0648
2438,-0.1629
2439,0.05882
2440,-0.2262
2441,0.0477
2442,-0.1551
2443,-0.05017
2444,-0.3754
2445,-0.1069
2446,0.1689
2447,0.02213
2448,0.2099
2449,-0.07046
2450,-0.03959
2451,0.173
2452,0.1701
2453,0.07619
2454,0.1254
2455,-0.4131
2456,0.1185
2457,-0.4122
2458,0.1944
2459,-0.4328
2460,0.4089
2461,0.2286
2462,-0.05819
2463,-0.08691
2464,-0.09276
2465,0.392
2466,0.004735
2467,0.338
2468,-0.2021
2469,0.6216
2470,-0.3117
2471,-0.008593
2472,-0.1344
2473,-0.1592
2474,0.273
2475,-0.1322
2476,-0.004058
2477,-0.09047
2478,-0.1383
2479,0.1226
2480,-0.1017
2481,-0.2536
2482,0.006975
2483,-0.246
2484,-0.04306
2485,-0.01787
2486,-0.07035
2487,0.345
2488,-0.1702
2489,-0.09839
2490,0.09814
2491,0.1014
2492,0.2314
2493,-0.265
2494,-0.1626
2495,-0.07522
2496,-0.0568
2497,0.1761
2498,0.2718
2499,0.386
2500,0.2334
2501,-0.09182
2502,0.1935
2503,0.2517
2504,0.2414
2505,0.07165
2506,-0.1547
2507,-0.2523
2508,-0.1535
2509,0.3213
2510,-0.01246
2511,0.09702
2512,-0.07927
2513,0.02826
2514,-0.1234
2515,-0.06499
2516,0.3444
2517,0.03077
2518,0.2678
2519,-0.03149
2520,-0.09688
2521,0.1802
2522,0.2932
2523,-0.2876
2524,-0.257
2525,-0.2253
2526,0.5331
2527,0.06741
2528,-0.03175
2529,0.1024
2530,-0.171
2531,0.00109
2532,0.2122
2533,-0.1226
2534,-0.06176
2535,0.08032
2536,-0.0363
2537,0.07875
2538,-0.1837
2539,0.1667
2540,-0.1447
2541,0.02826
2542,-0.114
2543,0.2539
2544,-0.3462
2545,0.2674
2546,-0.08547
2547,0.308
2548,0.003679
2549,0.1681
2550,0.1745
2551,-0.1612
2552,0.2193
2553,0.3159
2554,-0.05528
2555,-0.1136
2556,-0.1232
2557,0.0008284
2558,0.2007
2559,0.1046
2560,-0.09075
2561,-0.01431
2562,0.3076
2563,-0.2457
2564,0.02477
2565,0.4302
2566,-0.1075
2567,0.1071
2568,0.212
2569,-0.1786
2570,-0.2227
2571,-0.4727
2572,0.1142
2573,0.2007
2574,-0.1266
2575,-0.2185
2576,0.01624
2577,0.05442
2578,-0.1208
2579,0.1589
2580,-0.3805
2581,0.1014
2582,0.0226
2583,0.2715
2584,-0.1968
2585,0.02899
2586,0.1176
2587,-0.2378
2588,0.2345
2589,-0.07545
2590,0.06472
2591,0.1641
2592,0.1319
2593,-0.02875
2594,0.3178
2595,0.2257
2596,0.1135
2597,0.1659
2598,0.01072
2599,-0.02413
2600,-0.07447
2601,0.02202
2602,0.08012
2603,-0.119
2604,0.2224
2605,-0.01184
2606,-0.1343
2607,0.2899
2608,0.02857
2609,0.296
2610,0.3725
2611,0.1887
2612,-0.08857
2613,0.1478
2614,0.06125
2615,0.1716
2616,-0.07941
2617,-0.1216
2618,0.1548
2619,0.1101
2620,-0.1195
2621,0.1232
2622,0.1021
2623,-0.5138
2624,0.2346
2625,0.1723
2626,-0.234
2627,0.4059
2628,-0.06511
2629,0.101
2630,0.2264
2631,0.3382
2632,-0.2956
2633,-0.2429
2634,0.02132
2635,0.03616
2636,-0.2058
2637,0.1043
2638,0.2682
2639,0.1146
2640,-0.03163
2641,-0.1548
2642,0.2328
2643,-0.05335
2644,0.05396
2645,-0.03239
2646,-0.00631
2647,0.1366
2648,-0.05549
2649,0.1125
2650,-0.35
2651,0.025
2652,0.05711
2653,-0.1712
2654,0.1094
2655,0.3658
2656,-0.04151
2657,-0.08637
2658,0.05045
2659,0.06378
2660,-0.2144
2661,0.03764
2662,0.09515
2663,0.1749
2664,0.02248
2665,0.2118
2666,0.1981
2667,0.1142
2668,0.2359
2669,-0.2497
2670,0.1974
2671,0.0008521
2672,-0.09716
2673,0.274
2674,-0.5211
2675,0.2335
2676,-0.1641
2677,0.4135
2678,-0.02384
2679,0.1507
2680,-0.499
2681,-0.1343
2682,0.2258
2683,-0.133
2684,0.1291
2685,-0.4215
2686,0.2123
2687,0.2249
2688,0.284
2689,0.1545
2690,-0.05055
2691,0.2442
2692,0.08746
2693,-0.1094
2694,0.329
2695,-0.0991
2696,0.2042
2697,-0.2543
2698,-0.02401
2699,0.154
2700,0.17
2701,-0.3995
2702,0.01179
2703,-0.2809
2704,0.08833
2705,0.2378
2706,0.04688
2707,-0.05838
2708,-0.2062
2709,0.182
2710,0.06124
2711,-0.1514
2712,-0.1289
2713,-0.04658
2714,0.05008
2715,0.1733
2716,-0.2016
2717,-0.05101
2718,-0.121
2719,0.3247
2720,-0.5187
2721,0.007119
2722,-0.04856
2723,-0.0843
2724,-0.03434
2725,0.1087
2726,0.07275
2727,-0.2775
2728,-0.1002
2729,0.1326
2730,-0.1196
2731,0.1647
2732,-0.4603
2733,0.2362
2734,-0.09237
2735,-0.1371
2736,-0.4866
2737,0.1584
2738,0.02356
2739,0.2321
2740,-0.06868
2741,0.3011
2742,-0.009992
2743,-0.1579
2744,-0.09982
2745,-0.05499
2746,-0.03982
2747,0.1104
2748,-0.2498
2749,-0.05799
2750,0.03447
2751,0.207
2752,0.1432
2753,0.1302
2754,0.03074
2755,-0.3177
2756,0.08878
2757,0.03482
2758,0.2018
2759,0.1506
2760,-0.08206
2761,-0.2669
2762,0.1401
2763,0.317
2764,0.1254
2765,-0.06778
2766,-0.2338
2767,0.03046
2768,0.1864
2769,0.1108
2770,0.05962
2771,-0.1523
2772,-0.04341
2773,-0.233
2774,0.04087
2775,-0.4278
2776,0.3155
2777,0.1554
2778,-0.3315
2779,0.03112
2780,0.1135
2781,0.2841
2782,0.1241
2783,0.03156
2784,-0.1214
2785,-0.3951
2786,0.2554
2787,0.151
2788,0.2452
2789,-0.004634
2790,0.2377
2791,0.1605
2792,0.02382
2793,-0.3355
2794,0.2278
2795,-0.2103
2796,0.04441
2797,-0.02662
2798,-0.1608
2799,-0.05048
2800,0.2624
2801,0.01086
2802,-0.05006
2803,0.2093
2804,0.08244
2805,-0.2106
2806,0.0595
2807,0.1908
2808,-0.1412
2809,-0.03381
2810,0.1455
2811,0.2591
2812,-0.1369
2813,0.0875
2814,0.04372
2815,0.1439
2816,0.02436
2817,0.1029
2818,0.03347
2819,-0.3362
2820,0.2694
2821,-0.1895
2822,0.2987
2823,0.179
2824,0.3272
2825,0.03973
2826,-0.2094
2827,0.09097
2828,-0.09085
2829,-0.1745
2830,0.2566
2831,0.02224
2832,-0.229
2833,0.06915
2834,0.4045
2835,-0.005704
2836,-0.02424
2837,0.2604
2838,-0.1233
2839,-0.02211
2840,-0.1091
2841,-0.1359
2842,0.1813
2843,-0.08318
2844,-0.08041
2845,0.205
2846,0.08341
2847,0.05156
2848,0.2076
2849,0.2307
2850,-0.2108
2851,0.03044
2852,-0.1901
2853,0.3051
2854,0.2193
2855,0.1341
2856,-0.1121
2857,0.2552
2858,-0.0649
2859,-0.2889
2860,0.1339
2861,-0.08603
2862,-0.05636
2863,-0.3265
2864,0.16
2865,0.3003
2866,0.1718
2867,-0.1257
2868,-0.04751
2869,-0.06399
2870,-0.04001
2871,0.2919
2872,-0.09697
2873,-0.2053
2874,0.04078
2875,-0.1038
2876,-0.1692
2877,-0.1568
2878,0.1054
2879,-0.0004782
2880,-0.02738
2881,0.1732
2882,0.06379
2883,-0.05408
2884,0.2785
2885,-0.0285
2886,0.02881
2887,-0.01664
2888,-0.03293
2889,0.1136
2890,0.1482
2891,0.2525
2892,-0.0442
2893,0.1894
2894,-0.09789
2895,-0.1973
2896,-0.08411
2897,0.09679
2898,-0.2643
2899,-0.09378
2900,0.4487
2901,-0.02464
2902,-0.02559
2903,0.1544
2904,-0.08704
2905,-0.2286
2906,-0.02944
2907,0.01678
2908,0.03965
2909,0.1158
2910,0.26
2911,0.3938
2912,0.01829
2913,0.2287
2914,0.02006
2915,-0.3157
2916,0.244
2917,0.2138
2918,-0.07267
2919,-0.06353
2920,-0.2338
2921,0.03115
2922,-0.1397
2923,0.1934
2924,-0.197
2925,0.2943
2926,-0.261
2927,0.1889
2928,0.006819
2929,0.1179
2930,0.1467
2931,-0.1935
2932,0.273
2933,0.07253
2934,-0.06307
2935,0.002453
2936,0.2116
2937,0.2046
2938,0.3308
2939,0.01776
2940,0.2635
2941,0.1182
2942,-0.03381
2943,-0.1825
2944,0.1072
2945,0.0274
2946,0.3232
2947,-0.2218
2948,0.002118
2949,0.3203
2950,0.01701
2951,-0.217
2952,-0.006756
2953,-0.06973
2954,0.1568
2955,0.1362
2956,0.02053
2957,-0.1446
2958,0.1231
2959,0.1549
2960,0.1624
2961,-0.09326
2962,0.1168
2963,-0.09322
2964,-0.08682
2965,-0.02579
2966,0.1162
2967,0.4593
2968,0.01052
2969,0.02009
2970,0.01334
2971,0.00415
2972,-0.08429
2973,0.1718
2974,-0.03148
2975,-0.07449
2976,0.2008
2977,0.3899
2978,0.2602
2979,-0.09132
2980,-0.1347
2981,-0.1957
2982,-0.1773
2983,0.1734
2984,-0.02861
2985,0.03218
2986,0.0292
2987,0.226
2988,0.006882
2989,0.1793
2990,0.08541
2991,0.3659
2992,-0.1339
2993,0.001863
2994,-0.03592
2995,-0.07171
2996,0.1534
2997,-0.004227
2998,-0.08068
2999,0.1822
3000,-0.1402
3001,0.06158
3002,-0.3112
3003,0.4131
3004,-0.03838
3005,-0.4284
3006,0.1457
3007,-0.0552
3008,0.109
3009,-0.00212
3010,-0.1213
3011,-0.0772
3012,-0.1333
3013,0.3271
3014,-0.02739
3015,0.2275
3016,-0.1936
3017,0.341
3018,0.02154
3019,0.07604
3020,-0.08603
3021,-0.0518
3022,-0.162
3023,0.1608
3024,-0.2432
3025,0.4114
3026,0.1341
3027,-0.05191
3028,0.06736
3029,-0.03212
3030,-0.4482
3031,0.2777
3032,-0.396
3033,0.1018
3034,0.306
3035,0.256
3036,0.1649
3037,-0.01506
3038,0.1785
3039,-0.1203
3040,0.01191
3041,-0.01028
3042,0.1074
3043,-0.03742
3044,-0.0183
3045,0.1061
3046,0.07336
3047,-0.188
3048,0.03319
3049,-0.01229
3050,-0.2248
3051,0.2863
3052,-0.1386
3053,0.09762
3054,-0.2084
3055,-0.02573
3056,0.08603
3057,0.3339
3058,0.1925
3059,-0.1199
3060,0.4593
3061,-0.1322
3062,-0.07478
3063,0.122
3064,0.1291
3065,-0.5075
3066,-0.03932
3067,-0.1483
3068,0.2761
3069,0.08065
3070,0.08256
3071,0.00758
3072,-0.004877
3073,-0.07835
3074,0.2844
3075,0.00212
3076,0.1057
3077,0.1445
3078,0.4581
3079,-0.17
3080,0.1237
3081,-0.1177
3082,0.0203
3083,0.02274
3084,0.2458
3085,0.1404
3086,-0.1942
3087,-0.1831
3088,-0.0901
3089,0.4623
3090,-0.08408
3091,0.2776
3092,0.3627
3093,0.09721
3094,-0.2665
3095,0.2371
3096,-0.1021
3097,0.3763
3098,-0.1392
3099,0.2083
3100,-0.04342
3101,0.00667
3102,0.00431
3103,-0.1232
3104,0.03499
3105,0.04934
3106,0.1958
3107,-0.03099
3108,-0.1812
3109,-0.01246
3110,0.09082
3111,-0.0527
3112,-0.05597
3113,0.4482
3114,-0.2552
3115,0.09597
3116,-0.193
3117,0.01847
3118,0.1376
3119,0.2622
3120,0.194
3121,0.2723
3122,0.148
3123,0.1991
3124,0.1324
3125,0.0579
3126,0.01404
3127,0.1146
3128,0.03281
3129,-0.005878
3130,-0.09101
3131,0.02323
3132,0.1874
3133,-0.07032
3134,0.3579
3135,-0.2984
3136,0.26
3137,-0.2037
3138,0.1903
3139,-0.07015
3140,-0.1108
3141,0.301
3142,-0.08929
3143,0.03158
3144,-0.06854
3145,0.02835
3146,-0.2188
3147,0.2016
3148,-0.01955
3149,0.07241
3150,-0.05559
3151,0.2574
3152,-0.4646
3153,0.2533
3154,-0.2023
3155,0.1845
3156,0.002641
3157,-0.131
3158,-0.01817
3159,0.04225
3160,-0.01036
3161,-0.04174
3162,0.1885
3163,-0.2525
3164,-0.1244
3165,-0.06626
3166,0.01351
3167,-0.3048
3168,-0.1366
3169,-0.07418
3170,-0.03728
3171,-0.3065
3172,0.01127
3173,-0.3874
3174,-0.05213
3175,0.05607
3176,0.07099
3177,0.1579
3178,-0.1975
3179,0.196
3180,0.0967
3181,-0.05581
3182,0.1838
3183,0.2356
3184,-0.06638
3185,0.3859
3186,0.08489
3187,-0.1075
3188,0.07421
3189,0.1752
3190,0.08032
3191,-0.02227
3192,0.329
3193,-0.5021
3194,0.1525
3195,0.2057
3196,-0.1018
3197,-0.1277
3198,-0.1367
3199,0.1467
3200,0.1395
3201,-0.007825
3202,0.1403
3203,-0.1966
3204,-0.2701
3205,-0.3171
3206,-0.1764
3207,-0.09087
3208,-0.3169
3209,0.09938
3210,-0.105
3211,0.2315
3212,-0.1637
3213,0.06282
3214,0.09757
3215,0.04138
3216,-0.1332
3217,-0.1142
3218,-0.02529
3219,-0.1925
3220,0.1441
3221,-0.08684
3222,-0.01238
3223,-0.1142
3224,-0.1082
3225,-0.02742
3226,0.08776
3227,-0.1225
3228,0.04305
3229,-0.1319
3230,-0.1184
3231,0.03577
3232,-0.07064
3233,0.01949
3234,-0.2455
3235,-0.1792
3236,-0.09804
3237,-0.05361
3238,-0.1938
3239,0.1037
3240,-0.08484
3241,0.04172
3242,-0.3252
3243,0.1806
3244,0.2183
3245,0.08017
3246,0.1859
3247,-0.2838
3248,-0.01484
3249,-0.1047
3250,-0.2
3251,-0.08215
3252,-0.1145
3253,0.5024
3254,0.1628
3255,0.2429
3256,-0.07753
3257,-0.005929
3258,0.1948
3259,-0.2088
3260,0.0921
3261,0.2762
3262,-0.09606
3263,-0.0994
3264,-0.1543
3265,0.01429
3266,0.2792
3267,-0.2062
3268,0.1849
3269,-0.1244
3270,-0.05942
3271,0.03566
3272,-0.1547
3273,0.08469
3274,0.2589
3275,0.1259
3276,-0.2448
3277,-0.04922
3278,0.1755
3279,-0.047
3280,-0.06524
3281,-0.1959
3282,-0.08965
3283,0.06935
3284,-0.024
3285,-0.01669
3286,0.05358
3287,-0.06453
3288,0.1596
3289,0.1342
3290,-0.09312
3291,0.06465
3292,0.1085
3293,0.08946
3294,-0.1563
3295,0.3529
3296,-0.1747
3297,0.3242
3298,0.0976
3299,0.1669
3300,-0.1523
3301,0.1314
3302,0.1097
3303,0.008503
3304,0.1308
3305,-0.225
3306,-0.1415
3307,0.1505
3308,-0.1592
3309,-0.1194
3310,-0.2486
3311,-0.04726
3312,-0.1271
3313,0.07173
3314,0.03874
3315,-0.02621
3316,0.1189
3317,-0.02875
3318,-0.06307
3319,0.1074
3320,0.3989
3321,-0.2074
3322,0.1534
3323,-0.3194
3324,0.09934
3325,0.02714
3326,0.3614
3327,-0.3759
3328,0.3124
3329,-0.2143
3330,0.1153
3331,-0.4539
3332,0.1614
3333,-0.07191
3334,-0.01693
3335,-0.08058
3336,-0.1682
3337,-0.3472
3338,0.06703
3339,0.01214
3340,-0.1973
3341,0.03376
3342,-0.04072
3343,0.03798
3344,-0.1442
3345,0.1806
3346,0.1347
3347,0.4295
3348,0.1362
3349,0.6201
3350,0.2457
3351,0.2251
3352,0.09515
3353,-0.3137
3354,0.09778
3355,0.1219
3356,-0.2066
3357,-0.3407
3358,0.1448
3359,-0.1099
3360,0.3146
3361,-0.1022
3362,0.3902
3363,-0.03926
3364,-0.09375
3365,0.02344
3366,-0.02374
3367,0.001293
3368,0.1699
3369,-0.3707
3370,0.03841
3371,0.2066
3372,0.1183
3373,-0.1405
3374,0.1308
3375,0.1839
3376,-0.2605
3377,0.2482
3378,-0.4033
3379,0.235
3380,0.2195
3381,-0.09887
3382,0.09383
3383,-0.09656
3384,-0.01689
3385,0.1794
3386,0.07593
3387,0.02042
3388,0.08913
3389,-0.1982
3390,0.0184
3391,-0.1457
3392,0.01551
3393,0.08569
3394,0.1495
3395,0.08695
3396,-0.03437
3397,0.4066
3398,-0.1505
3399,-0.05224
3400,-0.006277
3401,0.2596
3402,-0.2755
3403,-0.002479
3404,0.1633
3405,-0.1178
3406,0.2216
3407,-0.06289
3408,0.1439
3409,-0.1858
3410,0.1374
3411,-0.3739
3412,0.2348
3413,-0.2105
3414,0.1081
3415,0.22
3416,-0.1924
3417,-0.1426
3418,0.2231
3419,-0.006417
3420,0.01587
3421,-0.1247
3422,0.1501
3423,0.1455
3424,0.02719
3425,0.1509
3426,0.3089
3427,-0.01364
3428,0.3686
3429,0.09447
3430,0.1686
3431,0.01739
3432,-0.2668
3433,0.1072
3434,-0.1822
3435,0.3061
3436,-0.1082
3437,-0.1647
3438,0.13
3439,0.1269
3440,0.01407
3441,-0.006801
3442,0.2558
3443,-0.1237
3444,0.2424
