MDTU,|det-1|^2,1-Re(det),Im(det)
626,0.415863,0.011418,-0.00100827
627,0.423415,0.014377,0.00218765
628,0.456204,-0.02133,6.18864e-06
629,0.424813,0.003118,-0.00127759
630,0.444699,0.009418,-0.000884771
631,0.438942,0.002398,-0.00193274
632,0.432121,-0.00301,0.000134261
633,0.441392,0.00092,0.00203953
634,0.434214,0.001863,0.00200237
635,0.438557,0.010017,-0.000848629
636,0.450005,-0.00772,-0.000888752
637,0.426965,0.008974,0.00157694
638,0.42896,-0.00432,0.00181305
639,0.409965,0.002727,-0.00242815
640,0.421477,-0.01152,0.0015747
641,0.409261,0.002666,0.000213795
642,0.416278,-7e-05,-0.000575481
643,0.42236,-0.02179,-0.00121272
644,0.428603,-0.0081,0.00166544
645,0.405708,0.001052,-0.00152222
646,0.43272,0.003396,-8.11158e-06
647,0.405353,0.010285,-0.00297088
648,0.415055,-0.00267,0.00236247
649,0.416609,0.002528,0.0020127
650,0.457429,-0.00787,0.00348742
651,0.424904,-0.00123,-0.00138668
652,0.422046,0.006024,-0.00157459
653,0.427826,-0.0055,0.00140914
654,0.425689,-0.01376,0.0020159
655,0.440458,-0.00619,-0.000432947
656,0.433501,0.011814,-0.000986008
657,0.457246,-0.00016,0.000153685
658,0.417846,0.001447,0.00233
659,0.408012,0.018973,-0.00141481
660,0.443777,-0.01951,-0.000860448
661,0.432891,-0.00967,-0.00132502
662,0.426695,-0.00537,0.00245342
663,0.423468,-0.00229,6.93863e-05
664,0.416377,0.006951,0.00241608
665,0.42407,-0.0114,0.00055383
666,0.42141,0.00642,-0.00138709
667,0.46285,-0.02935,-0.0007806
668,0.41551,0.005921,0.000715499
669,0.42928,-0.01059,-0.00377432
670,0.399053,0.004055,-0.000816095
671,0.428428,0.004089,9.56036e-05
672,0.463065,-0.02111,0.000287757
673,0.447935,0.009705,0.00282734
674,0.447935,0.009705,0.00282734
675,0.462194,-0.01139,0.000849894
676,0.452763,0.008961,0.000369026
677,0.465578,0.001626,-0.0012316
678,0.458442,0.010671,-0.000430786
679,0.452484,-0.00333,0.000471256
680,0.452345,0.015134,0.00137753
681,0.488538,-0.02526,-0.000386171
682,0.497227,0.007852,0.00214063
683,0.486147,-0.00365,0.00245453
684,0.476,0.005557,-0.00336222
685,0.542229,-0.01188,-0.00130244
686,0.519894,0.017571,7.35863e-05
687,0.540399,-0.00845,8.76913e-05
688,0.51671,0.014902,0.00190227
689,0.501353,0.012785,-0.001159
690,0.558334,-0.00129,0.000884237
691,0.563416,0.002897,-0.00166306
692,0.581174,-0.00542,0.000898256
693,0.592487,0.00495,0.00106513
694,0.598313,0.009122,-0.00242889
695,0.598202,-0.00108,0.000831783
696,0.611715,-0.00202,-5.87751e-06
697,0.621135,-0.0102,0.00297235
698,0.621135,-0.0102,0.00297235
699,0.609779,-0.02105,0.00187192
700,0.602793,0.001255,0.00110421
701,0.603745,-0.00082,0.00109946
702,0.595831,0.011898,-0.00072343
703,0.633359,-0.00576,0.00177601
704,0.619124,-0.01014,0.00173289
705,0.619124,-0.01014,0.00173289
706,0.577697,0.015443,0.000868452
707,0.556153,-0.01085,-0.00106697
708,0.572075,0.012751,-0.000698597
709,0.601948,-0.01051,0.00230805
710,0.60112,0.007187,0.000416572
711,0.608359,0.004076,0.000334498
712,0.608005,0.000769,0.000289903
713,0.608005,0.000769,0.000289903
714,0.613424,0.002268,0.00204672
715,0.61746,0.00699,0.00430505
716,0.619175,-0.02081,-0.000438316
717,0.564489,0.016909,-0.00090894
718,0.561106,-0.013,0.000278136
719,0.534381,0.018702,-0.000456346
720,0.524759,-0.01108,0.00245649
721,0.517358,0.007487,-0.00398082
722,0.530832,0.009834,-0.00193682
723,0.530832,0.009834,-0.00193682
724,0.574245,0.0056,-0.00204076
725,0.580645,-0.01467,-0.00157266
726,0.581264,0.018201,-0.00241132
727,0.553798,-0.01302,-0.0011516
728,0.538832,0.011541,-0.00348321
