t,deltaS
1769,-0.1091
1770,-0.06358
1771,-0.06731
1772,0.1243
1773,0.007465
1774,0.1229
1775,0.0848
1776,0.03906
1777,-0.01864
1778,0.1017
1779,0.09577
1780,-0.04919
1781,0.02571
1782,-0.02419
1783,-0.01781
1784,0.1444
1785,0.02435
1786,-0.08717
1787,-0.001019
1788,0.02656
1789,-0.0068
1790,-0.1682
1791,0.1656
1792,-0.01788
1793,-0.05619
1794,-0.01204
1795,-0.04342
1796,0.05742
1797,0.1046
1798,0.1825
1799,0.04888
1800,-0.00455
1801,0.1809
1802,0.003339
1803,-0.03635
1804,0.1912
1805,-0.1163
1806,0.1222
1807,-0.0829
1808,0.119
1809,0.002527
1810,-0.09264
1811,-0.085
1812,0.002342
1813,0.2117
1814,0.1097
1815,0.1594
1816,-0.01773
1817,0.1175
1818,0.08485
1819,-0.1816
1820,-0.154
1821,-0.1133
1822,0.01541
1823,0.0004648
1824,0.02691
1825,0.05733
1826,-0.2436
1827,0.01534
1828,-0.06504
1829,0.07677
1830,0.09422
1831,0.1344
1832,-0.05895
1833,-0.1188
1834,-0.03186
1835,-0.1296
1836,0.08926
1837,0.1168
1838,-0.02129
1839,-0.02333
1840,-0.03093
1841,0.1045
1842,-0.1987
1843,-0.03591
1844,0.1139
1845,0.06018
1846,0.06408
1847,0.05316
1848,-0.1098
1849,-0.1502
1850,0.0389
1851,-0.1195
1852,-0.1016
1853,0.1507
1854,-0.1924
1855,-0.0134
1856,0.1318
1857,-0.2305
1858,-0.07414
1859,-0.02693
1860,-0.122
1861,0.1088
1862,-0.05726
1863,0.01005
1864,-0.2129
1865,0.1569
1866,-0.07189
1867,-0.09307
1868,-0.1331
1869,-0.05868
1870,0.02686
1871,0.03444
1872,-0.2028
1873,-0.1008
1874,0.0234
1875,0.1506
1876,-0.1065
1877,0.00493
1878,-0.132
1879,-0.1054
1880,0.1488
1881,-0.2217
1882,-0.02142
1883,0.1078
1884,-0.1478
1885,0.07336
1886,0.07711
1887,-0.02046
1888,-0.003226
1889,0.1235
1890,-0.1231
1891,0.05748
1892,0.07748
1893,-0.09756
1894,-0.1095
1895,0.1156
1896,0.005888
1897,-0.09542
1898,-0.1618
1899,-0.1944
1900,-0.0982
1901,0.07202
1902,-0.1087
1903,-0.02686
1904,-0.01219
1905,-0.07742
1906,0.04703
1907,0.1148
1908,0.00208
1909,0.1202
1910,-0.1434
1911,0.08165
1912,-0.008156
1913,-0.1279
1914,0.2673
1915,0.0958
1916,0.05054
1917,-0.05699
1918,0.1716
1919,-0.09791
1920,0.04423
1921,-0.03731
1922,0.1479
1923,0.01667
1924,-0.03354
1925,0.2147
1926,-0.1228
1927,0.01714
1928,-0.05759
1929,0.159
1930,0.03645
1931,0.06486
1932,0.1173
1933,-0.132
1934,0.04415
1935,0.2883
1936,-0.05794
1937,0.08142
1938,-0.02264
1939,0.06431
1940,-0.05203
1941,-0.1693
1942,0.05011
1943,0.1077
1944,-0.09305
1945,0.1552
1946,-0.02497
1947,0.1138
1948,-0.07401
1949,0.007499
1950,-0.1097
1951,0.09673
1952,-0.01245
1953,-0.09957
1954,-0.03713
1955,-0.05691
1956,0.1111
1957,-0.003889
1958,0.04661
1959,-0.05817
1960,0.03535
1961,-0.003894
1962,-0.09173
1963,-0.1358
1964,-0.008362
1965,-0.07772
1966,0.07669
1967,-0.1034
1968,-0.1522
1969,0.1533
1970,-0.002723
1971,0.0719
1972,-0.08865
1973,-0.02082
1974,-0.04527
1975,-0.04442
1976,-0.187
1977,0.1747
1978,-0.02802
1979,0.06263
1980,0.1412
1981,0.02057
1982,0.08409
1983,-0.01881
1984,0.1266
1985,-0.01347
1986,-0.04676
1987,-0.05417
1988,-0.02131
1989,-0.0679
1990,-0.09965
1991,0.03395
1992,0.0688
1993,0.2421
1994,-0.04577
1995,0.002827
1996,-0.2677
1997,0.1752
1998,0.1063
1999,0.05312
2000,-0.1574
2001,0.0651
2002,-0.05378
2003,-0.06161
2004,-0.07736
2005,-0.003844
2006,0.08593
2007,-0.06877
2008,-0.2019
2009,0.2293
2010,0.2084
2011,0.05645
2012,-0.1378
2013,0.05277
2014,-0.0569
2015,-0.08226
2016,-0.1573
2017,0.04359
2018,0.1125
2019,-0.09449
2020,-0.002451
2021,-0.1101
2022,-0.09642
2023,0.06441
2024,-0.2208
2025,-0.06548
2026,0.2111
2027,-0.02695
2028,0.1497
2029,0.05477
2030,0.04886
2031,-0.06668
2032,0.1073
2033,-0.0301
2034,0.02179
2035,-0.1144
2036,-0.03989
2037,0.01841
2038,-0.02212
2039,-0.00121
2040,-0.03508
2041,0.06001
2042,-0.04874
2043,-0.09976
2044,0.09572
2045,0.02011
2046,0.1316
2047,0.02462
2048,0.02891
2049,0.2104
2050,-0.07962
2051,-0.09414
2052,0.07657
2053,0.05407
2054,-0.03588
2055,0.1704
2056,0.03453
2057,0.01999
2058,-0.03866
2059,-0.07005
2060,-0.2053
2061,-0.102
2062,0.1563
2063,-0.03585
2064,-0.04789
2065,-0.1712
2066,0.1212
2067,0.1173
2068,-0.1185
2069,0.102
2070,0.03971
2071,-0.05795
2072,0.009773
2073,0.04568
2074,0.08257
2075,-0.02645
2076,-0.03096
2077,0.02755
2078,-0.08183
2079,0.0162
2080,0.01147
2081,0.1688
2082,0.1685
2083,0.09254
2084,0.03853
2085,-0.07637
2086,-0.2994
2087,0.1737
2088,-0.02192
2089,0.2425
2090,-0.1726
2091,-0.04122
2092,0.1016
2093,0.08352
2094,0.04829
2095,-0.1255
2096,0.1232
2097,0.1438
2098,0.0227
2099,0.04567
2100,0.03525
2101,0.2553
2102,0.03434
2103,0.1732
2104,-0.1251
2105,-0.01935
2106,-0.04846
2107,0.1142
2108,-0.0163
2109,-0.02483
2110,-0.2284
2111,0.1627
2112,0.07902
2113,-0.01308
2114,-0.1478
2115,-0.0007164
2116,0.1992
2117,-0.05714
2118,-0.004509
2119,0.02226
2120,0.07593
2121,-0.02506
2122,-0.01012
2123,-0.04849
2124,0.04967
2125,0.1696
2126,0.06066
2127,-0.0112
2128,-0.04033
2129,0.0795
2130,0.03492
2131,0.07447
2132,-0.002127
2133,-0.06731
2134,-0.01461
2135,0.02605
2136,0.1564
2137,0.1058
2138,0.02196
2139,0.06221
2140,-0.2304
2141,0.01779
2142,0.05858
2143,0.182
2144,0.1526
2145,-0.03347
2146,-0.03554
2147,0.2233
2148,-0.01141
2149,0.1643
2150,0.3315
2151,0.04194
2152,0.01958
2153,0.08944
2154,-0.1497
2155,0.01485
2156,-0.2198
2157,-0.03928
2158,0.06223
2159,0.1648
2160,0.06454
2161,0.04155
2162,0.05824
2163,-0.0137
2164,-0.01094
2165,-0.007549
2166,0.08986
2167,-0.1352
2168,0.01105
2169,0.1761
2170,-0.2063
2171,0.02444
2172,-0.08851
2173,0.1203
2174,-0.04396
2175,0.04108
2176,0.1981
2177,0.08405
2178,-0.0296
2179,0.03831
2180,0.1988
2181,-0.2289
2182,-0.2553
2183,0.09759
2184,-0.05563
2185,0.1416
2186,-0.1307
2187,0.0197
2188,0.1629
2189,-0.1888
2190,0.03529
2191,0.08649
2192,-0.1565
2193,0.09189
2194,0.1314
2195,0.1078
2196,-0.002853
2197,0.07323
2198,-0.1454
2199,0.1175
2200,-0.1402
2201,-0.2004
2202,0.07037
2203,0.1711
2204,-0.194
2205,0.03958
2206,0.01587
2207,-0.009839
2208,0.1557
2209,-0.04195
2210,-0.09289
2211,-0.01665
2212,0.2259
2213,-0.05882
2214,0.02224
2215,0.2158
2216,-0.07467
2217,-0.05326
2218,-0.007679
2219,-0.1235
2220,0.1002
2221,-0.05248
2222,-0.02
2223,0.04935
2224,-0.1013
2225,0.1102
2226,-0.1351
2227,-0.0937
2228,0.03796
2229,0.07763
2230,0.05396
2231,-0.0501
2232,-0.0658
2233,-0.1548
2234,-0.02589
2235,0.007817
2236,-0.05503
2237,-0.1201
2238,-0.08988
2239,0.1907
2240,-0.006897
2241,-0.01114
2242,0.1503
2243,0.1267
2244,0.07847
2245,-0.1271
2246,-0.005247
2247,0.03616
2248,0.0735
2249,0.1073
2250,0.07217
2251,0.1917
2252,0.09863
2253,-0.1399
2254,0.04625
2255,0.2375
2256,0.03525
2257,0.03681
2258,0.1317
2259,0.03494
2260,-0.08906
2261,0.1899
2262,-0.1228
2263,-0.114
2264,0.07162
2265,-0.2052
2266,-0.04951
2267,0.0577
2268,-0.0199
2269,0.1872
2270,0.1058
2271,-0.06799
2272,0.03293
2273,0.06804
2274,0.1013
2275,0.06209
2276,0.1927
2277,0.05232
2278,-0.08202
2279,-0.1247
2280,0.08451
2281,-0.07084
2282,-0.00959
2283,-0.01716
2284,0.04165
2285,0.1476
2286,0.027
2287,-0.218
2288,0.09531
2289,0.1763
2290,-0.09345
2291,-0.06314
2292,-0.09315
2293,-0.1257
2294,0.01647
2295,-0.1424
2296,-0.05429
2297,-0.04229
2298,-0.07683
2299,0.04567
2300,-0.1301
2301,-0.1332
2302,-0.03883
2303,-0.01219
2304,0.0192
2305,-0.1214
2306,-0.2502
2307,-0.2111
2308,-0.1721
2309,0.009868
2310,0.2397
2311,-0.04984
2312,-0.05379
2313,0.007296
2314,0.01821
2315,0.04245
2316,0.07275
2317,0.06394
2318,-0.09213
2319,-0.1209
2320,0.04833
2321,0.00676
2322,-0.1352
2323,0.1084
2324,0.01622
2325,-0.1618
2326,-0.03133
2327,0.09005
2328,0.03785
2329,-0.1673
2330,0.01495
2331,-0.1919
2332,0.06943
2333,0.03595
2334,-0.0907
2335,0.03151
2336,0.119
2337,-0.1077
2338,0.09356
2339,0.02537
2340,0.1564
2341,-0.06184
2342,0.07162
2343,0.01569
2344,0.0829
2345,-0.08048
2346,-0.05227
2347,-0.06976
2348,0.03354
2349,0.1149
2350,-0.1726
2351,0.1673
2352,-0.1005
2353,-0.04034
2354,0.04914
2355,0.02225
2356,0.1589
2357,0.07249
2358,-0.2536
2359,0.01441
2360,0.1497
2361,-0.0176
2362,-0.09855
2363,-0.00742
2364,-0.1753
2365,0.05675
2366,0.03576
2367,-0.07863
2368,-0.2667
2369,0.03427
2370,-0.05713
2371,-0.007923
2372,0.02979
2373,0.1997
2374,-0.058
2375,-0.07856
2376,0.06226
2377,0.06007
2378,0.004188
2379,0.09479
2380,-0.03767
2381,0.02624
2382,0.03195
2383,0.01968
2384,-0.03627
2385,-0.0482
2386,0.1478
2387,-0.1198
2388,-0.09928
2389,0.05678
2390,0.02615
2391,0.06139
2392,0.1474
2393,0.02225
2394,-0.002972
2395,-0.01278
2396,0.08745
2397,0.009148
2398,-0.08919
2399,0.01734
2400,0.08474
2401,-0.02176
2402,0.05673
2403,0.008593
2404,0.169
2405,-0.1265
2406,-0.1533
2407,0.1138
2408,0.1882
2409,0.0239
2410,0.05876
2411,0.03212
2412,-0.02288
2413,0.2109
2414,-0.0946
2415,0.2022
2416,-0.2063
2417,0.1587
2418,-0.0575
2419,-0.2344
2420,0.1451
2421,0.2663
2422,0.06993
2423,0.03368
2424,-0.02965
2425,0.05036
2426,0.1106
2427,0.1086
2428,0.01034
2429,-0.1357
2430,0.08419
2431,-0.04872
2432,0.05446
2433,0.04812
2434,0.1426
2435,-0.1188
2436,-0.1073
2437,0.03155
2438,-0.01156
2439,-0.06142
2440,0.04185
2441,0.06735
2442,0.06038
2443,0.03435
2444,0.07751
2445,-0.007391
2446,0.05531
2447,-0.02583
2448,0.1075
2449,-0.1115
2450,-0.171
2451,0.1623
2452,-0.01744
2453,-0.2525
2454,0.009207
2455,-0.04583
2456,-0.09177
2457,-0.09756
2458,0.16
2459,-0.1148
2460,-0.03108
2461,-0.2355
2462,-0.03797
2463,0.1995
2464,-0.08666
2465,-0.1074
2466,0.2699
2467,0.03074
2468,0.01121
2469,0.0606
2470,-0.01298
2471,-0.02929
2472,0.0118
2473,0.03984
2474,-0.2162
2475,0.04169
2476,0.04496
2477,-0.02519
2478,-0.0813
2479,-0.03164
2480,-0.1665
2481,0.1545
2482,0.09487
2483,-0.03506
2484,0.1421
2485,-0.1355
2486,-0.1205
2487,-0.001812
2488,-0.0645
2489,-0.07719
2490,-0.1607
2491,0.08669
2492,0.1255
2493,0.008319
2494,0.02497
2495,0.3319
2496,0.05496
2497,0.0624
2498,0.001393
2499,0.06749
2500,-0.08827
2501,-0.1899
2502,-0.01989
2503,-0.00451
2504,-0.1257
2505,-0.007875
2506,0.06294
2507,-0.05772
2508,0.1702
2509,0.09941
2510,0.1489
2511,0.004904
2512,0.03647
2513,0.09497
2514,-0.1648
2515,0.1263
2516,0.01742
2517,-0.1496
2518,0.1404
2519,-0.06751
2520,-0.009187
2521,-0.1261
2522,-0.006064
2523,-0.03072
2524,-0.2672
2525,0.03223
2526,-0.01761
2527,-0.03384
2528,0.2005
2529,0.07001
2530,0.08874
2531,0.04087
2532,0.05475
2533,-0.03743
2534,-0.06906
2535,-0.1086
2536,-0.2606
2537,0.015
2538,0.02479
2539,0.131
2540,-0.00263
2541,0.2007
2542,-0.04381
2543,0.004694
2544,0.06925
2545,0.1801
2546,0.2298
2547,-0.05992
2548,-0.01764
2549,0.0414
2550,-0.06202
2551,0.1821
2552,-0.08603
2553,0.1389
2554,-0.1973
2555,0.3313
2556,-0.2414
2557,0.05184
