ReTr(Lx),ReTr(Ly),ImTr(Lx),ImTr(Ly)
-0.066452,null,0.115445,null,null
0.045164,-0.365822,null,null,null
-0.0151836,null,0.139876,null,null
0.11137,-0.37281,null,null,null
-0.0642215,null,0.143693,null,null
0.122902,-0.3837,null,null,null
-0.0311783,null,0.116584,null,null
0.17614,-0.373692,null,null,null
-0.0475479,null,0.0128707,null,null
0.140853,-0.333247,null,null,null
-0.10377,null,0.055322,null,null
0.0864485,-0.290967,null,null,null
-0.096464,null,0.061693,null,null
0.0752075,-0.156662,null,null,null
-0.111254,null,0.0423698,null,null
0.129468,-0.229014,null,null,null
-0.076288,null,0.10268,null,null
0.0971,-0.160948,null,null,null
-0.086936,null,0.0455689,null,null
0.096737,-0.2125,null,null,null
-0.0583695,null,0.120868,null,null
0.0987405,-0.174735,null,null,null
-0.05291,null,0.182171,null,null
0.0902805,-0.122181,null,null,null
-0.0325256,null,0.0694195,null,null
0.0227871,-0.239554,null,null,null
0.0127391,null,0.0480852,null,null
0.0500095,-0.200621,null,null,null
-0.0161502,null,0.138223,null,null
0.0505015,-0.112811,null,null,null
-0.0322585,null,0.289305,null,null
0.0678735,-0.096728,null,null,null
-0.0256603,null,0.245298,null,null
0.097715,-0.133475,null,null,null
-0.036407,null,0.245878,null,null
0.164858,-0.213557,null,null,null
-0.077345,null,0.204145,null,null
0.171008,-0.246388,null,null,null
-0.0392971,null,0.175212,null,null
0.123793,-0.264933,null,null,null
-0.06852,null,0.16226,null,null
0.152134,-0.296099,null,null,null
-0.0645015,null,0.189944,null,null
0.192361,-0.281286,null,null,null
-0.0059297,null,0.157783,null,null
0.270398,-0.234682,null,null,null
0.0193892,null,0.166595,null,null
0.294233,-0.263246,null,null,null
0.099618,null,0.139606,null,null
0.238783,-0.190052,null,null,null
0.0757215,null,0.168181,null,null
0.309411,-0.146921,null,null,null
0.0446296,null,0.0890845,null,null
0.278201,-0.151678,null,null,null
0.0381179,null,0.102051,null,null
0.218156,-0.0535695,null,null,null
0.062081,null,0.102233,null,null
0.348977,-0.0420835,null,null,null
0.055898,null,0.0636645,null,null
0.317875,-0.0674835,null,null,null
0.065625,null,0.08899,null,null
0.340329,-0.131453,null,null,null
0.054737,null,0.0860805,null,null
0.360725,-0.119304,null,null,null
-0.0212829,null,0.093053,null,null
0.360725,-0.119304,null,null,null
-0.0212829,null,0.093053,null,null
0.323499,-0.07379,null,null,null
0.0173645,null,0.106482,null,null
0.227223,-0.037249,null,null,null
-0.00466331,null,0.054446,null,null
0.30948,-0.030785,null,null,null
-0.064045,null,-0.0262014,null,null
0.262443,-0.0402537,null,null,null
-0.012683,null,0.0487479,null,null
0.22902,-0.075011,null,null,null
-0.0120628,null,0.0347331,null,null
0.198313,-0.058343,null,null,null
-0.0961415,null,0.0368905,null,null
0.257414,-0.082952,null,null,null
-0.0444596,null,-0.0701025,null,null
0.242051,-0.116558,null,null,null
-0.111289,null,-0.09379,null,null
0.243388,-0.167482,null,null,null
-0.0840045,null,-0.0133534,null,null
0.140647,-0.198284,null,null,null
-0.055749,null,0.0669955,null,null
0.183245,-0.276391,null,null,null
-0.0364485,null,0.103449,null,null
0.150444,-0.238165,null,null,null
-0.0089777,null,0.0946255,null,null
0.206964,-0.235987,null,null,null
-0.032437,null,0.086829,null,null
0.158909,-0.210796,null,null,null
0.064221,null,0.178061,null,null
0.221023,-0.1409,null,null,null
0.0803455,null,0.208753,null,null
0.229304,-0.120974,null,null,null
0.057369,null,0.194786,null,null
0.187246,-0.154592,null,null,null
0.0835125,null,0.307943,null,null
0.191409,-0.0780515,null,null,null
0.115534,null,0.300214,null,null
0.253307,-0.0765025,null,null,null
0.0961085,null,0.258028,null,null
0.170932,-0.113286,null,null,null
0.0905465,null,0.245737,null,null
0.17357,-0.115139,null,null,null
0.0906305,null,0.233628,null,null
0.099263,-0.158953,null,null,null
0.121435,null,0.213187,null,null
0.161134,-0.176563,null,null,null
0.0502705,null,0.224209,null,null
0.158565,-0.217267,null,null,null
0.0744045,null,0.170725,null,null
0.230435,-0.163484,null,null,null
0.072352,null,0.144383,null,null
0.22991,-0.193602,null,null,null
0.10633,null,0.157966,null,null
0.22991,-0.193602,null,null,null
0.10633,null,0.157966,null,null
0.263409,-0.141221,null,null,null
0.0219194,null,0.154282,null,null
0.212272,-0.0264969,null,null,null
0.116043,null,0.184012,null,null
0.157061,-0.0329542,null,null,null
0.203314,null,0.162435,null,null
0.0529045,0.0233509,null,null,null
0.211792,null,0.141348,null,null
0.086038,0.0547575,null,null,null
0.237323,null,0.233168,null,null
0.0641165,0.099974,null,null,null
0.180166,null,0.213746,null,null
0.110663,0.0481598,null,null,null
0.111477,null,0.25496,null,null
0.0883905,-0.0353477,null,null,null
0.177287,null,0.264775,null,null
0.127721,-0.0854545,null,null,null
0.157175,null,0.217504,null,null
0.189992,-0.0292342,null,null,null
0.158592,null,0.198995,null,null
0.243247,-0.070053,null,null,null
0.13033,null,0.138592,null,null
0.20135,-0.102917,null,null,null
0.131229,null,0.155604,null,null
0.333388,-0.0685935,null,null,null
0.138405,null,0.182224,null,null
0.328986,-0.0554285,null,null,null
0.0598515,null,0.122213,null,null
0.33156,-0.0105171,null,null,null
-0.0485569,null,0.0320888,null,null
0.366374,-0.099367,null,null,null
-0.0429025,null,-0.011695,null,null
0.384267,-0.0647025,null,null,null
-0.059099,null,0.090183,null,null
0.31324,-0.0992125,null,null,null
-0.0427828,null,0.0956975,null,null
0.397065,-0.12884,null,null,null
0.00512455,null,0.051159,null,null
0.355733,-0.110766,null,null,null
0.0142567,null,-0.00347895,null,null
0.294774,-0.0906785,null,null,null
0.00524975,null,0.0178003,null,null
0.424488,-0.056547,null,null,null
-0.0634755,null,-0.0753655,null,null
0.379173,-0.156245,null,null,null
-0.071312,null,-0.140708,null,null
0.449669,-0.0534995,null,null,null
-0.091841,null,-0.084166,null,null
0.449669,-0.0534995,null,null,null
-0.091841,null,-0.084166,null,null
0.34781,-0.0121151,null,null,null
-0.0331897,null,-0.080582,null,null
0.489559,-0.0333801,null,null,null
-0.0385408,null,-0.0646385,null,null
0.48528,-0.0128196,null,null,null
-0.043541,null,-0.0409859,null,null
0.400648,-0.086104,null,null,null
-0.0196755,null,-0.170837,null,null
0.404959,-0.00281635,null,null,null
-0.0251122,null,-0.174096,null,null
0.360196,0.105107,null,null,null
0.0297664,null,-0.139023,null,null
0.477621,0.058675,null,null,null
-0.0287901,null,-0.092131,null,null
0.477621,0.058675,null,null,null
-0.0287901,null,-0.092131,null,null
0.433508,0.119879,null,null,null
-0.0634055,null,-0.122698,null,null
0.413567,0.168829,null,null,null
-0.0469531,null,-0.13495,null,null
0.342904,0.147833,null,null,null
-0.0620655,null,-0.170408,null,null
0.359666,0.0929835,null,null,null
-0.115987,null,-0.206076,null,null
0.313987,0.162538,null,null,null
-0.057704,null,-0.215716,null,null
0.25774,0.149007,null,null,null
-0.0403217,null,-0.146392,null,null
0.29353,0.120849,null,null,null
-0.0202352,null,-0.205244,null,null
0.322441,0.236772,null,null,null
0.00366929,null,-0.247954,null,null
0.282228,0.258434,null,null,null
-0.0336273,null,-0.238846,null,null
0.326717,0.255412,null,null,null
-0.00450128,null,-0.236696,null,null
0.283853,0.159373,null,null,null
0.0122924,null,-0.158311,null,null
0.299814,0.138739,null,null,null
-0.0443973,null,-0.175676,null,null
0.222691,0.103405,null,null,null
-0.0314202,null,-0.240407,null,null
0.343875,0.0258508,null,null,null
-0.0338166,null,-0.287982,null,null
0.343932,0.0384284,null,null,null
-0.0196661,null,-0.318897,null,null
0.360899,-0.008249,null,null,null
-0.0162005,null,-0.285692,null,null
0.327112,0.00423322,null,null,null
-0.0123578,null,-0.272759,null,null
0.224418,-0.055144,null,null,null
0.00635295,null,-0.268195,null,null
0.346672,-0.143299,null,null,null
0.000889085,null,-0.379659,null,null
0.396709,-0.087073,null,null,null
0.0452391,null,-0.383314,null,null
0.416027,-0.0323243,null,null,null
0.0547655,null,-0.43141,null,null
0.396307,0.0051624,null,null,null
0.0274617,null,-0.348342,null,null
0.426978,0.0332767,null,null,null
0.0415552,null,-0.35489,null,null
0.426984,0.0155097,null,null,null
-0.0144876,null,-0.384875,null,null
0.355397,0.0392344,null,null,null
0.033468,null,-0.369026,null,null
0.333765,0.00819195,null,null,null
0.129678,null,-0.388416,null,null
0.332657,0.0462012,null,null,null
0.12363,null,-0.39082,null,null
0.288325,-0.0165556,null,null,null
0.161614,null,-0.398685,null,null
0.316536,-0.0476801,null,null,null
0.127273,null,-0.377469,null,null
0.264418,-0.140113,null,null,null
0.0961505,null,-0.392116,null,null
0.264418,-0.140113,null,null,null
0.0961505,null,-0.392116,null,null
0.367304,-0.16239,null,null,null
0.110401,null,-0.431345,null,null
0.400465,-0.126665,null,null,null
0.111269,null,-0.417216,null,null
0.400131,-0.0747325,null,null,null
0.0195256,null,-0.463919,null,null
0.417934,-0.0208644,null,null,null
0.102534,null,-0.464738,null,null
0.379314,-0.0503485,null,null,null
0.0863505,null,-0.445461,null,null
0.440327,-0.16472,null,null,null
0.0414358,null,-0.467496,null,null
0.455752,-0.103811,null,null,null
0.139663,null,-0.413957,null,null
0.396462,-0.154815,null,null,null
0.0841295,null,-0.446348,null,null
0.404953,-0.236357,null,null,null
0.162386,null,-0.469672,null,null
0.410794,-0.145297,null,null,null
0.165792,null,-0.455918,null,null
0.332396,-0.0848095,null,null,null
0.106549,null,-0.51539,null,null
0.324547,-0.144139,null,null,null
0.0014937,null,-0.402813,null,null
0.331435,-0.214254,null,null,null
-0.121691,null,-0.328267,null,null
0.329163,-0.185529,null,null,null
-0.0962775,null,-0.413479,null,null
0.329163,-0.185529,null,null,null
-0.0962775,null,-0.413479,null,null
0.329163,-0.185529,null,null,null
-0.0962775,null,-0.413479,null,null
0.333894,-0.198898,null,null,null
-0.103975,null,-0.403072,null,null
0.390383,-0.159118,null,null,null
-0.0324233,null,-0.389088,null,null
0.378688,-0.144814,null,null,null
0.00202597,null,-0.338666,null,null
0.370578,-0.0773135,null,null,null
0.0428496,null,-0.33929,null,null
0.360173,-0.0833095,null,null,null
0.0335409,null,-0.412047,null,null
0.39812,-0.117624,null,null,null
0.0563645,null,-0.369728,null,null
0.407286,-0.163488,null,null,null
0.052895,null,-0.330329,null,null
0.4453,-0.123694,null,null,null
0.186582,null,-0.309588,null,null
0.475753,-0.115693,null,null,null
0.17517,null,-0.299753,null,null
0.417112,-0.0805495,null,null,null
0.248716,null,-0.213017,null,null
0.409712,-0.171032,null,null,null
0.184824,null,-0.249526,null,null
0.458016,-0.174895,null,null,null
0.209781,null,-0.252694,null,null
0.477337,-0.158524,null,null,null
0.282442,null,-0.29833,null,null
0.411786,-0.165375,null,null,null
0.401597,null,-0.259059,null,null
0.339774,-0.109722,null,null,null
0.305069,null,-0.234453,null,null
0.376296,-0.171117,null,null,null
0.334921,null,-0.251684,null,null
0.376296,-0.171117,null,null,null
0.334921,null,-0.251684,null,null
0.332875,-0.197799,null,null,null
0.353403,null,-0.229559,null,null
0.350896,-0.242997,null,null,null
0.367775,null,-0.28284,null,null
0.292928,-0.22788,null,null,null
0.34107,null,-0.249462,null,null
0.288482,-0.188279,null,null,null
0.303007,null,-0.250717,null,null
0.227517,-0.250161,null,null,null
0.32297,null,-0.227143,null,null
0.238602,-0.198177,null,null,null
0.352122,null,-0.235491,null,null
0.235442,-0.332191,null,null,null
0.346162,null,-0.152799,null,null
0.259698,-0.31891,null,null,null
0.321566,null,-0.122705,null,null
0.247051,-0.281556,null,null,null
0.364399,null,-0.135437,null,null
0.239739,-0.271745,null,null,null
0.351573,null,-0.148839,null,null
0.28516,-0.281552,null,null,null
0.320346,null,-0.2405,null,null
0.286643,-0.310069,null,null,null
0.32166,null,-0.241037,null,null
0.266243,-0.27551,null,null,null
0.327747,null,-0.209506,null,null
0.314539,-0.233782,null,null,null
0.274253,null,-0.248358,null,null
0.396672,-0.238965,null,null,null
0.278109,null,-0.307402,null,null
0.243292,-0.241513,null,null,null
0.184227,null,-0.25092,null,null
0.264869,-0.300715,null,null,null
0.263655,null,-0.298203,null,null
0.218661,-0.321674,null,null,null
0.335384,null,-0.205183,null,null
0.189288,-0.332221,null,null,null
0.36082,null,-0.179041,null,null
0.0887625,-0.356401,null,null,null
0.339319,null,-0.143448,null,null
0.126965,-0.436294,null,null,null
0.348881,null,-0.143998,null,null
0.031517,-0.437829,null,null,null
0.309338,null,-0.105258,null,null
0.0490791,-0.338527,null,null,null
0.363191,null,-0.175597,null,null
0.063176,-0.373643,null,null,null
0.370063,null,-0.110757,null,null
0.085185,-0.404263,null,null,null
0.376966,null,-0.121416,null,null
0.148393,-0.453811,null,null,null
0.285463,null,-0.0425422,null,null
0.152894,-0.322767,null,null,null
0.210642,null,-0.089364,null,null
0.169848,-0.285227,null,null,null
0.161036,null,-0.103092,null,null
0.178892,-0.331361,null,null,null
0.136175,null,-0.0480343,null,null
0.094288,-0.425257,null,null,null
0.0934265,null,-0.0508155,null,null
0.0389366,-0.422503,null,null,null
0.152414,null,-0.111916,null,null
0.0569755,-0.316746,null,null,null
0.273184,null,-0.0856295,null,null
0.0459652,-0.304635,null,null,null
0.157616,null,-0.0250689,null,null
0.0026981,-0.266837,null,null,null
0.18322,null,0.00157,null,null
-0.0055329,-0.278709,null,null,null
0.214167,null,0.0287975,null,null
-0.0218726,-0.23044,null,null,null
0.224642,null,-0.0224316,null,null
-0.0116694,-0.233831,null,null,null
0.163812,null,-0.0337785,null,null
0.00376948,-0.220008,null,null,null
0.145018,null,-0.0352251,null,null
-0.0129851,-0.248901,null,null,null
0.219572,null,-0.126058,null,null
-0.0219239,-0.202644,null,null,null
0.242582,null,-0.158312,null,null
0.0212741,-0.13448,null,null,null
0.202875,null,-0.0975805,null,null
0.0204427,-0.137787,null,null,null
0.186012,null,-0.183557,null,null
0.00769465,-0.132898,null,null,null
0.222251,null,-0.144777,null,null
-0.0234365,-0.178809,null,null,null
0.240528,null,-0.223756,null,null
-0.0285654,-0.148044,null,null,null
0.231183,null,-0.23549,null,null
0.0127585,-0.217983,null,null,null
0.221842,null,-0.213875,null,null
-0.0109374,-0.167436,null,null,null
0.143453,null,-0.276821,null,null
-0.0262068,-0.101904,null,null,null
0.163127,null,-0.290415,null,null
0.0440505,-0.089303,null,null,null
0.072842,null,-0.285917,null,null
0.0193947,-0.0879515,null,null,null
0.132048,null,-0.233962,null,null
0.0421223,-0.039421,null,null,null
0.158765,null,-0.239559,null,null
0.0188931,-0.0577825,null,null,null
0.134125,null,-0.21945,null,null
0.0957855,-0.0292455,null,null,null
0.230966,null,-0.207871,null,null
0.0644145,-0.093579,null,null,null
0.189793,null,-0.25385,null,null
0.0537695,-0.128358,null,null,null
0.196306,null,-0.295601,null,null
0.10809,-0.0762805,null,null,null
0.116719,null,-0.279317,null,null
0.070312,-0.11272,null,null,null
0.0282657,null,-0.234463,null,null
0.0820795,-0.0485226,null,null,null
-0.00849095,null,-0.132206,null,null
0.068162,-0.0929575,null,null,null
-0.0175912,null,-0.148696,null,null
0.094799,-0.073244,null,null,null
-0.05599,null,-0.059212,null,null
0.0970085,0.0512485,null,null,null
-0.07448,null,-0.099333,null,null
0.103905,0.0346386,null,null,null
-0.0482055,null,-0.204738,null,null
0.198886,0.0945885,null,null,null
-0.0783585,null,-0.172376,null,null
0.145057,0.164977,null,null,null
-0.0182972,null,-0.189447,null,null
0.195226,0.153066,null,null,null
-0.00135973,null,-0.200018,null,null
0.275022,0.189877,null,null,null
0.0178989,null,-0.152382,null,null
0.198776,0.136264,null,null,null
-0.0092205,null,-0.194496,null,null
0.164812,0.0611895,null,null,null
0.032785,null,-0.164794,null,null
0.185851,0.0705815,null,null,null
0.111783,null,-0.146192,null,null
0.223949,0.0291963,null,null,null
0.0415694,null,-0.143435,null,null
0.255265,0.126956,null,null,null
0.030118,null,-0.108019,null,null
0.147651,0.128646,null,null,null
0.0607155,null,-0.146037,null,null
0.130582,0.0977995,null,null,null
0.0556045,null,-0.148701,null,null
0.107498,0.0391077,null,null,null
0.058351,null,-0.068658,null,null
0.104482,0.062526,null,null,null
0.0543195,null,-0.061913,null,null
0.104456,0.0826555,null,null,null
0.0650185,null,-0.0972975,null,null
0.136026,0.153811,null,null,null
0.13935,null,-0.11776,null,null
0.127331,0.0444339,null,null,null
0.101284,null,-0.061816,null,null
0.0480431,-0.00710225,null,null,null
0.050599,null,-0.0446582,null,null
0.0430224,-0.0404862,null,null,null
0.108254,null,-0.00951615,null,null
0.0836,0.05169,null,null,null
0.15246,null,-0.0871385,null,null
0.0501885,0.0103826,null,null,null
0.0457709,null,-0.095308,null,null
0.0501885,0.0103826,null,null,null
0.0457709,null,-0.095308,null,null
0.08694,0.0788525,null,null,null
0.0152528,null,-0.0348731,null,null
0.088402,0.0584085,null,null,null
-0.00630035,null,-0.0285123,null,null
0.08144,0.0437527,null,null,null
-0.025884,null,-0.0173212,null,null
0.073137,-0.0270853,null,null,null
-0.105333,null,0.0313836,null,null
0.112765,-0.098161,null,null,null
-0.154478,null,0.0404405,null,null
0.074746,-0.100477,null,null,null
-0.237649,null,0.0499044,null,null
0.097081,-0.095719,null,null,null
-0.152759,null,-0.0018614,null,null
0.0513785,-0.103701,null,null,null
-0.186834,null,0.0164052,null,null
0.113784,-0.120229,null,null,null
-0.177202,null,-0.0080354,null,null
0.0934325,-0.0479644,null,null,null
-0.127651,null,-0.00607375,null,null
0.151708,0.0242072,null,null,null
-0.109333,null,0.0182943,null,null
0.0859335,0.008924,null,null,null
-0.170597,null,0.0345929,null,null
0.0997735,-0.136283,null,null,null
-0.203339,null,0.10921,null,null
0.099774,-0.162452,null,null,null
-0.260615,null,0.097915,null,null
0.052664,-0.106738,null,null,null
-0.178642,null,0.0659165,null,null
0.094307,-0.0090637,null,null,null
-0.207205,null,0.062607,null,null
0.082445,-0.11044,null,null,null
-0.293287,null,0.119715,null,null
0.056508,-0.00963705,null,null,null
-0.245091,null,0.109133,null,null
0.0726235,-0.0123879,null,null,null
-0.209385,null,0.154969,null,null
0.0542645,-0.0124379,null,null,null
-0.162094,null,0.0897215,null,null
0.100179,-0.0312184,null,null,null
-0.0828095,null,0.092103,null,null
0.0409195,-0.0536185,null,null,null
-0.117998,null,0.109729,null,null
0.084136,0.148931,null,null,null
-0.175725,null,0.175553,null,null
0.0819855,0.0570295,null,null,null
-0.155807,null,0.100574,null,null
0.0687395,-0.0892005,null,null,null
-0.224434,null,0.161826,null,null
0.022798,-0.189317,null,null,null
-0.279017,null,0.158922,null,null
0.0427068,-0.0858885,null,null,null
-0.229877,null,0.158606,null,null
0.0427068,-0.0858885,null,null,null
-0.229877,null,0.158606,null,null
0.0450651,-0.115006,null,null,null
-0.233158,null,0.222058,null,null
0.0484241,-0.136007,null,null,null
-0.186525,null,0.203964,null,null
0.0312154,-0.242776,null,null,null
-0.25108,null,0.234373,null,null
-0.00467722,-0.195475,null,null,null
-0.244567,null,0.307497,null,null
-0.0160991,-0.246652,null,null,null
-0.230003,null,0.236324,null,null
0.090519,-0.273276,null,null,null
-0.233851,null,0.246327,null,null
0.059077,-0.199534,null,null,null
-0.281552,null,0.253922,null,null
0.024164,-0.142439,null,null,null
-0.343942,null,0.253916,null,null
-0.00272952,-0.225908,null,null,null
-0.278618,null,0.311775,null,null
-0.00272952,-0.225908,null,null,null
-0.278618,null,0.311775,null,null
-0.0418282,-0.230578,null,null,null
-0.359452,null,0.296959,null,null
-0.070801,-0.275949,null,null,null
-0.3888,null,0.306186,null,null
-0.0346682,-0.344264,null,null,null
-0.311731,null,0.297924,null,null
-0.0219091,-0.372729,null,null,null
-0.299389,null,0.250939,null,null
0.0471832,-0.352465,null,null,null
-0.335311,null,0.251597,null,null
0.02855,-0.328596,null,null,null
-0.369646,null,0.192814,null,null
0.051613,-0.292548,null,null,null
-0.396438,null,0.124705,null,null
0.090769,-0.324629,null,null,null
-0.435325,null,0.042166,null,null
0.118921,-0.391991,null,null,null
-0.394224,null,0.0214992,null,null
-0.00453702,-0.332289,null,null,null
-0.364237,null,0.021534,null,null
0.0098792,-0.322989,null,null,null
-0.37786,null,0.076653,null,null
-0.000476945,-0.312648,null,null,null
-0.371868,null,0.050297,null,null
0.0392072,-0.310285,null,null,null
-0.354249,null,0.125737,null,null
-0.0310781,-0.287894,null,null,null
-0.357486,null,0.10762,null,null
0.0090489,-0.320918,null,null,null
-0.325194,null,0.120486,null,null
0.051426,-0.262265,null,null,null
-0.260604,null,0.094272,null,null
0.0468797,-0.237147,null,null,null
-0.189407,null,0.0196469,null,null
0.125948,-0.316617,null,null,null
-0.170321,null,0.013374,null,null
0.0971345,-0.307908,null,null,null
-0.191935,null,-0.059676,null,null
0.0971345,-0.307908,null,null,null
-0.191935,null,-0.059676,null,null
0.164524,-0.308356,null,null,null
-0.182094,null,-0.057145,null,null
0.105742,-0.266493,null,null,null
-0.247732,null,-0.059838,null,null
0.142829,-0.299613,null,null,null
-0.212307,null,-0.0528275,null,null
0.140065,-0.361112,null,null,null
-0.287624,null,-0.0094131,null,null
0.192092,-0.358517,null,null,null
-0.293782,null,-0.0381183,null,null
0.189355,-0.3156,null,null,null
-0.330423,null,-0.0359674,null,null
0.189355,-0.3156,null,null,null
-0.330423,null,-0.0359674,null,null
0.175439,-0.305163,null,null,null
-0.343376,null,0.0175755,null,null
0.120128,-0.336597,null,null,null
-0.301357,null,0.0479295,null,null
0.123761,-0.268944,null,null,null
-0.304086,null,0.059816,null,null
0.0981715,-0.30799,null,null,null
-0.331807,null,0.096461,null,null
0.137079,-0.351664,null,null,null
-0.357081,null,0.058288,null,null
0.212187,-0.344413,null,null,null
-0.311538,null,0.058726,null,null
0.201928,-0.309022,null,null,null
-0.325093,null,0.0213162,null,null
0.155678,-0.390906,null,null,null
-0.343278,null,0.0342129,null,null
0.109178,-0.375059,null,null,null
-0.327107,null,-0.045016,null,null
0.098527,-0.4779,null,null,null
-0.399404,null,-0.0682875,null,null
0.211495,-0.393403,null,null,null
-0.403819,null,-0.118838,null,null
0.131353,-0.393918,null,null,null
-0.427454,null,-0.066656,null,null
0.137138,-0.3602,null,null,null
-0.377703,null,-0.056144,null,null
0.074469,-0.444221,null,null,null
-0.364071,null,0.0104683,null,null
-0.0019551,-0.401044,null,null,null
-0.352393,null,0.0348781,null,null
0.0086311,-0.458857,null,null,null
-0.311222,null,0.0674295,null,null
0.0303898,-0.521645,null,null,null
-0.306871,null,0.0849775,null,null
0.0303898,-0.521645,null,null,null
-0.306871,null,0.0849775,null,null
0.0123436,-0.42731,null,null,null
-0.23715,null,0.09704,null,null
0.0211162,-0.453046,null,null,null
-0.182624,null,0.061009,null,null
0.0255561,-0.517815,null,null,null
-0.196843,null,0.078997,null,null
0.0564715,-0.50287,null,null,null
-0.264327,null,0.127052,null,null
0.074385,-0.454609,null,null,null
-0.261053,null,0.132192,null,null
0.0667715,-0.432922,null,null,null
-0.264912,null,0.127933,null,null
0.05314,-0.493279,null,null,null
-0.227731,null,0.110959,null,null
-0.095334,-0.489574,null,null,null
-0.192229,null,0.0674675,null,null
-0.086751,-0.515045,null,null,null
-0.154596,null,0.0923635,null,null
-0.063802,-0.495972,null,null,null
-0.146253,null,0.105569,null,null
-0.076195,-0.449591,null,null,null
-0.208633,null,0.0356141,null,null
-0.0502465,-0.43535,null,null,null
-0.260086,null,0.08638,null,null
0.0356773,-0.492311,null,null,null
-0.161992,null,0.103714,null,null
0.0428403,-0.488113,null,null,null
-0.323549,null,0.233198,null,null
0.101333,-0.476114,null,null,null
-0.384414,null,0.191255,null,null
0.112996,-0.476286,null,null,null
-0.370076,null,0.152532,null,null
0.0356558,-0.507505,null,null,null
-0.446344,null,0.138992,null,null
0.0650955,-0.475017,null,null,null
-0.315875,null,0.218258,null,null
-0.00704135,-0.422054,null,null,null
-0.35437,null,0.267747,null,null
0.0895895,-0.495057,null,null,null
-0.337699,null,0.327036,null,null
0.0294188,-0.51285,null,null,null
-0.274631,null,0.382405,null,null
0.067947,-0.482789,null,null,null
-0.322595,null,0.327742,null,null
0.067947,-0.482789,null,null,null
-0.322595,null,0.327742,null,null
0.157874,-0.422091,null,null,null
-0.302804,null,0.341535,null,null
0.24602,-0.389777,null,null,null
-0.43294,null,0.247799,null,null
0.299308,-0.348025,null,null,null
-0.437827,null,0.139615,null,null
0.349742,-0.298324,null,null,null
-0.431897,null,0.144245,null,null
0.407027,-0.29792,null,null,null
-0.414996,null,0.144227,null,null
0.399831,-0.276498,null,null,null
-0.452333,null,0.0875315,null,null
0.34514,-0.222662,null,null,null
-0.443641,null,0.0489835,null,null
0.2526,-0.225994,null,null,null
-0.541315,null,0.0148516,null,null
0.247476,-0.20542,null,null,null
-0.457046,null,0.0757895,null,null
0.287596,-0.131247,null,null,null
-0.474168,null,0.094572,null,null
0.208554,-0.0232044,null,null,null
-0.51633,null,0.0845775,null,null
0.250489,-0.066367,null,null,null
-0.495649,null,0.0266247,null,null
0.250489,-0.066367,null,null,null
-0.495649,null,0.0266247,null,null
0.200363,-0.113756,null,null,null
-0.502895,null,-0.0149788,null,null
0.158525,-0.082189,null,null,null
-0.494603,null,-0.093778,null,null
0.257277,-0.0858585,null,null,null
-0.477588,null,-0.063839,null,null
0.225926,-0.070376,null,null,null
-0.433994,null,-0.149239,null,null
0.249584,-0.02098,null,null,null
-0.437182,null,-0.048371,null,null
0.146971,-0.0189274,null,null,null
-0.467328,null,-0.133078,null,null
0.185071,-0.0345814,null,null,null
-0.456952,null,-0.120819,null,null
0.194996,-0.0176342,null,null,null
-0.411562,null,-0.217335,null,null
0.280761,-0.0446007,null,null,null
-0.353971,null,-0.299443,null,null
0.28861,0.034471,null,null,null
-0.415639,null,-0.209757,null,null
0.285374,0.0112286,null,null,null
-0.478376,null,-0.243718,null,null
0.217822,0.0148629,null,null,null
-0.325833,null,-0.345124,null,null
0.157025,0.0102577,null,null,null
-0.339674,null,-0.345849,null,null
0.142562,0.024418,null,null,null
-0.323725,null,-0.333195,null,null
0.10858,0.0242862,null,null,null
-0.33818,null,-0.347384,null,null
0.139595,-0.054517,null,null,null
-0.318981,null,-0.364425,null,null
0.112759,-0.040688,null,null,null
-0.321508,null,-0.339491,null,null
0.112759,-0.040688,null,null,null
-0.321508,null,-0.339491,null,null
0.070576,-0.0201879,null,null,null
-0.328594,null,-0.33985,null,null
0.129765,-0.0559095,null,null,null
-0.268524,null,-0.373507,null,null
0.0974295,-0.0482931,null,null,null
-0.32502,null,-0.406202,null,null
0.096117,-0.0215197,null,null,null
-0.131635,null,-0.417296,null,null
0.094722,-0.008386,null,null,null
-0.182957,null,-0.482291,null,null
0.10327,-0.0548165,null,null,null
-0.219195,null,-0.412278,null,null
0.204525,-0.0403385,null,null,null
-0.215119,null,-0.403011,null,null
0.282759,-0.126467,null,null,null
-0.069065,null,-0.405508,null,null
0.300965,-0.14256,null,null,null
-0.055393,null,-0.472681,null,null
0.229102,-0.090493,null,null,null
-0.0575055,null,-0.471751,null,null
0.176501,-0.184863,null,null,null
-0.059616,null,-0.484826,null,null
0.111493,-0.08085,null,null,null
-0.050396,null,-0.45455,null,null
0.114122,-0.0321076,null,null,null
-0.0978815,null,-0.449136,null,null
0.087717,-0.099363,null,null,null
-0.071383,null,-0.479173,null,null
0.173943,-0.080944,null,null,null
-0.0517235,null,-0.459417,null,null
0.128055,-0.119466,null,null,null
-0.0325836,null,-0.439067,null,null
0.104367,-0.118008,null,null,null
0.027383,null,-0.525505,null,null
0.104367,-0.118008,null,null,null
0.027383,null,-0.525505,null,null
0.197898,-0.178319,null,null,null
-0.053423,null,-0.461589,null,null
0.184917,-0.218515,null,null,null
-0.0398848,null,-0.400209,null,null
0.184917,-0.218515,null,null,null
-0.0398848,null,-0.400209,null,null
