t,deltaS
1777,0.05857
1778,0.04131
1779,-0.3529
1780,0.1216
1781,0.144
1782,-0.05534
1783,0.1843
1784,-0.5142
1785,0.2028
1786,0.2313
1787,0.1685
1788,-0.1267
1789,0.1925
1790,0.1075
1791,0.2473
1792,0.3381
1793,-0.1633
1794,0.01217
1795,-0.05528
1796,-0.007906
1797,0.04703
1798,-0.3692
1799,0.107
1800,-0.01552
1801,0.2896
1802,-0.006162
1803,0.02805
1804,0.02251
1805,0.1762
1806,-0.0973
1807,0.01512
1808,0.1573
1809,0.2191
1810,0.09081
1811,-0.09453
1812,-0.01526
1813,0.1375
1814,-0.1969
1815,-0.1291
1816,0.06836
1817,-0.04965
1818,-0.005168
1819,0.05817
1820,-0.2581
1821,0.1294
1822,0.004814
1823,0.01929
1824,-0.1038
1825,-0.02767
1826,0.1033
1827,0.05348
1828,-0.1144
1829,-0.2739
1830,0.1631
1831,0.2158
1832,-0.1696
1833,0.07761
1834,0.05043
1835,-0.4074
1836,-0.1098
1837,-0.05356
1838,-0.05478
1839,0.2598
1840,-0.1916
1841,0.2511
1842,-0.3193
1843,0.3813
1844,0.4338
1845,0.1006
1846,-0.05937
1847,-0.04078
1848,-0.0004049
1849,-0.1974
1850,-0.08905
1851,-0.05733
1852,0.07093
1853,-0.1145
1854,-0.04875
1855,0.3389
1856,0.1556
1857,0.07915
1858,0.2699
1859,-0.05187
1860,-0.03864
1861,0.01138
1862,-0.07856
1863,0.4396
1864,-0.2066
1865,-0.01037
1866,0.1104
1867,-0.3369
1868,0.1043
1869,-0.05214
1870,-0.02088
1871,0.1102
1872,-0.1139
1873,0.5168
1874,-0.02622
1875,-0.1826
1876,-0.2052
1877,-0.1021
1878,-0.2332
1879,-0.2044
1880,-0.04197
1881,0.1701
1882,0.02694
1883,0.02639
1884,-0.05268
1885,0.04325
1886,0.1515
1887,-0.2919
1888,-0.2158
1889,0.1129
1890,-0.2733
1891,0.3988
1892,0.01712
1893,0.1539
1894,0.04559
1895,-0.1522
1896,-0.01841
1897,0.01563
1898,0.1946
1899,0.4404
1900,0.01668
1901,-0.08505
1902,0.1864
1903,-0.1455
1904,0.1348
1905,-0.1078
1906,0.1107
1907,-0.1182
1908,-0.1251
1909,0.09467
1910,-0.0414
1911,-0.01167
1912,0.09987
1913,0.4247
1914,0.1028
1915,-0.03899
1916,-0.05755
1917,0.1815
1918,0.008238
1919,0.1864
1920,0.0828
1921,-0.03454
1922,0.1419
1923,-0.04165
1924,0.05591
1925,-0.1259
1926,0.1829
1927,-0.05764
1928,0.06156
1929,-0.02642
1930,0.2092
1931,-0.08242
1932,0.09752
1933,-0.2608
1934,0.3435
1935,0.1198
1936,-0.1612
1937,0.0757
1938,-0.1119
1939,0.3214
1940,-0.03419
1941,-0.07089
1942,0.1696
1943,0.1538
1944,0.1467
1945,0.1048
1946,-0.1527
1947,0.005414
1948,-0.2796
1949,0.05165
1950,-0.01691
1951,-0.2322
1952,0.3447
1953,-0.2264
1954,-0.09512
1955,-0.1099
1956,0.1978
1957,-0.1198
1958,-0.1247
1959,0.06006
1960,0.005889
1961,-0.1746
1962,0.07682
1963,0.02429
1964,-0.09824
1965,-0.06756
1966,0.08524
1967,0.07985
1968,-0.1772
1969,-0.1018
1970,-0.1101
1971,-0.2142
1972,-0.05589
1973,0.01544
1974,0.05305
1975,0.3854
1976,0.01102
1977,-0.138
1978,-0.2191
1979,-0.08
1980,0.007825
1981,-0.1685
1982,-0.2164
1983,0.05102
1984,-0.1373
1985,-0.05993
1986,-0.09865
1987,0.02121
1988,-0.3332
1989,-0.1484
1990,0.005669
1991,0.02829
1992,0.2778
1993,0.129
1994,0.06888
1995,0.08213
1996,0.03712
1997,-0.06681
1998,-0.1276
1999,0.3378
2000,-0.04448
2001,-0.1002
2002,0.08237
2003,-0.08787
2004,-0.01198
2005,-0.2716
2006,0.3264
2007,0.03536
2008,0.1517
2009,0.09938
2010,0.07412
2011,0.1359
2012,-0.0699
2013,0.06836
2014,-0.099
2015,-0.02261
2016,-0.1827
2017,0.1079
2018,0.09982
2019,-0.1145
2020,0.04408
2021,-0.2196
2022,0.1487
2023,-0.2771
2024,0.05754
2025,-0.005691
2026,0.3055
2027,-0.05144
2028,0.09562
2029,0.1111
2030,-0.05605
2031,-0.1283
2032,0.05676
2033,-0.1458
2034,0.06335
2035,-0.0869
2036,0.1813
2037,0.3075
2038,0.03485
2039,-0.00293
2040,0.02944
2041,-0.02561
2042,-0.2641
2043,0.4386
2044,0.2493
2045,-0.1819
2046,0.1797
2047,-0.1394
2048,0.3584
2049,0.03763
2050,-0.1137
2051,0.06444
2052,0.1019
2053,0.02579
2054,-0.08003
2055,-0.08778
2056,0.08677
2057,-0.06458
2058,-0.187
2059,0.2253
2060,-0.09159
2061,-0.2853
2062,0.3343
2063,0.1835
2064,-0.01956
2065,0.058
2066,0.09197
2067,-0.129
2068,0.2843
2069,-0.03999
2070,0.3319
2071,0.1632
2072,-0.04098
2073,0.151
2074,0.01801
2075,-0.2008
2076,0.2272
2077,-0.04541
2078,-0.1622
2079,-0.03102
2080,0.3897
2081,-0.1198
2082,0.00395
2083,-0.1917
2084,0.114
2085,-0.0223
2086,0.06598
2087,-0.1115
2088,-0.02143
2089,-0.07035
2090,-0.07665
2091,-0.08806
2092,0.02916
2093,0.1863
2094,0.193
2095,-0.2175
2096,-0.1464
2097,0.1242
2098,-0.4712
2099,0.0175
2100,-0.06185
2101,0.2259
2102,0.198
2103,0.001829
2104,0.03135
2105,0.1803
2106,-0.2085
2107,-0.02892
2108,-0.1291
2109,0.2193
2110,0.1748
2111,-0.3269
2112,-0.03881
2113,0.1786
2114,0.2569
2115,0.3747
2116,-0.2689
2117,-0.2711
2118,-0.2229
2119,0.1208
2120,-0.2309
2121,-0.0002655
2122,0.2926
2123,-0.07073
2124,-0.0676
2125,-0.07332
2126,-0.02272
2127,0.3345
2128,-0.2421
2129,0.05786
2130,-0.11
2131,-0.1714
2132,0.09524
2133,-0.04597
2134,0.07276
2135,0.1271
2136,0.2248
2137,0.1756
2138,0.2061
2139,0.3857
2140,-0.1126
2141,-0.03444
2142,-0.1338
2143,-0.2956
2144,0.07415
2145,0.1599
2146,0.05561
2147,0.0792
2148,0.239
2149,-0.2782
2150,0.01135
2151,0.01099
2152,0.2273
2153,-0.3783
2154,-0.03857
2155,-0.143
2156,-0.2442
2157,-0.06323
2158,-0.06128
2159,0.1291
2160,0.1501
2161,0.1102
2162,-0.1303
2163,-0.04118
2164,0.1943
2165,-0.0906
2166,-0.1127
2167,0.1149
2168,-0.2035
2169,0.2866
2170,-0.1596
2171,-0.02134
2172,0.04156
2173,0.06279
2174,0.07176
2175,0.1638
2176,-0.08911
2177,-0.05369
2178,-0.1605
2179,0.01651
2180,0.06717
2181,-0.1589
2182,-0.0275
2183,-0.04259
2184,-0.01867
2185,0.02501
2186,0.001795
2187,0.00471
2188,0.1602
2189,-0.1114
2190,0.07053
2191,-0.1135
2192,0.014
2193,-0.0322
2194,-0.3359
2195,0.3012
2196,0.07099
2197,-0.1408
2198,0.1016
2199,-0.07191
2200,0.08006
2201,-0.04643
2202,0.03765
2203,-0.1745
2204,0.213
2205,-0.0004948
2206,-0.01728
2207,-0.1756
2208,0.307
2209,0.157
2210,-0.1671
2211,0.1057
2212,-0.1284
2213,-0.02702
2214,-0.2208
2215,0.1077
2216,-0.1513
2217,0.03121
2218,0.156
2219,0.001437
2220,0.2218
2221,-0.1733
2222,-0.01108
2223,0.04552
2224,0.2284
2225,-0.1688
2226,0.2088
2227,-0.01077
2228,-0.2142
2229,0.008446
2230,-0.112
2231,-0.0002385
2232,0.1768
2233,0.09248
2234,-0.2604
2235,0.00754
2236,0.1261
2237,0.03676
2238,-0.2693
2239,0.3286
2240,0.1017
2241,-0.1064
2242,0.5505
2243,-0.06892
2244,-0.3093
2245,0.1011
2246,-0.0206
2247,0.01183
2248,0.1848
2249,0.2021
2250,-0.1364
2251,0.2355
2252,-0.07583
2253,-0.1177
2254,0.263
2255,-0.1067
2256,0.1239
2257,-0.05913
2258,0.08037
2259,0.1358
2260,0.3276
2261,0.08056
2262,0.1299
2263,0.03138
2264,-0.122
2265,-0.2144
2266,-0.1789
2267,0.06381
2268,0.373
2269,0.0469
2270,0.1514
2271,0.1096
2272,-0.1295
2273,0.3363
2274,0.1218
2275,-0.005171
2276,0.1542
2277,-0.2621
2278,-0.2182
2279,-0.1938
2280,0.04262
2281,0.07004
2282,-0.1932
2283,-0.07934
2284,-0.1114
2285,0.1726
2286,-0.2824
2287,-0.08102
2288,0.03607
2289,-0.05979
2290,-0.1275
2291,0.1908
2292,-0.2528
2293,0.03688
2294,-0.149
2295,0.2159
2296,-0.09168
2297,0.1295
2298,0.0337
2299,-0.1128
2300,0.3211
2301,-0.1476
2302,0.5051
2303,0.2032
2304,-0.2188
2305,0.0893
2306,-0.4066
2307,-0.09646
2308,-0.1587
2309,-0.2236
2310,-0.09512
2311,0.1382
2312,0.1543
2313,0.173
2314,0.5227
2315,-0.08654
2316,0.06874
2317,-0.1481
2318,0.1058
2319,-0.1854
2320,0.2106
2321,0.01607
2322,0.06133
2323,0.09653
2324,-0.03033
2325,-0.0386
2326,-0.2801
2327,0.348
2328,0.1292
2329,0.02434
2330,0.2384
2331,0.0244
2332,0.2167
2333,0.2718
2334,0.07435
2335,0.09145
2336,-0.1462
2337,0.216
2338,-0.1563
2339,-0.1355
2340,-0.03644
2341,-0.1873
2342,0.1835
2343,-0.0608
2344,0.3126
2345,0.2883
2346,0.157
2347,-0.1645
2348,-0.1681
2349,-0.06077
2350,0.05174
2351,0.5771
2352,-0.4293
2353,0.207
2354,-0.1309
2355,-0.007759
2356,-0.1059
2357,0.01103
2358,-0.07991
2359,0.2037
2360,0.1654
2361,0.1782
2362,0.003705
2363,0.05664
2364,0.02353
2365,0.1893
2366,-0.0341
2367,0.4877
2368,-0.3066
2369,0.08618
2370,0.00866
2371,0.06375
2372,-0.07856
2373,0.227
2374,-0.04128
2375,0.1271
2376,-0.1152
2377,0.07182
2378,-0.1278
2379,0.1205
2380,0.07067
2381,0.1526
2382,0.04947
2383,0.3607
2384,-0.5834
2385,-0.1284
2386,-0.09703
2387,-0.4525
2388,0.207
2389,-0.08009
2390,-0.005523
2391,-0.2051
2392,0.07073
2393,0.06636
2394,0.1031
2395,0.1998
2396,-0.3016
2397,0.2148
2398,0.2083
2399,-0.1519
2400,0.1192
2401,-0.2945
2402,0.2553
2403,-0.05439
2404,0.3302
2405,0.09661
2406,-0.1786
2407,-0.2166
2408,-0.02052
2409,0.2257
2410,-0.5891
2411,-0.2267
2412,0.01265
2413,0.03459
2414,-0.1215
2415,0.1225
2416,0.3351
2417,-0.02621
2418,0.1738
2419,-0.08871
2420,0.127
2421,0.07474
2422,0.2657
2423,-0.2873
2424,0.1528
2425,0.2917
2426,0.1294
2427,-0.1347
2428,-0.03729
2429,-0.05838
2430,-0.07293
2431,0.326
2432,-0.04895
2433,0.0002087
2434,0.3002
2435,-0.07835
2436,0.03381
2437,0.1402
2438,-0.1464
2439,0.2202
2440,0.2751
2441,0.03461
2442,-0.162
2443,-0.2259
2444,0.3142
2445,-0.2144
2446,-0.03581
2447,-0.08893
2448,0.4545
2449,-0.4059
2450,0.1139
2451,0.09265
2452,0.1988
2453,-0.1926
2454,0.2864
2455,-0.1079
2456,0.009005
2457,0.1043
2458,-0.2498
2459,0.1951
2460,-0.04073
2461,-0.2071
2462,0.0709
2463,-0.05805
2464,-0.02701
2465,-0.04021
2466,-0.0461
2467,0.1166
2468,-0.1482
2469,0.2724
2470,0.14
2471,0.1241
2472,-0.114
2473,0.06495
2474,-0.03166
2475,0.1866
2476,0.088
2477,0.2067
2478,-0.1644
2479,0.05973
2480,-0.112
2481,-0.02762
2482,0.09709
2483,-0.05443
2484,0.181
2485,0.3547
2486,0.1099
2487,-0.3498
2488,-0.02861
2489,-0.06984
2490,0.3093
2491,-0.1354
2492,0.04975
2493,0.3284
2494,0.05674
2495,0.4176
2496,-0.1651
2497,0.2268
2498,0.2151
2499,0.01708
2500,0.1888
2501,-0.193
2502,-0.07248
2503,0.2127
2504,0.02445
2505,0.06665
2506,-0.2728
2507,0.5064
2508,0.256
2509,-0.008124
2510,-0.01304
2511,0.3042
2512,0.2168
2513,0.02782
2514,0.07839
2515,0.04484
2516,-0.2853
2517,-0.2734
2518,-0.2412
2519,0.1352
2520,0.1229
2521,0.08308
2522,0.09869
2523,0.2533
2524,0.1922
2525,-0.07849
2526,-0.0589
2527,0.117
2528,0.04296
2529,-0.03676
2530,0.1657
2531,0.09105
2532,0.0005183
2533,0.02478
2534,0.1304
2535,-0.08794
2536,0.08933
2537,0.1554
2538,0.03459
2539,0.03237
2540,-0.1161
2541,-0.05293
2542,-0.06697
2543,0.07598
2544,0.165
2545,-0.05677
2546,0.09918
2547,0.07201
2548,0.02623
2549,0.01679
2550,-0.1978
2551,-0.1863
2552,0.008591
2553,0.164
2554,0.2635
2555,-0.08878
2556,-0.3074
2557,0.1783
2558,0.1543
2559,0.1279
2560,0.1519
2561,-0.1052
2562,0.1112
2563,-0.3431
2564,-0.03391
2565,0.0497
2566,0.1769
2567,0.09845
2568,0.05617
2569,0.3434
2570,-0.2596
2571,-0.2882
2572,0.0007826
2573,0.3686
2574,-0.08945
2575,-0.2073
2576,0.3264
2577,0.09914
2578,0.1222
2579,-0.02154
2580,-0.1321
2581,0.2445
2582,-0.3438
2583,0.03587
2584,0.09572
2585,-0.2853
2586,-0.08207
2587,-0.01715
2588,0.4764
2589,0.1662
2590,0.06512
2591,-0.08566
2592,0.2775
2593,-0.1495
2594,-0.05391
2595,0.07949
2596,0.2647
2597,-0.08112
2598,0.3755
2599,-0.1922
2600,0.003269
2601,0.1507
2602,-0.07429
2603,0.003391
2604,0.1235
2605,0.08581
2606,-0.007692
2607,0.01974
2608,0.3912
2609,0.3383
2610,-0.2603
2611,0.009989
2612,0.01156
2613,-0.06219
2614,0.04865
2615,0.07233
2616,-0.2041
2617,0.2638
2618,-0.3001
2619,0.3114
2620,0.1622
2621,0.1033
2622,0.04495
2623,-0.005165
2624,-0.07161
2625,-0.1234
2626,0.1494
2627,0.01429
2628,0.2035
2629,-0.1988
2630,0.4356
2631,-0.1116
2632,0.09718
2633,0.1542
2634,-0.02539
2635,-0.1047
2636,0.09725
2637,-0.002903
2638,-0.1207
2639,-0.09035
2640,0.02516
2641,-0.2484
2642,0.0458
2643,-0.1281
2644,0.001826
2645,-0.1594
2646,0.006046
2647,0.1767
2648,0.02571
2649,-0.1004
2650,0.1105
2651,-0.06218
2652,-0.1455
2653,0.1757
2654,0.08283
2655,0.1425
2656,-0.2184
2657,0.1243
2658,-0.1239
2659,-0.1562
2660,-0.2746
2661,0.02674
2662,0.1468
2663,0.09156
2664,0.1514
2665,-0.1234
2666,-0.0201
2667,0.006931
2668,0.2714
2669,-0.06561
2670,0.1575
2671,-0.1104
2672,-0.3019
2673,0.2022
2674,0.1173
2675,-0.1665
2676,0.06449
2677,0.001947
2678,-0.01936
2679,0.1279
2680,-0.1029
2681,0.09271
2682,0.1096
2683,-0.0999
2684,-0.3029
2685,0.1114
2686,0.05044
2687,0.1598
2688,0.1452
2689,0.05985
2690,-0.1327
2691,0.1757
2692,0.139
2693,-0.3329
2694,0.2494
2695,-0.01325
2696,0.04131
2697,0.1138
2698,-0.02351
2699,0.08031
2700,0.1432
2701,-0.1312
2702,0.06777
2703,0.1787
2704,0.119
2705,0.1331
2706,0.1461
2707,0.2504
2708,-0.06813
2709,0.0632
2710,0.04166
2711,-0.09061
2712,-0.2159
2713,0.009684
2714,-0.2507
2715,0.02899
2716,0.2208
2717,-0.1803
2718,-0.1141
2719,0.07733
2720,0.2053
2721,0.05051
2722,-0.1493
2723,-0.09168
2724,-0.08264
2725,-0.2777
2726,-0.1453
2727,0.03681
2728,0.1747
2729,-0.3147
2730,0.1074
2731,0.01273
2732,-0.3404
2733,0.07225
2734,-0.243
2735,0.2086
2736,0.1993
2737,-0.04516
2738,-0.1961
2739,0.05155
2740,0.124
2741,0.1109
2742,0.1034
2743,0.09115
2744,-0.1344
2745,-0.2165
2746,0.2809
2747,-0.1387
2748,0.03127
2749,0.123
2750,0.2091
2751,0.0469
2752,-0.2461
2753,0.201
2754,-0.2858
2755,0.2932
2756,0.2402
2757,-0.09093
2758,0.00609
2759,0.03336
2760,0.1053
2761,0.09472
2762,0.0876
2763,0.06618
2764,0.01618
2765,-0.2659
2766,0.2133
2767,0.1268
2768,-0.01397
2769,0.06024
2770,-0.2084
2771,-0.4533
2772,0.1959
2773,0.4055
2774,-0.04447
2775,0.04096
2776,0.07354
2777,0.1119
2778,0.1039
2779,0.2296
2780,-0.3912
2781,-0.03488
2782,0.2479
2783,0.2385
2784,0.05211
2785,0.2357
2786,-0.02975
2787,-0.07452
2788,-0.07021
2789,0.06246
2790,-0.2398
2791,-0.07162
2792,0.1135
2793,-0.2218
2794,-0.1274
2795,-0.2292
2796,0.05725
2797,0.2442
2798,-0.1369
2799,-0.04114
2800,-0.08306
2801,-0.158
2802,0.0612
2803,0.02363
2804,-0.08791
2805,-0.04035
2806,-0.001525
2807,0.003768
2808,-0.00803
2809,0.1294
2810,-0.03278
2811,0.009427
2812,-0.1399
2813,0.1307
2814,-0.09015
2815,-0.06012
2816,0.1385
2817,-0.01564
2818,0.09461
2819,0.2924
2820,6.352e-05
2821,0.09279
2822,-0.1118
2823,0.06822
2824,-0.01822
2825,-0.1873
2826,-0.185
2827,0.1593
2828,-0.1228
2829,0.04859
2830,0.1039
2831,-0.01329
2832,-0.04842
2833,-0.1675
2834,-0.1992
2835,-0.08178
2836,0.03945
2837,0.1965
2838,0.1112
2839,0.07832
2840,-0.3134
2841,0.0198
2842,-0.2259
2843,0.08071
2844,0.1169
2845,0.03254
2846,-0.01021
2847,0.04013
2848,0.1384
2849,-0.009359
2850,0.01411
2851,0.1827
2852,0.3338
2853,-0.06354
2854,0.1097
2855,0.02729
2856,-0.1502
2857,0.363
2858,-0.3709
2859,0.1506
2860,0.1934
2861,0.3903
2862,-0.0821
2863,0.1117
2864,-0.3688
2865,-0.2248
2866,0.1056
2867,-0.03392
2868,-0.04787
2869,0.05208
2870,-0.0004797
2871,0.05827
2872,-0.08075
2873,0.05801
2874,-0.0882
2875,-0.004509
2876,0.07343
2877,-0.1861
2878,0.05586
2879,-0.03273
2880,0.2823
2881,0.05115
2882,0.1057
2883,-0.2082
2884,-0.1569
2885,0.1394
2886,-0.06036
2887,0.1148
2888,-0.1322
2889,0.06169
2890,0.3035
2891,-0.2111
2892,-0.08527
2893,0.2082
2894,-0.09619
2895,0.06921
2896,-0.1228
2897,-0.2432
2898,-0.09177
2899,0.03097
2900,0.1195
2901,-0.1531
2902,0.02757
2903,0.03078
2904,-0.07673
2905,0.05592
2906,-0.08197
2907,0.04502
2908,0.3002
2909,-0.1122
2910,0.008796
2911,0.2219
2912,0.2924
2913,-0.1231
2914,0.229
2915,0.02657
2916,-0.345
2917,0.2431
2918,0.1432
2919,-0.06683
2920,-0.04483
2921,0.1343
2922,0.03355
2923,-0.2007
2924,0.09175
2925,0.1689
2926,-0.2722
2927,-0.1346
2928,-0.05015
2929,-0.09703
2930,0.4307
2931,0.137
2932,0.1589
2933,0.121
2934,0.05919
2935,-0.07571
2936,0.2093
2937,-0.1811
2938,-0.1243
2939,-0.01321
2940,0.2736
2941,-0.209
2942,0.1428
2943,-0.0347
2944,0.1192
2945,-0.05541
2946,0.2842
2947,-0.2226
2948,0.02916
2949,0.3196
2950,0.3063
2951,0.1828
2952,0.01194
2953,-0.1531
2954,0.1065
2955,-0.01907
2956,-0.2336
2957,0.03732
2958,-0.115
2959,0.04297
2960,-0.08889
2961,-0.08226
2962,0.2239
2963,-0.1097
2964,0.07475
2965,0.2353
2966,0.1083
2967,0.1842
2968,-0.2285
2969,0.1724
2970,0.002846
2971,-0.06142
2972,0.1197
2973,-0.1281
2974,0.2956
2975,0.2488
2976,-0.2569
2977,-0.00926
2978,0.07154
2979,0.03586
2980,0.0306
2981,0.3272
2982,-0.01039
2983,-0.2296
2984,0.1567
2985,-0.04409
2986,0.2731
2987,-0.01189
2988,0.1526
2989,-0.1182
2990,0.0161
2991,0.06244
2992,0.08945
2993,0.05831
2994,0.02846
2995,0.2051
2996,-0.03538
2997,0.2297
2998,-0.1075
2999,-0.09999
3000,-0.1619
3001,-0.1489
3002,0.07428
3003,0.2737
3004,-0.03532
3005,0.2587
3006,0.0118
3007,-0.1079
3008,-0.02674
3009,0.07894
3010,0.02716
3011,-0.1178
3012,0.03996
3013,-0.05696
3014,-0.1124
3015,0.2422
3016,0.0112
3017,0.2232
3018,-0.07028
3019,0.106
3020,0.07369
3021,-0.2056
3022,-0.05869
3023,0.1357
3024,-0.1292
3025,0.2033
3026,0.1305
3027,-0.05995
3028,-0.2842
3029,0.2309
3030,0.2246
3031,-0.2032
3032,-0.04866
3033,0.1163
3034,-0.1607
3035,-0.2343
3036,0.1574
3037,-0.003415
3038,0.02097
3039,0.3368
3040,0.0588
3041,0.06042
3042,-0.2498
3043,0.1498
3044,0.1874
3045,-0.1065
3046,-0.1861
3047,-0.1205
3048,0.0226
3049,0.04094
3050,-0.01841
3051,-0.1041
3052,-0.1803
3053,0.02623
3054,0.2119
3055,0.2652
3056,-0.08318
3057,-0.1894
3058,-0.03856
3059,-0.08793
3060,0.2625
3061,-0.1029
3062,0.09171
3063,-0.0833
3064,0.2225
3065,0.04689
3066,-0.1315
3067,0.06126
3068,-0.04616
3069,0.4255
3070,-0.1986
3071,0.07149
3072,-0.1068
3073,0.3316
3074,-0.159
3075,0.2544
3076,-0.04449
3077,-0.08483
3078,-0.3983
3079,0.2213
3080,0.1155
3081,-0.06812
3082,-0.02488
3083,-0.2467
3084,-0.05547
3085,-0.3052
3086,0.3696
3087,-0.07066
3088,0.1742
3089,0.2498
3090,-0.3543
3091,0.1348
3092,-0.04349
3093,0.1048
3094,-0.1192
3095,0.1184
3096,0.1624
3097,0.1818
3098,-0.1885
3099,0.08944
3100,-0.241
3101,-0.03882
3102,0.08908
3103,0.4476
3104,0.08167
3105,0.3179
3106,-0.03665
3107,0.1698
3108,0.241
3109,0.1573
3110,-0.1808
3111,0.3252
3112,0.1595
3113,-0.04856
3114,-0.3841
3115,0.1418
3116,-0.07483
3117,-0.09878
3118,-0.07437
3119,0.1178
3120,-0.0977
3121,-0.09462
3122,-0.01063
3123,0.06768
3124,-0.04254
3125,0.04746
3126,-0.2433
3127,0.2254
3128,0.2959
3129,-0.06157
3130,-0.4093
3131,0.08825
3132,-0.05856
3133,0.3211
3134,-0.1066
3135,-0.006916
3136,-0.1241
3137,0.03372
3138,-0.01719
3139,-0.199
3140,0.005235
3141,-0.1901
3142,0.0986
3143,-0.2117
3144,-0.05692
3145,-0.01841
3146,0.581
3147,-0.2785
3148,0.3003
3149,0.02065
3150,-0.2266
3151,0.1028
3152,-0.09126
3153,-0.2612
3154,0.07577
3155,0.07207
3156,-0.0467
3157,0.1411
3158,0.2416
3159,-0.05667
3160,0.2563
3161,0.3411
3162,0.02152
3163,-0.1109
3164,0.2011
3165,-0.1191
3166,0.1319
3167,-0.06682
3168,0.009468
3169,0.1104
3170,-0.07927
3171,0.02724
3172,-0.02946
3173,0.06669
3174,0.0668
3175,0.2144
3176,-0.1194
3177,0.03842
3178,-0.04778
3179,0.02146
3180,-0.1799
3181,0.5461
3182,-0.01167
3183,0.1351
3184,-0.02545
3185,-0.006655
3186,0.3038
3187,-0.4131
3188,0.07104
3189,0.2956
3190,0.07384
3191,0.179
3192,0.08269
3193,-0.06787
3194,-0.2289
3195,0.1945
3196,-0.2737
3197,-0.1423
3198,0.03382
3199,-0.2718
3200,0.2367
3201,-0.03589
3202,-0.2367
3203,-0.0214
3204,0.007199
3205,0.2222
3206,-0.05499
3207,0.1313
3208,-0.296
3209,-0.1566
3210,-0.1813
3211,-0.008727
3212,0.46
3213,0.1181
3214,-0.08104
3215,0.009807
3216,0.09589
3217,-0.1726
3218,0.01719
3219,-0.06637
3220,0.1916
3221,-0.05881
3222,0.08326
3223,-0.07008
3224,-0.2989
3225,0.2249
3226,0.0569
3227,0.1206
3228,-0.372
3229,-0.1342
3230,0.2385
3231,0.07351
3232,-0.4531
3233,-0.1253
3234,0.2065
3235,0.1882
3236,0.06374
3237,-0.08558
3238,0.3402
3239,0.2163
3240,0.1233
3241,0.009547
3242,-0.1818
3243,0.2215
3244,-0.03428
3245,-0.03282
3246,-0.02272
3247,0.1375
3248,0.009267
3249,0.2751
3250,0.009692
3251,0.2254
3252,-0.3428
3253,-0.1219
3254,0.1364
3255,-0.08159
3256,0.02446
3257,-0.0806
3258,0.1457
3259,-0.09277
3260,0.09222
3261,-0.02098
3262,-0.05273
3263,0.2451
3264,0.1346
3265,0.1529
3266,0.1959
3267,0.1595
3268,-0.004767
3269,-0.09867
3270,-0.03649
3271,0.0131
3272,-0.1469
3273,-0.07654
3274,0.1284
3275,0.1019
3276,0.1505
3277,-0.1414
3278,0.00702
3279,0.08619
3280,0.01728
3281,-0.07268
3282,0.1732
3283,-0.2009
3284,0.09527
3285,0.1375
3286,-0.09749
3287,-0.2205
3288,-0.08411
3289,0.1546
3290,0.1657
3291,-0.0139
3292,0.1625
3293,-0.5355
3294,0.06486
3295,-0.0552
3296,0.1054
3297,-0.1206
3298,-0.2074
3299,0.08821
3300,-0.143
3301,0.06253
3302,-0.01458
3303,-0.08649
3304,0.1196
3305,-0.02161
3306,0.07699
3307,0.08821
3308,-0.2943
3309,0.08815
3310,-0.123
3311,-0.1602
3312,0.09718
3313,-0.04525
3314,-0.08857
3315,-0.08934
3316,-0.1632
3317,0.1626
3318,-0.2059
3319,0.05656
3320,-0.3265
3321,0.05584
3322,0.02281
3323,-0.2112
3324,0.3383
3325,-0.06173
3326,0.1431
3327,0.1962
3328,0.1054
3329,0.1304
3330,-0.1992
3331,0.1262
3332,-0.06938
3333,0.1356
3334,0.2686
3335,0.1692
3336,0.1328
3337,-0.009262
3338,-0.09083
3339,-0.1317
3340,-0.002689
3341,-0.05403
3342,-0.06954
3343,0.2786
3344,-0.2431
3345,-0.2451
3346,-0.1312
3347,0.06751
3348,0.2647
3349,0.03535
3350,0.1426
3351,-0.2027
3352,-0.2105
3353,0.1636
3354,0.1376
3355,-0.07369
3356,-0.07625
3357,-0.01065
3358,-0.1457
3359,-0.02868
3360,0.113
3361,-0.0652
3362,0.2976
3363,-0.2585
3364,-0.1351
3365,0.2655
3366,-0.2683
3367,-0.1444
3368,-0.07431
3369,0.1549
3370,0.1647
3371,-0.09591
3372,0.2751
3373,-0.1163
3374,0.08412
3375,0.07818
3376,0.06198
3377,0.1241
3378,-0.021
3379,0.2257
3380,-0.08585
3381,0.146
3382,0.02073
3383,-0.1857
3384,-0.1206
3385,0.002505
3386,0.1204
3387,0.2716
3388,0.2358
3389,-0.06613
3390,0.07301
3391,0.1489
3392,0.2465
3393,-0.1869
3394,-0.0105
3395,0.1036
3396,0.002147
3397,-0.09208
3398,-0.1063
3399,-0.09202
3400,0.01213
3401,0.4827
3402,-0.1276
3403,-0.1213
3404,-0.002839
3405,0.08259
3406,0.1401
3407,-0.02832
3408,0.02165
3409,0.1793
3410,-0.04118
3411,-0.06994
3412,0.0848
3413,0.3091
3414,0.01014
3415,-0.09598
3416,0.0421
3417,0.1652
3418,0.2383
3419,0.07047
3420,0.02386
3421,-0.1167
3422,0.1902
3423,0.125
3424,0.2887
3425,0.08026
3426,-0.2774
3427,-0.09094
3428,-0.2122
3429,0.03493
3430,-0.2622
3431,-0.0883
3432,-0.1096
3433,0.0616
3434,-0.1021
3435,0.3223
3436,-0.282
3437,0.04899
3438,-0.1089
