MDTU,abs_delta_S
1959,0.4207
1960,0.8062
1961,1.275
1962,0.08898
1963,0.6454
1964,0.1668
1965,0.8119
1966,0.02838
1967,0.5269
1968,1.104
1969,0.8001
1970,0.9157
1971,0.213
1972,0.8509
1973,0.02381
1974,0.235
1975,1.261
1976,0.8764
1977,0.6672
1978,0.3526
1979,0.2731
1980,1.019
1981,1.542
1982,0.02919
1983,1.354
1984,0.7579
1985,0.008613
1986,0.4612
1987,0.3753
1988,0.7459
1989,0.3078
1990,0.531
1991,0.3945
1992,0.01815
1993,1.097
1994,1.457
1995,0.1154
1996,0.3081
1997,0.184
1998,0.6358
1999,0.2742
2000,1.372
2001,0.536
2002,0.8007
2003,0.7146
2004,0.3374
2005,0.1008
2006,0.3286
2007,1.031
2008,0.4155
2009,2.377
2010,0.7913
2011,0.4763
2012,0.7294
2013,0.309
2014,0.3635
2015,0.2157
2016,0.04785
2017,0.9148
2018,0.3787
2019,0.4581
2020,0.02632
2021,0.8948
2022,0.09772
2023,0.7901
2024,0.0309
2025,0.2711
2026,0.04102
2027,0.209
2028,0.4262
2029,0.1266
2030,0.6709
2031,0.1208
2032,0.3273
2033,0.1645
2034,0.2978
2035,0.1455
2036,0.2717
2037,0.1234
2038,0.1108
2039,0.4453
2040,0.4168
2041,0.8171
2042,0.3549
2043,0.1198
2044,0.9309
2045,0.3606
2046,0.5623
2047,1.008
2048,0.3561
2049,2.244
2050,0.2553
2051,0.07703
2052,1.138
2053,0.5079
2054,0.7297
2055,0.2095
2056,0.187
2057,0.7891
2058,0.2714
2059,1.024
2060,1.833
2061,0.1805
2062,1.262
2063,0.4571
2064,0.7037
2065,0.9132
2066,1.165
2067,0.4085
2068,0.03355
2069,0.2991
2070,0.4609
2071,0.09863
2072,0.4419
2073,0.7537
2074,1.396
2075,0.2993
2076,0.1225
2077,0.8379
2078,0.2389
2079,0.6984
2080,0.8847
2081,1.061
2082,0.9477
2083,0.07281
2084,0.3897
2085,0.3791
2086,0.5061
2087,0.6264
2088,0.1209
2089,1.03
2090,0.1411
2091,0.8021
2092,0.2646
2093,1.419
2094,0.3655
2095,1.193
2096,0.2076
2097,0.07603
2098,0.5225
2099,0.5908
2100,0.2553
2101,0.4516
2102,0.01448
2103,0.2493
2104,0.1644
2105,0.151
2106,0.4031
2107,0.6133
2108,1.67
2109,0.6041
2110,0.763
2111,0.06786
2112,0.02249
2113,0.4694
2114,0.2892
2115,0.185
2116,0.6242
2117,1.29
2118,1.108
2119,0.7088
2120,1.194
2121,0.1371
2122,0.4772
2123,0.4369
2124,0.6375
2125,0.7036
2126,0.2072
2127,0.3403
2128,0.5732
2129,0.7751
2130,1.11
2131,0.1323
2132,0.2003
2133,0.7397
2134,0.03175
2135,0.7436
2136,0.8546
2137,0.2603
2138,0.4383
2139,0.755
2140,0.4817
2141,0.253
2142,0.09341
2143,0.4108
2144,0.3948
2145,0.8418
2146,0.6614
2147,0.2957
2148,0.8628
2149,0.003436
2150,1.078
2151,0.3506
2152,0.9182
2153,1.573
2154,1.6
2155,0.2128
2156,1.201
2157,0.4957
2158,0.7565
2159,1.346
2160,0.4183
2161,0.4901
2162,0.3235
2163,1.433
2164,0.3869
2165,0.6303
2166,0.2193
2167,0.1954
2168,0.04695
2169,0.03084
2170,1.704
2171,0.3984
2172,1.142
2173,0.7068
2174,0.5869
2175,0.7007
2176,0.1968
2177,0.8852
2178,1.208
2179,0.726
2180,0.9033
2181,1.153
2182,0.3645
2183,2.052
2184,0.1192
2185,0.8739
2186,0.628
2187,0.4459
2188,0.8102
2189,1.739
2190,1.463
2191,0.6425
2192,0.4041
2193,1.38
2194,1.011
2195,0.3381
2196,1.597
2197,0.3862
2198,0.07271
2199,0.3414
2200,2.38
2201,0.4078
2202,0.03935
2203,0.3276
2204,0.2918
2205,0.6427
2206,1.27
2207,0.1526
2208,0.4663
2209,0.167
2210,0.02089
2211,0.6701
2212,0.4049
2213,0.1377
2214,1.084
2215,0.8514
2216,1.144
2217,0.1808
2218,1.175
2219,0.4294
2220,0.994
2221,0.339
2222,1.973
2223,0.9771
2224,0.5978
2225,1.01
2226,0.2319
2227,0.4377
2228,0.5578
2229,0.3316
2230,0.7179
2231,1.954
2232,0.1411
2233,0.1077
2234,0.4639
2235,0.04787
2236,0.759
2237,1.69
2238,0.5836
2239,0.4742
2240,0.2223
2241,0.457
2242,0.4679
2243,1.373
2244,0.1132
2245,0.5101
2246,0.7463
2247,0.8152
2248,0.3034
2249,0.5286
2250,0.219
2251,0.612
2252,0.8747
2253,0.1694
2254,0.7766
2255,0.06823
2256,0.104
2257,1.292
2258,1.202
2259,0.487
2260,1.39
2261,0.6276
2262,0.4858
2263,1.316
2264,0.1018
2265,1.357
2266,0.867
2267,1.079
2268,0.1222
2269,0.05761
2270,1.02
2271,0.776
2272,1.545
2273,1.077
2274,0.0515
2275,0.8704
2276,1.034
2277,1.685
2278,0.07352
2279,0.01147
2280,0.3165
2281,0.4477
2282,0.259
2283,0.0486
2284,0.5645
2285,0.198
2286,0.6045
2287,0.3525
2288,0.4226
2289,1.318
2290,1.07
2291,0.2925
2292,1.769
2293,0.1214
2294,1.175
2295,0.1547
2296,0.8385
2297,1.047
2298,0.233
2299,0.9761
2300,0.01038
2301,0.2456
2302,0.07992
2303,0.2487
2304,0.06703
2305,0.5714
2306,0.9878
2307,0.4078
2308,0.1815
2309,0.4591
2310,1.285
2311,0.7323
2312,1.313
2313,0.676
2314,0.3389
2315,0.09454
2316,0.8498
2317,0.2522
2318,0.06038
2319,0.8069
2320,0.8758
2321,0.1761
2322,0.3759
2323,1.087
2324,0.9048
2325,0.109
2326,0.2404
2327,0.4637
2328,0.1418
2329,1.039
2330,1.228
2331,0.5254
2332,0.1823
2333,0.705
2334,0.3176
2335,0.0002874
2336,0.6606
2337,0.3406
2338,1.11
2339,0.02296
2340,0.1667
2341,0.2366
2342,0.4734
2343,0.4974
2344,0.773
2345,0.8584
2346,0.2551
2347,0.8671
2348,0.02758
2349,0.2848
2350,0.5426
2351,0.7832
2352,0.36
2353,0.4572
2354,0.8527
2355,0.01473
2356,1.419
2357,0.1615
2358,0.5198
2359,0.5473
2360,1.271
2361,0.9472
2362,0.7369
2363,2.186
2364,0.5778
2365,1.215
2366,0.8112
2367,0.7045
2368,0.2023
2369,0.5964
2370,0.09113
2371,0.04456
2372,0.5041
2373,0.4517
2374,0.1063
2375,0.8225
2376,1.529
2377,2.298
2378,0.3033
2379,0.5201
2380,0.2558
2381,1.431
2382,1.131
2383,0.1676
2384,0.2117
2385,0.7612
2386,0.1527
2387,0.6777
2388,0.5161
2389,1.025
2390,0.2921
2391,0.5924
2392,0.06809
2393,0.9754
2394,0.1782
2395,0.1242
2396,0.3244
2397,2.174
2398,0.9448
2399,0.2099
2400,0.3892
2401,0.1185
2402,0.8178
2403,0.3708
2404,0.505
2405,0.6072
2406,0.08086
2407,1.117
2408,1.075
2409,0.08878
2410,2.091
2411,0.6909
2412,0.4954
2413,0.02921
2414,1.69
2415,1.525
2416,0.2773
2417,0.8474
2418,1.621
2419,0.4622
2420,0.1044
2421,0.3705
2422,0.01971
2423,0.2921
2424,0.5603
2425,0.3595
2426,1.176
2427,0.04665
2428,0.1169
2429,0.1328
2430,0.009814
2431,0.6687
2432,0.2837
2433,0.1044
2434,0.09784
2435,2.67
2436,0.2074
2437,0.5085
2438,1.495
2439,0.5154
2440,0.7324
2441,2.109
2442,0.2021
2443,0.2671
2444,0.9964
2445,1.225
2446,0.8938
2447,0.6584
2448,1.043
2449,0.9049
2450,0.3716
2451,0.2516
2452,0.8813
2453,1.867
2454,1.232
2455,0.7044
2456,1.041
2457,0.6278
2458,0.6478
2459,0.3197
2460,0.1688
2461,0.3578
2462,1.477
2463,0.3829
2464,0.7114
2465,0.4089
2466,0.1201
2467,0.5022
2468,0.1036
2469,0.7927
2470,0.4341
2471,0.1904
2472,0.8324
2473,0.6637
2474,1.251
2475,0.6941
2476,0.6686
2477,0.1102
2478,0.3739
2479,1.529
2480,0.7852
2481,0.585
2482,1.335
2483,0.06021
2484,0.7438
2485,0.07286
2486,0.4265
2487,1.317
2488,1.222
2489,0.5714
2490,0.7979
2491,0.2707
2492,0.6805
2493,0.522
2494,1.195
2495,0.3823
2496,0.4121
2497,0.7279
2498,1.771
2499,1.094
2500,0.8281
2501,0.6159
2502,0.7369
2503,1.124
2504,0.6679
2505,0.9017
2506,0.2192
2507,0.8547
2508,0.2947
2509,0.4638
2510,1.068
2511,0.2734
2512,0.3536
2513,2.338
2514,0.07237
2515,0.602
2516,0.1787
2517,0.192
2518,0.5962
2519,0.6272
2520,0.4947
2521,1.278
2522,0.1952
2523,0.3553
2524,0.1571
2525,0.05697
2526,0.06706
2527,0.6424
2528,0.7024
2529,0.6419
2530,0.4823
2531,1.855
2532,1.277
2533,0.1012
2534,0.1364
2535,0.4192
2536,0.2207
2537,0.8292
2538,0.1415
2539,1.214
2540,1.07
2541,1.53
2542,0.08789
2543,1.034
2544,0.004074
2545,0.2509
2546,0.4087
2547,1.121
2548,0.6079
2549,0.4748
2550,0.1917
2551,1.149
2552,0.8644
2553,0.3796
2554,0.7363
2555,0.2091
2556,0.7304
2557,0.8178
2558,1.598
2559,0.1389
2560,0.4147
2561,0.1063
2562,0.2717
2563,0.2285
2564,0.131
2565,1.006
2566,0.6627
2567,0.3732
2568,0.6577
2569,1.286
2570,0.7233
2571,0.8133
2572,0.7538
2573,0.8329
2574,0.5781
2575,0.8115
2576,0.8712
2577,0.5332
2578,0.2735
2579,0.5107
2580,0.6122
2581,1.763
2582,0.005408
2583,0.3757
2584,0.994
2585,1.091
2586,0.7113
2587,0.07278
2588,0.1952
2589,0.146
2590,0.2283
2591,1.113
2592,0.1865
2593,0.07345
2594,1.029
2595,0.9326
2596,0.2304
2597,0.7963
2598,0.5595
2599,1.836
2600,1.47
2601,0.8246
2602,0.06145
2603,0.3963
2604,0.07624
2605,0.1396
2606,0.7658
2607,0.8069
2608,0.5739
2609,0.8244
2610,0.5596
2611,0.1059
2612,0.4669
2613,0.07416
2614,1.282
2615,0.4042
2616,0.281
2617,0.414
2618,0.3123
2619,0.3742
2620,0.3713
2621,0.07698
2622,0.5514
2623,0.4171
2624,1.038
2625,2.136
2626,0.4603
2627,1.065
2628,0.3367
2629,0.4564
2630,0.02085
2631,0.5036
2632,0.4621
2633,0.7356
2634,0.2716
2635,0.3886
2636,1.045
2637,0.5225
2638,0.2932
2639,0.4063
2640,0.641
2641,0.9862
2642,0.149
2643,0.5035
2644,0.5016
2645,1.181
2646,0.7688
2647,0.2131
2648,0.4029
2649,0.556
2650,0.3732
2651,0.192
2652,0.9025
2653,0.7606
2654,1.826
2655,0.3461
2656,0.141
2657,0.4314
2658,0.5338
2659,0.7851
2660,0.2206
2661,1.289
2662,0.8976
2663,0.2764
2664,0.945
2665,0.8077
2666,0.2454
2667,0.4364
2668,0.1831
2669,0.2099
2670,1.433
2671,0.3752
2672,0.7122
2673,0.3615
2674,0.69
2675,0.3306
2676,1.479
2677,0.2245
2678,0.4839
2679,1.321
2680,0.6419
2681,0.7998
2682,0.7373
2683,0.5691
2684,0.1673
2685,0.3076
2686,0.9658
2687,0.4648
2688,1.179
2689,0.0496
2690,0.1589
2691,1.256
2692,0.8454
2693,0.9816
2694,0.2294
2695,0.7373
2696,1.105
2697,1.037
2698,0.4029
2699,0.5352
2700,0.1368
2701,0.7305
2702,0.3312
2703,0.5254
2704,0.2124
2705,0.229
2706,0.4513
2707,0.2996
2708,0.6871
2709,0.6426
2710,1.073
2711,0.1183
2712,0.9197
2713,0.6024
2714,0.4667
2715,0.7331
2716,0.9094
2717,0.2669
2718,0.3897
2719,0.9784
2720,0.4546
2721,1.202
2722,0.4685
2723,0.4491
2724,0.3572
2725,0.9563
2726,0.9972
2727,1.214
2728,1.183
2729,0.04551
2730,0.1257
2731,0.3359
2732,1.059
2733,1.124
2734,0.06318
2735,0.2956
2736,0.443
2737,0.2973
2738,0.03168
2739,0.4144
2740,1.338
2741,0.4541
2742,0.5633
2743,1.648
2744,1.031
2745,1.312
2746,0.3238
2747,0.5216
2748,0.6169
2749,0.7836
2750,1.438
2751,0.5057
2752,0.3279
2753,0.101
2754,0.059
2755,0.9119
2756,0.107
2757,0.09533
2758,0.4095
2759,0.193
2760,0.753
2761,0.3077
2762,0.1577
2763,0.9699
2764,0.4136
2765,1.536
2766,0.5863
2767,0.2492
2768,0.6701
2769,1.688
2770,1.126
2771,0.4147
2772,0.6623
2773,0.1655
2774,0.4463
2775,0.6507
2776,1.829
2777,1.098
2778,0.03012
2779,0.9449
2780,0.6961
2781,0.8384
2782,0.2307
2783,1.346
2784,1.539
2785,0.8402
2786,0.4453
2787,0.4648
2788,0.03415
2789,0.2019
2790,0.16
2791,1.18
2792,0.2687
2793,1.114
2794,0.01856
2795,1.372
2796,0.4109
2797,0.7045
2798,0.4151
2799,0.0691
2800,0.8419
2801,0.8249
2802,0.4421
2803,0.401
2804,0.9084
2805,0.1382
2806,0.302
2807,1.338
2808,0.6597
2809,0.5151
2810,0.6724
2811,0.3427
2812,0.3296
2813,0.6925
2814,1.428
2815,0.8207
2816,0.4128
2817,0.1107
2818,1.644
2819,1.356
2820,1.031
2821,0.4679
2822,0.4179
2823,0.08164
2824,0.5363
2825,0.07296
2826,0.7802
2827,2.838
2828,0.0516
2829,0.8937
2830,0.716
2831,0.07779
2832,0.01803
2833,0.2268
2834,0.4007
2835,0.2161
2836,0.3951
2837,0.8204
2838,0.9333
2839,0.6772
2840,1.479
2841,0.5648
2842,1.257
2843,0.8732
2844,0.9057
2845,0.6464
2846,1.132
2847,0.2566
2848,0.6292
2849,1.023
2850,0.1337
2851,0.2335
2852,1.469
2853,0.4562
2854,1.432
2855,0.0226
2856,0.1628
2857,1.051
2858,0.03002
2859,0.9574
2860,0.0397
2861,0.8883
2862,0.6054
2863,0.8887
2864,0.09796
2865,0.09593
2866,0.1025
2867,1.025
2868,0.02522
2869,0.1468
2870,0.5804
2871,0.3313
2872,0.1173
2873,0.7448
2874,1.555
2875,0.5228
2876,0.8192
2877,0.1903
2878,0.7987
2879,2.114
2880,0.5352
2881,0.3385
2882,0.97
2883,1.596
2884,0.1657
2885,0.2649
2886,0.1543
2887,0.4679
2888,0.06505
2889,0.02758
2890,0.6091
2891,0.007553
2892,0.8106
2893,0.8477
2894,0.05846
2895,0.395
2896,0.33
2897,1.433
2898,0.2587
2899,0.8415
2900,0.3874
2901,0.7493
2902,0.03977
2903,0.3211
2904,0.1446
2905,0.2864
2906,0.222
2907,0.7163
2908,0.8927
2909,0.7374
2910,0.1549
2911,2.028
2912,0.1226
2913,1.572
2914,0.4853
2915,0.4311
2916,0.1727
2917,0.1748
2918,0.1068
2919,0.5786
2920,0.00145
2921,0.7301
2922,0.4288
2923,0.3625
2924,0.009734
2925,0.5228
2926,0.4628
2927,0.4117
2928,1.284
2929,0.5471
2930,0.002724
2931,0.582
2932,0.7645
2933,0.02954
2934,0.7941
2935,0.9152
2936,0.4651
2937,0.707
2938,0.1965
2939,1.16
2940,0.1252
2941,0.06326
2942,0.3938
2943,0.2586
2944,0.6441
2945,0.4067
2946,0.6688
2947,0.08845
2948,1.068
2949,0.1851
2950,0.3858
2951,0.1928
2952,0.5519
2953,0.5758
2954,1.111
2955,0.3058
2956,0.7203
2957,0.101
2958,0.7962
2959,0.5872
2960,0.8682
2961,0.06177
2962,0.1098
2963,0.6535
2964,0.1036
2965,0.6161
2966,0.6577
2967,0.2031
2968,0.5005
2969,0.1289
2970,0.508
2971,0.5109
2972,1.23
2973,1.324
2974,0.4556
2975,1.924
2976,0.9779
2977,0.3458
2978,0.03526
2979,0.4769
2980,0.1076
2981,0.3016
2982,0.9563
2983,0.5457
2984,1.566
2985,0.4368
2986,0.6853
2987,0.2083
2988,0.6177
2989,0.1576
2990,0.3763
2991,0.8956
2992,0.6726
2993,1.069
2994,1.32
2995,0.9754
2996,0.1045
2997,0.9958
2998,0.9926
2999,0.5832
3000,1.253
