t,cg_iters
1602,7517
1603,7747
1604,7444
1605,7231
1606,7782
1607,8549
1608,7524
1609,7290
1610,7384
1611,7688
1612,8067
1613,7615
1614,7658
1615,7518
1616,7706
1617,8030
1618,7918
1619,8320
1620,8568
1621,9117
1622,8587
1623,8684
1624,9323
1625,9465
1626,9002
1627,8483
1628,9031
1629,8248
1630,7799
1631,7127
1632,7491
1633,7743
1634,8111
1635,8345
1636,8393
1637,8313
1638,7789
1639,7473
1640,7714
1641,7969
1642,7497
1643,7568
1644,7251
1645,7424
1646,7026
1647,7307
1648,7892
1649,8005
1650,7901
1651,7207
1652,7089
1653,7304
1654,7473
1655,7372
1656,7660
1657,8094
1658,7406
1659,7371
1660,7487
1661,7090
1662,6975
1663,6808
1664,7446
1665,7420
1666,7610
1667,7567
1668,7338
1669,7602
1670,7602
1671,7210
1672,7008
1673,7155
1674,7609
1675,7641
1676,8104
1677,7795
1678,7419
1679,7265
1680,7147
1681,7918
1682,7828
1683,7644
1684,7435
1685,7532
1686,7428
1687,7643
1688,8129
1689,7514
1690,7260
1691,7932
1692,7477
1693,7245
1694,7597
1695,7023
1696,7126
1697,7130
1698,6890
1699,7418
1700,7446
1701,7296
1702,8075
1703,8126
1704,7180
1705,7198
1706,7023
1707,6949
1708,7018
1709,7263
1710,6910
1711,6819
1712,6869
1713,7122
1714,7594
1715,7959
1716,7644
1717,7607
1718,7207
1719,7435
1720,7215
1721,7127
1722,7245
1723,7108
1724,6991
1725,7831
1726,7782
1727,6717
1728,6724
1729,6907
1730,6916
1731,7172
1732,7252
1733,7321
1734,7200
1735,6827
1736,7089
1737,7054
1738,6580
1739,6999
1740,6782
1741,7152
1742,7289
1743,7082
1744,6931
1745,6527
1746,6838
1747,7209
1748,6849
1749,6756
1750,6613
1751,6983
1752,7386
1753,6678
1754,6525
1755,6607
1756,6642
1757,6855
1758,6913
1759,6711
1760,6967
1761,6919
1762,7190
1763,7503
1764,7727
1765,7660
1766,7676
1767,7027
1768,6937
1769,6863
1770,6852
1771,7419
1772,7867
1773,7883
1774,9107
1775,8452
1776,8438
1777,8185
1778,8809
1779,8138
1780,8402
1781,9540
1782,9907
1783,10951
1784,9602
1785,9156
1786,8573
1787,8953
1788,9623
1789,10366
1790,10508
1791,9820
1792,8763
1793,8915
1794,9927
1795,9700
1796,9021
1797,9845
1798,9390
1799,8796
1800,8701
1801,9547
1802,8959
1803,8894
1804,9980
1805,10201
1806,8916
1807,8729
1808,8756
1809,8647
1810,8421
1811,8710
1812,8677
1813,8283
1814,7826
1815,8595
1816,9154
1817,10404
1818,9892
1819,8363
1820,8309
1821,8059
1822,8069
1823,7693
1824,7856
1825,7652
1826,7729
1827,7544
1828,7269
1829,7755
1830,7878
1831,7327
1832,7428
1833,7571
1834,7320
1835,7036
1836,6916
1837,6783
1838,7211
1839,7081
1840,7342
1841,7204
1842,7063
1843,7023
1844,7221
1845,7249
1846,7516
1847,7209
1848,7088
1849,7531
1850,7619
1851,7401
1852,7673
1853,8421
1854,8340
1855,8617
1856,8375
1857,8037
1858,8722
1859,8584
1860,8038
1861,8003
1862,7645
1863,7525
1864,7061
1865,7206
1866,7003
1867,7306
1868,7248
1869,7413
1870,7175
1871,7584
1872,7533
1873,7744
1874,7553
1875,7302
1876,7082
1877,7201
1878,7842
1879,8456
1880,8506
1881,8215
1882,8195
1883,8060
1884,7161
1885,7035
1886,7191
1887,7517
1888,7142
1889,7416
1890,7496
1891,8339
1892,8319
1893,8076
1894,8249
1895,8282
1896,7766
1897,7622
1898,7893
1899,7750
1900,7704
1901,8077
1902,8980
1903,9474
1904,10558
1905,10425
1906,9999
1907,10649
1908,12871
1909,12939
1910,13618
1911,13271
1912,12448
1913,12270
1914,14335
1915,14872
1916,13996
1917,14100
1918,14537
1919,14664
1920,14421
1921,13791
1922,12718
1923,11539
1924,11019
1925,10193
1926,9999
1927,10227
1928,10471
1929,11427
1930,11158
1931,11434
1932,12323
1933,11440
1934,11727
1935,12715
1936,13921
1937,14233
1938,14433
1939,14263
1940,13578
1941,13878
1942,15261
1943,15517
1944,14892
1945,14446
1946,15579
1947,15800
1948,15023
1949,14101
1950,13592
1951,15280
1952,13201
1953,12347
1954,13527
1955,14301
1956,14085
1957,12831
1958,13915
1959,14043
1960,12539
1961,11159
1962,11870
1963,10863
1964,10567
1965,11509
1966,11673
1967,13639
1968,14046
1969,13637
1970,13489
1971,13634
1972,13538
1973,12858
1974,11621
1975,10423
1976,10559
1977,10685
1978,10570
1979,10512
1980,10370
1981,10858
1982,10526
1983,9801
1984,10726
1985,11508
1986,10947
1987,10010
1988,9753
1989,9032
1990,8987
1991,9887
1992,9795
1993,9814
1994,10596
1995,10429
1996,11438
1997,12310
1998,12687
1999,11584
2000,11239
2001,10723
2002,11876
2003,12096
2004,11552
2005,11440
2006,12063
2007,12710
2008,13744
2009,14332
2010,14323
2011,14190
2012,14016
2013,13786
2014,12983
2015,12810
2016,12881
2017,14502
2018,14142
2019,16188
2020,15868
2021,14001
2022,12385
2023,14322
2024,16432
2025,13438
2026,12635
2027,12280
2028,11297
2029,10569
2030,10210
2031,10518
2032,11255
2033,9827
2034,10543
2035,11033
2036,10935
2037,10998
2038,10507
2039,10809
2040,10025
2041,8857
2042,9235
2043,9761
2044,9836
2045,9334
2046,8704
2047,8847
2048,9622
2049,8779
2050,8908
