t,deltaS
1779,0.01722
1780,0.01226
1781,0.107
1782,0.07414
1783,0.1346
1784,-0.05019
1785,-0.2102
1786,0.129
1787,0.04174
1788,-0.2234
1789,-0.1759
1790,0.06593
1791,-0.1137
1792,0.2546
1793,-0.0009178
1794,-0.1887
1795,0.3518
1796,-0.0422
1797,0.0004292
1798,0.1701
1799,-0.182
1800,0.138
1801,0.1468
1802,0.1792
1803,-0.2528
1804,-0.08175
1805,0.1527
1806,0.1514
1807,-0.1546
1808,0.0858
1809,-0.2634
1810,-0.2333
1811,0.147
1812,0.118
1813,0.4958
1814,0.1754
1815,-0.1792
1816,0.1239
1817,-0.1544
1818,-0.009991
1819,-0.2124
1820,-0.0389
1821,-0.01341
1822,-0.02995
1823,0.0767
1824,0.0005436
1825,-0.053
1826,0.02088
1827,0.1157
1828,-0.1244
1829,0.1653
1830,-0.1768
1831,0.1429
1832,-0.1516
1833,0.1943
1834,-0.05312
1835,0.08591
1836,-0.1001
1837,-0.06893
1838,0.005347
1839,0.2517
1840,-0.2055
1841,-0.03197
1842,-0.03972
1843,0.2827
1844,-0.09125
1845,-0.04249
1846,-0.2757
1847,0.4103
1848,0.03984
1849,-0.3361
1850,0.1008
1851,0.2155
1852,-0.1773
1853,0.06546
1854,0.01929
1855,0.2561
1856,-0.0017
1857,-0.03378
1858,-0.002479
1859,-0.2122
1860,0.2586
1861,0.05996
1862,0.3042
1863,-0.2291
1864,0.1499
1865,0.1819
1866,0.1277
1867,-0.354
1868,-0.1584
1869,-0.1254
1870,0.2527
1871,0.2403
1872,-0.2002
1873,0.1757
1874,-0.009009
1875,0.02082
1876,0.1905
1877,-0.3149
1878,0.03307
1879,0.2469
1880,0.02959
1881,0.1281
1882,0.06953
1883,-0.2003
1884,0.06351
1885,-0.04807
1886,-0.1154
1887,0.21
1888,-0.08087
1889,0.1052
1890,0.04735
1891,-0.1306
1892,-0.2681
1893,-0.2819
1894,-0.2315
1895,-0.0904
1896,0.04196
1897,0.3044
1898,-0.06288
1899,0.3389
1900,0.1122
1901,-0.0174
1902,0.01526
1903,-0.04412
1904,0.1276
1905,0.05998
1906,-0.01961
1907,-0.2289
1908,-0.05073
1909,-0.03894
1910,0.08459
1911,-0.3041
1912,0.01166
1913,-0.007735
1914,-0.06928
1915,0.1829
1916,0.06378
1917,-0.02881
1918,-0.04841
1919,-0.1248
1920,0.1812
1921,0.04439
1922,0.09664
1923,0.1955
1924,0.0725
1925,-0.07224
1926,0.07152
1927,0.246
1928,-0.1577
1929,-0.07295
1930,-0.01119
1931,-0.2204
1932,-0.03216
1933,0.1511
1934,-0.1114
1935,0.06834
1936,-0.01008
1937,-0.04401
1938,0.1936
1939,0.2807
1940,-0.08378
1941,-0.3303
1942,0.02706
1943,0.06187
1944,-0.05099
1945,0.07405
1946,-0.3147
1947,-0.1256
1948,-0.05523
1949,-0.1689
1950,-0.2169
1951,0.144
1952,-0.03587
1953,0.01969
1954,-0.1783
1955,0.1713
1956,0.1083
1957,-0.1469
1958,0.3405
1959,0.336
1960,-0.1284
1961,-0.3073
1962,0.1976
1963,0.1984
1964,-0.212
1965,0.04661
1966,0.2262
1967,0.1228
1968,-0.2174
1969,0.05893
1970,-0.1115
1971,-0.1102
1972,0.1674
1973,-0.1612
1974,-0.01392
1975,0.06306
1976,-0.3379
1977,0.1744
1978,0.006919
1979,0.217
1980,0.05631
1981,-0.06972
1982,-0.06074
1983,-0.2905
1984,-0.05234
1985,-0.06415
1986,-0.1532
1987,0.03879
1988,-0.007132
1989,0.155
1990,-0.009451
1991,-0.003749
1992,-0.0609
1993,-0.1442
1994,0.0237
1995,0.2899
1996,0.1114
1997,-0.09364
1998,-0.02591
1999,0.07862
2000,-0.04268
2001,0.2267
2002,-0.04406
2003,0.1015
2004,-0.06304
2005,-0.07487
2006,0.03859
2007,0.0307
2008,0.05886
2009,0.0902
2010,0.1629
2011,-0.09986
2012,-0.0949
2013,-0.1552
2014,-0.1401
2015,0.1601
2016,-0.05179
2017,0.01977
2018,0.27
2019,-0.05053
2020,0.217
2021,0.1013
2022,-0.2679
2023,-0.04544
2024,-0.2621
2025,0.1488
2026,-0.1827
2027,-0.05197
2028,0.08219
2029,0.07777
2030,-0.1622
2031,-0.01047
2032,0.04236
2033,-0.2077
2034,0.1215
2035,0.0734
2036,-0.249
2037,0.2731
2038,-0.2911
2039,0.3826
2040,-0.06587
2041,0.2547
2042,-0.05732
2043,0.2105
2044,-0.3003
2045,0.2881
2046,-0.2139
2047,-0.03565
2048,0.1575
2049,-0.04014
2050,0.009548
