MDTU,link
1170,1.08584
1171,1.08523
1172,1.08523
1173,1.08422
1174,1.08422
1175,1.08422
1176,1.08422
1177,1.08391
1178,1.08391
1179,1.08391
1180,1.08391
1181,1.08391
1182,1.08391
1183,1.08391
1184,1.08294
1185,1.08516
1186,1.08516
1187,1.08402
1188,1.08363
1189,1.0838
1190,1.08095
1191,1.08095
1192,1.08356
1193,1.08284
1194,1.08284
1195,1.0842
1196,1.08156
1197,1.08156
1198,1.08156
1199,1.08156
1200,1.08156
1201,1.08156
1202,1.08156
1203,1.08172
1204,1.08098
1205,1.08098
1206,1.0826
1207,1.0826
1208,1.0826
1209,1.08416
1210,1.08416
1211,1.08416
1212,1.08416
1213,1.0856
1214,1.08428
1215,1.08428
1216,1.08321
1217,1.08321
1218,1.08321
1219,1.08321
1220,1.08321
1221,1.08321
1222,1.08321
1223,1.08321
1224,1.08321
1225,1.08265
1226,1.08428
1227,1.08315
1228,1.08337
1229,1.08303
1230,1.08265
1231,1.08265
1232,1.08403
1233,1.08602
1234,1.08602
1235,1.08392
1236,1.0847
1237,1.0858
1238,1.0831
1239,1.08386
1240,1.08386
1241,1.08386
1242,1.08386
1243,1.08476
1244,1.08476
1245,1.08592
1246,1.08656
1247,1.08512
1248,1.08512
1249,1.08533
1250,1.08592
1251,1.08637
1252,1.08796
1253,1.08701
1254,1.08701
1255,1.08575
1256,1.08797
1257,1.08797
1258,1.08749
1259,1.08749
1260,1.08749
1261,1.08749
1262,1.08749
1263,1.08749
1264,1.08705
1265,1.08861
1266,1.08805
1267,1.08928
1268,1.08928
1269,1.08924
1270,1.09035
1271,1.08725
1272,1.08833
1273,1.08833
1274,1.08842
1275,1.08842
1276,1.08842
1277,1.08842
1278,1.08818
1279,1.08818
1280,1.08879
1281,1.0871
1282,1.08805
1283,1.08801
1284,1.08711
1285,1.08711
1286,1.08711
1287,1.08732
1288,1.08815
1289,1.08703
1290,1.08703
1291,1.08677
1292,1.08723
1293,1.0873
1294,1.08527
1295,1.08784
1296,1.08672
1297,1.08802
1298,1.08628
1299,1.08753
1300,1.08643
1301,1.08537
1302,1.08581
1303,1.08568
1304,1.08591
1305,1.08591
1306,1.08641
1307,1.0853
1308,1.08562
1309,1.08326
1310,1.08326
1311,1.08326
1312,1.08326
1313,1.08326
1314,1.0845
1315,1.0845
1316,1.0845
1317,1.0845
1318,1.0845
1319,1.0845
1320,1.0845
1321,1.08546
1322,1.08623
1323,1.08623
1324,1.08623
1325,1.08522
1326,1.08682
1327,1.08541
1328,1.08703
1329,1.08827
1330,1.08827
1331,1.0861
1332,1.08707
1333,1.08707
1334,1.08707
1335,1.08707
1336,1.08707
1337,1.08691
1338,1.08691
1339,1.08538
1340,1.08488
1341,1.08565
1342,1.08565
1343,1.08363
1344,1.08114
1345,1.08114
1346,1.08114
1347,1.08413
1348,1.08477
1349,1.08477
