MDTU,abs_delta_S
1927,0.01805
1928,0.2038
1929,0.3226
1930,0.395
1931,0.4895
1932,0.332
1933,0.4822
1934,0.793
1935,1.419
1936,0.2589
1937,0.4909
1938,0.3503
1939,0.06154
1940,0.3527
1941,0.1904
1942,0.1387
1943,0.1938
1944,0.06475
1945,0.5192
1946,0.3026
1947,0.2141
1948,0.6972
1949,0.4773
1950,0.04027
1951,0.07451
1952,0.3217
1953,0.1874
1954,0.08041
1955,0.3115
1956,0.0645
1957,0.4358
1958,0.06746
1959,0.9599
1960,0.6129
1961,1.239
1962,0.1952
1963,0.7062
1964,0.008817
1965,0.4114
1966,1.599
1967,0.09589
1968,0.7759
1969,0.416
1970,0.1296
1971,0.4551
1972,0.04108
1973,0.06267
1974,0.04487
1975,1.385
1976,0.4453
1977,0.02929
1978,0.3323
1979,0.2681
1980,0.124
1981,1.113
1982,0.1883
1983,0.3948
1984,0.5777
1985,0.6861
1986,0.3885
1987,1.168
1988,0.1658
1989,0.6278
1990,0.383
1991,0.09582
1992,0.07533
1993,0.63
1994,0.06714
1995,0.06475
1996,0.2158
1997,0.07626
1998,0.5904
1999,0.5579
2000,1.457
2001,0.702
2002,0.4971
2003,1.072
2004,0.1404
2005,0.1179
2006,0.9579
2007,1.501
2008,0.6246
2009,0.2022
2010,0.5134
2011,0.2242
2012,0.1392
2013,1.032
2014,1.001
2015,0.1709
2016,0.1666
2017,0.08015
2018,0.142
2019,0.06311
2020,0.4261
2021,0.5183
2022,0.2638
2023,0.04854
2024,0.6764
2025,0.1388
2026,0.183
2027,0.5784
2028,0.1342
2029,0.04889
2030,0.3854
2031,0.8311
2032,1.283
2033,0.1606
2034,1.886
2035,0.1288
2036,0.3908
2037,0.5278
2038,0.8741
2039,1.156
2040,0.7614
2041,0.1611
2042,0.7267
2043,0.2898
2044,1.236
2045,0.4734
2046,1.892
2047,0.9019
2048,0.2596
2049,0.2618
2050,0.1834
2051,0.1944
2052,0.3092
2053,0.3063
2054,0.04074
2055,0.05404
2056,0.4946
2057,1.678
2058,1.051
2059,0.3988
2060,0.9335
2061,0.04116
2062,0.18
2063,0.9775
2064,0.5871
2065,0.6611
2066,0.6885
2067,0.4306
2068,0.4847
2069,1.071
2070,0.5246
2071,0.4916
2072,0.2902
2073,0.3533
2074,1.09
2075,0.5264
2076,0.6872
2077,0.07132
2078,0.006528
2079,0.3339
2080,0.5744
2081,0.2736
2082,1.211
2083,0.3173
2084,0.5645
2085,1.188
2086,0.5637
2087,0.4893
2088,0.8861
2089,0.1102
2090,0.9392
2091,0.04345
2092,0.4018
2093,0.6486
2094,1.067
2095,1.411
2096,0.3981
2097,0.3406
2098,0.702
2099,0.6803
2100,0.5056
2101,0.3853
2102,0.08025
2103,0.913
2104,1.275
2105,0.4528
2106,0.05535
2107,0.1046
2108,1.203
2109,0.7906
2110,1.588
2111,1.75
2112,1.356
2113,0.4834
2114,0.4384
2115,0.2071
2116,0.3101
2117,0.7961
2118,0.3808
2119,0.6582
2120,0.1743
2121,0.6879
2122,0.8882
2123,0.1741
2124,0.119
2125,0.2482
2126,0.1361
2127,0.4039
2128,0.3118
2129,1.95
2130,0.1501
2131,0.658
2132,0.1093
2133,0.7963
2134,0.7036
2135,0.5146
2136,0.2379
2137,0.5097
2138,0.2914
2139,0.9896
2140,0.1559
2141,0.8829
2142,0.2584
2143,0.5175
2144,0.1507
2145,0.8453
2146,0.0676
2147,0.3218
2148,0.03682
2149,0.01485
2150,0.1588
2151,0.5722
2152,0.3568
2153,0.0006477
2154,0.453
2155,0.7451
2156,0.7812
2157,0.01345
2158,0.03404
2159,0.5639
2160,0.4373
2161,0.2286
2162,0.8015
2163,0.8157
2164,0.3512
2165,0.01481
2166,0.7024
2167,0.2944
2168,0.6159
2169,1.004
2170,1.025
2171,0.6875
2172,1.874
2173,0.4343
2174,0.09453
2175,0.4928
2176,1.241
2177,0.3358
2178,0.2257
2179,0.3321
2180,0.7025
2181,0.002485
2182,0.4322
2183,0.3537
2184,0.1672
2185,1.224
2186,0.429
2187,0.6283
2188,0.8415
2189,0.7546
2190,0.1812
2191,1.44
2192,0.02283
2193,1.462
2194,0.9675
2195,1.557
2196,1.646
2197,0.3157
2198,0.06807
2199,0.3711
2200,0.1621
2201,0.6857
2202,0.6786
2203,0.4576
2204,0.404
2205,0.817
2206,0.2006
2207,0.3238
2208,1.638
2209,1.078
2210,0.09835
2211,1.368
2212,0.8521
2213,0.6882
2214,0.2483
2215,1.136
2216,0.486
2217,0.6769
2218,0.03082
2219,0.3689
2220,0.3466
2221,0.09122
2222,1.919
2223,0.3185
2224,0.8997
2225,0.6394
2226,0.02925
2227,0.5528
2228,0.7545
2229,0.04085
2230,0.9404
2231,0.7961
2232,0.3928
2233,0.852
2234,0.6074
2235,0.5256
2236,0.02105
2237,0.07812
2238,0.02607
2239,0.3003
2240,0.3002
2241,0.146
2242,0.4963
2243,0.3804
2244,0.5317
2245,1.067
2246,1.076
2247,0.763
2248,0.2318
2249,0.2348
2250,0.5161
2251,1.099
2252,0.2818
2253,0.3118
2254,0.4984
2255,0.7899
2256,0.2201
2257,1.416
2258,0.339
2259,0.2132
2260,0.1058
2261,0.779
2262,0.2644
2263,0.2895
2264,0.785
2265,0.9814
2266,0.7088
2267,0.5119
2268,0.1071
2269,0.06155
2270,0.7006
2271,0.758
2272,0.651
2273,0.7724
2274,1.13
2275,0.5678
2276,0.3116
2277,0.1672
2278,0.1918
2279,0.08764
2280,1.145
2281,1.047
2282,0.3666
2283,0.9933
2284,0.6863
2285,0.3667
2286,0.07626
2287,0.6547
2288,0.8121
2289,0.9305
2290,0.9235
2291,0.005411
2292,0.3761
2293,0.1709
2294,0.1348
2295,0.7472
2296,0.3045
2297,0.5778
2298,0.1866
2299,0.4283
2300,0.9228
2301,1.342
2302,0.6279
2303,0.2505
2304,0.04806
2305,0.5572
2306,0.2353
2307,0.222
2308,0.3262
2309,1.063
2310,0.1246
2311,0.2092
2312,0.07928
2313,0.1515
2314,0.4214
2315,0.3655
2316,0.6802
2317,0.3991
2318,0.2238
2319,0.1825
2320,0.4338
2321,0.08374
2322,0.2208
2323,0.2148
2324,0.8679
2325,0.2551
2326,1.332
2327,0.6765
2328,0.1368
2329,0.5526
2330,0.9576
2331,0.1179
2332,0.1737
2333,0.8486
2334,0.4779
2335,0.06622
2336,0.6863
2337,0.09569
2338,0.7132
2339,0.3567
2340,0.3414
2341,1.233
2342,0.7728
2343,0.4516
2344,0.9225
2345,0.125
2346,0.01585
2347,0.4121
2348,0.3384
2349,0.2173
2350,0.2372
2351,0.5074
2352,0.03638
2353,0.7873
2354,0.4848
2355,0.9558
2356,0.04133
2357,0.2549
2358,0.4801
2359,0.4215
2360,1.254
2361,1.393
2362,0.8849
2363,0.1442
2364,0.4564
2365,0.3991
2366,0.2318
2367,0.4244
2368,0.4268
2369,0.01979
2370,0.4974
2371,1.239
2372,0.3409
2373,0.7357
2374,0.1967
2375,0.4154
2376,0.04373
2377,0.03024
2378,0.1724
2379,0.09869
2380,0.5447
2381,1.343
2382,1.22
2383,0.08236
2384,0.4555
2385,0.3124
2386,0.6623
2387,1.421
2388,0.07909
2389,0.2732
2390,0.1415
2391,1.718
2392,0.6929
2393,0.08796
2394,0.06299
2395,0.6394
2396,0.06
2397,0.09427
2398,0.6386
2399,0.3353
2400,1.003
2401,0.4838
2402,1.15
2403,1.501
2404,1.016
2405,0.2327
2406,0.5465
2407,0.06671
2408,0.9525
2409,1.774
2410,0.5687
2411,0.06576
2412,0.1142
2413,0.07906
2414,0.9844
2415,1.183
2416,0.335
2417,0.562
2418,0.7858
2419,0.09921
2420,0.1623
2421,0.2454
2422,0.923
2423,0.5933
2424,0.1212
2425,0.5044
2426,0.3735
2427,0.2876
2428,0.6274
2429,0.4008
2430,0.9899
2431,1.202
2432,0.3323
2433,0.06713
2434,0.2425
2435,0.3659
2436,0.03793
2437,0.05553
2438,0.3473
2439,0.137
2440,0.3211
2441,0.2592
2442,0.2248
2443,0.8515
2444,0.203
2445,0.4977
2446,0.1415
2447,0.0531
2448,0.2944
2449,0.008107
2450,0.1854
2451,0.2766
2452,0.1455
2453,0.01208
2454,0.7324
2455,1.61
2456,0.6844
2457,0.09289
2458,0.3352
2459,0.06304
2460,0.5504
2461,0.1507
2462,0.6801
2463,0.1583
2464,0.1988
2465,0.05014
2466,0.2426
2467,0.6658
2468,0.1044
2469,0.3736
2470,0.7137
2471,0.4569
2472,0.5255
2473,0.3451
2474,0.4522
2475,0.1821
2476,0.8357
2477,0.08813
2478,0.2171
2479,0.1912
2480,0.7366
2481,0.5584
2482,0.3002
2483,0.5211
2484,1.64
2485,0.5663
2486,0.6108
2487,0.1355
2488,0.8014
2489,0.4581
2490,1.567
2491,1.513
2492,1.406
2493,1.673
2494,0.02427
2495,0.05637
2496,0.3796
2497,0.9854
2498,0.2464
2499,0.5156
2500,0.4476
2501,0.575
2502,0.825
2503,0.1989
2504,0.6576
2505,0.4385
2506,0.3515
2507,0.07041
2508,0.4438
2509,1.215
2510,1.151
2511,0.4051
2512,0.9344
2513,0.1284
2514,0.4865
2515,0.7539
2516,0.4185
2517,0.4006
2518,0.7169
2519,0.7629
2520,0.02334
2521,0.2729
2522,0.09066
2523,1.74
2524,1.164
2525,0.5917
2526,0.4176
2527,0.6509
2528,0.539
2529,0.2186
2530,0.6808
2531,0.02627
2532,0.2532
2533,0.6795
2534,0.6302
2535,0.4014
2536,0.2412
2537,0.07087
2538,0.6472
2539,0.4092
2540,0.2861
2541,0.2572
2542,0.5784
2543,0.9879
2544,0.4339
2545,0.8067
2546,1.003
2547,0.9145
2548,0.3432
2549,0.6299
2550,0.6636
2551,0.6266
2552,0.1652
2553,1.196
2554,0.3697
2555,0.5333
2556,0.3334
2557,0.74
2558,0.04966
2559,0.1015
2560,0.2043
2561,0.5997
2562,0.4608
2563,1.043
2564,0.003406
2565,0.2176
2566,0.4262
2567,0.6502
2568,0.3381
2569,0.1414
2570,0.1553
2571,0.4562
2572,0.09828
2573,0.3634
2574,0.2746
2575,0.3396
2576,0.5219
2577,0.07967
2578,1.047
2579,1.009
2580,0.7865
2581,0.5086
2582,0.7445
2583,0.2263
2584,0.3415
2585,0.04043
2586,0.09837
2587,1.051
2588,1.237
2589,0.5285
2590,1.229
2591,0.6108
2592,0.2204
2593,0.1881
2594,0.04819
2595,0.7986
2596,0.0814
2597,0.2367
2598,1.135
2599,0.1996
2600,0.1633
2601,0.1055
2602,0.5571
2603,0.2322
2604,0.2455
2605,0.1075
2606,0.5952
2607,0.9726
2608,1.676
2609,0.3026
2610,0.1258
2611,0.2223
2612,0.5855
2613,0.1157
2614,0.147
2615,0.971
2616,0.02099
2617,0.4174
2618,0.7719
2619,0.2437
2620,0.07467
2621,0.03032
2622,1.3
2623,0.4324
2624,0.6261
2625,0.9517
2626,0.9678
2627,0.1166
2628,0.6974
2629,1.09
2630,1.139
2631,0.01581
2632,0.06657
2633,0.9344
2634,0.3484
2635,0.6204
2636,0.1463
2637,0.2115
2638,0.01306
2639,0.007362
2640,0.3811
2641,0.08978
2642,0.9241
2643,1.057
2644,0.4649
2645,0.2492
2646,0.4194
2647,0.4638
2648,0.378
2649,0.2936
2650,0.6508
2651,0.1697
2652,0.6031
2653,0.5115
2654,0.9853
2655,0.7925
2656,0.5665
2657,0.971
2658,1.179
2659,0.7112
2660,0.7656
2661,0.1932
2662,0.1132
2663,0.535
2664,1.388
2665,0.2077
2666,0.08216
2667,0.816
2668,0.1967
2669,0.9759
2670,0.9949
2671,0.7919
2672,0.752
2673,0.2343
2674,0.9428
2675,1.57
2676,0.4082
2677,0.006088
2678,0.3599
2679,0.01394
2680,1.122
2681,0.774
2682,0.3684
2683,0.9894
2684,1.098
2685,0.5515
2686,0.5766
2687,0.999
2688,0.5
2689,1.038
2690,1.042
2691,0.3218
2692,0.2169
2693,0.04318
2694,0.851
2695,0.7355
2696,1.008
2697,0.8022
2698,1.035
2699,0.9941
2700,1.432
2701,0.4336
2702,0.3854
2703,0.9216
2704,0.1208
2705,1.05
2706,0.5786
2707,0.5131
2708,0.03813
2709,0.1417
2710,1.233
2711,0.41
2712,0.03511
2713,0.6647
2714,1.84
2715,1.205
2716,0.6233
2717,0.4105
2718,0.6199
2719,1.092
2720,0.08744
2721,1.169
2722,0.474
2723,0.8218
2724,0.3356
2725,0.2695
2726,0.3237
2727,0.2527
2728,0.6625
2729,0.8375
2730,0.4136
2731,0.4705
2732,0.6103
2733,1.7
2734,0.07058
2735,0.4094
2736,0.8604
2737,0.02868
2738,0.7057
2739,0.6281
2740,0.8471
2741,0.2353
2742,0.9088
2743,0.3623
2744,1.11
2745,0.341
2746,0.6416
2747,0.01805
2748,0.04904
2749,0.8026
2750,0.465
2751,0.4953
2752,0.2296
2753,0.5343
2754,0.1932
2755,0.6885
2756,0.8018
2757,0.6597
2758,0.9439
2759,0.1614
2760,0.2233
2761,0.05572
2762,0.6623
2763,0.6957
2764,0.3456
2765,1.671
2766,1.41
2767,1.414
2768,0.6789
2769,0.8518
2770,0.7971
2771,0.4411
2772,0.6002
2773,0.5492
2774,0.34
2775,0.8986
2776,1.859
2777,0.01605
2778,0.1918
2779,0.6389
2780,0.9118
2781,0.7124
2782,0.5964
2783,0.4988
2784,1.296
2785,0.5638
2786,0.3888
2787,0.08623
2788,0.5286
2789,0.4226
2790,0.5332
2791,1.389
2792,0.06057
2793,0.4135
2794,0.6041
2795,0.8392
2796,0.1302
2797,0.4883
2798,0.04546
2799,0.001029
2800,0.6865
2801,0.3602
2802,0.4307
2803,0.1967
2804,1.35
2805,0.6494
2806,0.2799
2807,0.2132
2808,1.267
2809,0.7654
2810,0.1465
2811,0.8512
2812,0.3187
2813,0.3618
2814,0.2237
2815,0.5935
2816,1.878
2817,0.184
2818,0.2248
2819,0.177
2820,0.8934
2821,0.09101
2822,0.3574
2823,0.2132
2824,0.3172
2825,0.3159
2826,1.04
2827,0.531
2828,0.2798
2829,0.04817
2830,0.09383
2831,1.08
2832,0.1809
2833,0.127
2834,0.1895
2835,1.146
2836,0.08071
2837,0.04542
2838,0.457
2839,1.204
2840,0.9483
2841,0.0951
2842,0.6188
2843,0.8607
2844,1.387
2845,0.1209
2846,1.154
2847,0.1566
2848,0.1295
2849,1.39
2850,0.6323
2851,1.11
2852,0.808
2853,0.3873
2854,0.8151
2855,0.3124
2856,0.6786
2857,0.1959
2858,0.03332
2859,0.6524
2860,0.3969
2861,0.5094
2862,0.4374
2863,0.7871
2864,0.2858
2865,0.4942
2866,1.127
2867,0.5732
2868,0.5229
2869,0.3005
2870,0.1479
2871,0.5127
2872,0.4574
2873,0.09105
2874,0.5785
2875,1.496
2876,1.418
2877,1.106
2878,0.7666
2879,0.4186
2880,0.4588
2881,1.858
2882,0.7738
2883,0.8384
2884,0.2355
2885,0.5167
2886,0.4355
2887,0.2303
2888,0.8643
2889,0.03094
2890,0.6846
2891,0.1167
2892,1.028
2893,0.9114
2894,0.5151
2895,0.2477
2896,1.707
2897,0.1583
2898,0.1991
2899,0.4781
2900,0.06252
2901,0.2354
2902,0.8611
2903,0.2098
2904,0.3288
2905,0.2255
2906,0.1135
2907,0.03097
2908,0.2383
2909,0.3375
2910,1.23
2911,0.02184
2912,0.1305
2913,0.6212
2914,0.5891
2915,0.5668
2916,0.1924
2917,0.3994
2918,0.8425
2919,1.334
2920,0.103
2921,0.2128
2922,0.3718
2923,0.2332
2924,0.5434
2925,0.3275
2926,0.748
2927,0.3986
2928,0.2613
2929,0.4314
2930,0.7176
2931,0.3539
2932,0.105
2933,0.7177
2934,0.134
2935,0.6408
2936,0.5551
2937,1.35
2938,0.4512
2939,0.602
2940,1.141
2941,0.3985
2942,0.5881
2943,0.4941
2944,0.1509
2945,0.06762
2946,1.43
2947,1.78
2948,1.123
2949,0.1629
2950,0.559
2951,0.118
2952,0.2599
2953,0.2097
2954,0.107
2955,0.5241
2956,0.826
2957,1.442
2958,0.4614
2959,0.2198
2960,0.559
2961,0.2183
2962,0.1318
2963,0.1276
2964,0.1802
2965,1.342
2966,0.08339
2967,1.323
2968,0.3128
2969,1.078
2970,1.064
2971,0.3227
2972,0.1151
2973,0.3577
2974,0.1778
2975,0.4201
2976,0.1198
2977,1.113
2978,0.6433
2979,0.711
2980,0.3287
2981,0.3008
2982,0.5675
2983,0.2527
2984,0.1617
2985,1.378
2986,0.6941
2987,0.6417
2988,0.6002
2989,0.2828
2990,0.3216
2991,0.9446
2992,0.006753
2993,0.9011
2994,0.5485
2995,0.2442
2996,0.8022
2997,0.02583
2998,0.3228
2999,0.6679
3000,0.4616
