MDTU,|det-1|^2,1-Re(det),Im(det)
546,0.533856,-0.03232,-0.00839606
547,0.523228,-0.0226,-0.00656992
548,0.452031,-0.03608,-0.00247034
549,0.484593,-0.02705,0.00518665
550,0.418593,-0.01318,0.000807915
551,0.418593,-0.01318,0.000807915
552,0.445418,-0.01648,-0.000357316
553,0.446313,-0.02457,-0.00387724
554,0.416963,-0.01335,-0.0003646
555,0.438435,-0.01396,-0.0017899
556,0.442552,-0.02276,-0.00589895
557,0.416089,-0.02743,-0.00653911
558,0.373184,-0.00609,-0.00173707
559,0.406575,-0.02342,0.00938613
560,0.456011,-0.04469,0.00476399
561,0.496095,-0.02638,0.0036231
562,0.48376,-0.00697,0.0011371
563,0.553227,-0.01136,0.00117013
564,0.522046,-0.03466,-0.00211369
565,0.433771,-0.0123,-0.00166638
566,0.470703,-0.03228,0.00592962
567,0.488049,0.004126,-0.0023665
568,0.461308,-0.00704,0.0013858
569,0.404294,0.023048,0.00372541
570,0.42377,0.014086,-0.00237663
571,0.37809,0.011013,-0.000319425
572,0.405663,-0.01335,-0.00453729
573,0.444761,-0.00438,0.000170412
574,0.444761,-0.00438,0.000170412
575,0.467939,-0.01426,-0.00122623
576,0.455655,-0.00021,-0.0012239
577,0.573381,-0.00828,0.00835804
578,0.532739,0.002112,0.00930976
579,0.45935,0.015778,0.0025622
580,0.424444,-0.00178,0.00377068
581,0.496489,-0.02553,0.00266582
582,0.451125,0.006293,-0.00763377
583,0.449272,-0.00568,0.00185757
584,0.406276,-0.00253,0.00431702
585,0.466306,0.004351,0.00931254
586,0.401355,0.005081,-0.00824716
587,0.440076,0.028117,-0.00615257
588,0.407077,0.017786,0.000342355
589,0.484146,-0.00236,-0.00205226
590,0.529919,-0.00572,0.00366261
591,0.40247,-0.00999,-0.00347283
592,0.420694,-0.01366,0.00467621
593,0.444809,-0.03598,0.00121707
594,0.417862,-0.01972,0.000567998
595,0.396492,-0.02765,-0.00192381
596,0.413786,-0.03233,-0.000201011
597,0.398097,0.004805,0.00111353
598,0.375392,0.003051,0.00709778
599,0.445561,-0.01652,-0.0012773
600,0.443966,-0.00034,0.000929376
601,0.372167,0.001299,-0.00228924
602,0.40774,-0.00834,0.0041627
603,0.411961,-0.01288,0.00112761
604,0.386075,-0.01935,0.00182498
605,0.389795,-0.00171,-0.000590591
606,0.376996,0.010053,0.00288106
607,0.362198,0.021813,0.0088591
608,0.439859,-0.01184,-0.00516479
609,0.406422,-0.00229,-0.00661597
610,0.349995,0.017827,0.00274808
611,0.408299,0.007764,0.00242932
612,0.3916,0.000375,-0.00174881
613,0.397438,0.033564,-0.000607588
614,0.382402,0.022058,0.00335544
615,0.40455,0.028151,0.00453246
616,0.450581,-0.00059,-0.00532977
617,0.449266,0.01106,0.00605427
618,0.407832,0.020647,-0.00229925
619,0.390246,0.020465,0.00933188
620,0.411496,0.032405,0.000275677
621,0.516891,0.03795,-0.0059243
622,0.436004,0.030432,-0.00366932
623,0.468451,0.026464,-0.00374836
624,0.536164,0.015236,-0.00466687
625,0.486,0.00688,-0.00222695
626,0.394071,0.012236,-0.00484271
627,0.394071,0.012236,-0.00484271
628,0.357079,0.001948,-0.000276519
629,0.360761,0.002843,0.00279314
630,0.403732,-0.00417,-0.00835858
631,0.388968,-0.01089,0.00120207
632,0.440428,-0.00545,0.00206178
633,0.374158,-0.01833,0.00348368
634,0.370456,0.00353,0.00478887
635,0.428174,0.002534,-0.00142548
636,0.370431,0.001978,-0.00560905
637,0.370431,0.001978,-0.00560905
638,0.344797,0.015501,0.000630446
639,0.37986,0.020187,0.004259
640,0.455577,0.004291,0.00393658
641,0.412614,-0.00952,-0.00279716
642,0.412614,-0.00952,-0.00279716
643,0.412614,-0.00952,-0.00279716
644,0.418001,-0.0294,0.00461197
645,0.389749,-0.0092,0.00282691
646,0.411005,-0.03454,-0.00368485
647,0.391565,-0.03479,0.00390534
648,0.438382,-0.0294,-0.00899291
649,0.451099,-0.0426,-0.00173607
650,0.423376,-0.03536,-0.00235948
651,0.387035,-0.03432,-0.00327453
652,0.430255,-0.0207,-0.008041
653,0.40239,0.001013,-0.00290979
654,0.475543,0.020113,0.00127392
655,0.435326,-0.00088,-0.00572405
656,0.406735,0.004508,-0.00111967
657,0.488247,-0.02679,-0.00361391
658,0.480436,-0.0272,-0.00154481
659,0.413211,-0.02544,0.000556837
660,0.413211,-0.02544,0.000556837
661,0.445462,-0.02462,0.00083074
662,0.408741,-0.01967,-0.000245829
663,0.418763,0.01397,-0.00235243
664,0.409458,-0.00129,-0.00161944
665,0.369955,-0.00312,-0.00152879
666,0.446436,-0.0112,0.00172521
667,0.435695,-0.0177,0.0059114
668,0.435695,-0.0177,0.0059114
669,0.43423,-0.01682,0.00634203
670,0.457734,-0.02636,0.00715113
671,0.435694,-0.01808,0.00210594
672,0.410985,-0.01273,-0.0114822
673,0.408704,-0.02842,0.00395195
674,0.414432,-0.01233,-0.00856261
675,0.454552,-0.00642,-0.00591825
676,0.398452,0.009312,-0.00439628
677,0.384606,0.001038,-0.000824932
678,0.462371,-0.01895,0.00494281
679,0.43047,0.016345,-0.00130927
680,0.483165,-0.02265,-0.000235933
681,0.50081,-0.04001,-0.00315934
682,0.519602,-0.00846,0.00184065
683,0.450985,-0.02132,-0.00238804
684,0.549229,-0.04081,-0.00256683
685,0.549229,-0.04081,-0.00256683
686,0.472982,0.010106,0.0016774
687,0.415556,0.03932,0.00120239
688,0.382227,0.026547,0.00642511
689,0.370667,0.010601,0.00265954
690,0.409891,0.00703,-0.00558141
691,0.40826,0.007491,-0.00830661
692,0.40826,0.007491,-0.00830661
693,0.40598,0.016377,-0.00543349
694,0.437518,0.002175,-0.00362989
695,0.453274,0.008615,-0.0015611
696,0.475367,0.026852,-0.0010557
697,0.383192,0.052663,-0.0026244
698,0.378372,0.034743,-0.00266319
699,0.39572,0.04218,0.000945986
700,0.362025,0.032538,0.00450609
701,0.391671,0.03624,-0.00200017
702,0.493345,0.019608,0.000950905
703,0.483048,-0.00831,0.00084223
704,0.52078,0.020787,0.00275386
705,0.509134,0.001723,0.00178457
706,0.511816,0.008585,0.00700149
707,0.43852,0.024349,-0.00177407
708,0.395912,0.022621,0.000385091
709,0.384301,-0.00156,0.00524446
710,0.374879,-0.01467,0.000321786
711,0.434417,-0.03773,-0.0049188
712,0.438466,-0.03425,0.00229111
713,0.351102,-0.02439,0.00522471
714,0.36437,-6e-05,0.00115167
715,0.362501,0.025775,-0.000149787
716,0.363654,0.045364,-0.00336719
717,0.351211,0.009265,0.000646697
718,0.351211,0.009265,0.000646697
719,0.386368,-0.00343,-0.00143691
720,0.373716,0.01115,0.00275732
721,0.36735,0.027657,-0.0010412
722,0.404601,0.003116,-0.0011018
723,0.41836,-0.00449,0.00285285
724,0.41836,-0.00449,0.00285285
725,0.425994,-0.03008,-0.00521238
726,0.420925,-0.01445,0.00287693
727,0.391019,-0.00228,0.00121169
728,0.424244,-0.001,-0.000754588
729,0.432453,-0.015,-6.52707e-05
730,0.403976,-0.02745,0.00125019
