t,deltaS
3448,-0.1384
3449,-0.1314
3450,0.1316
3451,0.2493
3452,-0.001535
3453,0.03562
3454,0.095
3455,-0.2399
3456,0.1402
3457,0.1067
3458,0.3515
3459,-0.1064
3460,-0.2726
3461,-0.444
3462,-0.1739
3463,0.1439
3464,0.1988
3465,0.1271
3466,0.1107
3467,-0.1117
3468,0.4202
3469,0.2532
3470,-0.2605
3471,-0.2892
3472,0.4198
3473,-0.009667
3474,-0.2764
3475,0.3546
3476,-0.1999
3477,0.1246
3478,0.172
3479,-0.3431
3480,0.06066
3481,0.158
3482,0.3132
3483,-0.04447
3484,-0.3113
3485,0.04742
3486,-0.02188
3487,0.3907
3488,0.1701
3489,0.1644
3490,-0.07203
3491,0.2071
3492,-0.04471
3493,-0.1579
3494,-0.1932
3495,0.0902
3496,-0.07477
3497,-0.002567
3498,-0.01708
3499,-0.1196
3500,-0.2823
3501,0.1312
3502,0.3485
3503,0.04106
3504,0.1383
3505,-0.1219
3506,0.1484
3507,-0.3908
3508,0.1589
3509,-0.2023
3510,-0.02521
3511,0.2303
3512,0.1806
3513,-0.08198
3514,0.1642
3515,-0.03549
3516,-0.06607
3517,0.2057
3518,0.3307
3519,-0.1015
3520,-0.1804
3521,0.2331
3522,0.06958
3523,-0.1424
3524,0.4664
3525,0.037
3526,-0.1595
3527,0.3131
3528,0.05903
3529,0.1125
3530,-0.1376
3531,-0.04011
3532,0.01982
3533,-0.1738
3534,0.06227
3535,-0.3809
3536,0.01547
3537,-0.1198
3538,0.3787
3539,0.184
3540,-0.2259
3541,-0.1223
3542,-0.01342
3543,0.2502
3544,-0.2017
3545,0.15
3546,-0.1837
3547,-0.2121
3548,-0.3143
3549,0.09289
3550,-0.1829
3551,-0.2445
3552,-0.1169
3553,-0.1087
3554,0.3486
3555,-0.2148
3556,-0.1421
3557,0.1059
3558,-0.06742
3559,0.2616
3560,-0.06923
3561,-0.009112
3562,-0.01823
3563,0.06281
3564,-0.1244
3565,-0.2064
3566,0.2672
3567,-0.04679
3568,0.1176
3569,0.05891
3570,-0.3391
3571,-0.2992
3572,0.2473
3573,0.06798
3574,-0.3339
3575,0.07325
3576,0.002352
3577,0.06042
3578,0.1914
3579,-0.01651
3580,0.219
3581,-0.0367
3582,-0.1415
3583,0.1349
3584,0.06419
3585,0.2749
3586,0.04424
3587,-0.2687
3588,0.2704
3589,-0.2106
3590,-0.06319
3591,0.2352
3592,0.3077
3593,-0.06138
3594,-0.2837
3595,0.3036
3596,0.04677
3597,0.01136
3598,-0.1561
3599,-0.2031
3600,-0.1216
3601,-0.06432
3602,0.2935
3603,-0.0342
3604,0.4309
3605,-0.158
3606,0.2723
3607,-0.1224
3608,0.06395
3609,0.1056
3610,-0.07383
3611,-0.1691
3612,0.112
3613,-0.1786
3614,-0.08777
3615,0.01922
3616,0.009412
3617,0.0172
3618,-0.08895
3619,0.1127
3620,0.1937
3621,-0.01072
3622,0.1758
3623,0.1101
3624,-0.169
3625,0.2339
3626,-0.0002478
3627,-0.1347
3628,-0.05419
3629,-0.09405
3630,0.2569
3631,-0.063
3632,-0.02588
3633,-0.0201
3634,0.0275
3635,0.04703
3636,0.06981
3637,0.1075
3638,-0.02826
3639,-0.09463
3640,0.03614
3641,-0.003728
3642,-0.2252
3643,0.1235
3644,0.06796
3645,0.01642
3646,0.001044
3647,-0.001888
3648,0.1491
3649,0.2622
3650,-0.1423
3651,0.1279
3652,-0.2076
3653,-0.08311
3654,0.2955
3655,0.1443
3656,-0.1189
3657,-0.173
3658,0.09441
3659,0.1856
3660,-0.3215
3661,0.06436
3662,0.2802
3663,-0.00802
3664,0.05696
3665,0.4484
3666,0.0008076
3667,0.1214
3668,0.08358
3669,-0.1045
3670,-0.2498
3671,-0.0885
3672,-0.2724
3673,0.05331
3674,0.2095
3675,0.1481
3676,0.2616
3677,0.009713
3678,0.04047
3679,0.3379
3680,0.01189
3681,-0.04779
3682,0.06277
3683,-0.1932
3684,0.01515
3685,0.008741
3686,0.158
3687,-0.1476
3688,0.02819
3689,-0.1242
3690,-0.2062
3691,0.1728
3692,0.2622
3693,0.001875
3694,-0.01791
3695,-0.000667
3696,-0.2453
3697,0.0735
3698,0.2573
3699,0.1361
3700,0.167
3701,0.1422
3702,0.01409
3703,-0.3558
3704,0.2734
3705,0.1946
3706,-0.09799
3707,0.3119
3708,0.2183
3709,0.04128
3710,0.2368
3711,-0.2558
3712,0.007723
3713,-0.1507
3714,-0.1443
3715,0.1147
3716,0.02023
3717,0.09091
3718,0.4802
3719,0.04871
3720,0.04347
3721,-0.06007
3722,0.2613
3723,-0.1123
3724,0.1445
3725,-0.11
3726,0.008979
3727,0.04921
3728,-0.264
3729,-0.01834
3730,0.04668
3731,-0.08013
3732,-0.0327
3733,0.2187
3734,-0.117
3735,-0.04253
3736,-0.03397
3737,0.1569
3738,-0.1063
3739,-0.218
3740,-0.00567
3741,0.3386
3742,0.1668
3743,-0.1372
3744,-0.09148
3745,-0.03616
3746,0.05081
3747,0.1349
3748,-0.04892
3749,0.2781
3750,0.05564
3751,-0.2121
3752,-0.0122
3753,-0.2443
3754,0.0724
3755,-0.01207
3756,0.02007
3757,0.1002
3758,-0.03672
3759,-0.1104
3760,-0.03897
3761,0.4628
3762,-0.255
3763,-0.03005
3764,0.4005
3765,-0.2163
3766,-0.2755
3767,-0.09323
3768,-0.2636
3769,0.2879
3770,0.02784
3771,0.2051
3772,-0.02308
3773,-0.1347
3774,-0.2204
3775,0.1937
3776,0.4726
3777,0.1338
3778,0.1953
3779,-0.1131
3780,0.3592
3781,0.04701
3782,-0.2651
3783,-0.01652
3784,-0.2747
3785,0.09001
3786,0.2402
3787,-0.01132
3788,0.07832
3789,-0.231
3790,0.007733
3791,0.2606
3792,0.3825
3793,0.1833
3794,0.3065
3795,-0.2095
3796,0.2521
3797,0.05315
3798,0.0521
3799,-0.07238
3800,0.1703
3801,0.3324
3802,-0.002864
3803,0.04571
3804,0.005217
3805,0.03722
3806,0.1187
3807,-0.2963
3808,0.4019
3809,-0.2418
3810,0.08535
3811,0.06431
3812,0.2303
3813,-0.288
3814,-0.0486
3815,-0.2944
3816,0.2062
3817,0.2177
3818,-0.05678
3819,0.08081
3820,0.2706
3821,0.1099
3822,-0.1156
3823,0.1059
3824,-0.2528
3825,-0.09799
3826,0.2729
3827,-0.144
3828,-0.0303
3829,0.1243
3830,0.1682
3831,0.0331
3832,0.08828
3833,0.2136
3834,-0.009734
3835,-0.193
3836,-0.2245
3837,-0.2223
3838,-0.09261
3839,-0.01516
3840,-0.1331
3841,0.06829
3842,0.08914
3843,-0.1665
3844,0.2641
3845,-0.1224
3846,0.2009
3847,0.01321
3848,0.09898
3849,0.1669
3850,0.08767
3851,-0.03617
3852,-0.1227
3853,-0.1918
3854,-0.2227
3855,-0.0981
3856,0.09262
3857,0.04191
3858,0.1632
3859,0.04416
3860,0.1991
3861,0.3783
3862,-0.1232
3863,0.3415
3864,0.08299
3865,-0.05737
3866,-0.05832
3867,0.006216
3868,0.07971
3869,-0.07487
3870,0.145
3871,-0.1726
3872,0.2543
3873,0.1931
3874,-0.0364
3875,-0.3681
3876,0.1859
3877,0.4616
3878,-0.1413
3879,0.2831
3880,0.09664
3881,0.1608
3882,0.09245
3883,-0.141
3884,-0.1102
3885,0.182
3886,-0.04197
3887,0.05911
3888,-0.08782
3889,0.09245
3890,0.03578
3891,0.1726
3892,-0.2537
3893,-0.169
3894,0.02104
3895,0.1293
3896,0.03124
3897,0.2211
3898,0.1003
3899,0.2373
3900,0.1689
3901,-0.05949
3902,-0.004636
3903,-0.2381
3904,0.06804
3905,0.1027
3906,0.4649
3907,-0.1276
3908,0.1505
3909,-0.1431
3910,-0.06024
3911,-0.1599
3912,-0.2917
3913,0.3358
3914,-0.2715
3915,0.2295
3916,-0.0489
3917,-0.08487
3918,0.2307
3919,-0.1425
3920,0.03271
3921,-0.2648
3922,0.2158
3923,0.1239
3924,0.07577
3925,-0.002406
3926,0.08643
3927,0.02155
3928,0.2554
3929,0.04515
3930,0.03995
3931,0.1693
3932,-0.07691
3933,-0.2439
3934,0.003766
3935,-0.3542
3936,-0.2155
3937,-0.3322
3938,-0.1559
3939,0.002617
3940,0.2366
3941,0.004423
3942,0.02332
3943,0.08729
3944,-0.1245
3945,0.08647
3946,0.4165
3947,0.1955
3948,-0.0848
3949,-0.0782
3950,0.246
3951,-0.1957
3952,0.227
3953,0.3628
3954,-0.07824
3955,-0.07894
3956,-0.215
3957,0.1948
3958,0.1715
3959,-0.3
3960,-0.1685
3961,-0.1258
3962,-0.03739
3963,-0.0406
3964,-0.09787
3965,0.1828
3966,-0.07958
3967,-0.1563
3968,-0.1617
3969,-0.04641
3970,0.001745
3971,0.1467
3972,-0.1014
3973,-0.06175
3974,0.002193
3975,0.06484
3976,0.1557
3977,-0.1505
3978,-0.2245
3979,-0.003769
3980,0.08243
3981,-0.1257
3982,0.1406
3983,-0.1137
3984,0.02699
3985,0.1988
3986,-0.1971
3987,0.1062
3988,0.06866
3989,-0.02204
3990,0.1613
3991,0.09482
3992,0.1188
3993,0.2006
3994,-0.04078
3995,-0.02099
3996,-0.1858
3997,-0.2036
3998,0.09852
3999,0.1094
4000,0.4242
4001,0.07239
4002,-0.1326
4003,-0.1468
4004,0.05972
4005,0.0104
4006,0.1379
4007,0.03756
4008,0.001529
4009,-0.1588
4010,-0.1854
